Time_Index,BANC_Biogas,BANC_Biomass,BANC_CCGT1,BANC_CCGT2,BANC_Hydro,BANC_Peaker1,BANC_Peaker2,BANC_Reciprocating_Engine,CAISO_Advanced_CCGT,CAISO_Advanced_CCGT_CCS_95,CAISO_Advanced_Nuclear_SMR,CAISO_Aero_CT,CAISO_Allam_Cycle_100,CAISO_Biogas,CAISO_Biomass,CAISO_CCGT1,CAISO_CCGT1_Retrofit_CCS_90,CAISO_CCGT2,CAISO_CCGT_Remote,CAISO_CHP,CAISO_Coal,CAISO_Geothermal,CAISO_Hydro,CAISO_New_Reciprocating_Engine,CAISO_Nuclear,CAISO_Peaker1,CAISO_Peaker2,CAISO_Pumped_Hydro,CAISO_Reciprocating_Engine,CAISO_ST,Customer_PV,IID_Biogas,IID_Biomass,IID_CCGT1,IID_Peaker1,IID_Peaker2,IID_ST,InState_Biomass,LDWP_Biogas,LDWP_CCGT1,LDWP_CCGT2,LDWP_CHP,LDWP_Coal,LDWP_Hydro,LDWP_Nuclear,LDWP_Peaker1,LDWP_Peaker1_New_Planned,LDWP_Pumped_Hydro,LDWP_ST,NW_Biogas,NW_Biomass,NW_CCGT1,NW_CCGT2,NW_Coal,NW_Hydro,NW_Hydro_for_CAISO,NW_Nuclear,NW_Nuclear_New_Planned,NW_Peaker1,NW_Peaker1_New_Planned,NW_Peaker2,NW_Pumped_Hydro,NW_Reciprocating_Engine,SW_Biogas,SW_Biomass,SW_CCGT1,SW_CCGT2,SW_Coal,SW_Hydro,SW_Nuclear,SW_Peaker1,SW_Peaker1_New_Planned,SW_Peaker2,SW_Pumped_Hydro,SW_Reciprocating_Engine,SW_ST
165,11.462,0.628,0.0,0.0,622.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.648,282.163,0.0,0.0,0.0,0.0,473.427,0.0,1394.837,2471.034,0.0,635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.435,0.0,0.0,0.0,0.0,99.351,0.911,0.0,0.0,77.254,0.0,335.903,407.0,0.0,0.0,0.0,0.0,7.875,362.864,3448.11,375.749,0.0,15202.342,1270.713,1170.0,0.0,0.0,0.0,0.0,0.0,249.0,3.715,4.368,0.0,0.0,1308.53,122.909,2998.0,0.0,0.0,0.0,0.0,0.0,0.0
166,11.462,0.628,0.0,0.0,795.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.648,282.163,0.0,0.0,0.0,0.0,473.427,0.0,1394.837,2593.614,0.0,635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.435,0.0,0.0,0.0,0.0,99.351,0.911,0.0,0.0,77.254,0.0,313.745,407.0,0.0,0.0,0.0,0.0,7.875,362.864,3448.11,375.749,0.0,15202.342,1378.156,1170.0,0.0,0.0,0.0,0.0,0.0,249.0,3.715,4.368,0.0,0.0,1308.53,1309.798,2998.0,0.0,0.0,0.0,0.0,0.0,0.0
167,11.462,0.628,0.0,0.0,596.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.648,282.163,0.0,0.0,0.0,0.0,473.427,0.0,1394.837,3181.593,0.0,635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.435,0.0,0.0,0.0,0.0,99.351,0.911,0.0,0.0,77.254,0.0,3.3,407.0,0.0,0.0,0.0,0.0,7.875,362.864,3448.11,78.531,0.0,15202.342,1254.217,1170.0,0.0,0.0,0.0,0.0,0.0,249.0,3.715,4.368,0.0,0.0,1308.53,122.909,2998.0,0.0,0.0,0.0,969.6,0.0,0.0
168,11.462,0.628,0.0,0.0,609.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.648,282.163,0.0,0.0,0.0,0.0,473.427,0.0,1394.837,2360.18,0.0,635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.435,0.0,0.0,0.0,0.0,99.351,0.911,0.0,0.0,77.254,0.0,3.3,407.0,0.0,0.0,0.0,0.0,7.875,362.864,3448.11,78.531,0.0,14782.448,1378.156,1170.0,0.0,0.0,0.0,0.0,0.0,249.0,3.715,4.368,0.0,0.0,1308.53,122.909,2998.0,0.0,0.0,0.0,498.416,0.0,0.0
169,11.725,0.642,0.0,0.0,200.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.111,281.677,0.0,0.0,0.0,0.0,481.204,0.0,1393.843,3267.932,0.0,635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.59,0.0,0.0,0.0,0.0,99.18,0.929,0.0,0.0,77.254,0.0,10.4,407.0,0.0,0.0,0.0,0.0,8.026,370.911,3448.11,0.0,0.0,12478.44,1233.077,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,3.818,4.464,1357.213,0.0,1308.53,200.993,2998.0,0.0,0.0,0.0,0.0,0.0,0.0
170,11.725,0.642,0.0,0.0,887.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.111,281.677,0.0,0.0,0.0,0.0,481.204,0.0,1393.843,3267.932,0.0,635.0,0.0,0.0,1483.2,0.0,0.0,0.0,0.0,51.59,0.0,0.0,0.0,0.0,99.18,0.929,0.0,0.0,77.254,0.0,369.797,407.0,0.0,0.0,1460.0,0.0,8.026,370.911,1482.687,0.0,0.0,11111.282,1233.077,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,3.818,4.464,1357.213,0.0,1308.53,224.786,2998.0,0.0,0.0,0.0,969.6,0.0,0.0
171,11.725,0.642,0.0,0.0,887.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.111,281.677,0.0,0.0,0.0,0.0,481.204,0.0,1393.843,3267.932,0.0,635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.59,0.0,0.0,0.0,0.0,99.18,0.929,0.0,0.0,77.254,0.0,10.4,407.0,0.0,0.0,0.0,0.0,8.026,370.911,2828.973,0.0,0.0,11982.822,1233.077,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,3.818,4.464,1357.213,0.0,1308.53,1483.812,2998.0,0.0,0.0,0.0,0.0,0.0,0.0
172,11.725,0.642,0.0,0.0,200.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.111,281.677,0.0,0.0,0.0,0.0,481.204,0.0,1393.843,2997.525,0.0,635.0,0.0,0.0,1483.2,0.0,0.0,0.0,0.0,51.59,0.0,0.0,0.0,0.0,99.18,0.929,0.0,0.0,77.254,0.0,285.079,407.0,0.0,0.0,1460.0,0.0,8.026,370.911,863.55,0.0,0.0,10615.664,1233.077,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,3.818,4.464,1357.213,0.0,1308.53,1483.812,2998.0,0.0,0.0,0.0,969.6,0.0,0.0
173,11.725,0.642,0.0,0.0,887.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.111,281.677,0.0,0.0,0.0,0.0,481.204,0.0,1393.843,2176.112,0.0,635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.59,0.0,0.0,0.0,0.0,99.18,0.929,0.0,0.0,77.254,0.0,10.4,407.0,0.0,0.0,0.0,0.0,8.026,370.911,863.55,0.0,0.0,11982.822,1233.077,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,3.818,4.464,1357.213,0.0,1308.53,1483.812,2998.0,0.0,0.0,0.0,0.0,0.0,0.0
174,11.725,0.642,0.0,0.0,200.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.111,281.677,0.0,0.0,0.0,0.0,481.204,0.0,1393.843,2053.533,0.0,635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.59,0.0,0.0,0.0,0.0,99.18,0.929,0.0,0.0,77.254,0.0,10.4,407.0,0.0,0.0,0.0,0.0,8.026,370.911,2828.973,0.0,0.0,12234.83,1233.077,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,3.818,4.464,1357.213,0.0,1308.53,200.993,2998.0,0.0,0.0,0.0,969.6,0.0,0.0
175,11.725,0.642,0.0,0.0,887.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.111,281.677,0.0,0.0,0.0,0.0,481.204,0.0,1393.843,1902.974,0.0,635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.59,0.0,0.0,0.0,0.0,99.18,0.929,0.0,0.0,77.254,0.0,369.797,407.0,0.0,0.0,0.0,0.0,8.026,370.911,863.55,0.0,0.0,13601.988,1233.077,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,3.818,4.464,1357.213,0.0,1308.53,200.993,2998.0,0.0,0.0,0.0,0.0,0.0,0.0
176,11.725,0.642,0.0,0.0,200.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.111,281.677,0.0,0.0,0.0,0.0,481.204,0.0,1393.843,1561.218,0.0,635.0,0.0,0.0,6.96,0.0,0.0,2737.087,0.0,51.59,0.0,0.0,0.0,0.0,99.18,0.929,0.0,0.0,77.254,0.0,10.4,407.0,0.0,0.0,0.0,0.0,8.026,370.911,2828.973,0.0,0.0,12325.123,1190.716,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,3.818,4.464,1357.213,0.0,1308.53,1483.812,2998.0,0.0,0.0,0.0,730.109,0.0,0.0
177,11.725,0.642,0.0,0.0,200.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.111,281.677,0.0,0.0,0.0,0.0,481.204,0.0,1393.843,739.805,0.0,635.0,0.0,0.0,0.0,0.0,0.0,7610.869,0.0,51.59,0.0,0.0,0.0,0.0,99.18,0.929,0.0,0.0,77.254,0.0,10.4,407.0,0.0,0.0,0.0,0.0,8.026,370.911,3448.11,0.0,0.0,13601.988,1066.777,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,3.818,4.464,1131.45,0.0,1308.53,720.953,2998.0,0.0,0.0,0.0,0.0,0.0,0.0
178,11.725,0.642,0.0,0.0,200.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.111,281.677,0.0,0.0,0.0,0.0,481.204,0.0,1393.843,739.805,0.0,635.0,0.0,0.0,0.0,0.0,0.0,11425.133,0.0,51.59,0.0,0.0,0.0,0.0,99.18,0.929,0.0,0.0,77.254,0.0,10.4,407.0,0.0,0.0,0.0,0.0,8.026,370.911,1482.687,0.0,0.0,12565.805,949.538,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,3.818,4.464,357.839,0.0,755.818,200.993,2998.0,0.0,0.0,0.0,0.0,0.0,0.0
179,11.725,0.642,0.0,0.0,200.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.111,281.677,0.0,0.0,0.0,0.0,481.204,0.0,1393.843,739.805,0.0,635.0,0.0,0.0,0.0,0.0,0.0,14003.293,0.0,51.59,0.0,0.0,0.0,0.0,99.18,0.929,0.0,0.0,77.254,0.0,10.4,407.0,0.0,0.0,0.0,0.0,8.026,370.911,863.55,0.0,0.0,11198.648,846.814,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,3.818,4.464,357.839,0.0,299.621,200.993,2998.0,0.0,0.0,0.0,0.0,0.0,0.0
180,11.725,0.642,0.0,0.0,200.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.111,281.677,0.0,0.0,0.0,0.0,481.204,0.0,1393.843,739.805,0.0,635.0,0.0,0.0,0.0,0.0,0.0,17146.529,0.0,51.59,0.0,0.0,0.0,0.0,99.18,0.929,0.0,0.0,77.254,0.0,10.4,407.0,0.0,0.0,0.0,0.0,8.026,370.911,863.55,0.0,0.0,9905.39,780.887,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,3.818,4.464,357.839,0.0,299.621,200.993,2998.0,0.0,0.0,0.0,0.0,0.0,0.0
181,11.725,0.642,0.0,0.0,200.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.111,281.677,0.0,0.0,0.0,0.0,481.204,0.0,1393.843,739.805,0.0,635.0,0.0,0.0,0.0,0.0,0.0,16616.77,0.0,51.59,0.0,0.0,0.0,0.0,99.18,0.929,0.0,0.0,77.254,0.0,10.4,407.0,0.0,0.0,0.0,0.0,8.026,370.911,2268.174,0.0,0.0,8905.206,780.887,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,3.818,4.464,357.839,0.0,299.621,200.993,2998.0,0.0,0.0,0.0,0.0,0.0,0.0
182,11.725,0.642,0.0,0.0,200.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.111,281.677,0.0,0.0,0.0,0.0,481.204,0.0,1393.843,739.805,0.0,635.0,0.0,0.0,0.0,0.0,0.0,14603.686,0.0,51.59,0.0,0.0,0.0,0.0,99.18,0.929,0.0,0.0,77.254,0.0,10.4,407.0,0.0,0.0,0.0,0.0,8.026,370.911,863.55,0.0,0.0,10272.363,780.887,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,3.818,4.464,357.839,0.0,299.621,200.993,2998.0,0.0,0.0,0.0,0.0,0.0,0.0
183,11.725,0.642,0.0,0.0,200.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.111,281.677,0.0,0.0,0.0,0.0,481.204,0.0,1393.843,739.805,0.0,635.0,0.0,0.0,0.0,0.0,0.0,10807.081,0.0,51.59,0.0,0.0,0.0,0.0,99.18,0.929,0.0,0.0,77.254,0.0,10.4,407.0,0.0,0.0,0.0,0.0,8.026,370.911,863.55,0.0,0.0,10315.631,807.294,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,3.818,4.464,357.839,0.0,299.621,200.993,2998.0,0.0,0.0,0.0,0.0,0.0,0.0
184,11.725,0.642,0.0,0.0,200.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.111,281.677,0.0,0.0,0.0,0.0,481.204,0.0,1393.843,739.805,0.0,635.0,0.0,0.0,0.0,0.0,0.0,5933.299,0.0,51.59,0.0,0.0,0.0,0.0,99.18,0.929,0.0,0.0,77.254,0.0,10.4,407.0,0.0,0.0,0.0,0.0,8.026,370.911,863.55,0.0,0.0,11179.586,910.018,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,3.818,4.464,357.839,0.0,299.621,200.993,2998.0,0.0,0.0,0.0,0.0,0.0,0.0
185,11.725,0.642,0.0,0.0,200.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.111,281.677,0.0,0.0,0.0,0.0,481.204,0.0,1393.843,739.805,0.0,635.0,0.0,0.0,0.0,0.0,0.0,2542.843,0.0,51.59,0.0,0.0,0.0,0.0,99.18,0.929,0.0,0.0,77.254,0.0,10.4,407.0,0.0,0.0,0.0,0.0,8.026,370.911,2828.973,0.0,0.0,12234.83,1027.257,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,3.818,4.464,357.839,0.0,299.621,200.993,2998.0,0.0,0.0,0.0,0.0,0.0,0.0
186,11.725,0.642,0.0,0.0,200.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.111,281.677,0.0,0.0,0.0,0.0,481.204,0.0,1393.843,1495.194,0.0,635.0,0.0,0.0,735.667,0.0,0.0,0.0,0.0,51.59,0.0,0.0,0.0,0.0,99.18,0.929,0.0,0.0,77.254,0.0,10.4,407.0,0.0,0.0,0.0,0.0,8.026,370.911,3448.11,0.0,0.0,13601.988,1151.196,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,3.818,4.464,357.839,0.0,601.924,200.993,2998.0,0.0,0.0,0.0,0.0,0.0,0.0
187,11.725,0.642,0.0,0.0,887.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.111,281.677,0.0,0.0,0.0,0.0,481.204,0.0,1393.843,1831.625,0.0,635.0,0.0,0.0,1483.2,0.0,0.0,0.0,0.0,51.59,0.0,0.0,0.0,0.0,99.18,0.929,0.0,0.0,77.254,0.0,369.797,407.0,0.0,0.0,1450.456,0.0,8.026,370.911,3448.11,0.0,0.0,13601.988,1233.077,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,3.818,4.464,1131.45,0.0,1308.53,200.993,2998.0,0.0,0.0,0.0,0.0,0.0,0.0
188,11.725,0.642,0.0,0.0,887.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.111,281.677,0.0,0.0,0.0,0.0,481.204,0.0,1393.843,2053.533,0.0,635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.59,0.0,0.0,0.0,0.0,99.18,0.929,0.0,0.0,77.254,0.0,10.4,407.0,0.0,0.0,1460.0,0.0,8.026,370.911,3448.11,0.0,0.0,13601.988,1233.077,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,3.818,4.464,1357.213,0.0,1308.53,1483.812,2998.0,0.0,0.0,0.0,0.0,0.0,0.0
189,11.725,0.642,0.0,0.0,476.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.111,281.677,0.0,0.0,0.0,0.0,481.204,0.0,1393.843,2110.088,0.0,635.0,0.0,0.0,504.744,0.0,0.0,0.0,0.0,51.59,0.0,0.0,0.0,0.0,99.18,0.929,0.0,0.0,77.254,0.0,162.553,407.0,0.0,0.0,836.066,0.0,8.026,370.911,3448.11,0.0,0.0,13601.988,1233.077,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,3.818,4.464,1357.213,0.0,1308.53,1483.812,2998.0,0.0,0.0,0.0,0.0,0.0,0.0
190,11.725,0.642,0.0,0.0,200.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.111,281.677,0.0,0.0,0.0,0.0,481.204,0.0,1393.843,2931.501,0.0,635.0,0.0,0.0,1483.2,0.0,0.0,0.0,0.0,51.59,0.0,0.0,0.0,0.0,99.18,0.929,0.0,0.0,77.254,0.0,10.4,407.0,0.0,0.0,1460.0,0.0,8.026,370.911,3448.11,0.0,0.0,13601.988,1233.077,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,3.818,4.464,1357.213,0.0,1308.53,1483.812,2998.0,0.0,0.0,0.0,284.381,0.0,0.0
191,11.725,0.642,0.0,0.0,887.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.111,281.677,0.0,0.0,0.0,0.0,481.204,0.0,1393.843,3267.932,0.0,635.0,0.0,0.0,1483.2,0.0,0.0,0.0,0.0,51.59,0.0,0.0,0.0,0.0,99.18,0.929,0.0,0.0,77.254,0.0,369.797,407.0,0.0,0.0,1460.0,0.0,8.026,370.911,3448.11,0.0,0.0,12234.83,1233.077,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,3.818,4.464,1357.213,0.0,1308.53,1483.812,2998.0,0.0,0.0,0.0,969.6,0.0,0.0
192,11.725,0.642,0.0,0.0,887.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.111,281.677,0.0,0.0,0.0,0.0,481.204,0.0,1393.843,3267.932,0.0,635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.59,0.0,0.0,0.0,0.0,99.18,0.929,0.0,0.0,77.254,0.0,369.797,407.0,0.0,0.0,0.0,0.0,8.026,370.911,1482.687,0.0,0.0,13601.988,1233.077,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,3.818,4.464,1357.213,0.0,1308.53,1483.812,2998.0,0.0,0.0,0.0,561.11,0.0,0.0
193,11.218,0.614,0.0,0.0,1114.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.394,282.163,0.0,0.0,0.0,0.0,482.176,0.0,1389.091,3762.578,0.0,476.25,0.0,0.0,1483.2,0.0,0.0,0.0,0.0,49.357,0.0,0.0,0.0,0.0,99.351,0.889,0.0,0.0,77.254,0.0,420.904,305.25,0.0,0.0,1460.0,0.0,7.687,354.816,1700.612,0.0,0.0,12622.137,1231.681,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,3.638,4.272,0.0,0.0,688.7,237.907,2998.0,0.0,0.0,0.0,969.6,0.0,0.0
194,11.218,0.614,0.0,0.0,1114.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.394,282.163,0.0,0.0,0.0,0.0,482.176,0.0,1389.091,3762.578,0.0,476.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.357,0.0,0.0,0.0,0.0,99.351,0.889,0.0,0.0,77.254,0.0,21.6,305.25,0.0,0.0,0.0,0.0,7.687,354.816,1700.612,0.0,0.0,12364.127,1231.681,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,3.638,4.272,0.0,0.0,688.7,1567.109,2998.0,0.0,0.0,0.0,0.0,0.0,0.0
195,11.218,0.614,0.0,0.0,867.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.394,282.163,0.0,0.0,0.0,0.0,482.176,0.0,1389.091,3358.347,0.0,476.25,0.0,0.0,1057.604,0.0,0.0,0.0,0.0,49.357,0.0,0.0,0.0,0.0,99.351,0.889,0.0,0.0,77.254,0.0,21.6,305.25,0.0,0.0,1460.0,0.0,7.687,354.816,1700.612,0.0,0.0,12504.919,1231.681,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,3.638,4.272,0.0,0.0,688.7,1567.109,2998.0,0.0,0.0,0.0,969.6,0.0,0.0
196,11.218,0.614,0.0,0.0,737.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.394,282.163,0.0,0.0,0.0,0.0,482.176,0.0,1389.091,2781.08,0.0,476.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.357,0.0,0.0,0.0,0.0,99.351,0.889,0.0,0.0,77.254,0.0,420.904,305.25,0.0,0.0,1460.0,0.0,7.687,354.816,1700.612,0.0,0.0,12958.641,1231.681,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,3.638,4.272,0.0,0.0,688.7,237.907,2998.0,0.0,0.0,0.0,0.0,0.0,0.0
197,11.218,0.614,0.0,0.0,717.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.394,282.163,0.0,0.0,0.0,0.0,482.176,0.0,1389.091,2658.501,0.0,476.25,0.0,0.0,1483.2,0.0,0.0,0.0,0.0,49.357,0.0,0.0,0.0,0.0,99.351,0.889,0.0,0.0,77.254,0.0,21.6,305.25,0.0,0.0,1460.0,0.0,7.687,354.816,1700.612,0.0,0.0,13586.592,1206.912,1170.0,0.0,0.0,0.0,0.0,125.555,135.983,3.638,4.272,0.0,0.0,688.7,1567.109,2998.0,0.0,0.0,0.0,969.6,0.0,0.0
198,11.218,0.614,0.0,0.0,1114.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.394,282.163,0.0,0.0,0.0,0.0,482.176,0.0,1389.091,2507.941,0.0,476.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.357,0.0,0.0,0.0,0.0,99.351,0.889,0.0,0.0,77.254,0.0,21.6,305.25,0.0,0.0,473.445,0.0,7.687,354.816,1700.612,0.0,0.0,13313.366,1104.188,1170.0,0.0,0.0,0.0,0.0,0.0,216.63,3.638,4.272,0.0,0.0,688.7,237.907,2998.0,0.0,0.0,0.0,0.0,0.0,0.0
199,11.218,0.614,0.0,0.0,1020.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.394,282.163,0.0,0.0,0.0,0.0,482.176,0.0,1389.091,1922.04,0.0,476.25,0.0,0.0,0.0,0.0,0.0,2489.867,0.0,49.357,0.0,0.0,0.0,0.0,99.351,0.889,0.0,0.0,77.254,0.0,21.6,305.25,0.0,0.0,330.704,0.0,7.687,354.816,1700.612,0.0,0.0,12410.138,986.949,1170.0,0.0,0.0,0.0,0.0,499.98,216.63,3.638,4.272,0.0,0.0,688.7,1567.109,2998.0,0.0,0.0,0.0,969.6,0.0,0.0
200,11.218,0.614,0.0,0.0,347.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.394,282.163,0.0,0.0,0.0,0.0,482.176,0.0,793.253,1344.772,0.0,476.25,0.0,0.0,0.0,0.0,0.0,6586.669,0.0,49.357,0.0,0.0,0.0,0.0,99.351,0.889,0.0,0.0,77.254,0.0,21.6,305.25,0.0,0.0,0.0,0.0,7.687,354.816,1395.253,0.0,0.0,11116.881,863.011,1170.0,0.0,0.0,0.0,0.0,0.0,80.647,3.638,4.272,0.0,0.0,316.802,237.907,2998.0,0.0,0.0,0.0,0.0,0.0,0.0
201,11.218,0.614,0.0,0.0,347.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.394,282.163,0.0,0.0,0.0,0.0,482.176,0.0,793.253,1344.772,0.0,476.25,0.0,0.0,0.0,0.0,0.0,12043.185,0.0,49.357,0.0,0.0,0.0,0.0,99.351,0.889,0.0,0.0,77.254,0.0,21.6,305.25,0.0,0.0,0.0,0.0,7.687,354.816,425.904,0.0,0.0,9749.723,781.129,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,3.638,4.272,0.0,0.0,157.695,237.907,2998.0,0.0,0.0,0.0,0.0,0.0,0.0
202,11.218,0.614,0.0,0.0,347.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.394,282.163,0.0,0.0,0.0,0.0,482.176,0.0,793.253,1344.772,0.0,476.25,0.0,0.0,0.0,0.0,0.0,16616.77,0.0,49.357,0.0,0.0,0.0,0.0,99.351,0.889,0.0,0.0,77.254,0.0,21.6,305.25,0.0,0.0,0.0,0.0,7.687,354.816,425.904,0.0,0.0,8616.583,781.129,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,3.638,4.272,0.0,0.0,157.695,237.907,2998.0,0.0,0.0,0.0,0.0,0.0,0.0
203,11.218,0.614,0.0,0.0,347.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.394,282.163,0.0,0.0,0.0,0.0,482.176,0.0,793.253,1344.772,0.0,476.25,0.0,0.0,0.0,0.0,0.0,19636.395,0.0,49.357,0.0,0.0,0.0,0.0,99.351,0.889,0.0,0.0,77.254,0.0,21.6,305.25,0.0,0.0,0.0,0.0,7.687,354.816,425.904,0.0,0.0,8616.583,781.129,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,3.638,4.272,0.0,0.0,157.695,237.907,2998.0,0.0,0.0,0.0,0.0,0.0,0.0
204,11.218,0.614,0.0,0.0,347.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.394,282.163,0.0,0.0,0.0,0.0,482.176,0.0,793.253,1344.772,0.0,476.25,0.0,0.0,0.0,0.0,0.0,22497.093,0.0,49.357,0.0,0.0,0.0,0.0,99.351,0.889,0.0,0.0,77.254,0.0,21.6,305.25,0.0,0.0,0.0,0.0,7.687,354.816,425.904,0.0,0.0,8616.583,781.129,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,3.638,4.272,0.0,0.0,157.695,237.907,2998.0,0.0,0.0,0.0,0.0,0.0,0.0
205,11.218,0.614,0.0,0.0,347.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.394,282.163,0.0,0.0,0.0,0.0,482.176,0.0,793.253,1344.772,0.0,476.25,0.0,0.0,0.0,0.0,0.0,22903.242,0.0,49.357,0.0,0.0,0.0,0.0,99.351,0.889,0.0,0.0,77.254,0.0,21.6,305.25,0.0,0.0,0.0,0.0,7.687,354.816,425.904,0.0,0.0,8616.583,781.129,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,3.638,4.272,0.0,0.0,157.695,237.907,2998.0,0.0,0.0,0.0,0.0,0.0,0.0
