region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
AZ,AZ_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,1.2167357114248483e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0843485705310601e8,0.0,0.0,0.0,4.519220225091319e7,0.0,0.0,0.0,1.0843485705310601e8,1.2167357114248483e8,-1.3238714089378819e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,2.1396738045492917e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7288614078991735e8,0.0,0.0,0.0,1.2588770942064323e7,0.0,0.0,0.0,1.7288614078991735e8,2.1396738045492917e8,-4.108123966501182e7
CA_S,CA_S_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,5.264121191304337e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.598860635382506e7,0.0,0.0,0.0,1.827640939931781e6,0.0,0.0,0.0,2.598860635382506e7,5.264121191304337e7,-2.6652605559218314e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,2.3923919430985802e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2589249755789682e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2589249755789682e8,2.3923919430985802e8,-1.133466967519612e8
PNW,PNW_conventional_hydroelectric_1,6,1,5,0.0,0.0,0.0,1.2939582775574381e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0103764464144793e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0103764464144793e9,1.2939582775574381e9,-2.835818311429589e8
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,6,0.0,0.0,0.0,2.841866724201017e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1319708694686316e7,0.0,0.0,0.0,1.7247580099022843e7,0.0,0.0,0.0,4.1319708694686316e7,2.841866724201017e7,1.2901041452676147e7
AZ,AZ_conventional_steam_coal_1,1,1,7,0.0,0.0,0.0,1.1183598142785356e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3429073395770866e8,0.0,0.0,0.0,0.0,1.1183598142785356e9,-1.1183598142785356e9
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,8,0.0,0.0,0.0,8.847823344358833e8,0.0,0.0,3.3370498744140312e7,4.569219268260164e8,0.0,4.288887626350259e7,0.0,0.0,5.0514320313695043e8,0.0,0.0,0.0,3.592401148558379e8,0.0,2.0503651253384492e8,0.0,5.0514320313695043e8,1.6230001488033876e9,-1.1178569456664371e9
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,9,0.0,0.0,0.0,1.9248884451066905e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2894745092846794e8,0.0,0.0,0.0,0.0,1.9248884451066905e8,-1.9248884451066905e8
AZ,AZ_natural_gas_steam_turbine_1,1,1,10,0.0,0.0,0.0,1.0541994832711688e8,0.0,0.0,-1.2342139890386861e-8,-2.3672224309761998e-6,0.0,0.0,0.0,0.0,-2.219423483700045e-7,0.0,0.0,0.0,2.9834511343638718e7,-0.0,-1.04935909364973e-6,0.0,-2.219423483700045e-7,1.0541994832711345e8,-1.0541994832711367e8
