BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7
AnnualSum,1.653050901253194e8,7.455096671203354e6,-8.790246374827195e6,0.0,0.0,7907.254821585212,0.0,1.05342838716919e6,-3.572557492257746e6,-1.6145871857142845e8,1.652114411706581e8,1.1172868239871733e7,-1.3628004264543757e7,0.0,0.0,14189.20539643063,0.0,2.903343430977827e7,-4.0445556611607713e6,-1.877593729999999e8,8.188951967694768e7,9.994182165164802e6,-1.2125854068090472e7,0.0,0.0,20030.169207879935,0.0,2.276798851637923e8,-1.0765424249879295e7,-2.966923388571429e8,2.500362179236949e8,2.215730903469047e6,-2.722327086581037e6,0.0,0.0,12252.939892084563,0.0,-8.808962449558544e7,-4.967623613460875e6,-1.5648462657142854e8,8.039598584277862e7,400029.63225134625,-470623.0964899142,0.0,0.0,2323.4242857142863,0.0,-3.1530941365943372e7,-1.9374128654538598e6,-4.685936157142856e7,3.3807026328942496e8,854947.5713417431,-1.0617950153919512e6,0.0,0.0,22186.038943884007,0.0,-3.640360351838691e7,-7.495197508788832e6,-2.93986800857143e8,2.507843060302446e8,1.4004625156668094e6,-1.6476029586404485e6,0.0,0.0,8038.183066013695,0.0,-1.01742578480824e8,-9.933581289512817e6,-1.3886904400000006e8
t1,17770.192761972008,1233.4101654515812,-0.0,0.0,0.0,0.0,0.0,-1318.31107625359,-591.2918511700028,-17094.0,4978.3464516229915,3987.780653977009,-0.0,0.0,0.0,0.0,0.0,10888.988,-538.1151056,-19317.0,2266.7153677966057,0.0,-0.0,0.0,0.0,0.0,0.0,32786.72734010782,-1522.442707904427,-33531.0,31672.970126275417,0.0,-380.07303070065086,0.0,0.0,0.0,0.0,-12989.547423668546,-795.3496719062148,-17508.0,12239.523130087671,0.0,-0.0,0.0,0.0,0.0,0.0,-6691.115076331454,-287.40805375621477,-5261.0,42090.535820726815,64.6,-0.0,0.0,0.0,0.0,0.0,-8567.390576875769,-1288.7452438510454,-32299.0,29452.78546723438,1087.1856742107009,-0.0,0.0,0.0,0.0,0.0,-14109.351186978456,-1365.6199544666213,-15065.0
t2,17148.38787496642,1166.174919605728,-0.0,0.0,0.0,0.0,0.0,-606.7490661436156,-455.81372842853386,-17252.0,5589.257285761747,4387.8698198382535,-0.0,0.0,0.0,0.0,0.0,10888.988,-538.1151056,-20328.0,2667.359172101438,0.0,-0.0,0.0,0.0,0.0,0.0,30926.41515327384,-1434.7743253752758,-32159.0,31461.407387911153,0.0,-249.1109545281895,0.0,0.0,0.0,0.0,-12388.680506785178,-806.615926597778,-18017.0,12874.6563016626,0.0,-0.0,0.0,0.0,0.0,0.0,-7291.981993214822,-298.6743084477779,-5284.0,44415.49426920877,64.6,-0.0,0.0,0.0,0.0,0.0,-8358.703311469773,-1276.3909577390107,-34845.0,29353.744203802715,0.0,-0.0,0.0,0.0,0.0,0.0,-13169.288275660445,-1305.4559281422687,-14879.0
t3,16979.576567001808,1410.072208906964,-0.0,0.0,0.0,0.0,0.0,-999.8553331207831,-587.7934427879903,-16802.0,5592.352264344625,4132.972247693465,-0.0,0.0,0.0,0.0,0.0,11462.074970105976,-557.399482144066,-20630.0,2471.804199785724,0.0,-0.0,0.0,0.0,0.0,0.0,29536.392999380547,-1386.1971991662724,-30622.0,31818.37693002474,0.0,-572.9063640333401,0.0,0.0,0.0,0.0,-12283.889813902064,-808.5807520893363,-18153.0,12980.411820037274,0.0,-0.0,0.0,0.0,0.0,0.0,-7396.772686097936,-300.63913393933626,-5283.0,42913.57320538434,64.6,-0.0,0.0,0.0,0.0,0.0,-6108.022548795645,-1143.150656588702,-35727.0,29018.339803660496,913.6446280140844,-0.0,0.0,0.0,0.0,0.0,-14209.927587570095,-1372.0568441044863,-14350.0
t4,16758.421063739086,1354.0013563245338,-0.0,0.0,0.0,0.0,0.0,-993.2296461627038,-468.1927739009194,-16651.0,5609.1861705382125,5066.0444237533375,-0.0,0.0,0.0,0.0,0.0,11031.68630942045,-542.9169037119981,-21164.0,2313.325249664843,0.0,-0.0,0.0,0.0,0.0,0.0,31691.37911809171,-1488.7043677565525,-32516.0,32021.97931067739,0.0,-592.8662690209246,0.0,0.0,0.0,0.0,-12413.971317764546,-806.1417238919148,-18209.0,12881.891287977369,0.0,-0.0,0.0,0.0,0.0,0.0,-7266.691182235453,-298.20010574191474,-5317.0,45307.565054942796,44.248637957199996,-0.0,0.0,0.0,0.0,0.0,-8927.735999999999,-1310.0776928999999,-35114.0,28582.307429752138,134.52331610367946,-0.0,0.0,0.0,0.0,0.0,-13121.437281349452,-1302.393464506365,-14293.0
t5,17032.543421939678,1372.9998120798082,-0.0,0.0,0.0,0.0,0.0,-1132.9411057000489,-557.6021283194477,-16715.0,7636.87950501504,3748.5697677042394,-0.0,0.0,0.0,0.0,0.0,11283.956523703337,-551.4057964226173,-22118.0,2278.6419538853593,0.0,-0.0,0.0,0.0,0.0,0.0,32336.471019036177,-1538.112972921539,-33077.0,32357.325710059198,0.0,-958.5730307006509,0.0,0.0,0.0,0.0,-12351.438464467315,-807.314214891238,-18240.0,12971.596632273926,0.0,-0.0,0.0,0.0,0.0,0.0,-7329.224035532686,-299.3725967412379,-5343.0,45295.18873603408,0.0,-0.0,0.0,0.0,0.0,0.0,-9193.79301748054,-1328.395718553535,-34773.0,28407.15530386307,764.0767478199141,-0.0,0.0,0.0,0.0,0.0,-13613.030919558925,-1369.201132124061,-14189.0
t6,18329.029359595614,1119.8381447368668,-0.0,0.0,0.0,0.0,0.0,-1887.2113689892512,-710.6561353432265,-16851.0,6223.87257218079,2135.4155702294033,-0.0,0.0,0.0,0.0,0.0,15317.858453965753,-687.1465963759476,-22990.0,3801.1206437943524,0.0,-0.0,0.0,0.0,0.0,0.0,30139.49704383113,-1757.6176876254856,-32183.0,31527.021351112297,0.0,-578.5,0.0,0.0,0.0,0.0,-12138.20908536285,-811.3122657494466,-17999.0,13213.290429881616,0.0,-74.46636764501851,0.0,0.0,0.0,0.0,-7542.453414637149,-303.37064759944656,-5293.0,46570.34618383001,0.0,-0.0,0.0,0.0,0.0,0.0,-10578.60608554054,-1423.740098289466,-34568.0,28288.92554017343,549.7856072268204,-0.0,0.0,0.0,0.0,0.0,-13310.875543267095,-1533.8356041331544,-13994.0
t7,19162.632566215063,0.0,-0.0,0.0,0.0,0.0,0.0,-1423.0992408330749,-746.5333253819882,-16993.0,5532.388801725001,0.0,-0.0,0.0,0.0,0.0,0.0,18619.870499999997,-798.2593017249999,-23354.0,6650.481902423913,0.0,-1665.0,0.0,0.0,0.0,0.0,26893.817240833076,-1871.2991432569881,-30008.0,30987.5019698312,0.0,-807.1463256332728,0.0,0.0,0.0,0.0,-11932.180339462851,-815.1753047350716,-17433.0,13448.01584712222,0.0,-196.3,0.0,0.0,0.0,0.0,-7748.482160537149,-307.2336865850715,-5196.0,46668.580501475,0.0,-0.0,0.0,0.0,0.0,0.0,-11114.915499999997,-1460.6650014749998,-34093.0,28871.079447074997,0.0,-0.0,0.0,0.0,0.0,0.0,-13295.0105,-1604.0689470749999,-13972.0
t8,13110.82412564617,0.0,-97.29999999999977,0.0,0.0,0.0,0.0,4256.002175166248,-224.52630081241907,-17045.0,15527.46603174245,0.0,-2246.9,0.0,0.0,0.0,0.0,10355.871680607312,-507.43771234975827,-23129.0,14256.412378319317,0.0,-1665.0,0.0,0.0,0.0,0.0,18473.1052798966,-880.5176582159164,-30184.0,32349.328468520383,0.0,-593.1933152000046,0.0,0.0,0.0,0.0,-13880.220483161105,-782.9146701592707,-17093.0,11407.715068848165,0.0,-196.3,0.0,0.0,0.0,0.0,-5800.442016838895,-274.97305200927076,-5136.0,42684.589961020916,0.0,-0.0,0.0,0.0,0.0,0.0,-8056.403942280138,-1260.1860187407897,-33368.0,20187.77834845249,0.0,-0.0,0.0,0.0,0.0,0.0,-5347.912693390024,-956.8656550624661,-13883.0
