Constraint,CapRes_1,CapRes_2,CapRes_3,CapRes_4
t1,0.0,51.27499040498214,47.911336803730855,21.586383408610157
t2,0.0,51.27499040498214,47.911336803730855,21.586383408610157
t3,0.0,51.27499040498214,47.911336803730855,21.586383408610157
t4,0.0,51.27499040498214,47.911336803730855,21.586383408610157
t5,0.0,51.27499040498214,47.911336803730855,21.586383408610157
t6,0.0,51.27499040498214,47.911336803730855,36.55671245559741
t7,0.0,0.0,0.0,0.0
t8,0.0,0.0,0.0,0.0
t9,0.0,0.0,0.0,0.0
t10,0.0,0.0,0.0,0.9716870582271159
t11,0.0,0.0,0.0,0.9716870582270993
t12,0.0,0.0,0.0,0.9716870582271019
t13,0.0,0.0,0.0,0.0
t14,0.0,0.0,0.0,0.0
t15,0.0,8.908933304645522,0.0,2.7153853405378965
t16,0.0,12.51011224530084,0.0,4.632514059713471
t17,0.0,67.66619942975885,55.019434070286394,7.603413040389785
t18,0.0,70.30662552574405,57.69993180162372,65.70148738683221
t19,0.0,70.30662552574405,57.69993180162372,65.70148738683221
t20,0.0,70.30662552574405,57.69993180162372,65.70148738683218
t21,0.0,70.30662552574405,57.69993180162372,65.7014873868322
t22,0.0,70.30662552574405,57.69993180162372,65.70148738683221
t23,0.0,70.30662552574405,57.69993180162372,65.70148738683221
t24,0.0,70.30662552574405,57.69993180162372,65.7014873868322
t25,0.0,57.63368906957011,52.21302584009502,42.33586321258073
t26,0.0,57.63368906957011,52.21302584009502,27.945082073198122
t27,0.0,54.73842193773994,51.89569315967579,23.48725668387454
t28,0.0,53.15330992009787,51.72195863970934,23.464702923725884
t29,0.0,53.153309920097875,51.721958639709335,23.464702923725888
t30,0.0,43.65298358551679,50.68068545718805,31.50979548841058
t31,0.0,-0.0,46.40523863161581,0.0
t32,0.0,0.0,0.0,0.0
t33,0.0,0.0,0.0,0.0
t34,0.0,0.0,0.0,0.0
t35,0.0,5.7463900768748175,0.0,13.520199489407798
t36,0.0,9.632588081957302,0.0,11.112484051261227
t37,0.0,12.765844680167886,0.0,2.7153853405378965
t38,0.0,54.50474757297164,40.74102437923725,44.91829800746897
t39,0.0,67.66619942975885,54.09273531898821,58.27000894721993
t40,0.0,72.76571868994142,60.412510027009624,64.58978365524133
t41,0.0,72.54234009002677,59.64026322766216,57.779419040835506
t42,0.0,70.85462935120441,59.33963893168902,57.47879474486234
t43,0.0,69.80993293004846,59.33963893168902,57.47879474486234
t44,0.0,69.80993293004846,59.33963893168904,57.47879474486234
t45,0.0,69.80993293004846,59.33963893168905,57.47879474486239
t46,0.0,69.80993293004848,59.33963893168904,57.478794744862356
t47,0.0,67.77472804229004,59.33963893168904,57.18958141870721
t48,0.0,67.77472804229004,59.050425605533924,57.18958141870721
t49,518.0363263782359,590.335368235297,579.9131471250148,585.1299187442276
t50,518.1585102956662,591.38297402554,580.9356517194369,585.3865476045117
t51,518.1585102956664,591.3829740255401,580.9356517194377,586.0916037215228
t52,518.1585102956664,591.3829740255401,580.9356517194377,590.3712109905609
t53,518.1585102956662,591.3829740255389,580.9356517194369,535.6614672778443
t54,518.1585102956664,591.3829740255401,580.935651719437,586.0916037215228
t55,127.4387375584136,200.6632012882873,190.21587898218434,195.37183098427
t56,0.0,62.408203759875335,45.635198739795165,54.043433288030265
t57,0.0,54.75100277500233,0.0,4.177273628231716
t58,0.0,54.75100277500233,0.0,21.74259983127501
t59,0.0,54.75100277500233,0.0,19.752930867224705
t60,0.0,54.75100277500233,0.0,19.752930867224705
t61,0.0,54.871119365285786,0.0,26.282348233285862
t62,0.0,54.871119365285786,0.0,26.282348233285866
t63,0.0,54.871119365285786,0.0,26.282348233285866
t64,0.0,54.87111936528582,0.0,19.752930867224705
t65,0.0,54.87111936528582,0.0,23.20448811896883
t66,0.0,54.75100277500233,0.0,23.20448811896883
t67,0.0,53.13038642888997,0.0,23.204488118968833
t68,0.0,54.055808301702726,0.0,25.257218391696863
t69,0.0,54.055808301702776,38.018793903394744,44.248797804354496
t70,0.0,54.055808301702776,38.018793903394744,44.248797804354496
t71,0.0,54.055808301702776,38.018793903394744,44.248797804354496
t72,0.0,54.05580830170278,41.40215815355623,47.63216205451597
t73,0.0,0.0,0.0,0.0
t74,0.0,0.0,0.0,0.0
t75,0.0,0.0,0.0,0.0
t76,0.0,0.0,-0.0,0.0
t77,0.0,0.0,0.0,0.0
t78,0.0,0.0,0.0,0.0
t79,0.0,0.0,0.0,0.0
t80,0.0,0.0,0.0,0.0
t81,0.0,0.0,0.0,0.0
