Fuel,AnnualSum
No_fuel,0.0
AZ_coal,1.1791213997745885e8
AZ_naturalgas,7.796894815968837e7
AZ_uranium,3.35110971410194e8
CA_N_naturalgas,3.3371284375677664e7
CA_N_uranium,1.623235805041787e-8
CA_S_naturalgas,1.0329008331724927e7
MT_WY_CO_coal,4.1417258662017137e8
MT_WY_CO_naturalgas,-3.000711085550147e-11
NM_coal,1.8860235831376866e7
NM_naturalgas,1.3995239677434785e6
PNW_coal,0.0
PNW_naturalgas,3.02056281208379e8
PNW_uranium,9.892308305142835e7
UT_NV_coal,2.7897708311526346e8
UT_NV_naturalgas,5.32943229140121e8
CA_S_uranium,-1.0079331476386955e-7
MT_WY_CO_uranium,-2.052856608022939e-8
NM_uranium,2.4393303377223674e-8
UT_NV_uranium,-1.1229570028359337e-7
None,0.0
