region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
AZ,AZ_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,1.2167357114248483e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.35806417292316e7,0.0,0.0,0.0,4.533939150755802e7,0.0,0.0,0.0,9.35806417292316e7,1.2167357114248483e8,-2.8092929413253233e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,2.1396738045492917e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9399791465629053e8,0.0,0.0,0.0,7.278615029126832e7,0.0,0.0,0.0,3.9399791465629053e8,2.1396738045492917e8,1.8003053420136136e8
CA_S,CA_S_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,5.264121191304337e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.892065422516566e7,0.0,0.0,0.0,1.1138824406704515e7,0.0,0.0,0.0,5.892065422516566e7,5.264121191304337e7,6.279442312122285e6
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,2.3923919430985802e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.605742476735637e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.605742476735637e8,2.3923919430985802e8,-7.866494663629434e7
PNW,PNW_conventional_hydroelectric_1,6,1,5,0.0,0.0,0.0,1.2939582775574381e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.342497379989164e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.342497379989164e9,1.2939582775574381e9,4.853910243172598e7
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,6,0.0,0.0,0.0,2.841866724201017e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.968439733296548e7,0.0,0.0,0.0,1.7820786252257667e7,0.0,0.0,0.0,4.968439733296548e7,2.841866724201017e7,2.126573009095531e7
AZ,AZ_conventional_steam_coal_1,1,1,7,0.0,0.0,0.0,1.1183598142785356e9,0.0,0.0,3.0876371999999866e7,6.173016772800043e8,0.0,0.0,0.0,0.0,8.047820332095885e8,0.0,0.0,0.0,1.907022412660998e8,0.0,0.0,0.0,8.047820332095885e8,1.7665378635585396e9,-9.617558303489511e8
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,8,0.0,0.0,0.0,8.847823344358833e8,0.0,0.0,4.023107476358092e7,5.50859618257422e8,0.0,32187.596785812428,0.0,0.0,3.327389337732987e8,0.0,0.0,0.0,5.1014610641173595e8,0.0,0.0,0.0,3.327389337732987e8,1.475905215053672e9,-1.1431662812803733e9
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,9,0.0,0.0,0.0,1.9248884451066905e8,0.0,0.0,3.0160533372379303e-10,3.852906047541182e-9,0.0,0.0,0.0,0.0,1.4729677697102377e-9,0.0,0.0,0.0,1.8311440538669932e8,0.0,0.0,0.0,1.4729677697102377e-9,1.9248884451066905e8,-1.9248884451066905e8
AZ,AZ_natural_gas_steam_turbine_1,1,1,10,0.0,0.0,0.0,1.0541994832711688e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.236709423378787e7,0.0,0.0,0.0,0.0,1.0541994832711688e8,-1.0541994832711688e8
