Time_Index,GibsonSolar,PutahCreek,Resurgence_Hybrid,WillowSpringsSolar
1997,0,0,0,0
1998,0,0,0,0
1999,0,0,0,0
2000,0.112,0.006,0.229,0
2001,0.729,0.245,0.715,0.003
2002,0.605,0.627,0.83,0.11
2003,0.755,0.926,0.856,0.107
2004,0.98,0.796,0.859,0.146
2005,0.98,0.803,0.849,0.169
2006,0.972,0.852,0.807,0.151
2007,0.979,0.645,0.793,0.111
2008,0.825,0.442,0.785,0.125
2009,0.965,0.477,0.773,0.068
2010,0.541,0.583,0.646,0.033
2011,0.354,0.304,0.181,0
2012,0,0,0,0
2013,0,0,0,0
2014,0,0,0,0
2015,0,0,0,0
2016,0,0,0,0
