Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2
5000,1,1,1,5000,1,8760,8760,1,1080,0
,,,,,,,,2,1026,0
,,,,,,,,3,986,0
,,,,,,,,4,961,0
,,,,,,,,5,953,0
,,,,,,,,6,968,0
,,,,,,,,7,1000,0
,,,,,,,,8,1006,0
,,,,,,,,9,982,0
,,,,,,,,10,958,0
,,,,,,,,11,927,0
,,,,,,,,12,922,0
,,,,,,,,13,911,0
,,,,,,,,14,916,0
,,,,,,,,15,987,0
,,,,,,,,16,1027,0
,,,,,,,,17,1150,0
,,,,,,,,18,1311,0
,,,,,,,,19,1339,0
,,,,,,,,20,1317,0
,,,,,,,,21,1287,0
,,,,,,,,22,1243,0
,,,,,,,,23,1164,0
,,,,,,,,24,1076,0
,,,,,,,,25,1008,0
,,,,,,,,26,954,0
,,,,,,,,27,921,0
,,,,,,,,28,911,0
,,,,,,,,29,929,0
,,,,,,,,30,981,0
,,,,,,,,31,1057,0
,,,,,,,,32,1114,0
,,,,,,,,33,1125,0
,,,,,,,,34,1139,0
,,,,,,,,35,1125,0
,,,,,,,,36,1120,0
,,,,,,,,37,1087,0
,,,,,,,,38,1102,0
,,,,,,,,39,1123,0
,,,,,,,,40,1182,0
,,,,,,,,41,1258,0
,,,,,,,,42,1392,0
,,,,,,,,43,1420,0
,,,,,,,,44,1395,0
,,,,,,,,45,1358,0
,,,,,,,,46,1307,0
,,,,,,,,47,1219,0
,,,,,,,,48,1123,0
,,,,,,,,49,1053,0
,,,,,,,,50,991,0
,,,,,,,,51,956,0
,,,,,,,,52,942,0
,,,,,,,,53,957,0
,,,,,,,,54,1003,0
,,,,,,,,55,1073,0
,,,,,,,,56,1128,0
,,,,,,,,57,1124,0
,,,,,,,,58,1083,0
,,,,,,,,59,1037,0
,,,,,,,,60,1007,0
,,,,,,,,61,1009,0
,,,,,,,,62,1028,0
,,,,,,,,63,1072,0
,,,,,,,,64,1133,0
,,,,,,,,65,1252,0
,,,,,,,,66,1402,0
,,,,,,,,67,1431,0
,,,,,,,,68,1405,0
,,,,,,,,69,1367,0
,,,,,,,,70,1314,0
,,,,,,,,71,1223,0
,,,,,,,,72,1125,0
,,,,,,,,73,1054,0
,,,,,,,,74,996,0
,,,,,,,,75,962,0
,,,,,,,,76,948,0
,,,,,,,,77,959,0
,,,,,,,,78,999,0
,,,,,,,,79,1075,0
,,,,,,,,80,1142,0
,,,,,,,,81,1169,0
,,,,,,,,82,1125,0
,,,,,,,,83,1085,0
,,,,,,,,84,1084,0
,,,,,,,,85,1067,0
,,,,,,,,86,1065,0
,,,,,,,,87,1048,0
,,,,,,,,88,1098,0
,,,,,,,,89,1234,0
,,,,,,,,90,1396,0
,,,,,,,,91,1431,0
,,,,,,,,92,1405,0
,,,,,,,,93,1367,0
,,,,,,,,94,1319,0
,,,,,,,,95,1233,0
,,,,,,,,96,1141,0
,,,,,,,,97,1071,0
,,,,,,,,98,1014,0
,,,,,,,,99,980,0
,,,,,,,,100,966,0
,,,,,,,,101,975,0
,,,,,,,,102,1018,0
,,,,,,,,103,1096,0
,,,,,,,,104,1164,0
,,,,,,,,105,1175,0
,,,,,,,,106,1124,0
,,,,,,,,107,1079,0
,,,,,,,,108,1027,0
,,,,,,,,109,1020,0
,,,,,,,,110,1029,0
,,,,,,,,111,1079,0
,,,,,,,,112,1147,0
,,,,,,,,113,1250,0
,,,,,,,,114,1422,0
,,,,,,,,115,1469,0
,,,,,,,,116,1449,0
,,,,,,,,117,1408,0
,,,,,,,,118,1346,0
,,,,,,,,119,1238,0
,,,,,,,,120,1133,0
,,,,,,,,121,1063,0
,,,,,,,,122,1013,0
,,,,,,,,123,988,0
,,,,,,,,124,985,0
,,,,,,,,125,1017,0
,,,,,,,,126,1102,0
,,,,,,,,127,1239,0
,,,,,,,,128,1355,0
,,,,,,,,129,1340,0
,,,,,,,,130,1286,0
,,,,,,,,131,1223,0
,,,,,,,,132,1149,0
,,,,,,,,133,1131,0
,,,,,,,,134,1149,0
,,,,,,,,135,1137,0
,,,,,,,,136,1188,0
,,,,,,,,137,1310,0
,,,,,,,,138,1478,0
,,,,,,,,139,1529,0
,,,,,,,,140,1507,0
,,,,,,,,141,1465,0
,,,,,,,,142,1395,0
,,,,,,,,143,1287,0
,,,,,,,,144,1178,0
,,,,,,,,145,1104,0
,,,,,,,,146,1050,0
,,,,,,,,147,1021,0
,,,,,,,,148,1011,0
,,,,,,,,149,1043,0
,,,,,,,,150,1125,0
,,,,,,,,151,1258,0
,,,,,,,,152,1366,0
,,,,,,,,153,1346,0
,,,,,,,,154,1278,0
,,,,,,,,155,1205,0
,,,,,,,,156,1142,0
,,,,,,,,157,1116,0
,,,,,,,,158,1096,0
,,,,,,,,159,1112,0
,,,,,,,,160,1180,0
,,,,,,,,161,1300,0
,,,,,,,,162,1476,0
,,,,,,,,163,1531,0
,,,,,,,,164,1509,0
,,,,,,,,165,1462,0
,,,,,,,,166,1392,0
,,,,,,,,167,1276,0
,,,,,,,,168,1162,0
,,,,,,,,169,1085,0
,,,,,,,,170,1027,0
,,,,,,,,171,992,0
,,,,,,,,172,982,0
,,,,,,,,173,1009,0
,,,,,,,,174,1088,0
,,,,,,,,175,1213,0
,,,,,,,,176,1314,0
,,,,,,,,177,1295,0
,,,,,,,,178,1254,0
,,,,,,,,179,1217,0
,,,,,,,,180,1189,0
,,,,,,,,181,1182,0
,,,,,,,,182,1151,0
,,,,,,,,183,1137,0
,,,,,,,,184,1160,0
,,,,,,,,185,1307,0
,,,,,,,,186,1457,0
,,,,,,,,187,1500,0
,,,,,,,,188,1478,0
,,,,,,,,189,1436,0
,,,,,,,,190,1372,0
,,,,,,,,191,1264,0
,,,,,,,,192,1161,0
,,,,,,,,193,1089,0
,,,,,,,,194,1032,0
,,,,,,,,195,996,0
,,,,,,,,196,978,0
,,,,,,,,197,998,0
,,,,,,,,198,1057,0
,,,,,,,,199,1159,0
,,,,,,,,200,1232,0
,,,,,,,,201,1201,0
,,,,,,,,202,1127,0
,,,,,,,,203,1050,0
,,,,,,,,204,1001,0
,,,,,,,,205,985,0
,,,,,,,,206,1003,0
,,,,,,,,207,1041,0
,,,,,,,,208,1102,0
,,,,,,,,209,1229,0
,,,,,,,,210,1407,0
,,,,,,,,211,1469,0
,,,,,,,,212,1455,0
,,,,,,,,213,1423,0
,,,,,,,,214,1365,0
,,,,,,,,215,1267,0
,,,,,,,,216,1170,0
,,,,,,,,217,1106,0
,,,,,,,,218,1049,0
,,,,,,,,219,1014,0
,,,,,,,,220,999,0
,,,,,,,,221,1018,0
,,,,,,,,222,1074,0
,,,,,,,,223,1170,0
,,,,,,,,224,1238,0
,,,,,,,,225,1182,0
,,,,,,,,226,1108,0
,,,,,,,,227,1033,0
,,,,,,,,228,973,0
,,,,,,,,229,950,0
,,,,,,,,230,946,0
,,,,,,,,231,994,0
,,,,,,,,232,1099,0
,,,,,,,,233,1242,0
,,,,,,,,234,1409,0
,,,,,,,,235,1451,0
,,,,,,,,236,1428,0
,,,,,,,,237,1389,0
,,,,,,,,238,1335,0
,,,,,,,,239,1241,0
,,,,,,,,240,1141,0
,,,,,,,,241,1071,0
,,,,,,,,242,1014,0
,,,,,,,,243,981,0
,,,,,,,,244,970,0
,,,,,,,,245,985,0
,,,,,,,,246,1034,0
,,,,,,,,247,1118,0
,,,,,,,,248,1190,0
,,,,,,,,249,1191,0
,,,,,,,,250,1126,0
,,,,,,,,251,1052,0
,,,,,,,,252,990,0
,,,,,,,,253,948,0
,,,,,,,,254,939,0
,,,,,,,,255,990,0
,,,,,,,,256,1074,0
,,,,,,,,257,1215,0
,,,,,,,,258,1388,0
,,,,,,,,259,1427,0
,,,,,,,,260,1403,0
,,,,,,,,261,1367,0
,,,,,,,,262,1319,0
,,,,,,,,263,1232,0
,,,,,,,,264,1141,0
,,,,,,,,265,1072,0
