Resource,AZ_conventional_steam_coal_1,AZ_natural_gas_fired_combined_cycle_1,AZ_natural_gas_fired_combustion_turbine_1,AZ_natural_gas_steam_turbine_1,AZ_nuclear_1,AZ_other_peaker_1,CA_N_natural_gas_fired_combined_cycle_1,CA_N_natural_gas_fired_combustion_turbine_1,CA_N_nuclear_1,CA_N_other_peaker_1,CA_S_natural_gas_fired_combined_cycle_1,CA_S_natural_gas_fired_combustion_turbine_1,CA_S_natural_gas_steam_turbine_1,CA_S_other_peaker_1,MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_other_peaker_1,NM_conventional_steam_coal_1,NM_natural_gas_fired_combined_cycle_1,NM_natural_gas_fired_combustion_turbine_1,NM_natural_gas_steam_turbine_1,NM_other_peaker_1,PNW_conventional_steam_coal_1,PNW_natural_gas_fired_combined_cycle_1,PNW_natural_gas_fired_combustion_turbine_1,PNW_nuclear_1,PNW_other_peaker_1,UT_NV_conventional_steam_coal_1,UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_natural_gas_steam_turbine_1,UT_NV_other_peaker_1,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_nuclear_nuclear__large_conservative_0,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_nuclear_nuclear__large_conservative_0,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_nuclear_nuclear__large_conservative_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_nuclear_nuclear__large_conservative_0,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_nuclear_nuclear__large_conservative_0,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,PNW_naturalgas_combustion_turbine_fframe_moderate_0,PNW_nuclear_nuclear__large_conservative_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,UT_NV_nuclear_nuclear__large_conservative_0,CA_S_nuclear_1,NM_nuclear_1
t1,40969.9,70302.66289721879,0.0,0.0,19185.732000000004,0.0,15135.475612941082,-1.038642949424684e-11,0.0,0.0,0.0,0.0,2874.621,0.0,29045.626800000002,0.0,0.0,0.0,0.0,3061.52,1475.645018664373,0.0,0.0,0.0,0.0,27106.315849993465,0.0,12039.46,0.0,35341.698,58097.858,1922.3689708487202,0.0,0.0,21443.870616385222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0521716831135562e-12,0.0,0.0,0.0,0.0,0.0,0.0,1.9099388737231493e-11,0.0,0.0,0.0,0.0,101902.20505686432,0.0,0.0,4.058620106661692e-11,72185.32547625425,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t2,40969.9,70302.66289721879,0.0,0.0,19185.732000000004,0.0,15135.475612941082,0.0,0.0,0.0,0.0,0.0,2874.621,0.0,29045.626800000002,0.0,0.0,0.0,0.0,3061.52,591.3596569185615,0.0,0.0,0.0,0.0,24324.66546850647,0.0,12039.460000000001,0.0,35341.698,58097.858,1922.3689708487202,0.0,0.0,21443.870616385222,0.0,0.0,0.0,0.0,1.8954146412397675e-11,0.0,0.0,0.0,0.0,0.0,3.700506567838602e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101902.20505686432,0.0,0.0,0.0,72185.32547625425,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t3,40969.9,70302.66289721879,0.0,0.0,19185.732000000004,0.0,15135.475612941082,0.0,0.0,0.0,0.0,0.0,2874.621,0.0,29045.626800000002,0.0,0.0,0.0,0.0,3061.52,452.58547019456176,0.0,0.0,0.0,0.0,24324.66546850647,0.0,12039.46,0.0,35341.698,58097.858,1922.3689708487202,0.0,0.0,21443.870616385204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1751702661276793e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101902.20505686432,0.0,0.0,4.058620106661692e-11,72185.32547625425,0.0,0.0,-1.978577301997575e-10,11287.386000000002,10706.856000000002
t4,40969.9,70302.66289721879,0.0,0.0,19185.732000000004,0.0,15135.475612941082,0.0,0.0,0.0,0.0,0.0,2874.621,0.0,29045.626800000002,0.0,0.0,0.0,0.0,3061.52,510.2524620562443,0.0,0.0,0.0,0.0,24324.66546850647,0.0,12039.46,0.0,35341.698,58097.858,1922.3689708487202,0.0,0.0,21443.870616385204,0.0,0.0,-1.9099388737231493e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.774847184307873e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101902.20505686432,0.0,0.0,2.3874235921539366e-11,72185.32547625425,0.0,0.0,-4.5062620301905554e-11,11287.386000000002,10706.856000000002
t5,40969.9,70302.66289721879,0.0,0.0,19185.732000000004,0.0,15135.475612941082,0.0,0.0,0.0,0.0,0.0,2874.621,0.0,29045.626800000002,0.0,0.0,0.0,0.0,3061.52,316.2609316051937,0.0,0.0,0.0,0.0,21111.944288084367,0.0,12039.46,0.0,35341.698,58097.858,1922.3689708487202,0.0,0.0,21443.870616385204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.432454155292362e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101902.20505686432,0.0,0.0,0.0,72185.32547625425,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t6,40969.9,70302.66289721879,0.0,0.0,19185.732000000004,0.0,15135.47561294107,0.0,0.0,0.0,0.0,0.0,2874.621,0.0,29045.626800000002,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,10222.5651519647,0.0,12039.46,0.0,35341.698,58097.858,1922.3689708487202,0.0,0.0,21443.870616385204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.514504325925373e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101902.20505686432,0.0,0.0,4.297362465877086e-11,72185.32547625425,0.0,0.0,-2.596323156467406e-11,11287.386000000002,10706.856000000002
t7,40969.9,70302.66289721879,0.0,0.0,19185.732000000004,0.0,2691.3670697926996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29045.626800000002,0.0,0.0,0.0,0.0,1224.608,0.0,0.0,0.0,0.0,0.0,3147.021198117088,0.0,12039.46,0.0,35341.698,58097.858,1922.3689708487536,0.0,0.0,21443.870616385204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.192646312934812e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95614.30030812678,0.0,0.0,0.0,72185.32547625425,0.0,0.0,0.0,11287.386000000002,7494.799200000001
t8,40969.9,7331.804486805892,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55240.74987595706,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,3147.021198117088,0.0,12039.46,0.0,35341.698,29048.929,0.0,0.0,0.0,10721.93530819261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50951.10252843216,0.0,0.0,0.0,36092.662738127125,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t9,40969.9,7331.804486805892,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46374.353000927746,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,3147.021198117088,0.0,12039.46,0.0,35341.698,29048.929,0.0,0.0,0.0,10721.93530819261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50951.10252843216,0.0,0.0,0.0,36092.662738127125,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t10,40969.9,7331.804486805892,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49763.781629968886,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,3147.0211981170883,0.0,12039.46,0.0,35341.698,29048.929,0.0,0.0,0.0,10721.93530819261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50951.10252843216,0.0,0.0,0.0,36092.662738127125,0.0,0.0,0.0,11287.386000000002,10706.856000000002
