Resource,AZ_batteries_1,AZ_hydroelectric_pumped_storage_1,CA_N_batteries_1,CA_N_hydroelectric_pumped_storage_1,CA_S_batteries_1,CA_S_hydroelectric_pumped_storage_1,MT_WY_CO_batteries_1,MT_WY_CO_hydroelectric_pumped_storage_1,NM_batteries_1,PNW_batteries_1,PNW_hydroelectric_pumped_storage_1,UT_NV_batteries_1,AZ_utilityscale_battery_storage_lithium_ion_moderate_0,CA_N_utilityscale_battery_storage_lithium_ion_moderate_0,CA_S_utilityscale_battery_storage_lithium_ion_moderate_0,MT_WY_CO_utilityscale_battery_storage_lithium_ion_moderate_0,NM_utilityscale_battery_storage_lithium_ion_moderate_0,PNW_utilityscale_battery_storage_lithium_ion_moderate_0,UT_NV_utilityscale_battery_storage_lithium_ion_moderate_0,AZ_utilityscale_battery_storage_lithium_ion_moderate_0_8,CA_N_utilityscale_battery_storage_lithium_ion_moderate_0_8,CA_S_utilityscale_battery_storage_lithium_ion_moderate_0_8,MT_WY_CO_utilityscale_battery_storage_lithium_ion_moderate_0_8,NM_utilityscale_battery_storage_lithium_ion_moderate_0_8,PNW_utilityscale_battery_storage_lithium_ion_moderate_0_8,UT_NV_utilityscale_battery_storage_lithium_ion_moderate_0_8,AZ_conventional_hydroelectric_1,CA_N_conventional_hydroelectric_1,CA_S_conventional_hydroelectric_1,MT_WY_CO_conventional_hydroelectric_1,PNW_conventional_hydroelectric_1,UT_NV_conventional_hydroelectric_1,Total
t15,21040.7,1508.2,13508.9,33748.32400085712,44318.1,24318.278726985,1236.1565211968,5086.104025049966,4508.243221647887,3757.1,4867.0,6390.3,0.0,11949.754111829207,3664.8162150220824,568.1932626526382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,2152.8765330821893,9706.013859304969,1164.4325740845031,200050.39305171237
t16,21040.7,1508.2,13508.9,34827.0,44318.1,25807.5,1297.9,5603.530155043466,4731.9,3757.1,4867.0,6390.3,0.0,11949.754111829207,3664.8162150220824,595.403464810689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,2921.1,10176.454041785504,1164.4325740845031,204686.99056257546
t17,21040.7,1508.2,11139.643174357836,34827.0,44318.1,25807.5,1297.9,6120.956285036966,4731.9,3757.1,4867.0,6390.3,0.0,8715.777501409217,3664.8162150220824,616.2921228026034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511.9138170734002,3278.4,1283.8,2697.359377051265,9751.001273853219,1056.610194733577,198382.26996134012
t18,21040.7,1508.2,11139.643174357836,32314.889430678097,41961.67229118242,23945.9734087316,1297.9,6638.382415030465,4731.9,3757.1,4867.0,6390.3,0.0,8715.777501409217,3664.8162150220824,616.2921228026034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,2423.8846298944763,1283.8,2921.1,9703.694938456836,1164.4325740845031,192082.15870165016
t19,21040.7,1508.2,11139.643174357836,29802.778861356193,41213.30966736616,22084.4468174632,1297.9,7155.808545023965,4731.9,3757.1,4867.0,6390.3,0.0,8715.777501409217,2671.0533911314096,616.2921228026034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511.338408682317,3278.4,787.016045567925,2921.1,12688.91639986071,1056.5005823460801,189235.48151736762
t20,21040.7,1508.2,11139.643174357836,27290.66829203429,41213.30966736616,22084.4468174632,1297.9,7673.234675017465,4731.9,3757.1,4867.0,6390.3,0.0,8254.01803843389,2671.0533911314096,616.2921228026034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,1566.0313833375462,1283.8,2680.0630970353386,16078.450155758803,980.3268164892092,189119.13763122776
t21,21040.7,1508.2,9045.727628217193,27290.66829203429,41213.30966736616,20222.920226194798,1297.9,8190.660805010964,4731.9,3757.1,4867.0,6390.3,0.0,8254.01803843389,1677.290567240737,616.2921228026034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,2421.8819040236326,1283.8,2921.1,19435.51502437117,972.506185368069,189133.49046106354
t22,21040.7,1508.2,4767.425140373884,27290.66829203429,41213.30966736616,20222.920226194798,1297.9,8708.086935004465,4731.9,3757.1,4867.0,6390.3,0.0,8254.01803843389,1676.356775369194,616.2921228026034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,2465.899247209284,22420.220943094027,1074.143406911563,188859.34079479415
t23,21040.7,1508.2,4767.425140373884,27290.66829203429,41213.30966736616,18578.80412882009,1297.9,8966.8,4731.9,3757.1,4867.0,6390.3,0.0,8254.01803843389,1676.356775369194,616.2921228026034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,2420.54675344307,783.8757132914939,2431.1097649153653,25706.863744141807,1119.6381984303584,189413.50833942223
t24,20488.117793339985,1508.2,4767.425140373884,27290.66829203429,40880.97482338193,16717.27753755169,1297.9,8966.8,4731.9,3757.1,4867.0,6390.3,0.0,5160.954355583993,1676.356775369194,616.2921228026034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,2921.1,30297.904786640225,1164.4325740845031,190057.6042011623
t25,13500.925203117931,1508.2,9522.95764135723,34827.0,35095.17674182307,25807.5,309.0391302992,5344.817090045501,670.8832847179764,3757.1,4867.0,2100.3248324119068,0.0,8099.761842988277,1677.290567240737,142.04831566315954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1186.9783361499633,3278.4,1283.8,1593.2842063804246,16219.991773996784,709.4667809814895,171501.94574717365
t26,9470.185558879048,1508.2,9522.95764135723,34827.0,33567.44682955695,25807.5,618.0782605984,5862.243220039,232.1922787900997,3757.1,4867.0,1460.3556484666074,0.0,4859.429806065378,1677.290567240737,284.0966313263191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.5488679995108,1427.843298249319,1283.8,796.6421031902123,15743.906427623448,1021.1243448272603,160294.94148420953
t27,7444.282258800787,1508.2,5244.655153513921,34827.0,26924.153131941304,25807.5,927.1173908976,6379.6693500325,0.0,3757.1,4867.0,918.9993062069487,0.0,4859.429806065378,1677.290567240737,426.1449469894786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1481.1294681504526,2353.1216491246596,1283.8,796.6421031902123,10305.14802811485,907.3828965515069,142695.7660568203
t28,4156.331623524531,1508.2,4278.30248784331,34827.0,16388.000142624664,25807.5,927.1173908976,6897.095480026,0.0,3757.1,4867.0,413.8105051851904,0.0,4199.628580064278,1677.290567240737,426.1449469894786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,1593.2842063804246,9828.82215580494,793.6414482757534,128903.16953485689
t29,1626.1667731205719,1508.2,0.0,34827.0,12670.645722793466,25807.5,927.1173908976,7414.521610019499,238.1943876809443,3757.1,4867.0,87.82884480841761,0.0,959.29654314138,683.5277433500639,426.1449469894786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,865.2538121009088,10108.889781782384,679.9,114011.1875566847
t30,0.0,1508.2,0.0,34827.0,5178.820321582479,25807.5,1236.1565211968,7931.947740012999,851.0138459437262,3757.1,4867.0,0.0,0.0,86.23126612008859,683.5277433500639,426.1449469894786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473.8768354254998,925.2783508753405,1283.8,1661.8959152911211,11035.937013301222,566.1585517242465,104107.58905181308
t31,0.0,1508.2,0.0,34827.0,0.0,25807.5,1236.1565211968,8449.373870006499,1993.131013648526,3757.1,4867.0,0.0,0.0,0.0,0.0,568.1932626526382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.5705318495475,925.2783508753405,579.2176766883902,2124.4578968097876,9828.82215580494,566.1585517242465,97551.15983125672
t32,39.40823094201869,1508.2,3254.6440475314494,34827.0,0.0,25807.5,1297.9,8966.8,3135.248181353326,3757.1,4867.0,1745.688453889869,0.0,0.0,286.0226118095808,616.2921228026034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967.5589363009051,925.2783508753405,1158.4353533767803,2921.1,11764.401966488876,566.1585517242465,108411.736807095
t33,39.40823094201869,1508.2,3254.6440475314494,34827.0,9855.187549512602,25807.5,1297.9,8966.8,4086.3100299960433,3757.1,4867.0,1745.688453889869,0.0,2754.2822330019294,1130.721012612706,616.2921228026034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1481.1294681504526,1850.556701750681,579.2176766883904,2921.1,15323.44809590546,793.6414482757534,127463.12707105998
t34,3655.016731642885,1508.2,6891.201164333849,34827.0,19158.648542267303,25807.5,1297.9,8966.8,4225.101311167407,3757.1,4867.0,1745.688453889869,0.0,2754.2822330019294,1975.4194134158315,616.2921228026034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,925.2783508753405,704.5823233116097,2921.1,17894.253233996642,679.9,147172.96388070527
t35,8132.112205354538,1508.2,10527.758281136248,34827.0,27082.863769523614,25807.5,1297.9,8966.8,4449.794193666888,3757.1,4867.0,4117.969438892469,0.0,2754.2822330019294,2820.117814218957,616.2921228026034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,1850.556701750681,1283.8,2921.1,20968.112009535347,566.1585517242465,171117.1173216075
t36,12829.16829396836,1508.2,10527.758281136248,34827.0,38355.102001670246,25807.5,1297.9,8966.8,4449.794193666888,3757.1,4867.0,4117.969438892469,0.0,5418.359861231878,2820.117814218957,616.2921228026034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1481.1294681504526,2775.8350526260215,579.2176766883902,2921.1,23367.353764621144,566.1585517242465,191856.85652139792
t37,15658.097109574774,1508.2,11766.272763037823,34827.0,44318.1,25807.5,1297.9,8966.8,4449.794193666888,3757.1,4867.0,5645.931158486399,0.0,8172.642094233808,2820.117814218957,616.2921228026034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,579.2176766883902,2921.1,24742.445615239172,566.1585517242465,208560.76909967308
t38,18537.218722641188,1508.2,13508.9,34827.0,44318.1,25807.5,1297.9,8966.8,4731.9,3757.1,4867.0,5645.931158486399,0.0,10926.924327235738,2820.117814218957,616.2921228026034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,2353.1216491246596,698.971542782167,2921.1,30297.904786640225,598.2740223602566,221000.9561462922
t39,21040.7,1508.2,13508.9,34827.0,44318.1,25807.5,1297.9,8966.8,4731.9,3757.1,4867.0,6390.3,0.0,11949.754111829207,3664.8162150220824,616.2921228026034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1278.1892194705574,2921.1,30297.904786640225,1164.4325740845031,228186.98902984915
t40,21040.7,1508.2,13508.9,34827.0,44318.1,25807.5,1297.9,8966.8,4731.9,3757.1,4867.0,6390.3,0.0,11949.754111829207,3664.8162150220824,616.2921228026034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,2921.1,30297.904786640225,1164.4325740845031,228192.5998103786
t41,19736.09224848085,1508.2,13508.9,34827.0,44318.1,25807.5,1297.9,8320.017337508247,4731.9,3757.1,4867.0,6390.3,0.0,8962.086039773756,3664.8162150220824,616.2921228026034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,1635.5531793588088,25110.331862513398,1050.6911258087498,216666.6801312685
t42,19310.950615238777,1508.2,13508.9,34827.0,41297.52772038229,25807.5,1297.9,7673.234675016493,4731.9,3757.1,4867.0,6390.3,0.0,8962.086039773756,3664.8162150220824,616.2921228026034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1481.1294681504526,925.2783508753405,579.2176766883903,1950.9854884411125,21932.5868047944,936.9496775329964,206026.85485471872
t43,18160.08399784514,1508.2,10959.427739592935,34827.0,41297.52772038229,25807.5,1297.9,7575.441035719918,4731.9,3757.1,4867.0,6390.3,0.0,8962.086039773756,2671.0533911314096,616.2921228026034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,925.2783508753405,579.2176766883903,2747.627591631325,20429.859588743457,823.2082292572429,200928.7034844438
t44,17727.082241000782,1508.2,10959.427739592935,34827.0,39517.6590338528,25807.5,1297.9,7414.521610019015,4731.9,3757.1,4867.0,6390.3,0.0,8962.086039773756,2671.0533911314096,616.2921228026034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,925.2783508753405,579.2176766883903,2921.1,19647.158838463743,1164.4325740845031,198286.90961828528
t45,17727.082241000782,1508.2,10959.427739592935,34827.0,39517.6590338528,25807.5,1025.1921430899938,6767.738947527261,4646.444107980326,3757.1,4867.0,6390.3,0.0,8360.135661290682,2671.0533911314096,449.1764574146729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,925.2783508753405,579.2176766883903,2921.1,18602.872598018475,1164.4325740845031,195468.61092254758
t46,17248.64955291808,1508.2,10959.427739592935,34827.0,39517.6590338528,25807.5,661.6166958926818,6120.956285035508,3412.096750452183,3757.1,4867.0,5450.356313342079,0.0,8360.135661290682,2671.0533911314096,282.0607920267423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,1060.1405821596863,579.2176766883903,2921.1,17603.724029934518,1050.6911258087498,190660.38563012646
t47,17248.64955291808,1508.2,10959.427739592935,34827.0,39517.6590338528,25807.5,298.04124869536986,5474.173622543754,2068.4294951179645,3757.1,4867.0,3496.059828383232,0.0,8099.761842988277,2671.0533911314096,114.94512663881179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,1427.843298249319,704.5823233116097,2578.9907975096785,16445.980831780653,936.9496775329964,184804.0478102469
t48,17248.64955291808,1508.2,9522.95764135723,34827.0,39517.6590338528,25807.5,0.0,4827.390960052001,1046.7839359694879,3757.1,4867.0,2100.3248324119068,0.0,8099.761842988277,2671.0533911314096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.4078043004158,2353.1216491246596,1283.8,796.6421031902123,14965.9281374117,823.2082292572429,176697.48911396542
t49,21040.7,1508.2,11155.83362527942,34827.0,43633.1570883616,25807.5,1297.9,8966.8,4731.9,3757.1,4867.0,6390.3,0.0,0.0,0.0,616.2921228026034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,2246.615859893806,20014.24202093739,1050.7536408828241,198468.19435815766
t50,21040.7,1508.2,11155.83362527942,34827.0,41264.37054459322,25807.5,1297.9,8966.8,4731.9,3757.1,4867.0,6390.3,0.0,0.0,0.0,616.2921228026034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,2056.3587095033886,1283.8,2921.1,25858.59137660028,1164.4325740845031,201509.87895286342
t51,20065.716978737248,1508.2,6877.53113743611,34827.0,38135.82369974301,25807.5,1297.9,8966.8,4611.7099250147185,3757.1,4867.0,6390.3,0.0,0.0,0.0,616.2921228026034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,2921.1,30297.904786640225,1164.4325740845031,198669.21122445838
t52,19435.12378551609,1508.2,6877.53113743611,34827.0,29150.873352315655,25807.5,1297.9,8900.590309769736,4050.077139554103,3757.1,4867.0,5494.628980188723,0.0,0.0,0.0,616.2921228026034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771.799103907257,1222.0412904966115,1283.8,2921.1,29975.472115570217,1050.7536408828241,184814.7829784399
t53,19435.12378551609,1508.2,2599.2286495928,34827.0,17001.83325481796,25807.5,1297.9,8900.590309769736,3499.3615913126105,3757.1,4867.0,3943.061346345081,0.0,0.0,0.0,616.2921228026034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0566661414393,2444.082580993223,1283.8,2034.3880740594861,28871.37017843129,937.074707681145,164197.96326746346
t54,20034.51967695388,1508.2,2599.2286495928,34827.0,4759.47754824312,25807.5,1297.9,8900.590309769736,3161.37750796908,3757.1,4867.0,3943.061346345081,0.0,0.0,0.0,616.2921228026034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0566661414393,1222.0412904966115,560.933381099368,1123.307929946903,27862.24358921445,823.3957744794659,148238.22579305453
t55,20034.51967695388,1508.2,2599.2286495928,34827.0,4759.47754824312,25807.5,1297.9,8900.590309769736,3051.9721783713303,3757.1,4867.0,3943.061346345081,0.0,0.0,0.0,616.2921228026034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0566661414393,1222.0412904966115,560.933381099368,1797.792070053097,27403.874281156834,709.7168412777868,148231.25636230368
t56,20034.51967695388,1508.2,6235.7857663952,34827.0,8213.829041725403,25807.5,1297.9,8900.590309769736,3051.9721783713303,3757.1,4867.0,4077.171284647387,0.0,0.0,0.0,616.2921228026034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134.1133322828787,1222.0412904966115,1121.866762198736,2921.1,25460.731134733564,1164.4325740845031,156219.14547446184
t57,20034.51967695388,1508.2,9872.3428831976,34827.0,13623.038475134219,25807.5,1297.9,8582.115591795944,3051.9721783713303,3757.1,4867.0,4952.768427625743,0.0,0.0,0.0,474.2438071394439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1427.6433338585607,1222.0412904966115,560.933381099368,2921.1,24176.352546646365,1164.4325740845031,164128.2041664036
t58,20034.51967695388,1508.2,9872.3428831976,34827.0,20800.572792365998,25807.5,1297.9,8582.115591795944,3051.9721783713303,3757.1,4867.0,5482.382085237484,0.0,0.0,0.0,474.2438071394439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,1222.0412904966115,560.933381099368,2921.1,21348.315684641104,1134.6157328067166,169544.5551041055
t59,20034.51967695388,1508.2,9872.3428831976,34827.0,27253.34919478809,25807.5,1297.9,8582.115591795944,3051.9721783713303,3757.1,4867.0,5998.65793141459,0.0,0.0,0.0,474.2438071394439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.5866677171214,1222.0412904966115,1121.866762198736,2548.6168623509784,17817.42627678393,1020.9367996050373,171923.3759228133
t60,20034.51967695388,1508.2,9872.3428831976,34827.0,30672.55365689669,25807.5,1297.9,8582.115591795944,3051.9721783713303,3757.1,4867.0,6256.379519035669,0.0,0.0,0.0,474.2438071394439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1427.6433338585607,2444.082580993223,1283.8,1123.307929946903,14985.356439925585,907.2578664033582,173180.27546451814
t61,20034.51967695388,1508.2,13508.9,34827.0,34395.2196262497,25807.5,1201.466638312789,8582.115591795944,3051.9721783713303,3757.1,4867.0,6390.3,0.0,0.0,0.0,474.2438071394439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,1222.0412904966115,560.933381099368,1588.577493564581,11591.54820163476,793.5789332016791,176156.91681882011
t62,20034.51967695388,1508.2,13508.9,34827.0,39973.91839650748,25807.5,1201.466638312789,8449.373870006499,2935.485742859746,3757.1,4867.0,6390.3,0.0,0.0,0.0,474.2438071394439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,1222.0412904966115,560.933381099368,1123.3079299469032,8978.030305382817,679.9,178293.92103870556
