Resource,AZ_conventional_steam_coal_1,AZ_natural_gas_fired_combined_cycle_1,AZ_natural_gas_fired_combustion_turbine_1,AZ_natural_gas_steam_turbine_1,AZ_nuclear_1,AZ_other_peaker_1,CA_N_natural_gas_fired_combined_cycle_1,CA_N_natural_gas_fired_combustion_turbine_1,CA_N_nuclear_1,CA_N_other_peaker_1,CA_S_natural_gas_fired_combined_cycle_1,CA_S_natural_gas_fired_combustion_turbine_1,CA_S_natural_gas_steam_turbine_1,CA_S_other_peaker_1,MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_other_peaker_1,NM_conventional_steam_coal_1,NM_natural_gas_fired_combined_cycle_1,NM_natural_gas_fired_combustion_turbine_1,NM_natural_gas_steam_turbine_1,NM_other_peaker_1,PNW_conventional_steam_coal_1,PNW_natural_gas_fired_combined_cycle_1,PNW_natural_gas_fired_combustion_turbine_1,PNW_nuclear_1,PNW_other_peaker_1,UT_NV_conventional_steam_coal_1,UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_natural_gas_steam_turbine_1,UT_NV_other_peaker_1,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_nuclear_nuclear__large_moderate_0,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_nuclear_nuclear__large_moderate_0,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_nuclear_nuclear__large_moderate_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_nuclear_nuclear__large_moderate_0,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_nuclear_nuclear__large_moderate_0,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,PNW_naturalgas_combustion_turbine_fframe_moderate_0,PNW_nuclear_nuclear__large_moderate_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,UT_NV_nuclear_nuclear__large_moderate_0,CA_S_nuclear_1,NM_nuclear_1
t129,41424.7,22047.893826572366,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2100721253082158e-12,-3.581135388230905e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51550.75713836787,0.0,0.0,0.0,35235.738109742764,0.0,0.0,0.0,11287.386000000002,2997.9196800000004
t130,41424.7,22047.893826572363,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7905676941154525e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51550.75713836787,0.0,0.0,0.0,35235.738109742764,0.0,0.0,0.0,11287.386000000002,2997.9196800000004
t131,41424.7,22047.893826572377,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51550.75713836787,0.0,0.0,0.0,35235.738109742764,0.0,0.0,9.549694368615746e-12,11287.386000000002,2997.9196800000004
t132,41424.7,22047.893826572366,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,0.0,0.0,-1.4242687029764056e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.916866830877552e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25775.378569183937,0.0,0.0,0.0,35235.738109742764,0.0,0.0,-2.0300337411072176e-11,11287.386000000002,2997.9196800000004
t133,41424.7,22047.893826572366,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774847184307873e-12,0.0,0.0,0.0,-1.432454155292362e-11,0.0,-8.335518941748887e-11,0.0,3.916866830877552e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51550.75713836787,0.0,0.0,0.0,35235.738109742764,0.0,0.0,-2.864908310584724e-11,11287.386000000002,2997.9196800000004
t134,41424.7,22047.893826572366,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40333.753428210344,0.0,0.0,0.0,35235.738109742764,0.0,0.0,0.0,11287.386000000002,2997.9196800000004
t135,41424.7,22047.893826572363,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,0.0,0.0,-1.4242687029764055e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6112445539183682e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51550.75713836787,0.0,0.0,0.0,41437.43656393559,0.0,0.0,0.0,11287.386000000002,2997.9196800000004
t136,41424.7,44095.78765314473,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,0.0,0.0,2.076679569048186e-11,0.0,0.0,0.0,0.0,-9.549694368615746e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51550.75713836787,0.0,0.0,0.0,70471.47621948553,0.0,0.0,0.0,11287.386000000002,2997.9196800000004
t137,41424.7,44095.78765314473,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5217532724345796e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51550.75713836787,0.0,0.0,0.0,70471.47621948553,0.0,0.0,0.0,11287.386000000002,2997.9196800000004
t138,41424.7,44095.78765314473,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51550.75713836787,0.0,0.0,0.0,70471.47621948553,0.0,0.0,-5.729816621169448e-11,11287.386000000002,2997.9196800000004
t139,41424.7,44095.78765314475,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.45999999998,0.0,34397.95100000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51550.75713836787,0.0,0.0,0.0,70471.47621948553,0.0,0.0,-5.729816621169448e-11,11287.386000000002,2997.9196800000004
t140,41424.7,44095.78765314473,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1937117960769683e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51550.75713836787,0.0,0.0,0.0,70471.47621948553,0.0,0.0,0.0,11287.386000000002,2997.9196800000004
t141,41424.7,44095.78765314473,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.639755494892597e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51550.75713836787,0.0,0.0,-2.673914423212409e-10,70471.47621948553,0.0,0.0,0.0,11287.386000000002,2997.9196800000004
t142,41424.7,44095.787653144725,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.729816621169448e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51550.75713836787,0.0,0.0,-2.6500401872908697e-10,70471.47621948556,0.0,0.0,0.0,11287.386000000002,2997.9196800000004
t143,41424.7,44095.78765314473,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51550.75713836787,0.0,0.0,9.78843672783114e-11,70471.47621948553,0.0,0.0,0.0,11287.386000000002,2997.9196800000004
t144,41424.7,44095.78765314473,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51550.75713836787,0.0,0.0,0.0,70471.47621948553,0.0,0.0,0.0,11287.386000000002,2997.9196800000004
t145,41424.7,54839.79776533592,0.0,0.0,19185.732000000004,0.0,3532.3062491637993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29014.510140413444,0.0,0.0,0.0,0.0,1312.1553928038297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.460000000447,0.0,34397.95100000001,15854.075941719731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64167.9038926782,0.0,0.0,0.0,70471.47621948553,0.0,0.0,1.7486012637846216e-11,11287.386000000004,10706.856000000002
t146,41424.7,54839.79776533592,0.0,0.0,19185.732000000004,0.0,3532.3062491637993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29014.510140413444,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.460000000447,0.0,34397.95100000001,15854.075941719731,0.0,0.0,0.0,0.0,0.0,0.0,1.432454155292362e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64167.903892677954,0.0,0.0,1.1937117960769683e-11,70471.47621948553,0.0,0.0,0.0,11287.38599999997,10706.856000000002
t147,41424.7,54839.79776533592,0.0,0.0,19185.732000000004,0.0,3532.3062491637993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29014.510140413444,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.460000000447,0.0,34397.95100000001,15854.075941719731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0037305148434825e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64167.903892677954,0.0,0.0,1.1937117960769683e-11,70471.47621948553,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t148,41424.7,54839.79776533592,0.0,0.0,19185.732000000004,0.0,3532.3062491637993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29014.510140413444,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.460000000447,0.0,34397.95100000001,15854.075941719731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4026113603904378e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64167.903892677954,0.0,0.0,1.1937117960769683e-11,70471.47621948553,0.0,0.0,0.0,11287.386000000004,10706.856000000002
t149,41424.7,54839.79776533592,0.0,0.0,19185.732000000004,0.0,3532.3062491637993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29014.510140413444,0.0,0.0,0.0,0.0,1224.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,15854.075941719731,0.0,0.0,0.0,0.0,0.0,0.0,1.9099388737231493e-11,0.0,1.2022383089060894e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64167.903892677954,0.0,0.0,2.3874235921539366e-12,70471.47621948553,0.0,0.0,0.0,11287.386000000004,10706.856000000002
t150,41424.7,54839.79776533592,0.0,0.0,19185.732000000004,0.0,3532.3062491637993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29014.510140413444,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,15854.075941719731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64167.90389267788,0.0,0.0,0.0,70471.47621948553,0.0,0.0,0.0,11287.385999999986,10706.856000000002
t151,41424.7,54839.79776533592,0.0,0.0,19185.732000000004,0.0,3532.306249163779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29014.510140413444,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.460000000017,0.0,34397.95100000001,15854.075941719728,0.0,0.0,0.0,0.0,0.0,0.0,1.432454155292362e-10,0.0,1.263953208763269e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64167.903892678194,0.0,0.0,0.0,70471.47621948553,0.0,0.0,-2.4351720639970154e-10,11287.385999999997,10706.856000000002
t152,41424.7,27419.898882667967,0.0,0.0,19185.732000000004,0.0,1766.1531245818996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29014.510140413444,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,7927.037970859864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3089863354637347e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64167.9038926782,0.0,0.0,2.3874235921539366e-12,64664.89771185499,0.0,0.0,0.0,11287.386000000004,10706.856000000002
t153,41424.7,27419.898882667967,0.0,0.0,19185.732000000004,0.0,1766.1531245818996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29014.510140413444,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,7927.037970859864,0.0,0.0,0.0,0.0,0.0,0.0,9.776499609870373e-12,0.0,2.544737753851223e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1937117960769683e-12,64167.9038926782,0.0,0.0,2.3874235921539366e-12,35235.738109742764,0.0,0.0,2.3874235921539366e-12,11287.386000000004,10706.856000000002
t154,41424.7,27419.898882667967,0.0,0.0,19185.732000000004,0.0,1766.1531245818996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31121.359802395567,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,7927.037970859866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5647750589996576e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7905676941154525e-12,64167.9038926782,0.0,0.0,2.3874235921539366e-12,35235.738109742764,0.0,0.0,9.549694368615746e-12,11287.386000000002,10706.856000000002
t155,41424.7,27419.898882667967,0.0,0.0,19185.732000000004,0.0,1766.1531245818996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45704.147288627595,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,7927.037970859859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2441781766247005e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1937117960769683e-12,64167.9038926782,0.0,0.0,2.3874235921539366e-12,35235.738109742764,0.0,0.0,0.0,11287.385999999966,10706.856000000002
t156,41424.7,27419.898882667967,0.0,0.0,19185.732000000004,0.0,1766.1531245818996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45045.21334538622,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,7927.037970859866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.808953235624358e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64167.9038926782,0.0,0.0,9.78843672783114e-11,35235.738109742764,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t157,41424.7,27419.898882667967,0.0,0.0,19185.732000000004,0.0,1766.1531245818996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69423.57039192176,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,7927.037970859866,0.0,0.0,0.0,0.0,0.0,0.0,5.2523319027386606e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6858515411731787e-12,64167.9038926782,0.0,0.0,-1.1220890883123502e-10,35235.738109742764,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t158,41424.7,27419.898882667967,0.0,0.0,19185.732000000004,0.0,1766.1531245818996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72536.2753510336,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,7927.037970859866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.205968823749572e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.887556777546706e-11,0.0,0.0,0.0,-2.0889956431346945e-12,64167.9038926782,0.0,0.0,2.3874235921539366e-12,35235.738109742764,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t159,41424.7,27419.898882667967,0.0,0.0,19185.732000000004,0.0,1766.1531245818996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72536.2753510336,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,7927.037970859866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64167.9038926782,0.0,0.0,2.3874235921539366e-12,42327.74550531331,0.0,0.0,0.0,11287.386000000139,10706.856000000002
t160,41424.7,42403.443827004725,0.0,0.0,19185.732000000004,0.0,1766.1531245818996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72536.2753510336,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,7927.037970859866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.209699338593054e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64167.9038926782,0.0,0.0,0.0,70471.47621948553,0.0,0.0,0.0,11287.386000000004,10706.856000000002
t161,41424.7,54839.797765335934,0.0,0.0,19185.732000000004,0.0,3532.3062491637993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72536.27535103359,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,15854.075941719731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.411937647499144e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64167.9038926782,0.0,0.0,0.0,70471.47621948553,0.0,0.0,0.0,11287.385999999895,10706.856000000002
t162,41424.7,54839.797765335934,0.0,0.0,19185.732000000004,0.0,3532.3062491637993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72536.2753510336,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,15854.075941719731,0.0,0.0,0.0,0.0,0.0,0.0,9.549694368615746e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.549694368615746e-12,0.0,0.0,0.0,-3.282707439211663e-12,64167.9038926782,0.0,0.0,-3.581135388230905e-11,70471.47621948553,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t163,41424.7,54839.797765335934,0.0,0.0,19185.732000000004,0.0,3532.3062491637993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72536.2753510336,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,15854.075941719731,0.0,0.0,0.0,0.0,0.0,0.0,-4.774847184307873e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.879563337250147e-12,64167.9038926782,0.0,0.0,0.0,70471.47621948553,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t164,41424.7,54839.797765335934,0.0,0.0,19185.732000000004,0.0,3532.3062491637993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72536.2753510336,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,15854.075941719731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64167.9038926782,0.0,0.0,2.3874235921539366e-12,70471.47621948553,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t165,41424.7,54839.797765335934,0.0,0.0,19185.732000000004,0.0,3532.3062491637993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72536.27535103362,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,15854.075941719731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64167.9038926782,0.0,0.0,2.3874235921539366e-12,70471.47621948553,0.0,0.0,0.0,11287.386000000004,10706.856000000002
t166,41424.7,54839.797765335934,0.0,0.0,19185.732000000004,0.0,3532.3062491637993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72536.2753510336,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.460000000612,0.0,34397.95100000001,15524.770760136546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64167.9038926782,0.0,0.0,0.0,70471.47621948553,0.0,0.0,0.0,11287.386000000004,10706.856000000002
t167,41424.7,54839.797765335934,0.0,0.0,19185.732000000004,0.0,3532.3062491637993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49911.922193027574,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,15309.118565092784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3874235921539366e-12,64167.9038926782,0.0,0.0,0.0,70471.47621948553,0.0,0.0,0.0,11287.386000000002,10706.856000000002
