region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
AZ,AZ_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,6.0532128626388416e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57309108080354e8,0.0,0.0,0.0,7.68185711938822e6,0.0,0.0,0.0,6.57309108080354e8,6.0532128626388416e7,5.967769794539655e8
CA_N,CA_N_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,1.0347344042685242e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6708789585004098e9,0.0,0.0,0.0,3.811923186217417e8,0.0,0.0,0.0,1.6708789585004098e9,1.0347344042685242e8,1.5674055180735574e9
CA_S,CA_S_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,4.729829735822657e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.070331924683762e8,0.0,0.0,0.0,1.2942341747332056e8,0.0,0.0,0.0,8.070331924683762e8,4.729829735822657e7,7.597348951101496e8
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,1.0279616611671698e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.127328351699202e8,0.0,0.0,0.0,495834.4450559693,0.0,0.0,0.0,8.127328351699202e8,1.0279616611671698e8,7.099366690532032e8
PNW,PNW_conventional_hydroelectric_1,6,1,5,0.0,0.0,0.0,5.577862285393976e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4603033567711315e9,0.0,0.0,0.0,3.3071395572542753e6,0.0,0.0,0.0,8.4603033567711315e9,5.577862285393976e8,7.902517128231734e9
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,6,0.0,0.0,0.0,2.5947449508497957e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.979205815812982e8,0.0,0.0,0.0,3.9411736689698297e8,0.0,0.0,0.0,6.979205815812982e8,2.5947449508497957e7,6.719731320728003e8
AZ,AZ_conventional_steam_coal_1,1,1,7,0.0,0.0,0.0,4.44839292479894e8,0.0,0.0,3.1872383999999925e7,5.769797914800017e8,0.0,0.0,0.0,0.0,4.736323712160227e9,0.0,0.0,0.0,2.5654662655626497e9,0.0,0.0,0.0,4.736323712160227e9,1.0536914679598956e9,3.682632244200331e9
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,8,0.0,0.0,0.0,3.473424906248595e8,0.0,0.0,1.607789508557142e8,1.4109843441540616e9,0.0,1.399350821884582e-10,0.0,0.0,7.211012312462377e9,0.0,0.0,0.0,6.671633788921391e9,0.0,0.0,0.0,7.211012312462377e9,1.9191057856346352e9,5.291906526827742e9
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,9,0.0,0.0,0.0,4.8862981263111584e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.510240576542701e9,0.0,0.0,0.0,0.0,4.8862981263111584e7,-4.8862981263111584e7
AZ,AZ_natural_gas_steam_turbine_1,1,1,10,0.0,0.0,0.0,6.4024196769145764e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.699531914521781e8,0.0,0.0,0.0,0.0,6.4024196769145764e7,-6.4024196769145764e7
