Time_Index,BuyPrice_1,BuyPrice_2,SellPrice_1,SellPrice_2
1,36,36,35,35
2,36,36,35,35
3,35,35,34,34
4,35,35,34,34
5,35,35,34,34
6,35,35,34,34
7,35,35,34,34
8,35,35,34,34
9,22,22,21,21
10,10,10,9,9
11,10,10,9,9
12,10,10,9,9
13,10,10,9,9
14,10,10,9,9
15,10,10,9,9
16,10,10,9,9
17,13,13,12,12
18,36,36,35,35
19,36,36,35,35
20,36,36,35,35
21,36,36,35,35
22,36,36,35,35
23,36,36,35,35
24,36,36,35,35
25,36,36,35,35
26,36,36,35,35
27,36,36,35,35
28,36,36,35,35
29,36,36,35,35
30,36,36,35,35
31,36,36,35,35
32,36,36,35,35
33,36,36,35,35
34,21,21,20,20
35,21,21,20,20
36,21,21,20,20
37,15,15,14,14
38,21,21,20,20
39,21,21,20,20
40,21,21,20,20
41,34,34,33,33
42,42,42,41,41
43,42,42,41,41
44,42,42,41,41
45,42,42,41,41
46,42,42,41,41
47,42,42,41,41
48,42,42,41,41
49,39,39,38,38
50,36,36,35,35
51,35,35,34,34
52,34,34,33,33
53,34,34,33,33
54,34,34,33,33
55,35,35,34,34
56,36,36,35,35
57,23,23,22,22
58,22,22,21,21
59,22,22,21,21
60,22,22,21,21
61,20,20,19,19
62,22,22,21,21
63,22,22,21,21
64,22,22,21,21
65,36,36,35,35
66,42,42,41,41
67,42,42,41,41
68,42,42,41,41
69,42,42,41,41
70,42,42,41,41
71,42,42,41,41
72,42,42,41,41
73,41,41,40,40
74,40,40,39,39
75,39,39,38,38
76,38,38,37,37
77,37,37,36,36
78,37,37,36,36
79,38,38,37,37
80,38,38,37,37
81,30,30,29,29
82,9.5,9.5,8.5,8.5
83,9.5,9.5,8.5,8.5
84,9.5,9.5,8.5,8.5
85,9.5,9.5,8.5,8.5
86,9.5,9.5,8.5,8.5
87,9.5,9.5,8.5,8.5
88,9.5,9.5,8.5,8.5
89,28.5,28.5,27.5,27.5
90,42,42,41,41
91,42,42,41,41
92,42,42,41,41
93,42,42,41,41
94,42,42,41,41
95,42,42,41,41
96,42,42,41,41
97,41,41,40,40
98,39,39,38,38
99,38,38,37,37
100,38,38,37,37
101,38,38,37,37
102,39,39,38,38
103,41,41,40,40
104,41,41,40,40
105,40,40,39,39
106,33,33,32,32
107,33,33,32,32
108,33,33,32,32
109,33,33,32,32
110,33,33,32,32
111,33,33,32,32
112,33,33,32,32
113,36,36,35,35
114,39,39,38,38
115,39,39,38,38
116,39,39,38,38
117,39,39,38,38
118,39,39,38,38
119,39,39,38,38
120,39,39,38,38
121,36,36,35,35
122,36,36,35,35
123,36,36,35,35
124,36,36,35,35
125,36,36,35,35
126,37,37,36,36
127,39,39,38,38
128,39,39,38,38
129,39,39,38,38
130,31,31,30,30
131,28,28,27,27
132,28,28,27,27
133,28,28,27,27
134,28,28,27,27
135,28,28,27,27
136,28,28,27,27
137,33,33,32,32
138,43,43,42,42
139,43,43,42,42
140,43,43,42,42
141,43,43,42,42
142,43,43,42,42
143,43,43,42,42
144,43,43,42,42
145,43,43,42,42
146,39,39,38,38
147,39,39,38,38
148,39,39,38,38
149,39,39,38,38
150,39,39,38,38
151,42,42,41,41
152,42,42,41,41
153,38,38,37,37
154,23,23,22,22
155,23,23,22,22
156,23,23,22,22
157,23,23,22,22
158,23,23,22,22
159,23,23,22,22
160,23,23,22,22
161,32,32,31,31
162,43,43,42,42
163,43,43,42,42
164,43,43,42,42
165,43,43,42,42
166,43,43,42,42
167,43,43,42,42
168,43,43,42,42
169,39,39,38,38
170,39,39,38,38
171,39,39,38,38
172,39,39,38,38
173,39,39,38,38
174,39,39,38,38
175,39,39,38,38
176,39,39,38,38
177,14,14,13,13
178,5,5,4,4
179,5,5,4,4
180,5,5,4,4
181,5,5,4,4
182,5,5,4,4
183,5,5,4,4
184,5,5,4,4
185,8.5,8.5,7.5,7.5
186,39,39,38,38
187,39,39,38,38
188,39,39,38,38
189,39,39,38,38
190,39,39,38,38
191,39,39,38,38
192,39,39,38,38
193,41,41,40,40
194,41,41,40,40
195,41,41,40,40
196,39,39,38,38
197,38,38,37,37
198,41,41,40,40
199,41,41,40,40
200,41,41,40,40
201,36,36,35,35
202,11,11,10,10
203,11,11,10,10
204,11,11,10,10
205,11,11,10,10
206,11,11,10,10
207,11,11,10,10
208,11,11,10,10
209,25,25,24,24
210,42,42,41,41
211,42,42,41,41
212,46,46,45,45
213,42,42,41,41
214,42,42,41,41
215,42,42,41,41
216,42,42,41,41
217,41,41,40,40
218,39,39,38,38
219,39,39,38,38
220,39,39,38,38
221,39,39,38,38
222,39,39,38,38
223,42,42,41,41
224,42,42,41,41
225,36,36,35,35
226,10,10,9,9
227,10,10,9,9
228,10,10,9,9
229,10,10,9,9
230,10,10,9,9
231,10,10,9,9
232,10,10,9,9
233,22,22,21,21
234,42,42,41,41
235,42,42,41,41
236,42,42,41,41
237,42,42,41,41
238,42,42,41,41
239,42,42,41,41
240,42,42,41,41
241,40,40,39,39
242,39,39,38,38
243,38,38,37,37
244,38,38,37,37
245,38,38,37,37
246,38,38,37,37
247,42,42,41,41
248,42,42,41,41
249,37,37,36,36
250,15,15,14,14
251,15,15,14,14
252,15,15,14,14
253,14,14,13,13
254,14,14,13,13
255,15,15,14,14
256,15,15,14,14
257,25,25,24,24
258,41,41,40,40
259,41,41,40,40
260,41,41,40,40
261,41,41,40,40
262,41,41,40,40
263,41,41,40,40
264,41,41,40,40
265,39,39,38,38
266,37,37,36,36
267,37,37,36,36
268,37,37,36,36
269,37,37,36,36
270,37,37,36,36
271,40,40,39,39
272,40,40,39,39
273,36,36,35,35
274,24,24,23,23
275,24,24,23,23
276,24,24,23,23
277,24,24,23,23
278,24,24,23,23
279,24,24,23,23
280,24,24,23,23
281,35,35,34,34
282,40,40,39,39
283,40,40,39,39
284,40,40,39,39
285,40,40,39,39
286,40,40,39,39
287,40,40,39,39
288,40,40,39,39
289,38,38,37,37
290,37,37,36,36
291,36,36,35,35
292,36,36,35,35
293,36,36,35,35
294,36,36,35,35
295,39,39,38,38
296,39,39,38,38
297,36,36,35,35
298,22,22,21,21
299,22,22,21,21
300,22,22,21,21
301,22,22,21,21
302,20,20,19,19
303,22,22,21,21
304,22,22,21,21
305,23,23,22,22
306,38,38,37,37
307,38,38,37,37
308,38,38,37,37
309,38,38,37,37
310,38,38,37,37
311,38,38,37,37
312,38,38,37,37
313,38,38,37,37
314,37,37,36,36
315,37,37,36,36
316,36,36,35,35
317,36,36,35,35
318,36,36,35,35
319,37,37,36,36
320,38,38,37,37
321,29,29,28,28
322,27,27,26,26
323,27,27,26,26
324,27,27,26,26
325,27,27,26,26
326,27,27,26,26
327,27,27,26,26
328,27,27,26,26
329,27,27,26,26
330,39,39,38,38
331,39,39,38,38
332,39,39,38,38
333,39,39,38,38
334,39,39,38,38
335,39,39,38,38
336,39,39,38,38
337,0,0,-1,-1
338,0,0,-1,-1
339,0,0,-1,-1
340,0,0,-1,-1
341,0,0,-1,-1
342,0,0,-1,-1
343,0,0,-1,-1
344,0,0,-1,-1
345,0,0,-1,-1
346,0,0,-1,-1
347,0,0,-1,-1
348,0,0,-1,-1
349,0,0,-1,-1
350,0,0,-1,-1
351,0,0,-1,-1
352,0,0,-1,-1
353,0,0,-1,-1
354,0,0,-1,-1
355,0,0,-1,-1
356,0,0,-1,-1
357,0,0,-1,-1
358,0,0,-1,-1
359,0,0,-1,-1
360,0,0,-1,-1
361,36,36,35,35
362,36,36,35,35
363,34,34,33,33
364,34,34,33,33
365,34,34,33,33
366,34,34,33,33
367,34,34,33,33
368,34,34,33,33
369,8,8,7,7
370,5,5,4,4
371,5,5,4,4
372,5,5,4,4
373,5,5,4,4
374,5,5,4,4
375,5,5,4,4
376,5,5,4,4
377,5.5,5.5,4.5,4.5
378,27,27,26,26
379,34,34,33,33
380,34,34,33,33
381,34,34,33,33
382,34,34,33,33
383,34,34,33,33
384,34,34,33,33
385,34,34,33,33
386,34,34,33,33
387,34,34,33,33
388,33,33,32,32
389,34,34,33,33
390,34,34,33,33
391,34,34,33,33
392,34,34,33,33
393,20,20,19,19
394,5.5,5.5,4.5,4.5
395,5.5,5.5,4.5,4.5
396,5.5,5.5,4.5,4.5
