BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7
AnnualSum,1.6737435251831287e8,1.5788236901005922e7,-1.859443441987552e7,0.0,0.0,7833.8170816167985,0.0,1.60040130323855e7,-1.669748420338931e6,-1.7891025342857143e8,1.7334558053334403e8,8.927975836845545e6,-1.0978554583649335e7,0.0,0.0,12708.619298429734,0.0,1.8624606597685937e7,-2.1729440035246075e6,-1.877593729999999e8,2.4128299793901205e8,1.1175561780014789e7,-1.3488154122939227e7,0.0,0.0,19255.88856353852,0.0,6.210795505270557e7,-4.405277680213822e6,-2.966923388571429e8,2.1567222350637245e8,3.727042827687549e6,-4.501881870403219e6,0.0,0.0,3292.308000355852,0.0,-5.503062318647113e7,-3.3854270137574174e6,-1.5648462657142854e8,5.473734134857404e7,1.7210031225702502e6,-2.0247095547759782e6,0.0,0.0,1637.0647349720907,0.0,-6.897030482830263e6,-678879.9268444341,-4.685936157142856e7,2.962744418263514e8,909332.9679173514,-1.1300063251465254e6,0.0,0.0,6645.326393503908,0.0,3.0722751387467524e6,-5.1458880771195e6,-2.93986800857143e8,1.8271091544707298e8,7.676374160885766e6,-9.031028419267973e6,0.0,0.0,1674.5339472733383,0.0,-3.788119615222235e7,-4.6076955704156235e6,-1.3886904400000006e8
t1,14578.17846294209,4861.391537057907,-0.0,0.0,0.0,0.0,0.0,-250.0,-247.57,-18942.0,9662.782235214563,465.13538115639994,-0.0,0.0,0.0,0.0,0.0,9603.173480653015,-414.09109702397393,-19317.0,20850.17507109211,1821.2570227348745,-0.0,0.0,0.0,0.0,0.0,11725.415019346987,-865.8471131739739,-33531.0,30118.97247310129,0.0,-283.26906594746384,0.0,0.0,0.0,0.0,-11681.719333549767,-645.9840736040582,-17508.0,5954.055921904292,0.0,-0.0,0.0,0.0,0.0,0.0,-585.9431664502331,-107.11275545405813,-5261.0,36411.21550147501,0.0,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-32299.0,21419.49024736217,271.1335997128235,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-15065.0
t2,14697.68843591573,4915.8815640842695,-0.0,0.0,0.0,0.0,0.0,-250.0,-247.57,-19116.0,9292.594537757977,0.0,-0.0,0.0,0.0,0.0,0.0,11513.78876353498,-478.38330129295207,-20328.0,20808.91941321912,2465.4201677588185,-0.0,0.0,0.0,0.0,0.0,9814.799736465022,-930.139317442952,-32159.0,30059.140272287263,0.0,-286.94154511287707,0.0,0.0,0.0,0.0,-11119.751549520874,-635.4471776535164,-18017.0,6528.4868099826435,0.0,-0.0,0.0,0.0,0.0,0.0,-1147.9109504791263,-96.57585950351638,-5284.0,38578.61550147501,378.6,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-34845.0,21406.253354239732,98.3704928352608,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-14879.0
t3,14427.53851076099,4688.031489239006,-0.0,0.0,0.0,0.0,0.0,-250.0,-247.57,-18618.0,9294.055299815329,571.1,-0.0,0.0,0.0,0.0,0.0,11233.806601732987,-468.961901548315,-20630.0,20883.829882741324,564.1061366899822,-0.0,0.0,0.0,0.0,0.0,10094.781898267014,-920.717917698315,-30622.0,30348.23501439355,0.0,-578.5,0.0,0.0,0.0,0.0,-10983.83624863171,-632.8987657618445,-18153.0,6660.853698980136,0.0,-0.0,0.0,0.0,0.0,0.0,-1283.8262513682917,-94.02744761184454,-5283.0,39839.21550147501,0.0,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-35727.0,20957.653131721323,17.97071535367013,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-14350.0
t4,14213.751455428046,4733.818544571952,-0.0,0.0,0.0,0.0,0.0,-250.0,-247.57,-18450.0,10072.409767882235,767.8428500855324,-0.0,0.0,0.0,0.0,0.0,10777.349502180612,-453.6021201483776,-21164.0,20943.956520034302,1926.1626184446882,-0.0,0.0,0.0,0.0,0.0,10551.23899781939,-905.3581362983775,-32516.0,30413.465142491586,0.0,-653.0732949326218,0.0,0.0,0.0,0.0,-10919.695716769538,-631.6961307894288,-18209.0,6757.791595869892,0.0,-0.0,0.0,0.0,0.0,0.0,-1347.966783230463,-92.82481263942881,-5317.0,38912.21550147501,314.0,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-35114.0,20577.396233508844,341.22761356614956,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-14293.0
t5,14104.125772588888,4915.4442274111125,-0.0,0.0,0.0,0.0,0.0,-250.0,-247.57,-18522.0,10599.899770340942,1502.3552522520865,-0.0,0.0,0.0,0.0,0.0,10458.621914220492,-442.87693681351954,-22118.0,20726.653290000133,2375.013077183884,-0.0,0.0,0.0,0.0,0.0,10869.966585779508,-894.6329529635195,-33077.0,31495.994072974776,0.0,-1879.60030055064,0.0,0.0,0.0,0.0,-10747.918465103448,-628.4753073206897,-18240.0,6952.3480240672425,0.0,-0.0,0.0,0.0,0.0,0.0,-1519.7440348965526,-89.60398917068964,-5343.0,38820.61550147501,64.6,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-34773.0,20056.14287541444,758.4809716605532,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-14189.0
t6,15407.066667067464,3762.5033329325342,-0.0,0.0,0.0,0.0,0.0,-250.0,-247.57,-18672.0,12143.38405704237,789.8356931220087,-0.0,0.0,0.0,0.0,0.0,10501.086106726983,-444.30585689136296,-22990.0,22251.559479768348,0.0,-0.0,0.0,0.0,0.0,0.0,10827.502393273018,-896.061873041363,-32183.0,30643.656938647808,0.0,-1653.60030055064,0.0,0.0,0.0,0.0,-10366.202957449344,-624.8536806478248,-17999.0,7280.441905048481,0.0,-0.0,0.0,0.0,0.0,0.0,-1901.4595425506557,-85.9823624978248,-5293.0,38408.61898221016,271.59651926485606,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-34568.0,19840.72294737002,778.9008997049705,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-13994.0
t7,16597.37620223296,0.0,-0.0,0.0,0.0,0.0,0.0,2362.189645606702,-129.5658478396656,-18830.0,11852.416839832795,0.0,-1316.8170381077955,0.0,0.0,0.0,0.0,13358.8705,-540.470301725,-23354.0,25524.693811321366,0.0,-0.0,0.0,0.0,0.0,0.0,5357.528354393298,-874.2221657146656,-30008.0,29102.716218538368,0.0,-804.5,0.0,0.0,0.0,0.0,-10237.957943886235,-627.2582746521331,-17433.0,8314.191900369126,0.0,-1000.1003877532255,0.0,0.0,0.0,0.0,-2029.7045561137647,-88.38695650213309,-5196.0,38205.21550147501,0.0,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-34093.0,20565.29872713866,32.32511993633398,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-13972.0
t8,17813.991357714458,0.0,-3628.421357714463,0.0,0.0,0.0,0.0,4950.0,-247.57,-18888.0,18377.224996035235,0.0,-2246.9,0.0,0.0,0.0,0.0,7336.492278537553,-337.8172745727886,-23129.0,33121.75559804964,0.0,-1665.0,0.0,0.0,0.0,0.0,-950.6372116680302,-322.1183863816128,-30184.0,24464.59634765364,0.0,-636.3283932543964,0.0,0.0,0.0,0.0,-6304.626043493816,-430.64191090542874,-17093.0,8170.651122470692,0.0,-196.3,0.0,0.0,0.0,0.0,-2736.7078541307405,-101.64326833995139,-5136.0,35528.32861969092,0.0,-314.0,0.0,0.0,0.0,0.0,-1333.0646023754439,-513.2640173154774,-33368.0,15748.96235342368,0.0,-469.35865239533405,0.0,0.0,0.0,0.0,-961.4565668695218,-435.14713415882426,-13883.0
