Resource,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,Total
t45,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t46,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t47,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t48,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t49,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t50,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t51,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t52,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t53,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t54,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t55,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t56,88.20007087864319,0.0,0.0,0.0,0.0,0.0,0.0,88.20007087864319
t57,88.20007087864319,0.0,0.0,0.0,0.0,0.0,0.0,88.20007087864319
t58,88.20007087864319,0.0,0.0,0.0,0.0,0.0,0.0,88.20007087864319
t59,88.20007087864319,0.0,0.0,0.0,0.0,0.0,0.0,88.20007087864319
t60,88.20007087864319,0.0,0.0,0.0,0.0,0.0,0.0,88.20007087864319
t61,88.20007087864319,0.0,0.0,0.0,0.0,0.0,0.0,88.20007087864319
t62,88.20007087864319,0.0,0.0,0.0,0.0,0.0,0.0,88.20007087864319
t63,88.20007087864319,0.0,0.0,0.0,0.0,0.0,0.0,88.20007087864319
t64,88.20007087864319,0.0,0.0,0.0,0.0,0.0,0.0,88.20007087864319
t65,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t66,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t67,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t68,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t69,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t70,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t71,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t72,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t73,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t74,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t75,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t76,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t77,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t78,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t79,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t80,42.51435897284894,0.0,0.0,0.0,0.0,0.0,0.0,42.51435897284894
t81,42.51435897284894,0.0,0.0,0.0,0.0,0.0,0.0,42.51435897284894
t82,42.51435897284894,0.0,0.0,0.0,0.0,0.0,0.0,42.51435897284894
t83,42.51435897284894,0.0,0.0,0.0,0.0,0.0,0.0,42.51435897284894
t84,42.51435897284894,0.0,0.0,0.0,0.0,0.0,0.0,42.51435897284894
t85,42.51435897284894,0.0,0.0,0.0,0.0,0.0,0.0,42.51435897284894
t86,42.51435897284894,0.0,0.0,0.0,0.0,0.0,0.0,42.51435897284894
t87,42.51435897284894,0.0,0.0,0.0,0.0,0.0,0.0,42.51435897284894
t88,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t89,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t90,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t91,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t92,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t93,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t94,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t95,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t96,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t97,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t98,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t99,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t100,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t101,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t102,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t103,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t104,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t105,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t106,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t107,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t108,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t109,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t110,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t111,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t112,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t113,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t114,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t115,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t116,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t117,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t118,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t119,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t120,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t121,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t122,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t123,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t124,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t125,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t126,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t127,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t137,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t138,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t139,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t140,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t141,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t142,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t143,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t144,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t169,176.4001417572864,-1.1938011812162586e-12,0.0,0.0,0.0,0.0,0.0,176.4001417572852
t170,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t171,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t172,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t173,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t174,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t175,176.4001417572864,-1.1938011812162586e-12,0.0,0.0,0.0,0.0,0.0,176.4001417572852
t176,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t177,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t178,176.4001417572864,2.9845029530406464e-13,0.0,0.0,0.0,0.0,0.0,176.40014175728672
t179,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t180,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t181,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t182,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t183,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t184,176.4001417572864,-2.9845029530406464e-13,0.0,0.0,0.0,0.0,0.0,176.4001417572861
t185,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t186,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t187,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t188,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t189,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t190,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t191,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t192,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t217,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t218,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t219,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t220,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t221,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t222,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t223,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t224,176.40014175728638,0.0,0.0,0.0,0.0,0.0,0.0,176.40014175728638
t225,176.40014175728638,0.0,0.0,0.0,0.0,0.0,0.0,176.40014175728638
t226,176.40014175728638,0.0,0.0,0.0,0.0,0.0,0.0,176.40014175728638
t227,176.40014175728638,0.0,0.0,0.0,0.0,0.0,0.0,176.40014175728638
t228,176.40014175728638,0.0,0.0,0.0,0.0,0.0,0.0,176.40014175728638
t229,176.40014175728638,0.0,0.0,0.0,0.0,0.0,0.0,176.40014175728638
t230,176.40014175728638,0.0,0.0,0.0,0.0,0.0,0.0,176.40014175728638
t231,176.40014175728638,0.0,0.0,0.0,0.0,0.0,0.0,176.40014175728638
t232,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t233,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t234,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t235,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t236,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t237,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t238,176.4001417572864,0.0,-3.282953248344711e-12,0.0,0.0,0.0,0.0,176.4001417572831
t239,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t240,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t241,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t242,176.4001417572864,0.0,0.0,0.0,1.3989857592378028e-13,0.0,0.0,176.40014175728655
t243,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t244,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t245,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t246,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t247,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t248,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t249,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t250,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t251,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t252,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t253,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t254,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t255,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t256,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t257,176.4001417572864,0.0,0.0,0.0,-1.3057200419552829e-13,0.0,0.0,176.40014175728626
t258,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t259,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t260,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t261,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t262,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t263,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t264,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t265,176.4001417572864,0.0,1.1938011812162586e-12,0.0,0.0,0.0,0.0,176.4001417572876
t266,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t267,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t268,176.4001417572864,0.0,1.1191886073902422e-12,0.0,0.0,0.0,0.0,176.4001417572875
t269,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t270,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t271,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t272,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t273,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t274,176.4001417572864,0.0,8.95350885912194e-13,0.0,0.0,0.0,0.0,176.40014175728732
t275,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t276,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t277,176.4001417572864,0.0,-1.1191886073902422e-12,0.0,0.0,0.0,0.0,176.4001417572853
t278,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t279,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t280,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t281,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t282,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t283,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t284,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t285,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t286,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t287,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t288,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t289,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t290,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t291,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t292,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t293,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t294,176.4001417572864,0.0,0.0,0.0,0.0,1.1938011812162586e-12,0.0,176.4001417572876
t295,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t296,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t297,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t298,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t299,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t300,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t301,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t302,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t303,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t304,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t305,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t306,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t307,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t308,176.4001417572864,0.0,0.0,0.0,2.238377214780485e-13,0.0,0.0,176.40014175728663
t309,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t310,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t311,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t312,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t313,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t314,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t315,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t316,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t317,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
t318,176.4001417572864,0.0,0.0,0.0,0.0,0.0,0.0,176.4001417572864
