Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Total
AnnualSum,705227.2181591301,1.171333514543342e6,202152.20039318182,4.699387590881944e6,547840.1305479234,952859.2347646592,1.607890015931448e6,1.0377276711187154e6,3.03631360854876e6,1.404915664727189e6,326210.04034744547,4.651077137700182e6,1.2044754156641774e6,322284.2447735693,240051.49519144936,2.210974518329312e7
t1,104.42,299.07232795772785,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,45.85841538179479,930.7273338,227.749851,64.0091859,68.85,4239.122823289523
t2,104.42,395.30171715155956,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,24.7866439453994,930.7273338,227.749851,64.0091859,68.85,4314.280441046959
t3,104.42,376.487019098485,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,19.690620765911934,930.7273338,227.749851,64.0091859,68.85,4290.369719814397
t4,104.42,344.36025468646466,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,17.285291237402586,930.7273338,227.749851,64.0091859,68.85,4255.837625873867
t5,104.42,262.30622795463773,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,10.842197134600964,930.7273338,227.749851,64.0091859,68.85,4167.340505039239
t6,104.42,359.6414312479393,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,3.4734079031106115,930.7273338,227.749851,64.0091859,68.85,4257.30691910105
t7,104.42,520.28839225,45.10615920000001,897.8922435,87.6946374,232.32461714999997,0.6571023965358371,153.6,515.546052,329.152,8.281660533848065,930.7273338,227.749851,64.0091859,68.85,4186.299235130385
t8,104.42,112.87577403960047,45.10615920000001,289.6656442311807,87.6946374,0.0,237.12,153.6,515.546052,0.0,23.343106125229284,510.43465680610177,227.749851,64.0091859,0.0,2371.565066702112
t9,104.42,0.0,0.0,0.0,87.6946374,169.3961135685365,237.12,153.6,0.0,328.7301501609443,1.476414149828096,0.0,150.44634259580516,64.0091859,0.0,1296.892843775114
t10,104.42,102.12998267079483,0.0,0.0,87.6946374,0.0,237.12,153.6,0.0,0.0,0.0,0.0,227.749851,64.0091859,68.85,1045.573656970795
t11,104.42,157.7329493379452,18.306953083437516,0.0,87.6946374,0.0,237.12,153.6,0.0,0.0,0.0,0.0,0.0,64.0091859,0.0,822.8837257213828
t12,104.42,243.0169166746619,0.0,0.0,87.6946374,0.0,237.12,153.6,0.0,14.390686166426567,14.784451517241726,0.0,227.749851,64.0091859,0.0,1146.78572865833
t13,104.42,139.76043396144914,0.0,0.0,0.0,0.0,237.12,153.6,0.0,258.9493615839955,0.0,0.0,58.88595462295541,64.0091859,68.85,1085.5949360684
t14,104.42,94.54095950214548,0.0,296.3422509484134,0.0,0.0,237.12,153.6,0.0,306.5868061689094,12.941979636850858,0.0,118.13556503962006,64.0091859,0.0,1387.6967471959392
t15,104.42,224.2083386549512,0.0,433.3719349896068,68.67789419193153,0.0,237.12,153.6,377.6709478823453,329.152,0.0,0.0,0.0,48.25362348857881,0.0,1976.4747392074134
t16,104.42,197.85436185168842,0.0,588.6257449373816,0.0,65.94613005342428,0.0,69.3311199123407,515.546052,329.152,13.037522462207065,140.80949791034686,0.0,0.0,0.0,2024.722429127389
t17,104.42,152.23187575095574,45.10615920000001,897.8922435,87.6946374,232.32461714999997,194.35195959739485,153.6,515.546052,329.152,0.0,149.42457867414151,0.0,0.0,68.85,2930.594123272492
t18,104.42,83.5943332237908,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,0.0,420.7976092501538,227.749851,39.694470923443866,68.85,3443.5419736473887
t19,104.42,12.967738091573478,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,0.0,0.0,0.0,47.15922729155419,68.85,2731.832674633127
t20,104.42,9.343634617974079,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,0.0,615.4704718367278,227.749851,46.57160573937187,68.85,3570.841272444074
t21,104.42,100.37316161976717,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,0.0,499.90081810309994,117.83403421383402,64.0091859,68.85,3453.8229090867007
t22,104.42,83.8650352075294,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,0.0,930.7273338,179.46953738386304,64.0091859,68.85,3929.776801541392
t23,104.42,190.214967792062,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,0.0,930.7273338,151.08989956929847,0.0,68.85,3943.73791041136
t24,104.42,127.94797732481449,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,0.0,623.5557644206984,0.0,0.0,68.85,3423.2094509955127
t25,104.42,0.0,45.10615920000001,897.8922435,87.6946374,0.0,0.0,153.6,515.546052,329.152,27.790632888488613,930.7273338,227.749851,64.0091859,0.0,3383.6880956884884
t26,104.42,270.83243868449955,45.10615920000001,897.8922435,87.6946374,0.0,237.12,153.6,515.546052,329.152,32.416430760700955,930.7273338,227.749851,64.0091859,0.0,3896.2663322452004
t27,104.42,185.25119901838866,45.10615920000001,897.8922435,87.6946374,0.0,0.0,153.6,515.546052,329.152,25.22052447658193,930.7273338,227.749851,64.0091859,0.0,3566.3691862949704
t28,104.42,225.7063844643423,45.10615920000001,897.8922435,87.6946374,0.0,0.0,153.6,515.546052,329.152,20.54508213320566,930.7273338,227.749851,64.0091859,0.0,3602.148929397548
