region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
AZ,AZ_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,1.2167357114248483e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0870772801710251e8,0.0,0.0,0.0,4.509881068584322e7,0.0,0.0,0.0,1.0870772801710251e8,1.2167357114248483e8,-1.296584312538232e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,2.1396738045492917e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7253960213092503e8,0.0,0.0,0.0,1.3976272293412585e7,0.0,0.0,0.0,1.7253960213092503e8,2.1396738045492917e8,-4.142777832400414e7
CA_S,CA_S_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,5.264121191304337e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5987929822243072e7,0.0,0.0,0.0,2.048330664263213e6,0.0,0.0,0.0,2.5987929822243072e7,5.264121191304337e7,-2.66532820908003e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,2.3923919430985802e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.266220322113088e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.266220322113088e8,2.3923919430985802e8,-1.1261716209854922e8
PNW,PNW_conventional_hydroelectric_1,6,1,5,0.0,0.0,0.0,1.2939582775574381e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0096490955844451e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0096490955844451e9,1.2939582775574381e9,-2.84309181972993e8
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,6,0.0,0.0,0.0,2.841866724201017e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.095998677376796e7,0.0,0.0,0.0,1.721308696684811e7,0.0,0.0,0.0,4.095998677376796e7,2.841866724201017e7,1.2541319531757794e7
AZ,AZ_conventional_steam_coal_1,1,1,7,0.0,0.0,0.0,1.1183598142785356e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3391569385375719e8,0.0,0.0,0.0,0.0,1.1183598142785356e9,-1.1183598142785356e9
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,8,0.0,0.0,0.0,8.847823344358833e8,0.0,0.0,3.332454613499255e7,4.463233048220229e8,0.0,4.263124693689768e7,0.0,0.0,4.9982638270107234e8,0.0,0.0,0.0,3.5823684794345725e8,0.0,2.058561119862588e8,0.0,4.9982638270107234e8,1.6129175443160553e9,-1.113091161614983e9
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,9,0.0,0.0,0.0,1.9248884451066905e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2858733326453647e8,0.0,0.0,0.0,0.0,1.9248884451066905e8,-1.9248884451066905e8
AZ,AZ_natural_gas_steam_turbine_1,1,1,10,0.0,0.0,0.0,1.0541994832711688e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9751191088354506e7,0.0,0.0,0.0,0.0,1.0541994832711688e8,-1.0541994832711688e8
