Time_Index,BuyPrice_1,SellPrice_1
327,13.0,12.0
328,13.0,12.0
329,24.0,23.0
330,39.0,38.0
331,39.0,38.0
332,39.0,38.0
333,39.0,38.0
334,39.0,38.0
335,39.0,38.0
336,39.0,38.0
337,37.0,36.0
338,36.0,35.0
339,34.0,33.0
340,34.0,33.0
341,34.0,33.0
342,34.0,33.0
343,34.0,33.0
344,34.0,33.0
345,24.0,23.0
346,0.5,-0.5
347,0.5,-0.5
348,0.5,-0.5
349,0.5,-0.5
350,0.5,-0.5
351,0.5,-0.5
352,0.5,-0.5
353,15.0,14.0
354,34.0,33.0
355,34.0,33.0
356,34.0,33.0
357,34.0,33.0
358,34.0,33.0
359,34.0,33.0
360,34.0,33.0
361,26.0,25.0
362,26.0,25.0
363,26.0,25.0
364,26.0,25.0
365,26.0,25.0
366,26.0,25.0
367,26.0,25.0
368,26.0,25.0
369,19.0,18.0
370,2.0,1.0
371,2.0,1.0
372,2.0,1.0
373,2.0,1.0
374,2.0,1.0
375,2.0,1.0
376,2.0,1.0
377,18.5,17.5
378,34.0,33.0
379,34.0,33.0
380,34.0,33.0
381,34.0,33.0
382,34.0,33.0
383,34.0,33.0
384,34.0,33.0
385,34.0,33.0
386,34.0,33.0
387,34.0,33.0
388,32.0,31.0
389,32.0,31.0
390,34.0,33.0
391,34.0,33.0
392,34.0,33.0
393,26.0,25.0
394,16.0,15.0
395,16.0,15.0
396,16.0,15.0
397,16.0,15.0
398,16.0,15.0
399,16.0,15.0
400,16.0,15.0
401,22.0,21.0
402,36.0,35.0
403,36.0,35.0
404,36.0,35.0
405,36.0,35.0
406,36.0,35.0
407,36.0,35.0
408,36.0,35.0
409,36.0,35.0
410,36.0,35.0
411,34.0,33.0
412,33.0,32.0
413,33.0,32.0
414,34.0,33.0
415,36.0,35.0
416,36.0,35.0
417,27.0,26.0
418,13.0,12.0
419,13.0,12.0
420,13.0,12.0
421,13.0,12.0
422,13.0,12.0
423,13.0,12.0
424,13.0,12.0
425,21.0,20.0
426,36.0,35.0
427,36.0,35.0
428,36.0,35.0
429,36.0,35.0
430,36.0,35.0
431,36.0,35.0
432,36.0,35.0
433,35.0,34.0
434,35.0,34.0
435,34.0,33.0
436,32.0,31.0
437,32.0,31.0
438,32.0,31.0
439,35.0,34.0
440,35.0,34.0
441,35.0,34.0
442,25.0,24.0
443,25.0,24.0
444,25.0,24.0
445,25.0,24.0
446,25.0,24.0
447,25.0,24.0
448,25.0,24.0
449,25.0,24.0
450,36.0,35.0
451,36.0,35.0
452,36.0,35.0
453,36.0,35.0
454,36.0,35.0
455,36.0,35.0
456,36.0,35.0
457,35.0,34.0
458,34.0,33.0
459,33.0,32.0
460,33.0,32.0
461,33.0,32.0
462,33.0,32.0
463,34.0,33.0
464,35.0,34.0
465,34.0,33.0
466,20.0,19.0
467,20.0,19.0
468,20.0,19.0
469,20.0,19.0
470,20.0,19.0
471,20.0,19.0
472,20.0,19.0
473,25.0,24.0
474,35.0,34.0
475,35.0,34.0
476,35.0,34.0
477,35.0,34.0
478,35.0,34.0
479,35.0,34.0
480,35.0,34.0
481,35.0,34.0
482,34.0,33.0
483,34.0,33.0
484,32.0,31.0
485,32.0,31.0
486,32.0,31.0
487,34.0,33.0
488,35.0,34.0
489,32.0,31.0
490,28.0,27.0
491,28.0,27.0
492,28.0,27.0
493,28.0,27.0
494,28.0,27.0
495,28.0,27.0
496,28.0,27.0
497,32.0,31.0
498,36.0,35.0
499,36.0,35.0
500,36.0,35.0
501,36.0,35.0
502,36.0,35.0
503,36.0,35.0
504,36.0,35.0
505,36.0,35.0
506,33.0,32.0
507,33.0,32.0
508,32.0,31.0
509,30.0,29.0
510,30.0,29.0
511,32.0,31.0
512,33.0,32.0
513,24.0,23.0
514,24.0,23.0
515,24.0,23.0
516,24.0,23.0
517,24.0,23.0
518,24.0,23.0
519,24.0,23.0
520,24.0,23.0
521,24.0,23.0
522,31.0,30.0
523,31.0,30.0
524,31.0,30.0
525,31.0,30.0
526,31.0,30.0
527,31.0,30.0
528,31.0,30.0
529,31.0,30.0
530,31.0,30.0
531,31.0,30.0
532,31.0,30.0
533,31.0,30.0
534,30.0,29.0
535,31.0,30.0
536,31.0,30.0
537,24.0,23.0
538,24.0,23.0
539,24.0,23.0
540,24.0,23.0
541,24.0,23.0
542,24.0,23.0
543,24.0,23.0
544,24.0,23.0
545,24.0,23.0
546,35.0,34.0
547,35.0,34.0
548,35.0,34.0
549,35.0,34.0
550,35.0,34.0
551,35.0,34.0
552,35.0,34.0
553,34.0,33.0
554,34.0,33.0
555,34.0,33.0
556,32.0,31.0
557,32.0,31.0
558,32.0,31.0
559,34.0,33.0
560,34.0,33.0
561,34.0,33.0
562,23.5,22.5
563,20.0,19.0
564,20.0,19.0
565,16.0,15.0
566,19.0,18.0
567,20.0,19.0
568,20.0,19.0
569,25.0,24.0
570,34.0,33.0
571,34.0,33.0
572,34.0,33.0
573,34.0,33.0
574,34.0,33.0
575,34.0,33.0
576,34.0,33.0
577,34.0,33.0
578,29.0,28.0
579,29.0,28.0
580,29.0,28.0
581,29.0,28.0
582,29.0,28.0
583,31.0,30.0
584,31.0,30.0
585,27.0,26.0
586,16.0,15.0
587,16.0,15.0
588,16.0,15.0
589,16.0,15.0
590,16.0,15.0
591,16.0,15.0
592,16.0,15.0
593,17.5,16.5
594,32.0,31.0
595,32.0,31.0
596,32.0,31.0
597,32.0,31.0
598,32.0,31.0
599,32.0,31.0
600,32.0,31.0
601,33.0,32.0
602,33.0,32.0
603,33.0,32.0
604,30.0,29.0
605,30.0,29.0
606,30.0,29.0
607,33.0,32.0
608,33.0,32.0
609,26.0,25.0
610,11.5,10.5
611,11.5,10.5
612,11.5,10.5
613,11.5,10.5
614,11.5,10.5
615,11.5,10.5
616,11.5,10.5
617,11.5,10.5
618,35.0,34.0
619,35.0,34.0
620,35.0,34.0
621,35.0,34.0
622,35.0,34.0
623,35.0,34.0
624,35.0,34.0
625,35.0,34.0
626,35.0,34.0
627,35.0,34.0
628,35.0,34.0
629,35.0,34.0
630,35.0,34.0
631,35.0,34.0
632,35.0,34.0
633,30.0,29.0
634,12.0,11.0
635,10.5,9.5
636,5.0,4.0
637,9.0,8.0
638,9.0,8.0
639,9.0,8.0
640,10.5,9.5
641,15.5,14.5
642,35.0,34.0
643,35.0,34.0
644,35.0,34.0
645,35.0,34.0
646,35.0,34.0
647,35.0,34.0
648,35.0,34.0
649,29.0,28.0
650,29.0,28.0
651,29.0,28.0
652,29.0,28.0
653,27.0,26.0
654,27.0,26.0
655,29.0,28.0
656,29.0,28.0
657,20.0,19.0
658,4.0,3.0
659,4.0,3.0
660,4.0,3.0
661,4.0,3.0
662,4.0,3.0
663,4.0,3.0
664,4.0,3.0
665,10.0,9.0
666,29.0,28.0
667,29.0,28.0
668,29.0,28.0
669,29.0,28.0
670,29.0,28.0
671,29.0,28.0
672,29.0,28.0
673,29.0,28.0
674,29.0,28.0
675,29.0,28.0
676,27.0,26.0
677,27.0,26.0
678,29.0,28.0
679,29.0,28.0
680,29.0,28.0
681,2.0,1.0
682,-7.5,-8.5
683,-7.5,-8.5
684,-7.5,-8.5
685,-7.5,-8.5
686,-7.5,-8.5
687,-7.5,-8.5
688,-7.5,-8.5
689,-1.0,-2.0
690,35.0,34.0
691,35.0,34.0
692,35.0,34.0
693,35.0,34.0
694,35.0,34.0
695,35.0,34.0
696,35.0,34.0
697,34.0,33.0
698,34.0,33.0
699,34.0,33.0
700,34.0,33.0
701,33.0,32.0
702,33.0,32.0
703,33.0,32.0
704,34.0,33.0
705,11.0,10.0
706,-12.0,-13.0
707,-12.0,-13.0
708,-12.0,-13.0
709,-12.0,-13.0
710,-12.0,-13.0
711,-12.0,-13.0
712,-12.0,-13.0
713,-2.0,-3.0
714,33.0,32.0
715,33.0,32.0
716,33.0,32.0
717,33.0,32.0
718,33.0,32.0
719,33.0,32.0
720,33.0,32.0
721,33.0,32.0
722,33.0,32.0
723,33.0,32.0
724,31.0,30.0
725,31.0,30.0
726,31.0,30.0
727,33.0,32.0
728,33.0,32.0
729,29.0,28.0
730,6.5,5.5
731,6.5,5.5
732,6.5,5.5
733,6.5,5.5
734,6.5,5.5
735,6.5,5.5
736,6.5,5.5
737,14.0,13.0
738,33.0,32.0
739,33.0,32.0
740,33.0,32.0
741,33.0,32.0
742,33.0,32.0
743,33.0,32.0
744,33.0,32.0
745,36.0,35.0
746,36.0,35.0
747,34.0,33.0
748,34.0,33.0
749,34.0,33.0
750,34.0,33.0
751,37.0,36.0
752,37.0,36.0
753,25.0,24.0
754,-7.5,-8.5
755,-7.5,-8.5
756,-7.5,-8.5
757,-7.5,-8.5
758,-7.5,-8.5
759,-7.5,-8.5
760,-7.5,-8.5
761,14.0,13.0
762,36.0,35.0
763,36.0,35.0
764,36.0,35.0
765,36.0,35.0
766,36.0,35.0
767,36.0,35.0
768,36.0,35.0
769,35.0,34.0
770,35.0,34.0
771,35.0,34.0
772,35.0,34.0
773,35.0,34.0
774,35.0,34.0
775,35.0,34.0
776,35.0,34.0
777,26.0,25.0
778,7.0,6.0
779,5.5,4.5
780,5.5,4.5
781,5.0,4.0
782,5.5,4.5
783,5.5,4.5
784,5.5,4.5
785,13.0,12.0
786,35.0,34.0
787,35.0,34.0
788,35.0,34.0
789,35.0,34.0
790,35.0,34.0
791,35.0,34.0
792,35.0,34.0
793,35.0,34.0
794,35.0,34.0
795,34.0,33.0
796,33.0,32.0
797,33.0,32.0
798,33.0,32.0
799,35.0,34.0
800,35.0,34.0
801,26.0,25.0
802,8.0,7.0
803,7.5,6.5
804,7.5,6.5
805,7.0,6.0
806,7.5,6.5
807,7.5,6.5
808,7.5,6.5
809,14.0,13.0
810,35.0,34.0
811,35.0,34.0
812,35.0,34.0
813,35.0,34.0
814,35.0,34.0
815,35.0,34.0
816,35.0,34.0
817,36.0,35.0
818,36.0,35.0
819,34.0,33.0
820,34.0,33.0
821,34.0,33.0
822,34.0,33.0
823,36.0,35.0
824,36.0,35.0
825,30.0,29.0
826,8.0,7.0
827,8.0,7.0
828,8.0,7.0
829,6.0,5.0
830,7.0,6.0
831,8.0,7.0
832,8.0,7.0
833,19.0,18.0
834,34.0,33.0
835,34.0,33.0
836,34.0,33.0
837,34.0,33.0
838,34.0,33.0
839,34.0,33.0
840,34.0,33.0
841,36.0,35.0
842,35.0,34.0
843,34.0,33.0
844,33.0,32.0
845,30.0,29.0
846,30.0,29.0
847,32.0,31.0
848,31.0,30.0
849,21.0,20.0
850,10.0,9.0
851,10.0,9.0
852,10.0,9.0
853,5.0,4.0
854,10.0,9.0
855,10.0,9.0
856,10.0,9.0
857,21.5,20.5
858,30.0,29.0
859,30.0,29.0
860,30.0,29.0
861,30.0,29.0
862,30.0,29.0
863,30.0,29.0
864,30.0,29.0
865,27.0,26.0
866,27.0,26.0
867,27.0,26.0
868,27.0,26.0
869,27.0,26.0
870,27.0,26.0
871,27.0,26.0
872,27.0,26.0
873,13.0,12.0
874,5.5,4.5
875,5.5,4.5
876,-12.0,-13.0
877,5.5,4.5
878,3.5,2.5
879,5.5,4.5
880,5.5,4.5
881,14.5,13.5
882,27.0,26.0
883,32.0,31.0
884,32.0,31.0
885,32.0,31.0
886,32.0,31.0
887,32.0,31.0
888,32.0,31.0
889,30.0,29.0
890,30.0,29.0
891,30.0,29.0
892,30.0,29.0
893,30.0,29.0
894,30.0,29.0
895,30.0,29.0
896,30.0,29.0
897,30.0,29.0
898,25.0,24.0
899,25.0,24.0
900,25.0,24.0
901,25.0,24.0
902,25.0,24.0
903,25.0,24.0
904,25.0,24.0
905,25.0,24.0
906,36.0,35.0
907,36.0,35.0
908,36.0,35.0
909,36.0,35.0
910,36.0,35.0
911,36.0,35.0
912,36.0,35.0
913,36.0,35.0
914,34.0,33.0
915,33.0,32.0
916,33.0,32.0
917,33.0,32.0
918,33.0,32.0
919,36.0,35.0
920,36.0,35.0
921,24.0,23.0
922,20.0,19.0
923,20.0,19.0
924,20.0,19.0
925,20.0,19.0
926,20.0,19.0
927,20.0,19.0
928,20.0,19.0
929,20.0,19.0
930,31.0,30.0
931,31.0,30.0
932,31.0,30.0
933,31.0,30.0
934,31.0,30.0
935,31.0,30.0
936,31.0,30.0
937,35.0,34.0
938,35.0,34.0
939,27.0,26.0
940,27.0,26.0
941,27.0,26.0
942,27.0,26.0
943,29.0,28.0
944,29.0,28.0
945,27.0,26.0
946,18.5,17.5
947,18.5,17.5
948,18.5,17.5
949,18.5,17.5
950,6.5,5.5
951,17.5,16.5
952,18.5,17.5
953,18.5,17.5
954,27.0,26.0
955,27.0,26.0
956,27.0,26.0
957,27.0,26.0
958,27.0,26.0
959,27.0,26.0
960,27.0,26.0
961,30.0,29.0
962,30.0,29.0
963,30.0,29.0
964,30.0,29.0
965,30.0,29.0
966,30.0,29.0
967,30.0,29.0
968,30.0,29.0
969,18.5,17.5
970,3.0,2.0
971,3.0,2.0
972,3.0,2.0
973,-12.0,-13.0
974,-12.0,-13.0
975,3.0,2.0
976,3.0,2.0
977,16.0,15.0
978,32.0,31.0
979,32.0,31.0
980,32.0,31.0
981,32.0,31.0
982,32.0,31.0
983,32.0,31.0
984,32.0,31.0
985,36.0,35.0
986,36.0,35.0
987,35.0,34.0
988,33.0,32.0
989,33.0,32.0
990,33.0,32.0
991,36.0,35.0
992,36.0,35.0
993,25.0,24.0
994,11.0,10.0
995,11.0,10.0
996,11.0,10.0
997,9.5,8.5
998,11.0,10.0
999,11.0,10.0
1000,11.0,10.0
1001,23.5,22.5
1002,36.0,35.0
1003,36.0,35.0
1004,36.0,35.0
1005,36.0,35.0
1006,36.0,35.0
1007,36.0,35.0
1008,36.0,35.0
1009,36.0,35.0
1010,36.0,35.0
1011,36.0,35.0
1012,31.0,30.0
1013,30.0,29.0
1014,30.0,29.0
1015,31.0,30.0
1016,30.0,29.0
1017,17.5,16.5
1018,-7.5,-8.5
1019,-7.5,-8.5
1020,-7.5,-8.5
1021,-7.5,-8.5
1022,-7.5,-8.5
1023,-7.5,-8.5
1024,-7.5,-8.5
1025,13.5,12.5
1026,26.5,25.5
1027,30.0,29.0
1028,30.0,29.0
1029,30.0,29.0
1030,30.0,29.0
1031,30.0,29.0
1032,30.0,29.0
1033,30.0,29.0
1034,30.0,29.0
1035,30.0,29.0
1036,30.0,29.0
1037,30.0,29.0
1038,30.0,29.0
1039,30.0,29.0
1040,30.0,29.0
1041,22.5,21.5
1042,19.0,18.0
1043,19.0,18.0
1044,19.0,18.0
1045,19.0,18.0
1046,19.0,18.0
1047,19.0,18.0
1048,19.0,18.0
1049,19.0,18.0
1050,30.0,29.0
1051,30.0,29.0
1052,30.0,29.0
1053,30.0,29.0
1054,30.0,29.0
1055,30.0,29.0
1056,30.0,29.0
1057,30.0,29.0
1058,30.0,29.0
1059,30.0,29.0
1060,30.0,29.0
1061,30.0,29.0
1062,30.0,29.0
1063,30.0,29.0
1064,30.0,29.0
1065,22.0,21.0
1066,-4.0,-5.0
1067,-4.0,-5.0
1068,-4.0,-5.0
1069,-4.0,-5.0
1070,-4.0,-5.0
1071,-4.0,-5.0
1072,-4.0,-5.0
1073,13.5,12.5
1074,33.0,32.0
1075,35.0,34.0
1076,35.0,34.0
1077,35.0,34.0
1078,35.0,34.0
1079,35.0,34.0
1080,35.0,34.0
1081,35.0,34.0
1082,35.0,34.0
1083,33.0,32.0
1084,31.0,30.0
1085,31.0,30.0
1086,31.0,30.0
1087,34.0,33.0
1088,34.0,33.0
1089,24.0,23.0
1090,18.0,17.0
1091,18.0,17.0
1092,18.0,17.0
1093,18.0,17.0
1094,18.0,17.0
1095,18.0,17.0
1096,18.0,17.0
1097,21.0,20.0
1098,35.0,34.0
1099,35.0,34.0
1100,35.0,34.0
1101,35.0,34.0
1102,35.0,34.0
1103,35.0,34.0
1104,35.0,34.0
1105,36.0,35.0
1106,35.0,34.0
1107,35.0,34.0
1108,33.0,32.0
1109,33.0,32.0
1110,33.0,32.0
1111,36.0,35.0
1112,36.0,35.0
1113,24.0,23.0
1114,24.0,23.0
1115,24.0,23.0
1116,24.0,23.0
1117,24.0,23.0
1118,24.0,23.0
1119,24.0,23.0
1120,24.0,23.0
1121,24.0,23.0
1122,30.0,29.0
1123,35.0,34.0
1124,35.0,34.0
1125,35.0,34.0
1126,35.0,34.0
1127,35.0,34.0
1128,35.0,34.0
1129,34.0,33.0
1130,34.0,33.0
1131,34.0,33.0
1132,34.0,33.0
1133,32.0,31.0
1134,34.0,33.0
1135,34.0,33.0
1136,34.0,33.0
1137,27.0,26.0
1138,7.5,6.5
1139,7.5,6.5
1140,5.0,4.0
1141,-10.0,-11.0
1142,5.0,4.0
1143,7.5,6.5
1144,7.5,6.5
1145,9.0,8.0
1146,34.0,33.0
1147,34.0,33.0
1148,34.0,33.0
1149,34.0,33.0
1150,34.0,33.0
1151,34.0,33.0
1152,34.0,33.0
1153,35.0,34.0
1154,35.0,34.0
1155,35.0,34.0
1156,35.0,34.0
1157,35.0,34.0
1158,35.0,34.0
1159,35.0,34.0
1160,35.0,34.0
1161,25.0,24.0
1162,5.0,4.0
1163,5.0,4.0
1164,5.0,4.0
1165,5.0,4.0
1166,5.0,4.0
1167,5.0,4.0
1168,5.0,4.0
1169,9.0,8.0
1170,35.0,34.0
1171,36.0,35.0
1172,36.0,35.0
1173,36.0,35.0
1174,36.0,35.0
1175,36.0,35.0
1176,36.0,35.0
1177,35.0,34.0
1178,35.0,34.0
1179,35.0,34.0
1180,35.0,34.0
1181,35.0,34.0
1182,35.0,34.0
1183,35.0,34.0
1184,35.0,34.0
1185,14.0,13.0
1186,-12.0,-13.0
1187,-12.0,-13.0
1188,-12.0,-13.0
1189,-12.0,-13.0
1190,-12.0,-13.0
1191,-12.0,-13.0
1192,-12.0,-13.0
1193,4.5,3.5
1194,35.0,34.0
1195,35.0,34.0
1196,35.0,34.0
1197,35.0,34.0
1198,35.0,34.0
1199,35.0,34.0
1200,35.0,34.0
1201,30.0,29.0
1202,30.0,29.0
1203,30.0,29.0
1204,30.0,29.0
1205,30.0,29.0
1206,30.0,29.0
1207,30.0,29.0
1208,30.0,29.0
1209,20.0,19.0
1210,3.0,2.0
1211,3.0,2.0
1212,3.0,2.0
1213,3.0,2.0
1214,3.0,2.0
1215,3.0,2.0
1216,3.0,2.0
1217,9.5,8.5
1218,25.0,24.0
1219,33.0,32.0
1220,33.0,32.0
1221,33.0,32.0
1222,33.0,32.0
1223,33.0,32.0
1224,33.0,32.0
1225,32.0,31.0
1226,32.0,31.0
1227,32.0,31.0
1228,32.0,31.0
1229,32.0,31.0
1230,32.0,31.0
1231,32.0,31.0
1232,32.0,31.0
1233,25.0,24.0
1234,19.0,18.0
1235,19.0,18.0
1236,19.0,18.0
1237,19.0,18.0
1238,19.0,18.0
1239,19.0,18.0
1240,19.0,18.0
1241,21.0,20.0
1242,35.0,34.0
1243,35.0,34.0
1244,35.0,34.0
1245,35.0,34.0
1246,35.0,34.0
1247,35.0,34.0
1248,35.0,34.0
1249,36.0,35.0
1250,35.0,34.0
1251,34.0,33.0
1252,32.0,31.0
1253,32.0,31.0
1254,34.0,33.0
1255,35.0,34.0
1256,35.0,34.0
1257,25.0,24.0
1258,24.0,23.0
1259,24.0,23.0
1260,24.0,23.0
1261,24.0,23.0
1262,24.0,23.0
1263,24.0,23.0
1264,24.0,23.0
1265,24.0,23.0
1266,34.0,33.0
1267,34.0,33.0
1268,34.0,33.0
1269,34.0,33.0
1270,34.0,33.0
1271,34.0,33.0
1272,34.0,33.0
1273,35.0,34.0
1274,34.0,33.0
1275,32.0,31.0
1276,32.0,31.0
1277,32.0,31.0
1278,32.0,31.0
1279,35.0,34.0
1280,35.0,34.0
1281,29.0,28.0
1282,14.0,13.0
1283,14.0,13.0
1284,14.0,13.0
1285,14.0,13.0
1286,14.0,13.0
1287,14.0,13.0
1288,14.0,13.0
1289,14.0,13.0
1290,32.0,31.0
1291,32.0,31.0
1292,32.0,31.0
1293,32.0,31.0
1294,32.0,31.0
1295,32.0,31.0
1296,32.0,31.0
1297,35.0,34.0
1298,35.0,34.0
1299,35.0,34.0
1300,34.0,33.0
1301,34.0,33.0
1302,35.0,34.0
1303,35.0,34.0
1304,35.0,34.0
1305,22.0,21.0
1306,3.0,2.0
1307,2.5,1.5
1308,2.5,1.5
1309,2.0,1.0
1310,2.0,1.0
1311,2.5,1.5
1312,2.5,1.5
1313,16.0,15.0
1314,35.0,34.0
1315,36.0,35.0
1316,36.0,35.0
1317,36.0,35.0
1318,36.0,35.0
1319,36.0,35.0
1320,36.0,35.0
1321,28.0,27.0
1322,28.0,27.0
1323,28.0,27.0
1324,27.0,26.0
1325,28.0,27.0
1326,28.0,27.0
1327,28.0,27.0
1328,28.0,27.0
1329,19.0,18.0
1330,-2.0,-3.0
1331,-2.0,-3.0
1332,-12.0,-13.0
1333,-12.0,-13.0
1334,-2.0,-3.0
1335,-2.0,-3.0
1336,-2.0,-3.0
1337,3.5,2.5
1338,25.0,24.0
1339,28.0,27.0
1340,28.0,27.0
1341,28.0,27.0
1342,28.0,27.0
1343,28.0,27.0
1344,28.0,27.0
1345,28.0,27.0
1346,28.0,27.0
