Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2
5000,1,1,1,5000,12,168,744,1,1308.0,0
,,,,,,,672,2,1200.0,0
,,,,,,,744,3,1113.0,0
,,,,,,,720,4,1063.0,0
,,,,,,,744,5,1054.0,0
,,,,,,,720,6,1108.0,0
,,,,,,,744,7,1229.0,0
,,,,,,,744,8,1280.0,0
,,,,,,,720,9,1291.0,0
,,,,,,,744,10,1271.0,0
,,,,,,,720,11,1160.0,0
,,,,,,,744,12,1094.0,0
,,,,,,,,13,1063.0,0
,,,,,,,,14,1072.0,0
,,,,,,,,15,1131.0,0
,,,,,,,,16,1172.0,0
,,,,,,,,17,1283.0,0
,,,,,,,,18,1471.0,0
,,,,,,,,19,1548.0,0
,,,,,,,,20,1535.0,0
,,,,,,,,21,1514.0,0
,,,,,,,,22,1532.0,0
,,,,,,,,23,1432.0,0
,,,,,,,,24,1399.0,0
,,,,,,,,25,1361.0,0
,,,,,,,,26,1249.0,0
,,,,,,,,27,1161.0,0
,,,,,,,,28,1107.0,0
,,,,,,,,29,1113.0,0
,,,,,,,,30,1196.0,0
,,,,,,,,31,1356.0,0
,,,,,,,,32,1454.0,0
,,,,,,,,33,1468.0,0
,,,,,,,,34,1466.0,0
,,,,,,,,35,1419.0,0
,,,,,,,,36,1376.0,0
,,,,,,,,37,1255.0,0
,,,,,,,,38,1307.0,0
,,,,,,,,39,1279.0,0
,,,,,,,,40,1375.0,0
,,,,,,,,41,1373.0,0
,,,,,,,,42,1539.0,0
,,,,,,,,43,1607.0,0
,,,,,,,,44,1586.0,0
,,,,,,,,45,1562.0,0
,,,,,,,,46,1561.0,0
,,,,,,,,47,1453.0,0
,,,,,,,,48,1418.0,0
,,,,,,,,49,1348.0,0
,,,,,,,,50,1235.0,0
,,,,,,,,51,1150.0,0
,,,,,,,,52,1101.0,0
,,,,,,,,53,1110.0,0
,,,,,,,,54,1193.0,0
,,,,,,,,55,1344.0,0
,,,,,,,,56,1420.0,0
,,,,,,,,57,1414.0,0
,,,,,,,,58,1261.0,0
,,,,,,,,59,1067.0,0
,,,,,,,,60,886.0,0
,,,,,,,,61,950.0,0
,,,,,,,,62,1080.0,0
,,,,,,,,63,1168.0,0
,,,,,,,,64,1225.0,0
,,,,,,,,65,1348.0,0
,,,,,,,,66,1534.0,0
,,,,,,,,67,1608.0,0
,,,,,,,,68,1593.0,0
,,,,,,,,69,1573.0,0
,,,,,,,,70,1587.0,0
,,,,,,,,71,1478.0,0
,,,,,,,,72,1439.0,0
,,,,,,,,73,1372.0,0
,,,,,,,,74,1266.0,0
,,,,,,,,75,1177.0,0
,,,,,,,,76,1132.0,0
,,,,,,,,77,1146.0,0
,,,,,,,,78,1226.0,0
,,,,,,,,79,1386.0,0
,,,,,,,,80,1448.0,0
,,,,,,,,81,1403.0,0
,,,,,,,,82,1211.0,0
,,,,,,,,83,982.0,0
,,,,,,,,84,882.0,0
,,,,,,,,85,845.0,0
,,,,,,,,86,914.0,0
,,,,,,,,87,976.0,0
,,,,,,,,88,1124.0,0
,,,,,,,,89,1341.0,0
,,,,,,,,90,1549.0,0
,,,,,,,,91,1630.0,0
,,,,,,,,92,1626.0,0
,,,,,,,,93,1612.0,0
,,,,,,,,94,1627.0,0
,,,,,,,,95,1522.0,0
,,,,,,,,96,1484.0,0
,,,,,,,,97,1407.0,0
,,,,,,,,98,1290.0,0
,,,,,,,,99,1199.0,0
,,,,,,,,100,1147.0,0
,,,,,,,,101,1151.0,0
,,,,,,,,102,1234.0,0
,,,,,,,,103,1399.0,0
,,,,,,,,104,1474.0,0
,,,,,,,,105,1461.0,0
,,,,,,,,106,1324.0,0
,,,,,,,,107,1275.0,0
,,,,,,,,108,1170.0,0
,,,,,,,,109,1214.0,0
,,,,,,,,110,1183.0,0
,,,,,,,,111,1217.0,0
,,,,,,,,112,1347.0,0
,,,,,,,,113,1351.0,0
,,,,,,,,114,1517.0,0
,,,,,,,,115,1580.0,0
,,,,,,,,116,1565.0,0
,,,,,,,,117,1549.0,0
,,,,,,,,118,1573.0,0
,,,,,,,,119,1492.0,0
,,,,,,,,120,1442.0,0
,,,,,,,,121,1345.0,0
,,,,,,,,122,1259.0,0
,,,,,,,,123,1169.0,0
,,,,,,,,124,1101.0,0
,,,,,,,,125,1073.0,0
,,,,,,,,126,1080.0,0
,,,,,,,,127,1154.0,0
,,,,,,,,128,1208.0,0
,,,,,,,,129,1132.0,0
,,,,,,,,130,1012.0,0
,,,,,,,,131,882.0,0
,,,,,,,,132,767.0,0
,,,,,,,,133,695.0,0
,,,,,,,,134,783.0,0
,,,,,,,,135,842.0,0
,,,,,,,,136,996.0,0
,,,,,,,,137,1168.0,0
,,,,,,,,138,1368.0,0
,,,,,,,,139,1429.0,0
,,,,,,,,140,1419.0,0
,,,,,,,,141,1412.0,0
,,,,,,,,142,1426.0,0
,,,,,,,,143,1352.0,0
,,,,,,,,144,1276.0,0
,,,,,,,,145,1293.0,0
,,,,,,,,146,1211.0,0
,,,,,,,,147,1122.0,0
,,,,,,,,148,1058.0,0
,,,,,,,,149,1019.0,0
,,,,,,,,150,1015.0,0
,,,,,,,,151,1069.0,0
,,,,,,,,152,1093.0,0
,,,,,,,,153,1017.0,0
,,,,,,,,154,937.0,0
,,,,,,,,155,863.0,0
,,,,,,,,156,788.0,0
,,,,,,,,157,751.0,0
,,,,,,,,158,720.0,0
,,,,,,,,159,811.0,0
,,,,,,,,160,966.0,0
,,,,,,,,161,1141.0,0
,,,,,,,,162,1356.0,0
,,,,,,,,163,1418.0,0
,,,,,,,,164,1412.0,0
,,,,,,,,165,1397.0,0
,,,,,,,,166,1396.0,0
,,,,,,,,167,1305.0,0
,,,,,,,,168,1238.0,0
,,,,,,,,169,1329.0,0
,,,,,,,,170,1225.0,0
,,,,,,,,171,1145.0,0
,,,,,,,,172,1109.0,0
,,,,,,,,173,1132.0,0
,,,,,,,,174,1227.0,0
,,,,,,,,175,1379.0,0
,,,,,,,,176,1410.0,0
,,,,,,,,177,1240.0,0
,,,,,,,,178,1034.0,0
,,,,,,,,179,819.0,0
,,,,,,,,180,702.0,0
,,,,,,,,181,656.0,0
,,,,,,,,182,662.0,0
,,,,,,,,183,775.0,0
,,,,,,,,184,961.0,0
,,,,,,,,185,1155.0,0
,,,,,,,,186,1421.0,0
,,,,,,,,187,1513.0,0
,,,,,,,,188,1497.0,0
,,,,,,,,189,1462.0,0
,,,,,,,,190,1462.0,0
,,,,,,,,191,1385.0,0
,,,,,,,,192,1381.0,0
,,,,,,,,193,1333.0,0
,,,,,,,,194,1231.0,0
,,,,,,,,195,1150.0,0
,,,,,,,,196,1114.0,0
,,,,,,,,197,1129.0,0
,,,,,,,,198,1223.0,0
,,,,,,,,199,1367.0,0
,,,,,,,,200,1396.0,0
,,,,,,,,201,1226.0,0
,,,,,,,,202,1027.0,0
,,,,,,,,203,829.0,0
,,,,,,,,204,703.0,0
,,,,,,,,205,690.0,0
,,,,,,,,206,721.0,0
