Sum Range ID,Index 1,Index 2,MODEL_YEARS,Multiplier
Antelope_Vincent_SSN,System RA,Tehachapi_Solar_13,2035,0.427
Antelope_Vincent_SSN,System RA,Tehachapi_Solar_32,2035,0.427
Antelope_Vincent_SSN,System RA,Tehachapi_Solar_66,2035,0.427
Antelope_Vincent_SSN,System RA,Tehachapi_Solar_78,2035,0.427
Antelope_Vincent_SSN,System RA,Tehachapi_Wind_13,2035,0.163
Antelope_Vincent_SSN,System RA,Tehachapi_Wind_32,2035,0.163
Antelope_Vincent_SSN,System RA,Tehachapi_Li_Battery_4hr_101,2035,0.5
Antelope_Vincent_SSN,System RA,Tehachapi_Li_Battery_4hr_13,2035,0.5
Antelope_Vincent_SSN,System RA,Tehachapi_Li_Battery_4hr_32,2035,0.5
Antelope_Vincent_SSN,System RA,Tehachapi_Li_Battery_4hr_66,2035,0.5
Antelope_Vincent_SSN,System RA,Tehachapi_Li_Battery_4hr_78,2035,0.5
Antelope_Vincent_SSN,System RA,Tehachapi_Li_Battery_8hr_101,2035,0.5
Antelope_Vincent_SSN,System RA,Tehachapi_Li_Battery_8hr_13,2035,0.5
Antelope_Vincent_SSN,System RA,Tehachapi_Li_Battery_8hr_32,2035,0.5
Antelope_Vincent_SSN,System RA,Tehachapi_Li_Battery_8hr_66,2035,0.5
Antelope_Vincent_SSN,System RA,Tehachapi_Li_Battery_8hr_78,2035,0.5
Antelope_Vincent_SSN,System RA,Tehachapi_Flow_Battery_101,2035,0.5
Antelope_Vincent_SSN,System RA,Tehachapi_Flow_Battery_13,2035,0.5
Antelope_Vincent_SSN,System RA,Tehachapi_Flow_Battery_32,2035,0.5
Antelope_Vincent_SSN,System RA,Tehachapi_Flow_Battery_66,2035,0.5
Antelope_Vincent_SSN,System RA,Tehachapi_Flow_Battery_78,2035,0.5
Antelope_Vincent_SSN,System RA,Tehachapi_Pumped_Storage_32,2035,0.5
Antelope_Vincent_SSN,System RA,Tehachapi_Adiabatic_CAES_13,2035,0.5
Bell_Placer_HSN,System RA,Northern_California_Solar_100,2035,0.1
Bell_Placer_HSN,System RA,Northern_California_Solar_157,2035,0.1
Bell_Placer_HSN,System RA,Northern_California_Solar_172,2035,0.1
Bell_Placer_HSN,System RA,Northern_California_Solar_178,2035,0.1
Bell_Placer_HSN,System RA,Northern_California_Solar_179,2035,0.1
Bell_Placer_HSN,System RA,Tehachapi_Solar_125,2035,0.106
Bell_Placer_HSN,System RA,Central_Valley_North_Los_Banos_Wind_125,2035,0.665
Bell_Placer_HSN,System RA,Northern_California_Geothermal_100,2035,1.0
Bell_Placer_HSN,System RA,Northern_California_Li_Battery_4hr_100,2035,1.0
Bell_Placer_HSN,System RA,Northern_California_Li_Battery_4hr_157,2035,1.0
Bell_Placer_HSN,System RA,Northern_California_Li_Battery_4hr_172,2035,1.0
Bell_Placer_HSN,System RA,Northern_California_Li_Battery_4hr_178,2035,1.0
Bell_Placer_HSN,System RA,Northern_California_Li_Battery_4hr_179,2035,1.0
Bell_Placer_HSN,System RA,Tehachapi_Li_Battery_4hr_125,2035,1.0
Bell_Placer_HSN,System RA,Northern_California_Li_Battery_8hr_100,2035,1.0
Bell_Placer_HSN,System RA,Northern_California_Li_Battery_8hr_157,2035,1.0
Bell_Placer_HSN,System RA,Northern_California_Li_Battery_8hr_172,2035,1.0
Bell_Placer_HSN,System RA,Northern_California_Li_Battery_8hr_178,2035,1.0
Bell_Placer_HSN,System RA,Northern_California_Li_Battery_8hr_179,2035,1.0
Bell_Placer_HSN,System RA,Tehachapi_Li_Battery_8hr_125,2035,1.0
Bell_Placer_HSN,System RA,Northern_California_Flow_Battery_100,2035,1.0
Bell_Placer_HSN,System RA,Northern_California_Flow_Battery_157,2035,1.0
Bell_Placer_HSN,System RA,Northern_California_Flow_Battery_172,2035,1.0
Bell_Placer_HSN,System RA,Northern_California_Flow_Battery_178,2035,1.0
Bell_Placer_HSN,System RA,Northern_California_Flow_Battery_179,2035,1.0
Bell_Placer_HSN,System RA,Tehachapi_Flow_Battery_125,2035,1.0
Bell_Placer_SSN,System RA,Northern_California_Solar_100,2035,0.556
Bell_Placer_SSN,System RA,Northern_California_Solar_157,2035,0.556
Bell_Placer_SSN,System RA,Northern_California_Solar_172,2035,0.556
Bell_Placer_SSN,System RA,Northern_California_Solar_178,2035,0.556
Bell_Placer_SSN,System RA,Northern_California_Solar_179,2035,0.556
Bell_Placer_SSN,System RA,Tehachapi_Solar_125,2035,0.427
Bell_Placer_SSN,System RA,Central_Valley_North_Los_Banos_Wind_125,2035,0.163
Bell_Placer_SSN,System RA,Northern_California_Geothermal_100,2035,1.0
Bell_Placer_SSN,System RA,Northern_California_Li_Battery_4hr_100,2035,0.5
Bell_Placer_SSN,System RA,Northern_California_Li_Battery_4hr_157,2035,0.5
Bell_Placer_SSN,System RA,Northern_California_Li_Battery_4hr_172,2035,0.5
Bell_Placer_SSN,System RA,Northern_California_Li_Battery_4hr_178,2035,0.5
Bell_Placer_SSN,System RA,Northern_California_Li_Battery_4hr_179,2035,0.5
Bell_Placer_SSN,System RA,Tehachapi_Li_Battery_4hr_125,2035,0.5
Bell_Placer_SSN,System RA,Northern_California_Li_Battery_8hr_100,2035,0.5
Bell_Placer_SSN,System RA,Northern_California_Li_Battery_8hr_157,2035,0.5
Bell_Placer_SSN,System RA,Northern_California_Li_Battery_8hr_172,2035,0.5
Bell_Placer_SSN,System RA,Northern_California_Li_Battery_8hr_178,2035,0.5
Bell_Placer_SSN,System RA,Northern_California_Li_Battery_8hr_179,2035,0.5
Bell_Placer_SSN,System RA,Tehachapi_Li_Battery_8hr_125,2035,0.5
Bell_Placer_SSN,System RA,Northern_California_Flow_Battery_100,2035,0.5
Bell_Placer_SSN,System RA,Northern_California_Flow_Battery_157,2035,0.5
Bell_Placer_SSN,System RA,Northern_California_Flow_Battery_172,2035,0.5
Bell_Placer_SSN,System RA,Northern_California_Flow_Battery_178,2035,0.5
Bell_Placer_SSN,System RA,Northern_California_Flow_Battery_179,2035,0.5
Bell_Placer_SSN,System RA,Tehachapi_Flow_Battery_125,2035,0.5
Bellota_Weber_HSN,System RA,Northern_California_Solar_114,2035,0.1
Bellota_Weber_HSN,System RA,Northern_California_Solar_122,2035,0.1
Bellota_Weber_HSN,System RA,Northern_California_Solar_135,2035,0.1
Bellota_Weber_HSN,System RA,Northern_California_Solar_138,2035,0.1
Bellota_Weber_HSN,System RA,Northern_California_Solar_141,2035,0.1
Bellota_Weber_HSN,System RA,Northern_California_Solar_144,2035,0.1
Bellota_Weber_HSN,System RA,Northern_California_Solar_157,2035,0.1
Bellota_Weber_HSN,System RA,Northern_California_Solar_159,2035,0.1
Bellota_Weber_HSN,System RA,Northern_California_Solar_166,2035,0.1
Bellota_Weber_HSN,System RA,Northern_California_Solar_172,2035,0.1
Bellota_Weber_HSN,System RA,Northern_California_Solar_179,2035,0.1
Bellota_Weber_HSN,System RA,Northern_California_Solar_25,2035,0.1
Bellota_Weber_HSN,System RA,Northern_California_Solar_31,2035,0.1
Bellota_Weber_HSN,System RA,Northern_California_Solar_80,2035,0.1
Bellota_Weber_HSN,System RA,Northern_California_Solar_85,2035,0.1
Bellota_Weber_HSN,System RA,Northern_California_Solar_92,2035,0.1
Bellota_Weber_HSN,System RA,Southern_PGAE_Solar_111,2035,0.1
Bellota_Weber_HSN,System RA,Southern_PGAE_Solar_139,2035,0.1
Bellota_Weber_HSN,System RA,Southern_PGAE_Solar_140,2035,0.1
Bellota_Weber_HSN,System RA,Southern_PGAE_Solar_151,2035,0.1
Bellota_Weber_HSN,System RA,Southern_PGAE_Solar_154,2035,0.1
Bellota_Weber_HSN,System RA,Southern_PGAE_Solar_161,2035,0.1
Bellota_Weber_HSN,System RA,Southern_PGAE_Solar_162,2035,0.1
Bellota_Weber_HSN,System RA,Southern_PGAE_Solar_163,2035,0.1
Bellota_Weber_HSN,System RA,Southern_PGAE_Solar_164,2035,0.1
Bellota_Weber_HSN,System RA,Southern_PGAE_Solar_165,2035,0.1
Bellota_Weber_HSN,System RA,Southern_PGAE_Solar_168,2035,0.1
Bellota_Weber_HSN,System RA,Southern_PGAE_Solar_169,2035,0.1
Bellota_Weber_HSN,System RA,Southern_PGAE_Solar_170,2035,0.1
Bellota_Weber_HSN,System RA,Southern_PGAE_Solar_174,2035,0.1
Bellota_Weber_HSN,System RA,Southern_PGAE_Solar_176,2035,0.1
Bellota_Weber_HSN,System RA,Central_Valley_North_Los_Banos_Wind_154,2035,0.665
Bellota_Weber_HSN,System RA,Central_Valley_North_Los_Banos_Wind_162,2035,0.665
Bellota_Weber_HSN,System RA,Northern_California_Wind_159,2035,0.665
Bellota_Weber_HSN,System RA,Solano_Wind_122,2035,0.665
Bellota_Weber_HSN,System RA,Solano_Wind_85,2035,0.665
Bellota_Weber_HSN,System RA,Northern_California_Li_Battery_4hr_114,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Li_Battery_4hr_122,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Li_Battery_4hr_135,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Li_Battery_4hr_138,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Li_Battery_4hr_141,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Li_Battery_4hr_144,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Li_Battery_4hr_157,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Li_Battery_4hr_159,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Li_Battery_4hr_166,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Li_Battery_4hr_172,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Li_Battery_4hr_179,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Li_Battery_4hr_25,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Li_Battery_4hr_31,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Li_Battery_4hr_80,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Li_Battery_4hr_85,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Li_Battery_4hr_92,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Li_Battery_4hr_111,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Li_Battery_4hr_139,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Li_Battery_4hr_140,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Li_Battery_4hr_151,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Li_Battery_4hr_154,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Li_Battery_4hr_161,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Li_Battery_4hr_162,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Li_Battery_4hr_163,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Li_Battery_4hr_164,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Li_Battery_4hr_165,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Li_Battery_4hr_168,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Li_Battery_4hr_169,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Li_Battery_4hr_170,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Li_Battery_4hr_174,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Li_Battery_4hr_176,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Li_Battery_8hr_114,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Li_Battery_8hr_122,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Li_Battery_8hr_135,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Li_Battery_8hr_138,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Li_Battery_8hr_141,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Li_Battery_8hr_144,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Li_Battery_8hr_157,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Li_Battery_8hr_159,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Li_Battery_8hr_166,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Li_Battery_8hr_172,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Li_Battery_8hr_179,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Li_Battery_8hr_25,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Li_Battery_8hr_31,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Li_Battery_8hr_80,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Li_Battery_8hr_85,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Li_Battery_8hr_92,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Li_Battery_8hr_111,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Li_Battery_8hr_139,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Li_Battery_8hr_140,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Li_Battery_8hr_151,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Li_Battery_8hr_154,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Li_Battery_8hr_161,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Li_Battery_8hr_162,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Li_Battery_8hr_163,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Li_Battery_8hr_164,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Li_Battery_8hr_165,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Li_Battery_8hr_168,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Li_Battery_8hr_169,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Li_Battery_8hr_170,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Li_Battery_8hr_174,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Li_Battery_8hr_176,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Flow_Battery_114,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Flow_Battery_122,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Flow_Battery_135,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Flow_Battery_138,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Flow_Battery_141,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Flow_Battery_144,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Flow_Battery_157,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Flow_Battery_159,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Flow_Battery_166,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Flow_Battery_172,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Flow_Battery_179,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Flow_Battery_25,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Flow_Battery_31,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Flow_Battery_80,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Flow_Battery_85,2035,1.0
Bellota_Weber_HSN,System RA,Northern_California_Flow_Battery_92,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Flow_Battery_111,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Flow_Battery_139,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Flow_Battery_140,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Flow_Battery_151,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Flow_Battery_154,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Flow_Battery_161,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Flow_Battery_162,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Flow_Battery_163,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Flow_Battery_164,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Flow_Battery_165,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Flow_Battery_168,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Flow_Battery_169,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Flow_Battery_170,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Flow_Battery_174,2035,1.0
Bellota_Weber_HSN,System RA,Southern_PGAE_Flow_Battery_176,2035,1.0
Bellota_Weber_SSN,System RA,Northern_California_Solar_114,2035,0.556
Bellota_Weber_SSN,System RA,Northern_California_Solar_122,2035,0.556
Bellota_Weber_SSN,System RA,Northern_California_Solar_135,2035,0.556
Bellota_Weber_SSN,System RA,Northern_California_Solar_138,2035,0.556
Bellota_Weber_SSN,System RA,Northern_California_Solar_141,2035,0.556
Bellota_Weber_SSN,System RA,Northern_California_Solar_144,2035,0.556
Bellota_Weber_SSN,System RA,Northern_California_Solar_157,2035,0.556
Bellota_Weber_SSN,System RA,Northern_California_Solar_159,2035,0.556
Bellota_Weber_SSN,System RA,Northern_California_Solar_166,2035,0.556
Bellota_Weber_SSN,System RA,Northern_California_Solar_172,2035,0.556
Bellota_Weber_SSN,System RA,Northern_California_Solar_179,2035,0.556
Bellota_Weber_SSN,System RA,Northern_California_Solar_25,2035,0.556
Bellota_Weber_SSN,System RA,Northern_California_Solar_31,2035,0.556
Bellota_Weber_SSN,System RA,Northern_California_Solar_80,2035,0.556
Bellota_Weber_SSN,System RA,Northern_California_Solar_85,2035,0.556
Bellota_Weber_SSN,System RA,Northern_California_Solar_92,2035,0.556
Bellota_Weber_SSN,System RA,Southern_PGAE_Solar_111,2035,0.556
Bellota_Weber_SSN,System RA,Southern_PGAE_Solar_139,2035,0.556
Bellota_Weber_SSN,System RA,Southern_PGAE_Solar_140,2035,0.556
Bellota_Weber_SSN,System RA,Southern_PGAE_Solar_151,2035,0.556
Bellota_Weber_SSN,System RA,Southern_PGAE_Solar_154,2035,0.556
Bellota_Weber_SSN,System RA,Southern_PGAE_Solar_161,2035,0.556
Bellota_Weber_SSN,System RA,Southern_PGAE_Solar_162,2035,0.556
Bellota_Weber_SSN,System RA,Southern_PGAE_Solar_163,2035,0.556
Bellota_Weber_SSN,System RA,Southern_PGAE_Solar_164,2035,0.556
Bellota_Weber_SSN,System RA,Southern_PGAE_Solar_165,2035,0.556
Bellota_Weber_SSN,System RA,Southern_PGAE_Solar_168,2035,0.556
Bellota_Weber_SSN,System RA,Southern_PGAE_Solar_169,2035,0.556
Bellota_Weber_SSN,System RA,Southern_PGAE_Solar_170,2035,0.556
Bellota_Weber_SSN,System RA,Southern_PGAE_Solar_174,2035,0.556
Bellota_Weber_SSN,System RA,Southern_PGAE_Solar_176,2035,0.556
Bellota_Weber_SSN,System RA,Central_Valley_North_Los_Banos_Wind_154,2035,0.163
Bellota_Weber_SSN,System RA,Central_Valley_North_Los_Banos_Wind_162,2035,0.163
Bellota_Weber_SSN,System RA,Northern_California_Wind_159,2035,0.163
Bellota_Weber_SSN,System RA,Solano_Wind_122,2035,0.163
Bellota_Weber_SSN,System RA,Solano_Wind_85,2035,0.163
Bellota_Weber_SSN,System RA,Northern_California_Li_Battery_4hr_114,2035,0.5
Bellota_Weber_SSN,System RA,Northern_California_Li_Battery_4hr_122,2035,0.5
Bellota_Weber_SSN,System RA,Northern_California_Li_Battery_4hr_135,2035,0.5
Bellota_Weber_SSN,System RA,Northern_California_Li_Battery_4hr_138,2035,0.5
Bellota_Weber_SSN,System RA,Northern_California_Li_Battery_4hr_141,2035,0.5
Bellota_Weber_SSN,System RA,Northern_California_Li_Battery_4hr_144,2035,0.5
Bellota_Weber_SSN,System RA,Northern_California_Li_Battery_4hr_157,2035,0.5
Bellota_Weber_SSN,System RA,Northern_California_Li_Battery_4hr_159,2035,0.5
Bellota_Weber_SSN,System RA,Northern_California_Li_Battery_4hr_166,2035,0.5
Bellota_Weber_SSN,System RA,Northern_California_Li_Battery_4hr_172,2035,0.5
Bellota_Weber_SSN,System RA,Northern_California_Li_Battery_4hr_179,2035,0.5
Bellota_Weber_SSN,System RA,Northern_California_Li_Battery_4hr_25,2035,0.5
Bellota_Weber_SSN,System RA,Northern_California_Li_Battery_4hr_31,2035,0.5
Bellota_Weber_SSN,System RA,Northern_California_Li_Battery_4hr_80,2035,0.5
Bellota_Weber_SSN,System RA,Northern_California_Li_Battery_4hr_85,2035,0.5
Bellota_Weber_SSN,System RA,Northern_California_Li_Battery_4hr_92,2035,0.5
Bellota_Weber_SSN,System RA,Southern_PGAE_Li_Battery_4hr_111,2035,0.5
Bellota_Weber_SSN,System RA,Southern_PGAE_Li_Battery_4hr_139,2035,0.5
Bellota_Weber_SSN,System RA,Southern_PGAE_Li_Battery_4hr_140,2035,0.5
Bellota_Weber_SSN,System RA,Southern_PGAE_Li_Battery_4hr_151,2035,0.5
Bellota_Weber_SSN,System RA,Southern_PGAE_Li_Battery_4hr_154,2035,0.5
Bellota_Weber_SSN,System RA,Southern_PGAE_Li_Battery_4hr_161,2035,0.5
Bellota_Weber_SSN,System RA,Southern_PGAE_Li_Battery_4hr_162,2035,0.5
Bellota_Weber_SSN,System RA,Southern_PGAE_Li_Battery_4hr_163,2035,0.5
Bellota_Weber_SSN,System RA,Southern_PGAE_Li_Battery_4hr_164,2035,0.5
Bellota_Weber_SSN,System RA,Southern_PGAE_Li_Battery_4hr_165,2035,0.5
Bellota_Weber_SSN,System RA,Southern_PGAE_Li_Battery_4hr_168,2035,0.5
Bellota_Weber_SSN,System RA,Southern_PGAE_Li_Battery_4hr_169,2035,0.5
Bellota_Weber_SSN,System RA,Southern_PGAE_Li_Battery_4hr_170,2035,0.5
Bellota_Weber_SSN,System RA,Southern_PGAE_Li_Battery_4hr_174,2035,0.5
Bellota_Weber_SSN,System RA,Southern_PGAE_Li_Battery_4hr_176,2035,0.5
Bellota_Weber_SSN,System RA,Northern_California_Li_Battery_8hr_114,2035,0.5
Bellota_Weber_SSN,System RA,Northern_California_Li_Battery_8hr_122,2035,0.5
Bellota_Weber_SSN,System RA,Northern_California_Li_Battery_8hr_135,2035,0.5
Bellota_Weber_SSN,System RA,Northern_California_Li_Battery_8hr_138,2035,0.5
Bellota_Weber_SSN,System RA,Northern_California_Li_Battery_8hr_141,2035,0.5
Bellota_Weber_SSN,System RA,Northern_California_Li_Battery_8hr_144,2035,0.5
Bellota_Weber_SSN,System RA,Northern_California_Li_Battery_8hr_157,2035,0.5
Bellota_Weber_SSN,System RA,Northern_California_Li_Battery_8hr_159,2035,0.5
Bellota_Weber_SSN,System RA,Northern_California_Li_Battery_8hr_166,2035,0.5
Bellota_Weber_SSN,System RA,Northern_California_Li_Battery_8hr_172,2035,0.5
Bellota_Weber_SSN,System RA,Northern_California_Li_Battery_8hr_179,2035,0.5
Bellota_Weber_SSN,System RA,Northern_California_Li_Battery_8hr_25,2035,0.5
Bellota_Weber_SSN,System RA,Northern_California_Li_Battery_8hr_31,2035,0.5
Bellota_Weber_SSN,System RA,Northern_California_Li_Battery_8hr_80,2035,0.5
Bellota_Weber_SSN,System RA,Northern_California_Li_Battery_8hr_85,2035,0.5
Bellota_Weber_SSN,System RA,Northern_California_Li_Battery_8hr_92,2035,0.5
Bellota_Weber_SSN,System RA,Southern_PGAE_Li_Battery_8hr_111,2035,0.5
Bellota_Weber_SSN,System RA,Southern_PGAE_Li_Battery_8hr_139,2035,0.5
Bellota_Weber_SSN,System RA,Southern_PGAE_Li_Battery_8hr_140,2035,0.5
Bellota_Weber_SSN,System RA,Southern_PGAE_Li_Battery_8hr_151,2035,0.5
Bellota_Weber_SSN,System RA,Southern_PGAE_Li_Battery_8hr_154,2035,0.5
Bellota_Weber_SSN,System RA,Southern_PGAE_Li_Battery_8hr_161,2035,0.5
Bellota_Weber_SSN,System RA,Southern_PGAE_Li_Battery_8hr_162,2035,0.5
Bellota_Weber_SSN,System RA,Southern_PGAE_Li_Battery_8hr_163,2035,0.5
Bellota_Weber_SSN,System RA,Southern_PGAE_Li_Battery_8hr_164,2035,0.5
Bellota_Weber_SSN,System RA,Southern_PGAE_Li_Battery_8hr_165,2035,0.5
Bellota_Weber_SSN,System RA,Southern_PGAE_Li_Battery_8hr_168,2035,0.5
Bellota_Weber_SSN,System RA,Southern_PGAE_Li_Battery_8hr_169,2035,0.5
Bellota_Weber_SSN,System RA,Southern_PGAE_Li_Battery_8hr_170,2035,0.5
