Constraint,CapRes_1,CapRes_2,CapRes_3,CapRes_4
t1,0.0,43.60669183530962,59.57968783506381,24.55444254812072
t2,0.0,43.60669183530962,59.57968783506381,24.55444254812072
t3,0.0,43.60669183530962,59.57968783506381,24.55444254812072
t4,0.0,43.60669183530962,59.57968783506381,24.55444254812072
t5,0.0,41.83998452752342,59.57968783506381,22.787735240334523
t6,0.0,41.839984527523406,59.57968783506381,32.675078049799666
t7,0.0,-0.0,12.152981824423536,0.11921829613019028
t8,0.0,0.0,0.0,0.1511011198540497
t9,0.0,0.0,0.0,0.1511011198540497
t10,0.0,0.0,0.0,0.8272400796159535
t11,0.0,0.0,0.0,0.8771324486661375
t12,-0.0,0.0,0.0,0.8771324486661344
t13,0.0,0.0,0.0,0.8771324486661344
t14,0.0,0.0,0.0,0.0
t15,0.0,0.0,0.0,0.0
t16,0.0,1.0572299147303819,0.0,0.0
t17,0.0,44.73867366111073,50.60037660958893,21.692116853934753
t18,0.0,44.73867366111073,52.020231305708954,17.342202586139603
t19,0.0,43.36519122887031,50.64674887346853,45.74550352887809
t20,0.0,36.27237872820439,48.65872531882064,45.5843006131603
t21,0.0,39.633884715092705,52.020231305708954,48.94580660004861
t22,0.0,43.36519122887028,59.57968783506381,56.505263129403474
t23,0.0,43.365191228870295,59.57968783506381,56.505263129403474
t24,0.0,43.36519122887028,59.57968783506381,56.505263129403474
t25,0.0,0.0,2.054635945534818,0.0
t26,0.0,0.0,2.0546359455348213,0.0
t27,0.0,-0.0,2.054635945534818,0.0
t28,0.0,-0.0,2.0546359455348213,0.0
t29,0.0,4.496255984764425,59.673456518323114,0.0
t30,0.0,4.496255984764425,59.67345651832313,0.0
t31,0.0,-0.0,3.709891263768634,0.0
t32,0.0,0.0,0.0,0.0
t33,0.0,0.0,0.0,0.0
t34,0.0,0.0,0.0,9.093478969517037
t35,0.0,0.0,0.0,9.17583890348734
t36,0.0,1.5428211984186804,0.0,0.0
t37,0.0,3.8463368671398466,0.0,0.0
t38,0.0,47.197016973742315,42.396323504238865,38.0428950746432
t39,0.0,59.400632512162154,58.21530939779287,53.8618809681972
t40,0.0,61.512446856360754,59.673456518323114,55.91257278166619
t41,0.0,61.46013077510462,59.673456518323114,48.752421785738264
t42,0.0,61.23142873879115,59.6734565183231,48.75242178573826
t43,0.0,59.850746075120995,59.6734565183231,48.75242178573826
t44,0.0,59.850746075120995,59.673456518323114,48.75242178573826
t45,0.0,59.85074607512102,59.673456518323114,48.752421785738264
t46,0.0,57.819021540245224,59.673456518323114,48.463703036045395
t47,0.0,7.843041884981693,9.309891825343424,0.0
t48,0.0,7.84304188498169,11.55293314875032,0.0
t49,0.0,73.43743726290805,72.22129628133901,67.86786785174334
t50,0.0,73.64705322672367,72.22129628133902,68.06045831977808
t51,0.0,73.64705322672367,72.22129628133902,68.06045831977806
t52,0.0,73.64705322672367,72.22129628133902,72.10285428450925
t53,0.0,73.64705322672367,72.22129628133902,17.236176178971668
t54,0.0,73.64705322672364,72.22129628133901,72.10285428450925
t55,0.0,71.7224694695056,69.97571318835566,65.83873313908319
