Sum Range ID,Index 1,MODEL_YEARS,Multiplier
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_57,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_68,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_70,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_73,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_76,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_80,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_82,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_83,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_84,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_85,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_92,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_94,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_96,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_100,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_112,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_113,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_114,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_116,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_121,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_122,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_126,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_127,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_130,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_132,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_135,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_138,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_141,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_144,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_149,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_150,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_155,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_157,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_158,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_159,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_166,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_172,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_178,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_179,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_180,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_25,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_26,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_29,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_31,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_35,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_38,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_41,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_44,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_5,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_51,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_57,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_68,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_70,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_73,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_76,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_80,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_82,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_83,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_84,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_85,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_92,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_94,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_96,2035,1.0
Northern_California_Wind_MinBuild,Northern_California_Wind_159,2035,1.0
Northern_California_Wind_MinBuild,Northern_California_Wind_26,2035,1.0
Northern_California_Wind_MinBuild,Northern_California_Wind_35,2035,1.0
Northern_California_Wind_MinBuild,Northern_California_Wind_5,2035,1.0
Northern_California_Wind_MinBuild,Northern_California_Wind_76,2035,1.0
Northern_California_Wind_MinBuild,Northern_California_Wind_83,2035,1.0
Pacific_Northwest_Geothermal_MinBuild,Pacific_Northwest_Geothermal_5,2035,1.0
Riverside_Li_Battery_4hr_MinBuild,Riverside_Li_Battery_4hr_129,2035,1.0
Riverside_Li_Battery_4hr_MinBuild,Riverside_Li_Battery_4hr_59,2035,1.0
Riverside_Li_Battery_4hr_MinBuild,Riverside_Li_Battery_4hr_60,2035,1.0
Riverside_Li_Battery_4hr_MinBuild,Riverside_Li_Battery_4hr_9,2035,1.0
Riverside_Li_Battery_8hr_MinBuild,Riverside_Li_Battery_8hr_129,2035,1.0
Riverside_Li_Battery_8hr_MinBuild,Riverside_Li_Battery_8hr_59,2035,1.0
Riverside_Li_Battery_8hr_MinBuild,Riverside_Li_Battery_8hr_60,2035,1.0
Riverside_Li_Battery_8hr_MinBuild,Riverside_Li_Battery_8hr_9,2035,1.0
Riverside_Solar_MinBuild,Riverside_Solar_129,2035,1.0
Riverside_Solar_MinBuild,Riverside_Solar_59,2035,1.0
Riverside_Solar_MinBuild,Riverside_Solar_60,2035,1.0
Riverside_Solar_MinBuild,Riverside_Solar_9,2035,1.0
Solano_Wind_MinBuild,Solano_Wind_122,2035,1.0
Solano_Wind_MinBuild,Solano_Wind_126,2035,1.0
Solano_Wind_MinBuild,Solano_Wind_85,2035,1.0
Solano_Wind_MinBuild,Solano_Wind_94,2035,1.0
Southern_NV_Eldorado_Li_Battery_4hr_MinBuild,Southern_NV_Eldorado_Li_Battery_4hr_15,2035,1.0
Southern_NV_Eldorado_Li_Battery_4hr_MinBuild,Southern_NV_Eldorado_Li_Battery_4hr_16,2035,1.0
Southern_NV_Eldorado_Li_Battery_4hr_MinBuild,Southern_NV_Eldorado_Li_Battery_4hr_19,2035,1.0
Southern_NV_Eldorado_Li_Battery_4hr_MinBuild,Southern_NV_Eldorado_Li_Battery_4hr_2,2035,1.0
Southern_NV_Eldorado_Li_Battery_4hr_MinBuild,Southern_NV_Eldorado_Li_Battery_4hr_40,2035,1.0
Southern_NV_Eldorado_Li_Battery_4hr_MinBuild,Southern_NV_Eldorado_Li_Battery_4hr_42,2035,1.0
Southern_NV_Eldorado_Li_Battery_8hr_MinBuild,Southern_NV_Eldorado_Li_Battery_8hr_15,2035,1.0
Southern_NV_Eldorado_Li_Battery_8hr_MinBuild,Southern_NV_Eldorado_Li_Battery_8hr_16,2035,1.0
Southern_NV_Eldorado_Li_Battery_8hr_MinBuild,Southern_NV_Eldorado_Li_Battery_8hr_19,2035,1.0
Southern_NV_Eldorado_Li_Battery_8hr_MinBuild,Southern_NV_Eldorado_Li_Battery_8hr_2,2035,1.0
Southern_NV_Eldorado_Li_Battery_8hr_MinBuild,Southern_NV_Eldorado_Li_Battery_8hr_40,2035,1.0
Southern_NV_Eldorado_Li_Battery_8hr_MinBuild,Southern_NV_Eldorado_Li_Battery_8hr_42,2035,1.0
Southern_NV_Eldorado_Solar_MinBuild,Southern_NV_Eldorado_Solar_15,2035,1.0
Southern_NV_Eldorado_Solar_MinBuild,Southern_NV_Eldorado_Solar_16,2035,1.0
Southern_NV_Eldorado_Solar_MinBuild,Southern_NV_Eldorado_Solar_19,2035,1.0
Southern_NV_Eldorado_Solar_MinBuild,Southern_NV_Eldorado_Solar_2,2035,1.0
Southern_NV_Eldorado_Solar_MinBuild,Southern_NV_Eldorado_Solar_40,2035,1.0
Southern_NV_Eldorado_Solar_MinBuild,Southern_NV_Eldorado_Solar_42,2035,1.0
Southern_NV_Eldorado_Wind_MinBuild,Southern_NV_Eldorado_Wind_15,2035,1.0
Southern_NV_Eldorado_Wind_MinBuild,Southern_NV_Eldorado_Wind_16,2035,1.0
Southern_NV_Eldorado_Wind_MinBuild,Southern_NV_Eldorado_Wind_2,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_102,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_109,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_111,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_117,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_118,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_12,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_124,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_136,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_139,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_140,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_145,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_147,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_148,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_151,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_152,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_154,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_160,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_161,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_162,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_163,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_164,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_165,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_168,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_169,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_17,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_170,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_173,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_174,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_175,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_176,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_177,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_181,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_22,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_23,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_24,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_27,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_3,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_33,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_34,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_37,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_39,2035,1.0
