Time_Index,BuyPrice_1,SellPrice_1
743,43.74,42.74
744,42.83,41.83
745,34.03,33.03
746,33.55,32.55
747,33.12,32.12
748,33.01,32.01
749,33.62,32.62
750,36.23,35.23
751,39.85,38.85
752,39.79,38.79
753,22.31,21.31
754,15.5,14.5
755,14.68,13.68
756,13.19,12.19
757,12.82,11.82
758,13.38,12.38
759,14.24,13.24
760,16.6,15.6
761,22.32,21.32
762,42.92,41.92
763,44.78,43.78
764,41.63,40.63
765,40.44,39.44
766,38.23,37.23
767,36.03,35.03
768,34.49,33.49
769,34.56,33.56
770,33.95,32.95
771,33.65,32.65
772,32.37,31.37
773,32.68,31.68
774,35.69,34.69
775,38.92,37.92
776,38.38,37.38
777,32.52,31.52
778,17.88,16.88
779,16.56,15.56
780,15.39,14.39
781,14.45,13.45
782,14.7,13.7
783,14.78,13.78
784,17.59,16.59
785,28.54,27.54
786,41.44,40.44
787,43.31,42.31
788,43.05,42.05
789,40.3,39.3
790,38.33,37.33
791,36.73,35.73
792,35.29,34.29
793,34.35,33.35
794,32.7,31.7
795,32.18,31.18
796,32.22,31.22
797,33.05,32.05
798,35.18,34.18
799,40.17,39.17
800,39.08,38.08
801,32.27,31.27
802,16.04,15.04
803,15.06,14.06
804,13.57,12.57
805,12.61,11.61
806,12.5,11.5
807,13.12,12.12
808,16.87,15.87
809,27.52,26.52
810,42.45,41.45
811,43.83,42.83
812,42.05,41.05
813,40.67,39.67
814,38.8,37.8
815,36.94,35.94
816,35.59,34.59
817,34.07,33.07
818,33.18,32.18
819,32.3,31.3
820,32.34,31.34
821,33.4,32.4
822,35.76,34.76
823,41.63,40.63
824,39.32,38.32
825,32.57,31.57
826,17.61,16.61
827,16.18,15.18
828,14.84,13.84
829,13.54,12.54
830,13.67,12.67
831,14.73,13.73
832,18.89,17.89
833,29.41,28.41
834,43.61,42.61
835,46.1,45.1
836,43.63,42.63
837,42.25,41.25
838,40.62,39.62
839,37.24,36.24
840,36.22,35.22
841,33.8,32.8
842,32.53,31.53
843,31.74,30.74
844,31.48,30.48
845,32.53,31.53
846,35.58,34.58
847,42.3,41.3
848,40.86,39.86
849,33.02,32.02
850,23.93,22.93
851,21.4,20.4
852,20.8,19.8
853,19.86,18.86
854,19.74,18.74
855,20.64,19.64
856,24.47,23.47
857,34.12,33.12
858,41.88,40.88
859,44.0,43.0
860,41.63,40.63
861,40.28,39.28
862,38.55,37.55
863,36.13,35.13
864,35.21,34.21
865,32.91,31.91
866,32.02,31.02
867,31.16,30.16
868,31.15,30.15
869,31.9,30.9
870,35.99,34.99
871,42.04,41.04
872,40.3,39.3
873,32.58,31.58
874,21.84,20.84
875,19.96,18.96
876,19.42,18.42
877,18.31,17.31
878,17.56,16.56
879,19.8,18.8
880,22.74,21.74
881,28.42,27.42
882,41.55,40.55
883,44.4,43.4
884,41.79,40.79
885,39.91,38.91
886,38.08,37.08
887,35.94,34.94
888,34.51,33.51
889,32.24,31.24
890,31.65,30.65
891,31.31,30.31
892,30.55,29.55
893,31.63,30.63
894,34.22,33.22
895,39.87,38.87
896,38.46,37.46
897,27.91,26.91
898,23.42,22.42
899,21.86,20.86
900,21.29,20.29
901,20.44,19.44
902,20.84,19.84
903,21.24,20.24
904,24.87,23.87
905,29.72,28.72
906,41.72,40.72
907,44.09,43.09
908,41.08,40.08
909,39.69,38.69
910,37.63,36.63
911,35.65,34.65
912,34.66,33.66
913,31.95,30.95
914,31.42,30.42
915,30.72,29.72
916,30.64,29.64
917,31.1,30.1
918,34.49,33.49
919,39.52,38.52
920,38.69,37.69
921,26.7,25.7
922,21.72,20.72
923,19.93,18.93
924,18.9,17.9
925,18.12,17.12
926,17.88,16.88
927,19.27,18.27
928,22.47,21.47
929,27.45,26.45
930,38.92,37.92
931,41.72,40.72
932,38.39,37.39
933,36.78,35.78
934,35.15,34.15
935,33.05,32.05
936,31.85,30.85
937,31.43,30.43
938,30.83,29.83
939,30.51,29.51
940,29.12,28.12
941,30.83,29.83
942,33.36,32.36
943,36.95,35.95
944,36.49,35.49
945,31.54,30.54
946,23.67,22.67
947,21.7,20.7
948,20.76,19.76
949,20.3,19.3
950,13.9,12.9
951,20.71,19.71
952,23.76,22.76
953,28.76,27.76
954,38.74,37.74
955,40.47,39.47
956,37.87,36.87
957,37.09,36.09
958,35.61,34.61
959,33.63,32.63
960,32.12,31.12
961,31.8,30.8
962,31.03,30.03
963,30.25,29.25
964,29.69,28.69
965,30.9,29.9
966,33.43,32.43
967,37.51,36.51
968,36.86,35.86
969,26.84,25.84
970,19.23,18.23
971,17.47,16.47
972,15.97,14.97
973,8.26,7.26
974,14.08,13.08
975,15.48,14.48
976,18.15,17.15
977,25.48,24.48
978,41.25,40.25
979,43.31,42.31
980,41.24,40.24
981,40.07,39.07
982,38.5,37.5
983,36.8,35.8
984,35.16,34.16
985,34.34,33.34
986,33.03,32.03
987,32.11,31.11
988,32.45,31.45
989,33.31,32.31
990,37.96,36.96
991,41.46,40.46
992,38.01,37.01
993,28.33,27.33
994,22.39,21.39
995,20.49,19.49
996,19.1,18.1
997,18.3,17.3
998,18.94,17.94
999,19.76,18.76
1000,24.0,23.0
1001,29.04,28.04
1002,43.2,42.2
1003,46.06,45.06
1004,43.17,42.17
1005,41.67,40.67
1006,39.76,38.76
1007,38.15,37.15
1008,36.52,35.52
1009,34.39,33.39
1010,32.58,31.58
1011,31.74,30.74
1012,31.91,30.91
1013,32.67,31.67
1014,36.48,35.48
1015,42.8,41.8
1016,40.18,39.18
1017,29.51,28.51
1018,22.46,21.46
1019,20.36,19.36
1020,19.18,18.18
1021,18.22,17.22
1022,17.85,16.85
1023,18.8,17.8
1024,22.01,21.01
1025,26.92,25.92
1026,40.71,39.71
1027,46.58,45.58
1028,42.43,41.43
1029,41.2,40.2
1030,39.15,38.15
1031,36.11,35.11
1032,35.28,34.28
1033,35.28,34.28
1034,33.91,32.91
1035,32.74,31.74
1036,32.37,31.37
1037,33.57,32.57
1038,37.37,36.37
1039,42.27,41.27
1040,40.45,39.45
1041,34.69,33.69
1042,27.28,26.28
1043,25.46,24.46
1044,24.62,23.62
1045,24.13,23.13
1046,24.12,23.12
1047,24.86,23.86
1048,26.67,25.67
1049,31.49,30.49
1050,42.17,41.17
1051,49.56,48.56
1052,43.48,42.48
1053,41.97,40.97
1054,39.64,38.64
1055,37.09,36.09
1056,35.46,34.46
1057,33.22,32.22
1058,32.58,31.58
1059,31.69,30.69
1060,31.29,30.29
1061,31.82,30.82
1062,34.53,33.53
1063,39.94,38.94
1064,38.93,37.93
1065,27.27,26.27
1066,13.58,12.58
1067,11.83,10.83
1068,11.03,10.03
1069,10.08,9.08
1070,9.75,8.75
1071,10.35,9.35
1072,12.68,11.68
1073,21.62,20.62
1074,40.24,39.24
1075,48.72,47.72
1076,44.04,43.04
1077,41.1,40.1
1078,38.95,37.95
1079,36.48,35.48
1080,34.5,33.5
1081,33.67,32.67
1082,32.14,31.14
1083,31.38,30.38
1084,31.47,30.47
1085,31.96,30.96
1086,35.37,34.37
1087,40.21,39.21
1088,38.66,37.66
1089,25.92,24.92
1090,17.31,16.31
1091,15.29,14.29
1092,14.5,13.5
1093,13.52,12.52
1094,13.86,12.86
1095,14.54,13.54
1096,17.18,16.18
1097,28.44,27.44
1098,48.91,47.91
1099,56.09,55.09
1100,51.42,50.42
1101,44.99,43.99
1102,39.9,38.9
1103,36.52,35.52
1104,34.5,33.5
1105,35.11,34.11
1106,33.2,32.2
1107,31.38,30.38
1108,31.55,30.55
1109,33.29,32.29
1110,36.94,35.94
1111,42.61,41.61
1112,40.46,39.46
1113,30.98,29.98
1114,27.92,26.92
1115,24.89,23.89
1116,23.67,22.67
1117,23.12,22.12
1118,22.92,21.92
1119,23.53,22.53
1120,26.39,25.39
1121,33.63,32.63
1122,59.51,58.51
1123,74.17,73.17
1124,69.15,68.15
1125,56.56,55.56
1126,44.25,43.25
1127,38.84,37.84
1128,37.5,36.5
1129,35.59,34.59
1130,33.96,32.96
1131,32.81,31.81
1132,32.26,31.26
1133,34.48,33.48
1134,47.7,46.7
1135,56.52,55.52
1136,46.01,45.01
1137,33.11,32.11
1138,22.1,21.1
1139,19.99,18.99
1140,18.31,17.31
1141,16.16,15.16
1142,17.96,16.96
1143,18.76,17.76
1144,22.01,21.01
1145,28.9,27.9
1146,68.44,67.44
1147,72.69,71.69
1148,69.9,68.9
1149,68.05,67.05
1150,64.01,63.01
1151,51.1,50.1
1152,48.23,47.23
1153,39.08,38.08
1154,35.71,34.71
1155,34.82,33.82
1156,34.67,33.67
1157,35.76,34.76
1158,39.8,38.8
1159,48.96,47.96
1160,41.96,40.96
1161,28.58,27.58
1162,20.01,19.01
1163,18.03,17.03
1164,17.01,16.01
1165,15.54,14.54
1166,15.72,14.72
1167,15.59,14.59
1168,18.58,17.58
1169,27.21,26.21
1170,50.39,49.39
1171,57.07,56.07
1172,53.0,52.0
1173,49.42,48.42
1174,46.64,45.64
1175,42.02,41.02
1176,40.63,39.63
1177,37.23,36.23
1178,34.26,33.26
1179,33.36,32.36
1180,33.13,32.13
1181,35.05,34.05
1182,39.33,38.33
1183,47.09,46.09
1184,41.2,40.2
1185,27.22,26.22
1186,16.32,15.32
1187,14.71,13.71
1188,13.29,12.29
1189,12.54,11.54
1190,12.11,11.11
1191,13.09,12.09
1192,16.25,15.25
1193,22.43,21.43
1194,44.13,43.13
1195,51.35,50.35
1196,47.43,46.43
1197,45.83,44.83
1198,43.44,42.44
1199,40.06,39.06
1200,38.5,37.5
1201,34.81,33.81
1202,32.56,31.56
1203,31.29,30.29
1204,31.55,30.55
1205,33.22,32.22
1206,38.04,37.04
1207,44.33,43.33
1208,41.37,40.37
1209,32.43,31.43
1210,17.7,16.7
1211,15.53,14.53
1212,14.67,13.67
1213,13.41,12.41
1214,14.04,13.04
1215,14.85,13.85
1216,16.63,15.63
1217,22.5,21.5
1218,42.5,41.5
1219,48.71,47.71
1220,45.75,44.75
1221,43.42,42.42
1222,40.81,39.81
1223,38.44,37.44
1224,36.29,35.29
1225,35.83,34.83
1226,33.3,32.3
1227,33.5,32.5
1228,33.17,32.17
1229,34.32,33.32
1230,38.25,37.25
1231,46.9,45.9
1232,42.9,41.9
1233,30.65,29.65
1234,18.67,17.67
1235,17.15,16.15
1236,15.77,14.77
1237,14.94,13.94
1238,14.66,13.66
1239,15.73,14.73
1240,18.54,17.54
1241,30.92,29.92
1242,44.31,43.31
1243,51.54,50.54
1244,46.68,45.68
1245,45.0,44.0
1246,40.41,39.41
1247,38.05,37.05
1248,36.15,35.15
1249,34.2,33.2
1250,33.03,32.03
1251,31.55,30.55
1252,31.95,30.95
1253,33.64,32.64
1254,37.69,36.69
1255,46.34,45.34
1256,40.73,39.73
1257,32.69,31.69
1258,29.13,28.13
1259,26.9,25.9
1260,25.87,24.87
1261,23.77,22.77
1262,23.05,22.05
1263,24.0,23.0
1264,26.7,25.7
1265,32.27,31.27
1266,42.57,41.57
1267,49.26,48.26
1268,44.67,43.67
1269,43.12,42.12
1270,41.24,40.24
1271,37.46,36.46
1272,35.13,34.13
1273,34.31,33.31
1274,33.17,32.17
1275,32.44,31.44
1276,32.38,31.38
1277,33.77,32.77
1278,36.44,35.44
1279,41.97,40.97
1280,38.15,37.15
1281,31.64,30.64
1282,24.26,23.26
1283,22.13,21.13
1284,20.47,19.47
1285,19.29,18.29
1286,16.12,15.12
1287,20.61,19.61
1288,22.9,21.9
1289,29.56,28.56
1290,41.53,40.53
1291,46.73,45.73
1292,42.63,41.63
1293,41.31,40.31
1294,39.9,38.9
1295,37.99,36.99
1296,35.49,34.49
1297,34.98,33.98
1298,33.32,32.32
1299,32.41,31.41
1300,32.69,31.69
1301,33.66,32.66
1302,37.26,36.26
1303,41.03,40.03
1304,37.64,36.64
1305,28.6,27.6
1306,15.11,14.11
1307,11.96,10.96
1308,10.66,9.66
1309,9.66,8.66
1310,9.39,8.39
1311,10.15,9.15
1312,13.04,12.04
1313,27.57,26.57
1314,41.18,40.18
1315,46.35,45.35
1316,42.9,41.9
1317,41.54,40.54
1318,40.25,39.25
1319,38.28,37.28
1320,36.2,35.2
1321,33.35,32.35
1322,31.72,30.72
1323,31.38,30.38
1324,31.22,30.22
1325,32.76,31.76
1326,37.24,36.24
1327,41.15,40.15
1328,35.69,34.69
1329,25.81,24.81
1330,13.06,12.06
1331,10.84,9.84
1332,9.32,8.32
1333,8.07,7.07
1334,8.42,7.42
1335,9.43,8.43
1336,12.07,11.07
1337,19.16,18.16
1338,41.74,40.74
1339,47.72,46.72
1340,43.81,42.81
1341,41.15,40.15
1342,38.69,37.69
1343,35.96,34.96
1344,34.02,33.02
1345,32.05,31.05
1346,31.51,30.51
1347,28.82,27.82
1348,28.75,27.75
1349,30.19,29.19
1350,34.4,33.4
1351,39.71,38.71
1352,34.86,33.86
1353,20.82,19.82
1354,11.35,10.35
1355,9.63,8.63
1356,8.95,7.95
1357,6.84,5.84
1358,7.92,6.92
1359,8.75,7.75
