Time_Index,BuyPrice_1,BuyPrice_2,SellPrice_1,SellPrice_2
1,0,36.0,0,35.0
2,0,36.0,0,35.0
3,0,35.0,0,34.0
4,0,35.0,0,34.0
5,0,35.0,0,34.0
6,0,35.0,0,34.0
7,0,35.0,0,34.0
8,0,35.0,0,34.0
9,0,22.0,0,21.0
10,0,10.0,0,9.0
11,0,10.0,0,9.0
12,0,10.0,0,9.0
13,0,10.0,0,9.0
14,0,10.0,0,9.0
15,0,10.0,0,9.0
16,0,10.0,0,9.0
17,0,13.0,0,12.0
18,0,36.0,0,35.0
19,0,36.0,0,35.0
20,0,36.0,0,35.0
21,0,36.0,0,35.0
22,0,36.0,0,35.0
23,0,36.0,0,35.0
24,0,36.0,0,35.0
25,0,36.0,0,35.0
26,0,36.0,0,35.0
27,0,36.0,0,35.0
28,0,36.0,0,35.0
29,0,36.0,0,35.0
30,0,36.0,0,35.0
31,0,36.0,0,35.0
32,0,36.0,0,35.0
33,0,36.0,0,35.0
34,0,21.0,0,20.0
35,0,21.0,0,20.0
36,0,21.0,0,20.0
37,0,15.0,0,14.0
38,0,21.0,0,20.0
39,0,21.0,0,20.0
40,0,21.0,0,20.0
41,0,34.0,0,33.0
42,0,42.0,0,41.0
43,0,42.0,0,41.0
44,0,42.0,0,41.0
45,0,42.0,0,41.0
46,0,42.0,0,41.0
47,0,42.0,0,41.0
48,0,42.0,0,41.0
49,0,39.0,0,38.0
50,0,36.0,0,35.0
51,0,35.0,0,34.0
52,0,34.0,0,33.0
53,0,34.0,0,33.0
54,0,34.0,0,33.0
55,0,35.0,0,34.0
56,0,36.0,0,35.0
57,0,23.0,0,22.0
58,0,22.0,0,21.0
59,0,22.0,0,21.0
60,0,22.0,0,21.0
61,0,20.0,0,19.0
62,0,22.0,0,21.0
63,0,22.0,0,21.0
64,0,22.0,0,21.0
65,0,36.0,0,35.0
66,0,42.0,0,41.0
67,0,42.0,0,41.0
68,0,42.0,0,41.0
69,0,42.0,0,41.0
70,0,42.0,0,41.0
71,0,42.0,0,41.0
72,0,42.0,0,41.0
73,0,41.0,0,40.0
74,0,40.0,0,39.0
75,0,39.0,0,38.0
76,0,38.0,0,37.0
77,0,37.0,0,36.0
78,0,37.0,0,36.0
79,0,38.0,0,37.0
80,0,38.0,0,37.0
81,0,30.0,0,29.0
82,0,9.5,0,8.5
83,0,9.5,0,8.5
84,0,9.5,0,8.5
