Sum Range ID,Index 1,MODEL_YEARS,Multiplier
Baja_California_Wind_Max_Build,Baja_California_Wind,2035,1.0
Central_Valley_North_Los_Banos_Wind_Max_Build,Central_Valley_North_Los_Banos_Wind,2035,1.0
Greater_Imperial_Wind_Max_Build,Greater_Imperial_Wind,2035,1.0
Northern_California_Wind_Max_Build,Northern_California_Wind,2035,1.0
Solano_Wind_Max_Build,Solano_Wind,2035,1.0
Southern_NV_Eldorado_Wind_Max_Build,Southern_NV_Eldorado_Wind,2035,1.0
Tehachapi_Wind_Max_Build,Tehachapi_Wind,2035,1.0
CAISO_Flow_Battery_8hr_Dispatch_Max_Build,CAISO_Flow_Battery_8hr_Dispatch,2035,1.0
