Sum Range ID,Index 1,MODEL_YEARS,Multiplier
Northern_California_Wind_5_EO_ResourcePotential,Northern_California_Wind_5,2035,1.0
Southern_NV_Eldorado_Solar_2_EO_ResourcePotential,Southern_NV_Eldorado_Solar_2,2035,1.0
Northern_California_Solar_5_EO_ResourcePotential,Northern_California_Solar_5,2035,1.0
Northern_California_Wind_5_EO_ResourcePotential,Northern_California_Wind_5_EO,2035,1.0
Southern_NV_Eldorado_Solar_2_EO_ResourcePotential,Southern_NV_Eldorado_Solar_2_EO,2035,1.0
Northern_California_Solar_5_EO_ResourcePotential,Northern_California_Solar_5_EO,2035,1.0
