Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Total
AnnualSum,642043.4313715887,1.284403743946645e6,212360.05552224326,4.870093432387464e6,545746.7928509874,868573.1014635529,1.4743761565594466e6,716147.8882875656,2.791652413356143e6,1.4690767477468976e6,328252.84205043,4.500903686179196e6,1.1827520952314255e6,337457.4324411546,245195.9834998798,2.1469035802894622e7
t1,104.42,278.09341827519097,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,0.0,515.546052,329.152,53.13601875,930.7273338,227.749851,58.052381371865316,68.85,4065.8647124470563
t2,104.42,412.9068848339432,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,0.0,515.546052,329.152,34.792272214810744,930.7273338,227.749851,64.0091859,68.85,4188.291236998754
t3,104.42,393.31772509944835,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,0.0,515.546052,329.152,29.69528253943147,930.7273338,227.749851,64.0091859,68.85,4163.6050875888795
t4,104.42,410.6555577019848,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,0.0,515.546052,329.152,26.997867751597962,930.7273338,227.749851,64.0091859,68.85,4178.245505403583
t5,104.42,297.8642006141686,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,0.0,515.546052,329.152,20.416452644251507,930.7273338,227.749851,64.0091859,68.85,4058.87273320842
t6,104.42,342.9621471981578,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,0.0,515.546052,329.152,5.888886975194579,930.7273338,227.749851,64.0091859,68.85,4089.443114123352
t7,104.42,520.28839225,45.10615920000001,890.7885694053477,87.6946374,232.32461714999997,0.0,0.0,515.546052,329.152,0.0,930.7273338,227.749851,64.0091859,68.85,4016.6567981053477
t8,104.42,150.75273873113784,45.10615920000001,86.57890874111683,87.6946374,0.0,0.0,0.0,515.546052,0.0,0.0,423.4599755642093,32.28486692300059,64.0091859,0.0,1509.8525244594646
t9,104.42,0.0,0.0,0.0,48.89525682536507,109.79063345626177,237.12,0.0,0.0,313.513055085219,0.0,0.0,0.0,64.0091859,0.0,877.7481312668459
