Resource,AZ_conventional_steam_coal_1,AZ_natural_gas_fired_combined_cycle_1,AZ_natural_gas_fired_combustion_turbine_1,AZ_natural_gas_steam_turbine_1,AZ_nuclear_1,AZ_other_peaker_1,CA_N_natural_gas_fired_combined_cycle_1,CA_N_natural_gas_fired_combustion_turbine_1,CA_N_nuclear_1,CA_N_other_peaker_1,CA_S_natural_gas_fired_combined_cycle_1,CA_S_natural_gas_fired_combustion_turbine_1,CA_S_natural_gas_steam_turbine_1,CA_S_other_peaker_1,MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_other_peaker_1,NM_conventional_steam_coal_1,NM_natural_gas_fired_combined_cycle_1,NM_natural_gas_fired_combustion_turbine_1,NM_natural_gas_steam_turbine_1,NM_other_peaker_1,PNW_conventional_steam_coal_1,PNW_natural_gas_fired_combined_cycle_1,PNW_natural_gas_fired_combustion_turbine_1,PNW_nuclear_1,PNW_other_peaker_1,UT_NV_conventional_steam_coal_1,UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_natural_gas_steam_turbine_1,UT_NV_other_peaker_1,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_nuclear_nuclear__large_conservative_0,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_nuclear_nuclear__large_conservative_0,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_nuclear_nuclear__large_conservative_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_nuclear_nuclear__large_conservative_0,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_nuclear_nuclear__large_conservative_0,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,PNW_naturalgas_combustion_turbine_fframe_moderate_0,PNW_nuclear_nuclear__large_conservative_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,UT_NV_nuclear_nuclear__large_conservative_0,CA_S_nuclear_1,NM_nuclear_1
t1,0.0,43676.05261760966,0.0,0.0,19185.732000000004,0.0,116.67870099213246,0.0,0.0,0.0,0.0,0.0,2195.1663543284426,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,48497.00469006803,0.0,0.0,0.0,14022.465192539821,8132.227156483871,0.0,0.0,26655.879078886443,0.0,0.0,0.0,27470.390631963877,0.0,0.0,98909.00454965042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92954.89124770371,0.0,0.0,0.0,49410.832691572665,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t2,0.0,43676.05261760966,0.0,0.0,19185.732000000004,0.0,116.67870099213246,0.0,0.0,0.0,0.0,0.0,2195.1663543284426,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,47592.94249447097,0.0,0.0,0.0,14022.465192539821,8132.227156483871,0.0,0.0,26655.879078886446,0.0,0.0,0.0,27470.390631963877,0.0,0.0,98909.00454965042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92954.89124770371,0.0,0.0,0.0,49410.832691572665,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t3,0.0,43676.05261760966,0.0,0.0,19185.732000000004,0.0,116.67870099213246,0.0,0.0,0.0,0.0,0.0,2195.1663543284426,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,45854.389428647664,0.0,0.0,0.0,14022.465192539821,8132.227156483871,0.0,0.0,26655.879078886446,0.0,0.0,0.0,27470.390631963877,0.0,0.0,98909.00454965042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83780.74258410408,0.0,0.0,0.0,49410.832691572665,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t4,0.0,43676.05261760966,0.0,0.0,19185.732000000004,0.0,116.67870099213246,0.0,0.0,0.0,0.0,0.0,2195.1663543284426,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,49772.78238772859,0.0,0.0,0.0,14022.465192539821,8132.227156483871,0.0,8.594724931754172e-11,26655.879078886443,0.0,0.0,0.0,27470.390631963877,0.0,0.0,98909.00454965042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92954.89124770371,0.0,0.0,0.0,49410.832691572665,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t5,0.0,43676.05261760966,0.0,0.0,19185.732000000004,0.0,116.67870099213656,0.0,0.0,0.0,0.0,0.0,2195.1663543284426,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,51735.282132485765,0.0,0.0,0.0,14022.465192539821,8132.227156483871,0.0,0.0,26655.879078886443,0.0,0.0,0.0,27470.390631963877,0.0,0.0,98909.00454965039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92037.62902948988,0.0,0.0,0.0,49410.832691572665,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t6,0.0,43676.05261760966,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2195.1663543284426,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,51886.797998575326,0.0,0.0,0.0,14022.465192539821,8132.227156483871,0.0,0.0,26655.879078886443,0.0,0.0,0.0,27470.390631963877,0.0,0.0,98909.00454965037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90870.54333134054,0.0,0.0,0.0,49410.832691572665,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t7,0.0,43676.05261760966,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2195.1663543284426,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,46347.205712692055,0.0,0.0,0.0,14022.465192539821,8132.227156483871,0.0,0.0,26655.879078886446,0.0,0.0,0.0,27470.390631963877,0.0,0.0,98909.00454965049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75435.30147055922,0.0,0.0,0.0,49410.832691572665,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t8,0.0,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,25959.043763582016,0.0,0.0,0.0,0.0,4066.1135782419356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98909.00454965042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77323.10349932358,0.0,0.0,0.0,49410.83269157265,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t9,0.0,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,25959.043763582016,0.0,0.0,0.0,0.0,4066.1135782419356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98909.00454965042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46477.445623851854,0.0,0.0,0.0,49410.83269157265,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t10,0.0,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,25959.043763582016,0.0,0.0,0.0,0.0,4066.1135782419356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98909.00454965042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46477.445623851854,0.0,0.0,0.0,49410.83269157265,0.0,0.0,0.0,11287.386000000002,10706.856000000002
