Zone,1,2,3,4,5,6,7
t1,71.53551173202223,104.23626429146582,97.44953707546847,18.491430995765135,19.198109887323046,21.064547389742398,25.778447735625228
t2,71.53551173202223,104.23626429146582,97.44953707546847,18.491430995765135,19.198109887323035,21.064547389742398,25.778447735625228
t3,71.53551173202223,104.23626429146582,97.44953707546847,18.491430995765135,19.19810988732304,21.064547389742398,25.778447735625228
t4,71.53551173202223,104.23626429146582,97.44953707546847,18.491430995765132,19.198109887323035,21.064547389742398,25.778447735625228
t5,71.53551173202223,104.23626429146523,97.44953707546847,18.491430995765135,19.19810988732304,21.064547389742398,25.778447735625228
t6,71.53551173202223,83.8293097381184,78.37126054799083,18.491430995765135,17.810764824141877,21.064547389742398,26.145605413999117
t7,71.22635752321783,83.46702556206061,78.03256436114476,18.491430995765132,17.810764824141877,21.064547389742398,25.778447735625228
t8,28.89960247250609,28.21602184841822,26.378902639403034,18.491430995765135,17.810764824141877,21.064547389742398,24.179607450492576
t9,28.899602472506096,23.235236815814694,24.853420121764223,18.491430995765135,17.810764824141877,21.064547389742398,22.78130938808575
t10,28.899602472506096,23.235236815814694,24.853420121764223,18.491430995765132,17.810764824141877,21.064547389742398,22.78130938808575
t11,28.89960247250609,23.235236815814694,24.853420121764223,18.491430995765135,17.810764824141877,21.064547389742398,22.78130938808575
t12,28.899602472506096,23.235236815814694,24.853420121764223,18.491430995765135,17.810764824141877,21.064547389742398,22.78130938808575
t13,28.899602472506096,23.235236815814694,24.853420121764223,20.706920807744638,19.944702863901277,21.064547389742398,22.78130938808575
t14,28.899602472506096,23.235236815814694,24.853420121764223,20.706920807744638,19.944702863901277,21.064547389742398,22.78130938808575
t15,28.89960247250609,23.235236815814694,26.378902639403034,21.977894602561875,21.933880583249344,21.064547389742398,24.179607450492576
t16,29.949718189715377,23.235236815814694,28.743155213621527,23.995717629226313,24.47898715787977,21.064547389742398,26.34674457290751
t17,67.0790152426618,69.8875807032273,74.754796702945,23.995717629226313,24.47898715787977,21.064547389742398,26.985297837137093
t18,71.53551173202223,83.46702556206074,89.27996168285205,23.995717629226313,24.47898715787977,21.064547389742398,26.985297837137093
t19,71.53551173202223,83.46702556206546,89.27996168285682,23.995717629226313,24.47898715787977,21.064547389742398,26.985297837137093
t20,71.53551173202223,83.46702556206061,89.27996168285206,23.995717629226313,24.47898715787977,21.064547389742398,26.985297837137093
t21,71.53551173202223,83.46702556206064,89.27996168285193,23.995717629226313,24.47898715787977,21.064547389742398,26.985297837137093
t22,71.53551173202223,83.46702556206391,89.27996168285543,23.995717629226313,24.47898715787977,21.064547389742398,26.985297837137093
t23,71.53551173202223,91.63660095467716,97.44953707546847,23.995717629226313,24.47898715787977,21.064547389742398,26.985297837137093
t24,71.53551173202223,91.63660095467716,97.44953707546848,23.995717629226313,24.47898715787977,21.064547389742398,26.985297837137093
t25,69.30032959891349,95.95185925386433,89.7045220238686,10.906885496230299,10.5054050485163,24.425612539822364,22.955317255820063
t26,69.30032959891349,95.95185925386433,89.7045220238686,10.906885496230299,10.5054050485163,24.425612539822364,22.95531725582006
t27,69.30032959891349,95.95185925386433,89.7045220238686,10.906885496230299,10.5054050485163,24.425612539822364,22.955317255820056
t28,69.30032959891349,95.95185925386433,89.7045220238686,10.906885496230299,10.5054050485163,24.425612539822364,22.95531725582006
t29,69.30032959891349,95.95185925386433,89.7045220238686,10.906885496230299,10.505405048516296,24.425612539822364,22.955317255820056
t30,69.30032959891349,95.95185925386441,89.70452202386868,10.906885496230299,10.5054050485163,24.425612539822364,25.778447735625228
