Resource,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,Total
t40,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t41,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t42,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t43,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t44,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t45,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t46,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t47,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t48,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t49,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t50,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t51,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t52,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t53,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t54,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t55,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t56,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t57,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t58,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t59,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t60,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t61,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t62,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t63,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t64,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t65,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t66,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t67,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t68,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t69,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t70,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t71,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t72,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t73,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t74,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t75,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t76,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t77,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t78,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t79,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t80,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t81,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t82,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t83,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t84,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t85,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t86,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t87,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t88,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t89,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t90,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t91,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t92,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t93,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t94,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t95,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t96,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t97,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t98,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t99,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t100,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t101,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t102,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t103,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t104,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t105,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t106,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t107,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t108,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t109,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t110,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t111,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t112,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t113,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t114,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t115,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t116,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t117,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t118,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t119,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t120,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t121,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t122,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t123,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t124,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t125,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t126,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t127,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t137,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t138,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t139,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t140,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t141,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t142,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t143,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t144,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t169,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t170,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t171,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t172,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t173,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t174,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t175,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t176,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t177,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t178,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t179,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t180,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t181,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t182,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t183,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t184,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t185,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t186,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t187,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t188,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t189,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t190,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t191,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t192,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t217,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t218,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t219,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t220,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t221,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t222,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t223,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t224,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t225,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t226,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t227,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t228,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t229,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t230,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t231,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t232,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t233,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t234,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t235,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t236,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t237,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t238,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t239,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t240,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t241,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t242,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t243,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t244,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t245,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t246,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t247,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t248,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t249,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t250,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t251,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t252,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t253,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t254,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t255,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t256,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t257,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t258,204.96058713844124,0.0,0.0,0.0,0.0,-1.3240006956038996e-12,0.0,204.9605871384399
t259,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t260,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t261,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t262,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t263,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t264,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t265,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t266,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t267,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t268,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t269,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t270,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t271,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t272,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t273,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t274,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t275,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t276,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t277,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t278,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t279,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t280,204.96058713844124,0.0,0.0,0.0,0.0,0.0,0.0,204.96058713844124
t281,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t282,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t283,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t284,404.3106789320927,0.0,0.0,0.0,0.0,0.0,0.0,404.3106789320927
t285,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t286,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t287,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t288,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t289,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t290,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t291,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t292,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t293,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t294,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t295,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t296,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t297,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t298,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t299,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t300,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t301,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t302,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t303,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t304,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t305,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t306,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t307,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t308,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t309,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t310,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t311,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t312,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t313,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t314,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t315,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t316,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t317,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t318,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t319,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t320,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
t321,409.9211742768825,0.0,0.0,0.0,0.0,0.0,0.0,409.9211742768825
