Time_Index,BuyPrice_1,SellPrice_1
300,-11.0,-12.0
301,-11.0,-12.0
302,-11.0,-12.0
303,-11.0,-12.0
304,-11.0,-12.0
305,-3.5,-4.5
306,33.0,32.0
307,33.0,32.0
308,33.0,32.0
309,33.0,32.0
310,33.0,32.0
311,33.0,32.0
312,33.0,32.0
313,31.0,30.0
314,31.0,30.0
315,31.0,30.0
316,31.0,30.0
317,31.0,30.0
318,31.0,30.0
319,31.0,30.0
320,31.0,30.0
321,15.5,14.5
322,-3.5,-4.5
323,-3.5,-4.5
324,-3.5,-4.5
325,-3.5,-4.5
326,-3.5,-4.5
327,-3.5,-4.5
328,-3.5,-4.5
329,2.0,1.0
330,36.0,35.0
331,36.0,35.0
332,36.0,35.0
333,36.0,35.0
334,36.0,35.0
335,36.0,35.0
336,36.0,35.0
337,33.0,32.0
338,33.0,32.0
339,33.0,32.0
340,33.0,32.0
341,33.0,32.0
342,33.0,32.0
343,33.0,32.0
344,33.0,32.0
345,30.0,29.0
346,4.0,3.0
347,4.0,3.0
348,4.0,3.0
349,4.0,3.0
350,4.0,3.0
351,4.0,3.0
352,4.0,3.0
353,4.0,3.0
354,33.0,32.0
355,33.0,32.0
356,33.0,32.0
357,33.0,32.0
358,33.0,32.0
359,33.0,32.0
360,33.0,32.0
361,35.0,34.0
362,35.0,34.0
363,35.0,34.0
364,35.0,34.0
365,35.0,34.0
366,35.0,34.0
367,35.0,34.0
368,35.0,34.0
369,27.0,26.0
370,11.5,10.5
371,11.5,10.5
372,11.5,10.5
373,7.5,6.5
374,7.5,6.5
375,11.5,10.5
376,11.5,10.5
377,11.5,10.5
378,36.0,35.0
379,36.0,35.0
380,36.0,35.0
381,36.0,35.0
382,36.0,35.0
383,36.0,35.0
384,36.0,35.0
385,35.0,34.0
386,35.0,34.0
387,35.0,34.0
388,34.0,33.0
389,34.0,33.0
390,34.0,33.0
391,35.0,34.0
392,35.0,34.0
393,26.5,25.5
394,8.0,7.0
395,8.0,7.0
396,8.0,7.0
397,4.0,3.0
398,4.5,3.5
399,8.0,7.0
400,8.0,7.0
401,8.0,7.0
402,34.0,33.0
403,34.0,33.0
404,34.0,33.0
405,34.0,33.0
406,34.0,33.0
407,34.0,33.0
408,34.0,33.0
409,34.0,33.0
410,34.0,33.0
411,34.0,33.0
412,34.0,33.0
413,31.0,30.0
414,31.0,30.0
415,34.0,33.0
416,34.0,33.0
417,25.0,24.0
418,-9.5,-10.5
419,-10.5,-11.5
420,-10.5,-11.5
421,-12.0,-13.0
422,-12.0,-13.0
423,-10.5,-11.5
424,-10.5,-11.5
425,-7.5,-8.5
426,34.0,33.0
427,34.0,33.0
428,34.0,33.0
429,34.0,33.0
430,34.0,33.0
431,34.0,33.0
432,34.0,33.0
433,34.0,33.0
434,34.0,33.0
435,34.0,33.0
436,33.0,32.0
437,31.0,30.0
438,31.0,30.0
439,34.0,33.0
440,34.0,33.0
441,28.0,27.0
442,19.0,18.0
443,19.0,18.0
444,19.0,18.0
445,19.0,18.0
446,19.0,18.0
447,19.0,18.0
448,19.0,18.0
449,19.0,18.0
450,35.0,34.0
451,35.0,34.0
452,35.0,34.0
453,35.0,34.0
454,35.0,34.0
455,35.0,34.0
456,35.0,34.0
457,35.0,34.0
458,35.0,34.0
459,35.0,34.0
460,34.0,33.0
461,30.0,29.0
462,28.0,27.0
463,29.0,28.0
464,30.0,29.0
465,14.0,13.0
466,7.5,6.5
467,7.5,6.5
468,-8.5,-9.5
469,-8.5,-9.5
470,4.0,3.0
471,7.5,6.5
472,7.5,6.5
473,12.0,11.0
474,30.0,29.0
475,30.0,29.0
476,30.0,29.0
477,30.0,29.0
478,30.0,29.0
479,30.0,29.0
480,30.0,29.0
481,30.0,29.0
482,30.0,29.0
483,30.0,29.0
484,30.0,29.0
485,30.0,29.0
486,30.0,29.0
487,30.0,29.0
488,30.0,29.0
489,19.0,18.0
490,19.0,18.0
491,19.0,18.0
492,19.0,18.0
493,17.0,16.0
494,19.0,18.0
495,19.0,18.0
496,19.0,18.0
497,19.0,18.0
498,31.0,30.0
499,31.0,30.0
500,31.0,30.0
501,31.0,30.0
502,31.0,30.0
503,31.0,30.0
504,31.0,30.0
505,32.0,31.0
506,32.0,31.0
507,32.0,31.0
508,32.0,31.0
509,32.0,31.0
510,32.0,31.0
511,32.0,31.0
512,32.0,31.0
513,32.0,31.0
514,27.5,26.5
515,27.0,26.0
516,27.0,26.0
517,27.0,26.0
518,27.0,26.0
519,27.0,26.0
520,27.0,26.0
521,28.0,27.0
522,32.0,31.0
523,32.0,31.0
524,32.0,31.0
525,32.0,31.0
526,32.0,31.0
527,32.0,31.0
528,32.0,31.0
529,34.0,33.0
530,34.0,33.0
531,34.0,33.0
532,34.0,33.0
533,31.0,30.0
534,31.0,30.0
535,34.0,33.0
536,34.0,33.0
537,33.0,32.0
538,29.0,28.0
539,29.0,28.0
540,29.0,28.0
541,29.0,28.0
542,29.0,28.0
543,29.0,28.0
544,29.0,28.0
545,29.0,28.0
546,34.0,33.0
547,34.0,33.0
548,34.0,33.0
549,34.0,33.0
550,34.0,33.0
551,34.0,33.0
552,34.0,33.0
553,32.0,31.0
554,32.0,31.0
555,32.0,31.0
556,30.0,29.0
557,30.0,29.0
558,30.0,29.0
559,32.0,31.0
560,32.0,31.0
561,29.0,28.0
562,11.0,10.0
563,6.0,5.0
564,6.0,5.0
565,-12.0,-13.0
566,6.0,5.0
567,6.0,5.0
568,6.0,5.0
569,11.0,10.0
570,30.0,29.0
571,30.0,29.0
572,30.0,29.0
573,30.0,29.0
574,30.0,29.0
575,30.0,29.0
576,30.0,29.0
577,30.0,29.0
578,30.0,29.0
579,30.0,29.0
580,30.0,29.0
581,28.0,27.0
582,28.0,27.0
583,30.0,29.0
584,30.0,29.0
585,21.0,20.0
586,9.5,8.5
587,9.5,8.5
588,9.5,8.5
589,9.5,8.5
590,9.5,8.5
591,9.5,8.5
592,9.5,8.5
593,9.5,8.5
594,28.0,27.0
595,28.0,27.0
596,28.0,27.0
597,28.0,27.0
598,28.0,27.0
599,28.0,27.0
600,28.0,27.0
601,31.0,30.0
602,31.0,30.0
603,31.0,30.0
604,31.0,30.0
605,28.0,27.0
606,29.0,28.0
607,31.0,30.0
608,31.0,30.0
609,20.0,19.0
610,-3.0,-4.0
611,-3.0,-4.0
612,-3.0,-4.0
613,-3.5,-4.5
614,-3.0,-4.0
615,-3.0,-4.0
616,-3.0,-4.0
617,-2.5,-3.5
618,31.0,30.0
619,31.0,30.0
620,31.0,30.0
621,31.0,30.0
622,31.0,30.0
623,31.0,30.0
624,31.0,30.0
625,31.0,30.0
626,31.0,30.0
627,31.0,30.0
628,31.0,30.0
629,31.0,30.0
630,31.0,30.0
631,31.0,30.0
632,31.0,30.0
633,10.5,9.5
634,-6.5,-7.5
635,-6.5,-7.5
636,-6.5,-7.5
637,-10.5,-11.5
638,-6.5,-7.5
639,-6.5,-7.5
640,-6.5,-7.5
641,-5.5,-6.5
642,30.0,29.0
643,30.0,29.0
644,30.0,29.0
645,30.0,29.0
646,30.0,29.0
647,30.0,29.0
648,30.0,29.0
649,26.0,25.0
650,26.0,25.0
651,26.0,25.0
652,26.0,25.0
653,26.0,25.0
654,26.0,25.0
655,26.0,25.0
656,26.0,25.0
657,5.5,4.5
658,-6.5,-7.5
659,-6.5,-7.5
660,-6.5,-7.5
661,-6.5,-7.5
662,-6.5,-7.5
663,-6.5,-7.5
664,-6.5,-7.5
665,-6.5,-7.5
666,30.0,29.0
667,30.0,29.0
668,30.0,29.0
669,30.0,29.0
670,30.0,29.0
671,30.0,29.0
672,30.0,29.0
673,26.0,25.0
674,26.0,25.0
675,26.0,25.0
676,26.0,25.0
677,26.0,25.0
678,26.0,25.0
679,26.0,25.0
680,26.0,25.0
681,21.0,20.0
682,-7.5,-8.5
683,-7.5,-8.5
684,-7.5,-8.5
685,-7.5,-8.5
686,-7.5,-8.5
687,-7.5,-8.5
688,-7.5,-8.5
689,-7.5,-8.5
690,34.0,33.0
691,34.0,33.0
692,34.0,33.0
693,34.0,33.0
694,34.0,33.0
695,34.0,33.0
696,34.0,33.0
697,36.0,35.0
698,36.0,35.0
699,36.0,35.0
700,36.0,35.0
701,36.0,35.0
702,36.0,35.0
703,36.0,35.0
704,36.0,35.0
705,24.0,23.0
706,-11.5,-12.5
707,-11.5,-12.5
708,-11.5,-12.5
709,-11.5,-12.5
710,-11.5,-12.5
711,-11.5,-12.5
712,-11.5,-12.5
713,-11.5,-12.5
714,34.0,33.0
715,34.0,33.0
716,34.0,33.0
717,34.0,33.0
718,34.0,33.0
719,34.0,33.0
720,34.0,33.0
721,36.0,35.0
722,36.0,35.0
723,36.0,35.0
724,36.0,35.0
725,34.0,33.0
726,36.0,35.0
727,36.0,35.0
728,36.0,35.0
729,23.0,22.0
730,-1.5,-2.5
731,-1.5,-2.5
732,-1.5,-2.5
733,-5.5,-6.5
734,-5.5,-6.5
735,-1.5,-2.5
736,-1.5,-2.5
737,-1.5,-2.5
738,30.0,29.0
739,30.0,29.0
740,30.0,29.0
741,30.0,29.0
742,30.0,29.0
743,30.0,29.0
744,30.0,29.0
745,31.0,30.0
746,31.0,30.0
747,31.0,30.0
748,31.0,30.0
749,29.0,28.0
750,31.0,30.0
751,31.0,30.0
752,31.0,30.0
753,22.0,21.0
754,-9.5,-10.5
755,-9.5,-10.5
756,-9.5,-10.5
757,-9.5,-10.5
758,-9.5,-10.5
759,-9.5,-10.5
760,-9.5,-10.5
761,-9.5,-10.5
762,31.0,30.0
763,31.0,30.0
764,31.0,30.0
765,31.0,30.0
766,31.0,30.0
767,31.0,30.0
768,31.0,30.0
769,33.0,32.0
770,33.0,32.0
771,33.0,32.0
772,33.0,32.0
773,33.0,32.0
774,33.0,32.0
775,33.0,32.0
776,33.0,32.0
777,22.0,21.0
778,-7.0,-8.0
779,-7.0,-8.0
780,-7.0,-8.0
781,-8.5,-9.5
782,-8.0,-9.0
783,-7.0,-8.0
784,-7.0,-8.0
785,5.0,4.0
786,33.0,32.0
787,33.0,32.0
788,33.0,32.0
789,33.0,32.0
790,33.0,32.0
791,33.0,32.0
792,33.0,32.0
793,38.0,37.0
794,38.0,37.0
795,38.0,37.0
796,38.0,37.0
797,38.0,37.0
798,37.0,36.0
799,38.0,37.0
800,38.0,37.0
801,11.5,10.5
802,-12.0,-13.0
803,-12.0,-13.0
804,-12.0,-13.0
805,-15.0,-16.0
806,-14.5,-15.5
807,-12.0,-13.0
808,-12.0,-13.0
809,-10.0,-11.0
810,28.0,27.0
811,31.0,30.0
812,31.0,30.0
813,31.0,30.0
814,31.0,30.0
815,31.0,30.0
816,31.0,30.0
817,31.0,30.0
818,31.0,30.0
819,31.0,30.0
820,31.0,30.0
821,31.0,30.0
822,31.0,30.0
823,31.0,30.0
824,31.0,30.0
825,13.0,12.0
826,-12.0,-13.0
827,-12.0,-13.0
828,-12.0,-13.0
829,-12.0,-13.0
830,-12.0,-13.0
831,-12.0,-13.0
832,-12.0,-13.0
833,-3.5,-4.5
834,30.0,29.0
835,31.0,30.0
836,31.0,30.0
837,31.0,30.0
838,31.0,30.0
839,31.0,30.0
840,31.0,30.0
841,31.0,30.0
842,31.0,30.0
843,31.0,30.0
844,31.0,30.0
845,31.0,30.0
846,31.0,30.0
847,31.0,30.0
848,31.0,30.0
849,23.0,22.0
850,15.5,14.5
851,15.5,14.5
852,15.5,14.5
853,15.5,14.5
854,15.5,14.5
855,15.5,14.5
856,15.5,14.5
857,16.0,15.0
858,31.0,30.0
859,31.0,30.0
860,31.0,30.0
861,31.0,30.0
862,31.0,30.0
863,31.0,30.0
864,31.0,30.0
865,31.0,30.0
866,31.0,30.0
867,31.0,30.0
868,31.0,30.0
869,31.0,30.0
870,31.0,30.0
871,31.0,30.0
872,31.0,30.0
873,24.0,23.0
874,10.0,9.0
875,10.0,9.0
876,10.0,9.0
877,10.0,9.0
878,9.0,8.0
879,10.0,9.0
880,10.0,9.0
881,10.5,9.5
882,31.0,30.0
883,31.0,30.0
884,31.0,30.0
885,31.0,30.0
886,31.0,30.0
887,31.0,30.0
888,31.0,30.0
889,31.0,30.0
890,31.0,30.0
891,31.0,30.0
892,31.0,30.0
893,31.0,30.0
894,31.0,30.0
895,31.0,30.0
896,31.0,30.0
897,28.0,27.0
898,19.5,18.5
899,19.0,18.0
900,19.0,18.0
901,19.0,18.0
902,19.0,18.0
903,19.0,18.0
904,19.0,18.0
905,19.5,18.5
906,31.0,30.0
907,31.0,30.0
908,31.0,30.0
909,31.0,30.0
910,31.0,30.0
911,31.0,30.0
912,31.0,30.0
913,29.0,28.0
914,29.0,28.0
915,29.0,28.0
916,29.0,28.0
917,29.0,28.0
918,29.0,28.0
919,29.0,28.0
920,29.0,28.0
921,23.0,22.0
922,-9.0,-10.0
923,-9.0,-10.0
924,-9.0,-10.0
925,-9.0,-10.0
926,-9.0,-10.0
927,-9.0,-10.0
928,-9.0,-10.0
929,-9.0,-10.0
930,29.0,28.0
931,29.0,28.0
932,29.0,28.0
933,29.0,28.0
934,29.0,28.0
935,29.0,28.0
936,29.0,28.0
937,29.0,28.0
938,29.0,28.0
939,29.0,28.0
940,27.0,26.0
941,27.0,26.0
942,27.0,26.0
943,29.0,28.0
944,29.0,28.0
945,21.0,20.0
946,6.0,5.0
947,6.0,5.0
948,6.0,5.0
949,6.0,5.0
950,-12.0,-13.0
951,6.0,5.0
952,6.0,5.0
953,6.0,5.0
954,19.5,18.5
955,26.0,25.0
956,26.0,25.0
957,26.0,25.0
958,26.0,25.0
959,26.0,25.0
960,26.0,25.0
961,31.0,30.0
962,31.0,30.0
963,31.0,30.0
964,31.0,30.0
965,31.0,30.0
966,31.0,30.0
967,31.0,30.0
968,31.0,30.0
969,-12.5,-13.5
970,-14.5,-15.5
971,-14.5,-15.5
972,-14.5,-15.5
973,-15.0,-16.0
974,-15.0,-16.0
975,-14.5,-15.5
976,-14.5,-15.5
977,-9.5,-10.5
978,26.5,25.5
979,31.0,30.0
980,31.0,30.0
981,31.0,30.0
982,31.0,30.0
983,31.0,30.0
984,31.0,30.0
985,31.0,30.0
986,31.0,30.0
987,31.0,30.0
988,31.0,30.0
989,31.0,30.0
990,31.0,30.0
991,31.0,30.0
992,31.0,30.0
993,-5.5,-6.5
994,-7.5,-8.5
995,-7.5,-8.5
996,-8.0,-9.0
997,-7.5,-8.5
998,-7.5,-8.5
999,-7.5,-8.5
1000,-7.5,-8.5
1001,-7.5,-8.5
1002,30.0,29.0
1003,31.0,30.0
1004,31.0,30.0
1005,31.0,30.0
1006,31.0,30.0
1007,31.0,30.0
1008,31.0,30.0
1009,31.0,30.0
1010,31.0,30.0
1011,31.0,30.0
1012,31.0,30.0
1013,31.0,30.0
1014,31.0,30.0
1015,31.0,30.0
1016,31.0,30.0
1017,15.0,14.0
1018,-5.0,-6.0
1019,-5.0,-6.0
1020,-5.0,-6.0
1021,-5.0,-6.0
1022,-5.0,-6.0
1023,-5.0,-6.0
1024,-5.0,-6.0
1025,-5.0,-6.0
1026,26.0,25.0
1027,31.0,30.0
1028,31.0,30.0
1029,31.0,30.0
1030,31.0,30.0
1031,31.0,30.0
1032,31.0,30.0
1033,33.0,32.0
1034,33.0,32.0
1035,33.0,32.0
1036,33.0,32.0
1037,33.0,32.0
1038,33.0,32.0
1039,33.0,32.0
1040,33.0,32.0
1041,25.0,24.0
1042,15.0,14.0
1043,15.0,14.0
1044,15.0,14.0
1045,15.0,14.0
1046,15.0,14.0
1047,15.0,14.0
1048,15.0,14.0
1049,15.0,14.0
1050,32.0,31.0
1051,32.0,31.0
1052,32.0,31.0
1053,32.0,31.0
1054,32.0,31.0
1055,32.0,31.0
1056,32.0,31.0
1057,31.0,30.0
1058,31.0,30.0
1059,31.0,30.0
1060,31.0,30.0
1061,31.0,30.0
1062,31.0,30.0
1063,31.0,30.0
1064,31.0,30.0
1065,8.5,7.5
1066,-5.5,-6.5
1067,-5.5,-6.5
1068,-5.5,-6.5
1069,-5.5,-6.5
1070,-5.5,-6.5
1071,-5.5,-6.5
1072,-5.5,-6.5
1073,-2.0,-3.0
1074,33.0,32.0
1075,33.0,32.0
1076,33.0,32.0
1077,33.0,32.0
1078,33.0,32.0
1079,33.0,32.0
1080,33.0,32.0
1081,32.0,31.0
1082,32.0,31.0
1083,32.0,31.0
1084,31.0,30.0
1085,31.0,30.0
1086,31.0,30.0
1087,32.0,31.0
1088,32.0,31.0
1089,18.0,17.0
1090,8.0,7.0
1091,8.0,7.0
1092,8.0,7.0
1093,8.0,7.0
1094,8.0,7.0
1095,8.0,7.0
1096,8.0,7.0
1097,8.0,7.0
1098,31.0,30.0
1099,31.0,30.0
1100,31.0,30.0
1101,31.0,30.0
1102,31.0,30.0
1103,31.0,30.0
1104,31.0,30.0
1105,32.0,31.0
1106,32.0,31.0
1107,32.0,31.0
1108,32.0,31.0
1109,32.0,31.0
1110,32.0,31.0
1111,32.0,31.0
1112,32.0,31.0
1113,18.5,17.5
1114,18.0,17.0
1115,18.0,17.0
1116,18.0,17.0
1117,18.0,17.0
1118,18.0,17.0
1119,18.0,17.0
1120,18.0,17.0
1121,18.0,17.0
1122,25.0,24.0
1123,26.0,25.0
1124,26.0,25.0
1125,26.0,25.0
1126,26.0,25.0
1127,26.0,25.0
1128,26.0,25.0
1129,31.0,30.0
1130,31.0,30.0
1131,31.0,30.0
1132,31.0,30.0
1133,31.0,30.0
1134,31.0,30.0
1135,31.0,30.0
1136,31.0,30.0
1137,-12.0,-13.0
1138,-15.0,-16.0
1139,-15.0,-16.0
1140,-15.0,-16.0
1141,-15.0,-16.0
1142,-15.0,-16.0
1143,-15.0,-16.0
1144,-15.0,-16.0
1145,-12.0,-13.0
1146,26.5,25.5
1147,31.0,30.0
1148,31.0,30.0
1149,31.0,30.0
1150,31.0,30.0
1151,31.0,30.0
1152,31.0,30.0
1153,31.0,30.0
1154,31.0,30.0
1155,31.0,30.0
1156,31.0,30.0
1157,31.0,30.0
1158,31.0,30.0
1159,31.0,30.0
1160,31.0,30.0
1161,-3.0,-4.0
1162,-12.0,-13.0
1163,-12.0,-13.0
1164,-12.0,-13.0
1165,-12.0,-13.0
1166,-12.0,-13.0
1167,-12.0,-13.0
1168,-12.0,-13.0
1169,-9.0,-10.0
1170,26.5,25.5
1171,31.0,30.0
1172,31.0,30.0
1173,31.0,30.0
1174,31.0,30.0
1175,31.0,30.0
1176,31.0,30.0
1177,31.0,30.0
1178,31.0,30.0
1179,31.0,30.0
1180,31.0,30.0
1181,31.0,30.0
1182,31.0,30.0
1183,31.0,30.0
1184,31.0,30.0
1185,15.5,14.5
1186,-8.0,-9.0
1187,-8.0,-9.0
1188,-8.0,-9.0
1189,-8.0,-9.0
1190,-8.0,-9.0
1191,-8.0,-9.0
1192,-8.0,-9.0
1193,-2.5,-3.5
1194,33.0,32.0
1195,33.0,32.0
1196,33.0,32.0
1197,33.0,32.0
1198,33.0,32.0
1199,33.0,32.0
1200,33.0,32.0
1201,37.0,36.0
1202,37.0,36.0
1203,37.0,36.0
1204,37.0,36.0
1205,37.0,36.0
1206,37.0,36.0
1207,37.0,36.0
1208,37.0,36.0
1209,20.0,19.0
1210,6.5,5.5
1211,6.5,5.5
1212,6.5,5.5
1213,6.5,5.5
1214,6.5,5.5
1215,6.5,5.5
1216,6.5,5.5
1217,6.5,5.5
1218,32.0,31.0
1219,37.0,36.0
1220,37.0,36.0
1221,37.0,36.0
1222,37.0,36.0
1223,37.0,36.0
1224,37.0,36.0
1225,34.0,33.0
1226,34.0,33.0
1227,34.0,33.0
1228,34.0,33.0
1229,33.0,32.0
1230,34.0,33.0
1231,34.0,33.0
1232,34.0,33.0
1233,24.0,23.0
1234,3.0,2.0
1235,3.0,2.0
1236,3.0,2.0
1237,3.0,2.0
1238,3.0,2.0
1239,3.0,2.0
1240,3.0,2.0
1241,3.0,2.0
1242,33.0,32.0
1243,33.0,32.0
1244,33.0,32.0
1245,33.0,32.0
1246,33.0,32.0
1247,33.0,32.0
1248,33.0,32.0
1249,31.0,30.0
1250,31.0,30.0
1251,31.0,30.0
1252,31.0,30.0
1253,31.0,30.0
1254,31.0,30.0
1255,31.0,30.0
1256,31.0,30.0
1257,19.0,18.0
1258,17.0,16.0
1259,17.0,16.0
1260,17.0,16.0
1261,17.0,16.0
1262,17.0,16.0
1263,17.0,16.0
1264,17.0,16.0
1265,17.5,16.5
1266,27.0,26.0
1267,28.0,27.0
1268,28.0,27.0
1269,28.0,27.0
1270,28.0,27.0
1271,28.0,27.0
1272,28.0,27.0
1273,30.0,29.0
1274,30.0,29.0
1275,30.0,29.0
1276,30.0,29.0
1277,30.0,29.0
1278,30.0,29.0
1279,30.0,29.0
1280,30.0,29.0
1281,23.0,22.0
1282,7.5,6.5
1283,7.5,6.5
1284,7.5,6.5
1285,7.5,6.5
1286,-10.5,-11.5
1287,6.5,5.5
1288,7.5,6.5
1289,7.5,6.5
1290,22.0,21.0
1291,29.0,28.0
1292,29.0,28.0
1293,29.0,28.0
1294,29.0,28.0
1295,29.0,28.0
1296,29.0,28.0
1297,31.0,30.0
1298,31.0,30.0
1299,31.0,30.0
1300,31.0,30.0
1301,31.0,30.0
1302,31.0,30.0
1303,31.0,30.0
1304,31.0,30.0
1305,-12.5,-13.5
1306,-13.5,-14.5
1307,-13.5,-14.5
1308,-13.5,-14.5
1309,-13.5,-14.5
1310,-13.5,-14.5
1311,-13.5,-14.5
1312,-13.5,-14.5
1313,-12.0,-13.0
1314,21.0,20.0
1315,31.0,30.0
1316,31.0,30.0
1317,31.0,30.0
1318,31.0,30.0
1319,31.0,30.0
1320,31.0,30.0
1321,24.0,23.0
1322,24.0,23.0
1323,24.0,23.0
1324,24.0,23.0
