Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2
5000,1,1,1,5000,12,168,744,1,1091.0,0
,,,,,,,672,2,1017.0,0
,,,,,,,744,3,960.0,0
,,,,,,,720,4,929.0,0
,,,,,,,744,5,929.0,0
,,,,,,,720,6,979.0,0
,,,,,,,744,7,1080.0,0
,,,,,,,744,8,1121.0,0
,,,,,,,720,9,1134.0,0
,,,,,,,744,10,1133.0,0
,,,,,,,720,11,1072.0,0
,,,,,,,744,12,1034.0,0
,,,,,,,,13,1014.0,0
,,,,,,,,14,1018.0,0
,,,,,,,,15,1050.0,0
,,,,,,,,16,1075.0,0
,,,,,,,,17,1168.0,0
,,,,,,,,18,1322.0,0
,,,,,,,,19,1388.0,0
,,,,,,,,20,1375.0,0
,,,,,,,,21,1351.0,0
,,,,,,,,22,1330.0,0
,,,,,,,,23,1233.0,0
,,,,,,,,24,1177.0,0
,,,,,,,,25,1139.0,0
,,,,,,,,26,1062.0,0
,,,,,,,,27,1004.0,0
,,,,,,,,28,970.0,0
,,,,,,,,29,983.0,0
,,,,,,,,30,1060.0,0
,,,,,,,,31,1194.0,0
,,,,,,,,32,1269.0,0
,,,,,,,,33,1282.0,0
,,,,,,,,34,1285.0,0
,,,,,,,,35,1261.0,0
,,,,,,,,36,1238.0,0
,,,,,,,,37,1158.0,0
,,,,,,,,38,1190.0,0
,,,,,,,,39,1164.0,0
,,,,,,,,40,1224.0,0
,,,,,,,,41,1245.0,0
,,,,,,,,42,1386.0,0
,,,,,,,,43,1444.0,0
,,,,,,,,44,1422.0,0
,,,,,,,,45,1394.0,0
,,,,,,,,46,1357.0,0
,,,,,,,,47,1252.0,0
,,,,,,,,48,1194.0,0
,,,,,,,,49,1127.0,0
,,,,,,,,50,1049.0,0
,,,,,,,,51,994.0,0
,,,,,,,,52,964.0,0
,,,,,,,,53,980.0,0
,,,,,,,,54,1056.0,0
,,,,,,,,55,1184.0,0
,,,,,,,,56,1246.0,0
,,,,,,,,57,1244.0,0
,,,,,,,,58,1146.0,0
,,,,,,,,59,1027.0,0
,,,,,,,,60,910.0,0
,,,,,,,,61,956.0,0
,,,,,,,,62,1040.0,0
,,,,,,,,63,1093.0,0
,,,,,,,,64,1126.0,0
,,,,,,,,65,1228.0,0
,,,,,,,,66,1381.0,0
,,,,,,,,67,1443.0,0
,,,,,,,,68,1428.0,0
,,,,,,,,69,1405.0,0
,,,,,,,,70,1380.0,0
,,,,,,,,71,1276.0,0
,,,,,,,,72,1213.0,0
,,,,,,,,73,1149.0,0
,,,,,,,,74,1078.0,0
,,,,,,,,75,1018.0,0
,,,,,,,,76,992.0,0
,,,,,,,,77,1013.0,0
,,,,,,,,78,1085.0,0
,,,,,,,,79,1222.0,0
,,,,,,,,80,1272.0,0
,,,,,,,,81,1252.0,0
,,,,,,,,82,1132.0,0
,,,,,,,,83,984.0,0
,,,,,,,,84,922.0,0
,,,,,,,,85,895.0,0
,,,,,,,,86,934.0,0
,,,,,,,,87,969.0,0
,,,,,,,,88,1061.0,0
,,,,,,,,89,1226.0,0
,,,,,,,,90,1394.0,0
,,,,,,,,91,1464.0,0
,,,,,,,,92,1458.0,0
,,,,,,,,93,1440.0,0
,,,,,,,,94,1416.0,0
,,,,,,,,95,1316.0,0
,,,,,,,,96,1254.0,0
,,,,,,,,97,1181.0,0
,,,,,,,,98,1099.0,0
,,,,,,,,99,1039.0,0
,,,,,,,,100,1006.0,0
,,,,,,,,101,1018.0,0
,,,,,,,,102,1094.0,0
,,,,,,,,103,1235.0,0
,,,,,,,,104,1293.0,0
,,,,,,,,105,1286.0,0
,,,,,,,,106,1196.0,0
,,,,,,,,107,1169.0,0
,,,,,,,,108,1103.0,0
,,,,,,,,109,1131.0,0
,,,,,,,,110,1106.0,0
,,,,,,,,111,1123.0,0
,,,,,,,,112,1203.0,0
,,,,,,,,113,1226.0,0
,,,,,,,,114,1365.0,0
,,,,,,,,115,1418.0,0
