Time_Index,BANC_Biogas,BANC_Biomass,BANC_CCGT1,BANC_CCGT2,BANC_Hydro,BANC_Peaker1,BANC_Peaker2,BANC_Reciprocating_Engine,CAISO_Advanced_CCGT,CAISO_Advanced_CCGT_CCS_95,CAISO_Advanced_Nuclear_SMR,CAISO_Aero_CT,CAISO_Allam_Cycle_100,CAISO_Biogas,CAISO_Biomass,CAISO_CCGT1,CAISO_CCGT1_Retrofit_CCS_90,CAISO_CCGT2,CAISO_CCGT_Remote,CAISO_CHP,CAISO_Coal,CAISO_Geothermal,CAISO_Hydro,CAISO_New_Reciprocating_Engine,CAISO_Nuclear,CAISO_Peaker1,CAISO_Peaker2,CAISO_Pumped_Hydro,CAISO_Reciprocating_Engine,CAISO_ST,Customer_PV,IID_Biogas,IID_Biomass,IID_CCGT1,IID_Peaker1,IID_Peaker2,IID_ST,InState_Biomass,LDWP_Biogas,LDWP_CCGT1,LDWP_CCGT2,LDWP_CHP,LDWP_Coal,LDWP_Hydro,LDWP_Nuclear,LDWP_Peaker1,LDWP_Peaker1_New_Planned,LDWP_Pumped_Hydro,LDWP_ST,NW_Biogas,NW_Biomass,NW_CCGT1,NW_CCGT2,NW_Coal,NW_Hydro,NW_Hydro_for_CAISO,NW_Nuclear,NW_Nuclear_New_Planned,NW_Peaker1,NW_Peaker1_New_Planned,NW_Peaker2,NW_Pumped_Hydro,NW_Reciprocating_Engine,SW_Biogas,SW_Biomass,SW_CCGT1,SW_CCGT2,SW_Coal,SW_Hydro,SW_Nuclear,SW_Peaker1,SW_Peaker1_New_Planned,SW_Peaker2,SW_Pumped_Hydro,SW_Reciprocating_Engine,SW_ST
110,8.413499999999999,0.4605,84.16275,0.0,105.29475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.24,211.62225,187.66875,0.0,0.0,0.0,360.903,0.0,597.0345,534.36825,0.0,357.1875,0.0,0.0,0.0,0.0,0.0,15031.908000000001,0.0,37.01775,0.0,0.0,0.0,0.0,74.51325,0.66675,0.0,0.0,57.9405,0.0,12.075000000000001,228.9375,0.0,0.0,0.0,0.0,5.76525,266.11199999999997,582.89625,483.21,0.0,8060.688,730.73475,877.5,0.0,0.0,0.0,0.0,0.0,0.0,2.7285,3.204,476.19225,0.0,224.71574999999999,205.20149999999998,2248.5,0.0,0.0,0.0,0.0,0.0,0.0
111,8.413499999999999,0.4605,84.16275,0.0,105.29475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.24,211.62225,187.66875,0.0,0.0,0.0,360.903,0.0,597.0345,534.36825,0.0,357.1875,0.0,0.0,0.0,0.0,0.0,12912.87225,0.0,37.01775,0.0,0.0,0.0,0.0,74.51325,0.66675,0.0,0.0,57.9405,0.0,12.075000000000001,228.9375,0.0,0.0,0.0,0.0,5.76525,266.11199999999997,582.89625,483.21,0.0,8060.688,730.73475,877.5,0.0,0.0,0.0,0.0,0.0,0.0,2.7285,3.204,476.19225,0.0,224.71574999999999,205.20149999999998,2248.5,0.0,0.0,0.0,0.0,0.0,0.0
112,8.413499999999999,0.4605,84.16275,0.0,105.29475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.24,211.62225,187.66875,0.0,0.0,0.0,360.903,0.0,597.0345,534.36825,0.0,357.1875,0.0,0.0,0.0,0.0,0.0,8568.84975,0.0,37.01775,0.0,0.0,0.0,0.0,74.51325,0.66675,0.0,0.0,57.9405,0.0,12.075000000000001,228.9375,0.0,0.0,0.0,0.0,5.76525,266.11199999999997,582.89625,483.21,0.0,8060.688,730.73475,877.5,0.0,0.0,0.0,0.0,0.0,0.0,2.7285,3.204,476.19225,0.0,224.71574999999999,205.20149999999998,2248.5,0.0,0.0,0.0,0.0,0.0,0.0
113,8.413499999999999,0.4605,254.40675,0.0,105.29475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.24,211.62225,187.66875,0.0,0.0,0.0,360.903,0.0,1044.89175,534.36825,0.0,357.1875,0.0,0.0,0.0,0.0,0.0,4463.2185,0.0,37.01775,0.0,0.0,0.0,0.0,74.51325,0.66675,0.0,0.0,57.9405,0.0,12.075000000000001,228.9375,0.0,0.0,352.14525,0.0,5.76525,266.11199999999997,1909.5562499999999,2312.03025,0.0,9086.0565,730.73475,877.5,0.0,0.0,0.0,0.0,0.0,186.75,2.7285,3.204,1505.67225,0.0,754.67025,759.0255,2248.5,0.0,0.0,0.0,200.21025,0.0,0.0
114,8.413499999999999,0.4605,298.67325,0.0,594.8947499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.24,211.62225,925.2629999999999,0.0,0.0,0.0,690.49275,0.0,1044.89175,1150.4279999999999,0.0,357.1875,0.0,0.0,1112.4,0.0,0.0,543.003,0.0,37.01775,0.0,0.0,0.0,0.0,74.51325,0.66675,0.0,0.0,57.9405,0.0,12.075000000000001,228.9375,0.0,0.0,1095.0,0.0,5.76525,266.11199999999997,2327.47425,2312.03025,0.0,10055.99925,823.689,877.5,0.0,0.0,0.0,0.0,0.0,186.75,2.7285,3.204,1806.105,0.0,981.3975,205.20149999999998,2248.5,0.0,0.0,0.0,0.0,0.0,0.0
115,8.413499999999999,0.4605,298.67325,0.0,105.29475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.24,211.62225,1294.02525,0.0,0.0,0.0,690.49275,0.0,1044.89175,1406.7450000000001,0.0,357.1875,0.0,0.0,869.6347499999999,0.0,0.0,0.0,0.0,37.01775,0.0,0.0,0.0,0.0,74.51325,0.66675,0.0,0.0,57.9405,0.0,252.44774999999998,228.9375,0.0,0.0,0.0,0.0,5.76525,266.11199999999997,2327.47425,2312.03025,0.0,10905.85425,911.61825,877.5,0.0,0.0,0.0,0.0,282.54675,186.75,2.7285,3.204,1806.105,0.0,981.3975,1234.419,2248.5,0.0,0.0,0.0,727.2,0.0,0.0
116,8.413499999999999,0.4605,298.67325,0.0,594.8947499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.24,211.62225,1294.02525,0.0,0.0,0.0,690.49275,0.0,1044.89175,1519.66425,0.0,357.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.01775,0.0,0.0,0.0,0.0,74.51325,0.66675,0.0,0.0,57.9405,0.0,12.075000000000001,228.9375,0.0,0.0,1095.0,0.0,5.76525,266.11199999999997,2327.47425,2312.03025,0.0,11466.881249999999,988.6612499999999,877.5,0.0,0.0,0.0,0.0,0.0,186.75,2.7285,3.204,1806.105,0.0,981.3975,1234.419,2248.5,0.0,0.0,0.0,0.0,0.0,0.0
117,8.413499999999999,0.4605,298.67325,0.0,594.8947499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.24,211.62225,1294.02525,0.0,0.0,0.0,690.49275,0.0,1044.89175,1611.5984999999998,0.0,357.1875,0.0,0.0,1112.4,0.0,0.0,0.0,0.0,37.01775,0.0,0.0,0.0,0.0,74.51325,0.66675,0.0,0.0,57.9405,0.0,252.44774999999998,228.9375,0.0,0.0,0.0,0.0,5.76525,266.11199999999997,2327.47425,2312.03025,0.0,10615.278,1039.521,877.5,0.0,0.0,0.0,0.0,0.0,186.75,2.7285,3.204,1806.105,0.0,981.3975,205.20149999999998,2248.5,0.0,0.0,0.0,0.0,0.0,0.0
118,8.413499999999999,0.4605,298.67325,0.0,105.29475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.24,211.62225,1294.02525,0.0,0.0,0.0,690.49275,0.0,1044.89175,2125.971,0.0,357.1875,0.0,0.0,1112.4,0.0,0.0,0.0,0.0,37.01775,0.0,0.0,0.0,0.0,74.51325,0.66675,0.0,0.0,57.9405,0.0,12.075000000000001,228.9375,0.0,0.0,1095.0,0.0,5.76525,266.11199999999997,2327.47425,1954.6995000000002,0.0,9647.0835,1039.521,877.5,0.0,0.0,0.0,0.0,0.0,186.75,2.7285,3.204,1806.105,0.0,981.3975,1234.419,2248.5,0.0,0.0,0.0,727.2,0.0,0.0
119,8.413499999999999,0.4605,298.67325,0.0,594.8947499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.24,211.62225,1294.02525,0.0,0.0,0.0,690.49275,0.0,1044.89175,1836.88725,0.0,357.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.01775,0.0,0.0,0.0,0.0,74.51325,0.66675,0.0,0.0,57.9405,0.0,186.195,228.9375,0.0,0.0,1095.0,0.0,5.76525,266.11199999999997,2327.47425,483.21,0.0,8621.71575,1025.84325,877.5,0.0,0.0,0.0,0.0,0.0,186.75,2.7285,3.204,1806.105,0.0,981.3975,1234.419,2248.5,0.0,0.0,0.0,373.58025000000004,0.0,0.0
120,8.413499999999999,0.4605,298.67325,0.0,594.8947499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.24,211.62225,1294.02525,0.0,0.0,0.0,690.49275,0.0,1044.89175,2452.9477500000003,0.0,357.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.01775,0.0,0.0,0.0,0.0,74.51325,0.66675,0.0,0.0,57.9405,0.0,12.075000000000001,228.9375,0.0,0.0,235.27800000000002,0.0,5.76525,266.11199999999997,2327.47425,483.21,0.0,8635.281,1039.521,877.5,0.0,0.0,0.0,0.0,0.0,186.75,2.7285,3.204,1806.105,0.0,981.3975,205.20149999999998,2248.5,0.0,0.0,0.0,0.0,0.0,0.0
121,9.069,0.49650000000000005,0.0,0.0,392.03175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.359,211.98600000000002,0.0,0.0,0.0,0.0,360.17400000000004,0.0,591.79725,3024.1395,0.0,476.25,0.0,0.0,1112.4,0.0,0.0,0.0,0.0,39.90525,0.0,0.0,0.0,0.0,74.64150000000001,0.72075,0.0,0.0,57.9405,0.0,11.925,305.25,0.0,0.0,1095.0,0.0,6.217499999999999,286.962,0.0,0.0,0.0,11443.47825,1175.0715,438.75,0.0,0.0,0.0,0.0,0.0,0.0,2.9415,3.4559999999999995,0.0,0.0,770.3190000000001,254.33549999999997,2248.5,0.0,0.0,0.0,0.0,0.0,0.0
122,9.069,0.49650000000000005,0.0,0.0,487.14675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.359,211.98600000000002,0.0,0.0,0.0,0.0,360.17400000000004,0.0,591.79725,3024.1395,0.0,476.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.90525,0.0,0.0,0.0,0.0,74.64150000000001,0.72075,0.0,0.0,57.9405,0.0,11.925,305.25,0.0,0.0,1095.0,0.0,6.217499999999999,286.962,0.0,0.0,0.0,10714.93575,1175.0715,438.75,0.0,0.0,0.0,0.0,0.0,0.0,2.9415,3.4559999999999995,0.0,0.0,770.3190000000001,1250.4705000000001,2248.5,0.0,0.0,0.0,727.2,0.0,0.0
123,9.069,0.49650000000000005,0.0,0.0,1003.26675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.359,211.98600000000002,0.0,0.0,0.0,0.0,360.17400000000004,0.0,591.79725,2721.10575,0.0,476.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.90525,0.0,0.0,0.0,0.0,74.64150000000001,0.72075,0.0,0.0,57.9405,0.0,305.6265,305.25,0.0,0.0,1095.0,0.0,6.217499999999999,286.962,0.0,0.0,0.0,9991.3365,1175.0715,438.75,0.0,0.0,0.0,0.0,0.0,0.0,2.9415,3.4559999999999995,0.0,0.0,770.3190000000001,1250.4705000000001,2248.5,0.0,0.0,0.0,0.0,0.0,0.0
124,9.069,0.49650000000000005,0.0,0.0,999.3847499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.359,211.98600000000002,0.0,0.0,0.0,0.0,360.17400000000004,0.0,591.79725,2464.78875,0.0,476.25,0.0,0.0,1112.4,0.0,0.0,0.0,0.0,39.90525,0.0,0.0,0.0,0.0,74.64150000000001,0.72075,0.0,0.0,57.9405,0.0,11.925,305.25,0.0,0.0,0.0,0.0,6.217499999999999,286.962,0.0,0.0,0.0,11016.705,1175.0715,438.75,0.0,0.0,0.0,0.0,0.0,0.0,2.9415,3.4559999999999995,0.0,0.0,770.3190000000001,1250.4705000000001,2248.5,0.0,0.0,0.0,727.2,0.0,0.0
125,9.069,0.49650000000000005,0.0,0.0,1016.8702499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.359,211.98600000000002,0.0,0.0,0.0,0.0,360.17400000000004,0.0,591.79725,2372.8545,0.0,476.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.90525,0.0,0.0,0.0,0.0,74.64150000000001,0.72075,0.0,0.0,57.9405,0.0,11.925,305.25,0.0,0.0,1095.0,0.0,6.217499999999999,286.962,0.0,0.0,0.0,11011.151249999999,1175.0715,438.75,0.0,0.0,0.0,0.0,0.0,0.0,2.9415,3.4559999999999995,0.0,0.0,770.3190000000001,212.556,2248.5,0.0,0.0,0.0,503.62425,0.0,0.0
126,9.069,0.49650000000000005,0.0,0.0,1026.80175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.359,211.98600000000002,0.0,0.0,0.0,0.0,360.17400000000004,0.0,591.79725,2259.93525,0.0,476.25,0.0,0.0,862.1782499999999,0.0,0.0,768.1500000000001,0.0,39.90525,0.0,0.0,0.0,0.0,74.64150000000001,0.72075,0.0,0.0,57.9405,0.0,11.925,305.25,0.0,0.0,1095.0,0.0,6.217499999999999,286.962,0.0,0.0,0.0,11060.943000000001,1171.404,438.75,0.0,0.0,0.0,0.0,0.0,0.0,2.9415,3.4559999999999995,0.0,0.0,770.3190000000001,1250.4705000000001,2248.5,0.0,0.0,0.0,206.68124999999998,0.0,0.0
127,9.069,0.49650000000000005,0.0,0.0,905.5005000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.359,211.98600000000002,0.0,0.0,0.0,0.0,360.17400000000004,0.0,591.79725,1643.8754999999999,0.0,476.25,0.0,0.0,0.0,0.0,0.0,4092.3869999999997,0.0,39.90525,0.0,0.0,0.0,0.0,74.64150000000001,0.72075,0.0,0.0,57.9405,0.0,305.6265,305.25,0.0,0.0,963.16575,0.0,6.217499999999999,286.962,0.0,0.0,0.0,12086.3115,1078.44975,438.75,0.0,0.0,0.0,0.0,317.295,0.0,2.9415,3.4559999999999995,0.0,0.0,592.3567499999999,212.556,2248.5,0.0,0.0,0.0,0.0,0.0,0.0
128,9.069,0.49650000000000005,0.0,0.0,392.03175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.359,211.98600000000002,0.0,0.0,0.0,0.0,360.17400000000004,0.0,591.79725,1387.5585,0.0,476.25,0.0,0.0,0.0,0.0,0.0,8052.3345,0.0,39.90525,0.0,0.0,0.0,0.0,74.64150000000001,0.72075,0.0,0.0,57.9405,0.0,11.925,305.25,0.0,0.0,0.0,0.0,6.217499999999999,286.962,0.0,0.0,0.0,11116.368750000001,990.5205,438.75,0.0,0.0,0.0,0.0,0.0,0.0,2.9415,3.4559999999999995,0.0,0.0,176.38425,212.556,2248.5,0.0,0.0,0.0,0.0,0.0,0.0
129,9.069,0.49650000000000005,0.0,0.0,392.03175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.359,211.98600000000002,0.0,0.0,0.0,0.0,360.17400000000004,0.0,591.79725,1295.62425,0.0,476.25,0.0,0.0,0.0,0.0,0.0,12038.770499999999,0.0,39.90525,0.0,0.0,0.0,0.0,74.64150000000001,0.72075,0.0,0.0,57.9405,0.0,11.925,305.25,0.0,0.0,0.0,0.0,6.217499999999999,286.962,0.0,0.0,0.0,10091.00025,913.4775,438.75,0.0,0.0,0.0,0.0,0.0,0.0,2.9415,3.4559999999999995,0.0,0.0,176.38425,212.556,2248.5,0.0,0.0,0.0,0.0,0.0,0.0
130,9.069,0.49650000000000005,0.0,0.0,392.03175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.359,211.98600000000002,0.0,0.0,0.0,0.0,360.17400000000004,0.0,591.79725,1295.62425,0.0,476.25,0.0,0.0,0.0,0.0,0.0,15468.95925,0.0,39.90525,0.0,0.0,0.0,0.0,74.64150000000001,0.72075,0.0,0.0,57.9405,0.0,305.6265,305.25,0.0,0.0,0.0,0.0,6.217499999999999,286.962,0.0,0.0,0.0,11116.368750000001,905.7562499999999,438.75,0.0,0.0,0.0,0.0,0.0,0.0,2.9415,3.4559999999999995,0.0,0.0,176.38425,212.556,2248.5,0.0,0.0,0.0,0.0,0.0,0.0
131,9.069,0.49650000000000005,0.0,0.0,392.03175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.359,211.98600000000002,0.0,0.0,0.0,0.0,360.17400000000004,0.0,591.79725,1295.62425,0.0,476.25,0.0,0.0,0.0,0.0,0.0,17482.0425,0.0,39.90525,0.0,0.0,0.0,0.0,74.64150000000001,0.72075,0.0,0.0,57.9405,0.0,11.925,305.25,0.0,0.0,0.0,0.0,6.217499999999999,286.962,0.0,0.0,0.0,10922.127,905.7562499999999,438.75,0.0,0.0,0.0,0.0,0.0,0.0,2.9415,3.4559999999999995,0.0,0.0,176.38425,212.556,2248.5,0.0,0.0,0.0,0.0,0.0,0.0
132,9.069,0.49650000000000005,0.0,0.0,392.03175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.359,211.98600000000002,0.0,0.0,0.0,0.0,360.17400000000004,0.0,591.79725,1295.62425,0.0,476.25,0.0,0.0,0.0,0.0,0.0,18462.09675,0.0,39.90525,0.0,0.0,0.0,0.0,74.64150000000001,0.72075,0.0,0.0,57.9405,0.0,11.925,305.25,0.0,0.0,0.0,0.0,6.217499999999999,286.962,0.0,0.0,0.0,9991.3365,905.7562499999999,438.75,0.0,0.0,0.0,0.0,0.0,0.0,2.9415,3.4559999999999995,0.0,0.0,176.38425,212.556,2248.5,0.0,0.0,0.0,0.0,0.0,0.0
133,9.069,0.49650000000000005,0.0,0.0,392.03175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.359,211.98600000000002,0.0,0.0,0.0,0.0,360.17400000000004,0.0,591.79725,1295.62425,0.0,476.25,0.0,0.0,0.0,0.0,0.0,18117.753,0.0,39.90525,0.0,0.0,0.0,0.0,74.64150000000001,0.72075,0.0,0.0,57.9405,0.0,305.6265,305.25,0.0,0.0,0.0,0.0,6.217499999999999,286.962,0.0,0.0,0.0,11016.705,905.7562499999999,438.75,0.0,0.0,0.0,0.0,0.0,0.0,2.9415,3.4559999999999995,0.0,0.0,176.38425,212.556,2248.5,0.0,0.0,0.0,0.0,0.0,0.0
134,9.069,0.49650000000000005,0.0,0.0,392.03175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.359,211.98600000000002,0.0,0.0,0.0,0.0,360.17400000000004,0.0,591.79725,1295.62425,0.0,476.25,0.0,0.0,0.0,0.0,0.0,17309.871,0.0,39.90525,0.0,0.0,0.0,0.0,74.64150000000001,0.72075,0.0,0.0,57.9405,0.0,11.925,305.25,0.0,0.0,0.0,0.0,6.217499999999999,286.962,0.0,0.0,0.0,11660.60625,905.7562499999999,438.75,0.0,0.0,0.0,0.0,374.985,0.0,2.9415,3.4559999999999995,0.0,0.0,176.38425,212.556,2248.5,0.0,0.0,0.0,0.0,0.0,0.0
135,9.069,0.49650000000000005,0.0,0.0,392.03175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.359,211.98600000000002,0.0,0.0,0.0,0.0,360.17400000000004,0.0,591.79725,1295.62425,0.0,476.25,0.0,0.0,0.0,0.0,0.0,14978.93175,0.0,39.90525,0.0,0.0,0.0,0.0,74.64150000000001,0.72075,0.0,0.0,57.9405,0.0,11.925,305.25,0.0,0.0,0.0,0.0,6.217499999999999,286.962,0.0,0.0,0.0,12120.700499999999,905.7562499999999,438.75,0.0,0.0,0.0,0.0,0.0,0.0,2.9415,3.4559999999999995,0.0,0.0,176.38425,212.556,2248.5,0.0,0.0,0.0,0.0,0.0,0.0
136,9.069,0.49650000000000005,0.0,0.0,392.03175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.359,211.98600000000002,0.0,0.0,0.0,0.0,360.17400000000004,0.0,591.79725,1295.62425,0.0,476.25,0.0,0.0,0.0,0.0,0.0,11747.403,0.0,39.90525,0.0,0.0,0.0,0.0,74.64150000000001,0.72075,0.0,0.0,57.9405,0.0,87.8835,305.25,0.0,0.0,0.0,0.0,6.217499999999999,286.962,0.0,0.0,0.0,12962.133000000002,917.1457500000001,438.75,0.0,0.0,0.0,0.0,0.0,0.0,2.9415,3.4559999999999995,0.0,0.0,176.38425,212.556,2248.5,0.0,0.0,0.0,0.0,0.0,0.0
137,9.069,0.49650000000000005,0.0,0.0,392.03175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.359,211.98600000000002,0.0,0.0,0.0,0.0,360.17400000000004,0.0,591.79725,1347.807,0.0,476.25,0.0,0.0,0.0,0.0,0.0,7893.40725,0.0,39.90525,0.0,0.0,0.0,0.0,74.64150000000001,0.72075,0.0,0.0,57.9405,0.0,11.925,305.25,0.0,0.0,151.59525000000002,0.0,6.217499999999999,286.962,0.0,0.0,0.0,12962.133000000002,994.1880000000001,438.75,0.0,0.0,0.0,0.0,144.22500000000002,0.0,2.9415,3.4559999999999995,0.0,0.0,176.38425,212.556,2248.5,0.0,0.0,0.0,0.0,0.0,0.0
138,9.069,0.49650000000000005,0.0,0.0,392.03175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.359,211.98600000000002,0.0,0.0,0.0,0.0,360.17400000000004,0.0,591.79725,1604.1239999999998,0.0,476.25,0.0,0.0,0.0,0.0,0.0,3615.6044999999995,0.0,39.90525,0.0,0.0,0.0,0.0,74.64150000000001,0.72075,0.0,0.0,57.9405,0.0,11.925,305.25,0.0,0.0,0.0,0.0,6.217499999999999,286.962,0.0,0.0,0.0,12962.133000000002,1082.118,438.75,0.0,0.0,0.0,0.0,374.985,0.0,2.9415,3.4559999999999995,0.0,0.0,176.38425,212.556,2248.5,0.0,0.0,0.0,0.0,0.0,0.0
139,9.069,0.49650000000000005,0.0,0.0,392.03175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.359,211.98600000000002,0.0,0.0,0.0,0.0,360.17400000000004,0.0,591.79725,2220.18375,0.0,476.25,0.0,0.0,0.0,0.0,0.0,701.93025,0.0,39.90525,0.0,0.0,0.0,0.0,74.64150000000001,0.72075,0.0,0.0,57.9405,0.0,11.925,305.25,0.0,0.0,469.28550000000007,0.0,6.217499999999999,286.962,0.0,0.0,0.0,12962.133000000002,1175.0715,438.75,0.0,0.0,0.0,0.0,374.985,0.0,2.9415,3.4559999999999995,0.0,0.0,354.3465,212.556,2248.5,0.0,0.0,0.0,0.0,0.0,0.0
140,9.069,0.49650000000000005,0.0,0.0,513.7515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.359,211.98600000000002,0.0,0.0,0.0,0.0,360.17400000000004,0.0,591.79725,2333.103,0.0,476.25,0.0,0.0,1112.4,0.0,0.0,0.0,0.0,39.90525,0.0,0.0,0.0,0.0,74.64150000000001,0.72075,0.0,0.0,57.9405,0.0,11.925,305.25,0.0,0.0,1095.0,0.0,6.217499999999999,286.962,0.0,0.0,0.0,12962.133000000002,1175.0715,438.75,0.0,0.0,0.0,0.0,374.985,0.0,2.9415,3.4559999999999995,0.0,0.0,770.3190000000001,1250.4705000000001,2248.5,0.0,0.0,0.0,727.2,0.0,0.0
141,9.069,0.49650000000000005,0.0,0.0,1039.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.359,211.98600000000002,0.0,0.0,0.0,0.0,360.17400000000004,0.0,591.79725,2425.03725,0.0,476.25,0.0,0.0,1112.4,0.0,0.0,0.0,0.0,39.90525,0.0,0.0,0.0,0.0,74.64150000000001,0.72075,0.0,0.0,57.9405,0.0,305.6265,305.25,0.0,0.0,918.8107499999999,0.0,6.217499999999999,286.962,0.0,0.0,0.0,12962.133000000002,1175.0715,438.75,0.0,0.0,0.0,0.0,374.985,0.0,2.9415,3.4559999999999995,0.0,0.0,770.3190000000001,1250.4705000000001,2248.5,0.0,0.0,0.0,727.2,0.0,0.0
142,9.069,0.49650000000000005,0.0,0.0,1039.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.359,211.98600000000002,0.0,0.0,0.0,0.0,360.17400000000004,0.0,591.79725,2681.3542500000003,0.0,476.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.90525,0.0,0.0,0.0,0.0,74.64150000000001,0.72075,0.0,0.0,57.9405,0.0,11.925,305.25,0.0,0.0,1095.0,0.0,6.217499999999999,286.962,0.0,0.0,0.0,12962.133000000002,1175.0715,438.75,0.0,0.0,0.0,0.0,374.985,0.0,2.9415,3.4559999999999995,0.0,0.0,770.3190000000001,1250.4705000000001,2248.5,0.0,0.0,0.0,727.2,0.0,0.0
143,9.069,0.49650000000000005,0.0,0.0,1027.9455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.359,211.98600000000002,0.0,0.0,0.0,0.0,360.17400000000004,0.0,591.79725,3024.1395,0.0,476.25,0.0,0.0,1112.4,0.0,0.0,0.0,0.0,39.90525,0.0,0.0,0.0,0.0,74.64150000000001,0.72075,0.0,0.0,57.9405,0.0,11.925,305.25,0.0,0.0,1095.0,0.0,6.217499999999999,286.962,0.0,0.0,0.0,12962.133000000002,1175.0715,438.75,0.0,0.0,0.0,0.0,374.985,0.0,2.9415,3.4559999999999995,0.0,0.0,770.3190000000001,1250.4705000000001,2248.5,0.0,0.0,0.0,727.2,0.0,0.0
144,9.069,0.49650000000000005,0.0,0.0,915.20775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.359,211.98600000000002,0.0,0.0,0.0,0.0,360.17400000000004,0.0,591.79725,3024.1395,0.0,476.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.90525,0.0,0.0,0.0,0.0,74.64150000000001,0.72075,0.0,0.0,57.9405,0.0,305.6265,305.25,0.0,0.0,0.0,0.0,6.217499999999999,286.962,0.0,0.0,0.0,12315.744749999998,1175.0715,438.75,0.0,0.0,0.0,0.0,374.985,0.0,2.9415,3.4559999999999995,0.0,0.0,770.3190000000001,1250.4705000000001,2248.5,0.0,0.0,0.0,727.2,0.0,0.0
145,8.596499999999999,0.471,0.0,0.0,106.50299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.98599999999999,211.62225,0.0,0.0,0.0,0.0,355.07025,0.0,1046.12775,2344.9545000000003,0.0,476.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.82625,0.0,0.0,0.0,0.0,74.51325,0.68325,0.0,0.0,57.9405,0.0,2.4749999999999996,305.25,0.0,0.0,0.0,0.0,5.90625,272.14799999999997,2586.0825,58.898250000000004,0.0,10061.4675,940.6627500000001,877.5,0.0,0.0,0.0,0.0,0.0,186.75,2.78625,3.2760000000000002,0.0,0.0,981.3975,982.3485000000001,2248.5,0.0,0.0,0.0,0.0,0.0,0.0
146,8.596499999999999,0.471,0.0,0.0,106.50299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.98599999999999,211.62225,0.0,0.0,0.0,0.0,355.07025,0.0,1046.12775,1728.8947500000002,0.0,476.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.82625,0.0,0.0,0.0,0.0,74.51325,0.68325,0.0,0.0,57.9405,0.0,2.4749999999999996,305.25,0.0,0.0,0.0,0.0,5.90625,272.14799999999997,2586.0825,58.898250000000004,0.0,9267.03825,982.1429999999999,877.5,0.0,0.0,0.0,0.0,0.0,186.75,2.78625,3.2760000000000002,0.0,0.0,981.3975,982.3485000000001,2248.5,0.0,0.0,0.0,0.0,0.0,0.0
