BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7
AnnualSum,1.3397653515121323e8,4.5564134808531795e6,-5.36407524285486e6,0.0,0.0,1088.674654679236,0.0,-1.5637034707131179e7,-1.8942206424493128e6,-1.1563870671428569e8,6.809549651900421e7,1.113539891398224e7,-1.3301750517165054e7,0.0,0.0,3513.2651428571435,0.0,8.130790286469173e7,-3.519372331370273e6,-1.4372118871428573e8,1.0395904036011352e8,1.7319642056191195e7,-2.0530711018317144e7,0.0,0.0,3825.512758459483,0.0,1.016187269728173e8,-7.348001454991861e6,-1.9502252242857134e8,2.0449781172302747e8,1.7036124719947593e6,-2.0948223915660945e6,0.0,0.0,1366.217064543262,0.0,-8.453776628618093e7,-4.603755591482642e6,-1.1496644614285712e8,4.348811584585559e7,1.6276030041688604e6,-1.914827062603579e6,0.0,0.0,322.2735714285715,0.0,-6.126848571633374e6,-906324.3465017789,-3.616804114285715e7,2.4873971499908945e8,392904.5502202616,-472722.16117896594,0.0,0.0,6235.286393801677,9.60737940156122,-2.213971221127251e7,-6.93040735634567e6,-2.1959602271428576e8,1.6326499164625496e8,2.081175812242886e6,-2.4484421306125945e6,0.0,0.0,1248.4506780126926,0.0,-5.448526806129107e7,-5.872822574415082e6,-1.0254088314285709e8
t1,12790.744519167058,2786.7954808329405,-0.0,0.0,0.0,0.0,0.0,-2900.0,-341.54,-12336.0,2930.330545322563,3867.897952692846,-0.0,0.0,0.0,0.0,0.0,8318.637979391104,-370.8664774065107,-14746.0,4800.282484038982,541.949488908634,-0.0,0.0,0.0,0.0,0.0,15609.950520608896,-941.1824935565106,-20011.0,21454.136702022315,740.47360097612,-0.0,0.0,0.0,0.0,0.0,-8579.859045207677,-500.7512577907594,-13114.0,6168.8217712688665,817.7813216811338,-0.0,0.0,0.0,0.0,0.0,-2957.1785,-136.42459295,-3893.0,29123.121885112407,0.0,-0.0,0.0,0.0,0.0,0.0,-3158.793700948775,-792.328184163631,-25172.0,17593.212556176033,107.72088074038038,-0.0,0.0,0.0,0.0,0.0,-6332.757253843549,-688.1761830728717,-10680.0
t2,13223.594519833092,2570.945480166905,-0.0,0.0,0.0,0.0,0.0,-2900.0,-341.54,-12553.0,3136.490360068934,3944.4,-0.0,0.0,0.0,0.0,0.0,9593.888290299652,-413.77865036858327,-16261.0,4257.890290837299,4461.504165980936,-0.0,0.0,0.0,0.0,0.0,14334.70020970035,-984.0946665185833,-22070.0,20943.996815590603,913.7,-0.0,0.0,0.0,0.0,0.0,-7952.739672964273,-459.95714262632606,-13445.0,6535.16898728479,502.4341056652098,-0.0,0.0,0.0,0.0,0.0,-2957.1785,-136.42459295,-3944.0,31227.064251462056,0.0,-0.0,0.0,0.0,0.0,0.0,-3394.480327035726,-724.583924426326,-27108.0,17563.02381410706,1072.3922243929355,-0.0,0.0,0.0,0.0,0.0,-6724.1900000000005,-661.2260385,-11250.0
t3,13222.673108906325,2184.8668910936735,-0.0,0.0,0.0,0.0,0.0,-2900.0,-341.54,-12166.0,2958.859340271515,2246.9,-0.0,0.0,0.0,0.0,0.0,12424.261364028029,-509.0207042995431,-17121.0,3950.611023411641,8860.398561065931,-0.0,0.0,0.0,0.0,0.0,11504.327135971973,-1079.336720449543,-23236.0,17839.493476344647,1083.6831063465713,-0.0,0.0,0.0,0.0,0.0,-5383.357735121561,-292.8188475696576,-13247.0,6262.525943689608,761.077149260392,-0.0,0.0,0.0,0.0,0.0,-2957.1785,-136.42459295,-3930.0,34460.30789424809,0.0,-0.0,0.0,0.0,0.0,0.0,-5963.8622648784385,-557.4456293696576,-27939.0,17593.576917092178,1267.8391214078158,-0.0,0.0,0.0,0.0,0.0,-6724.1900000000005,-661.2260385,-11476.0
t4,13200.09451591017,1998.4454840898284,-0.0,0.0,0.0,0.0,0.0,-2900.0,-341.54,-11957.0,3164.2291717649105,1328.3706299600917,-0.0,0.0,0.0,0.0,0.0,13358.8705,-540.470301725,-17311.0,4336.622900310435,9697.445417564566,-0.0,0.0,0.0,0.0,0.0,10569.718,-1110.786317875,-23493.0,20331.940260027928,578.5,-0.0,0.0,0.0,0.0,0.0,-7340.32095500486,-420.1193050230662,-13150.0,6400.692253670894,612.9108392791064,-0.0,0.0,0.0,0.0,0.0,-2957.1785,-136.42459295,-3920.0,32191.645131818208,0.0,-0.0,0.0,0.0,0.0,0.0,-4006.89904499514,-684.7460868230662,-27500.0,17587.85244774345,1202.563590756543,-0.0,0.0,0.0,0.0,0.0,-6724.1900000000005,-661.2260385,-11405.0
t5,13142.727013223266,1946.8129867767325,-0.0,0.0,0.0,0.0,0.0,-2900.0,-341.54,-11848.0,2925.740948659588,5587.588427115619,-0.0,0.0,0.0,0.0,0.0,9498.230386117653,-410.55976189285906,-17601.0,5178.824133923106,5259.693530237408,-0.0,0.0,0.0,0.0,0.0,14430.358113882347,-980.875778042859,-23888.0,17252.10809832029,1083.6831063465713,-0.0,0.0,0.0,0.0,0.0,-5018.693749370315,-269.097455296539,-13048.0,6628.620644828025,415.9824481219746,-0.0,0.0,0.0,0.0,0.0,-2957.1785,-136.42459295,-3951.0,33847.250487726225,0.0,-0.0,0.0,0.0,0.0,0.0,-6328.526250629685,-533.724237096539,-26985.0,17522.131379008777,1385.284659491217,-0.0,0.0,0.0,0.0,0.0,-6724.1900000000005,-661.2260385,-11522.0
t6,14703.006049333215,169.53395066678422,-0.0,0.0,0.0,0.0,0.0,-2900.0,-341.54,-11631.0,5608.031069461948,0.0,-0.0,0.0,0.0,0.0,0.0,12762.366885639836,-520.3979551017804,-17850.0,6099.008322053378,8049.484034838238,-0.0,0.0,0.0,0.0,0.0,11166.221614360165,-1090.7139712517803,-24224.0,17290.95953067382,703.4269088951863,-0.0,0.0,0.0,0.0,0.0,-4886.864478352196,-260.5219612168103,-12847.0,6139.499457114979,852.1036358350212,-0.0,0.0,0.0,0.0,0.0,-2957.1785,-136.42459295,-3898.0,34156.92926466462,0.0,-0.0,0.0,0.0,0.0,0.0,-6960.355521647804,-559.5737430168102,-26637.0,17650.076019015083,855.7650194849086,-0.0,0.0,0.0,0.0,0.0,-6224.1900000000005,-695.6510384999999,-11586.0
t7,14701.539999999997,0.0,-0.0,0.0,0.0,0.0,0.0,-2900.0,-341.54,-11460.0,4168.431791949629,3368.008937627038,-0.0,0.0,0.0,0.0,0.0,10745.07536588538,-452.516095462043,-17829.0,10281.087024460116,1753.2319530373038,-0.0,0.0,0.0,0.0,0.0,13183.513134114623,-1022.8321116120429,-24195.0,21327.92395960823,769.5046754634,-0.0,0.0,0.0,0.0,0.0,-8919.578619005335,-522.850016066297,-12655.0,6463.51063483658,503.09245811342055,-0.0,0.0,0.0,0.0,0.0,-2957.1785,-136.42459295,-3873.0,29681.118178860957,0.0,-0.0,0.0,0.0,0.0,0.0,-2427.6413809946644,-787.476797866297,-26466.0,18952.416038499996,0.0,-0.0,0.0,0.0,0.0,0.0,-6724.1900000000005,-661.2260385,-11567.0
t8,14247.19095350043,0.0,-2.193135163591987,0.0,0.0,0.0,0.0,-2511.187660995447,-323.81015734139237,-11410.0,6111.073073174166,0.0,-1427.4732714491631,0.0,0.0,0.0,0.0,13358.8705,-540.470301725,-17502.0,17791.06872899946,0.0,-1665.0,0.0,0.0,0.0,0.0,8625.933387633924,-1001.0021166333902,-23751.0,17256.95863340836,578.5,-0.0,0.0,0.0,0.0,0.0,-4871.59177785294,-318.8668555554242,-12645.0,7586.941082176903,0.0,-0.0,0.0,0.0,0.0,0.0,-3576.8967716337697,-148.04431054313318,-3862.0,30495.260033235332,0.0,-0.0,0.0,0.0,0.0,0.0,-3874.079328841647,-500.1807043936814,-26121.0,19244.91324359572,0.0,-0.0,0.0,0.0,0.0,0.0,-7151.04834831012,-640.8648952856073,-11453.0
