Resource,AZ_batteries_1,AZ_hydroelectric_pumped_storage_1,CA_N_batteries_1,CA_N_hydroelectric_pumped_storage_1,CA_S_batteries_1,CA_S_hydroelectric_pumped_storage_1,MT_WY_CO_batteries_1,MT_WY_CO_hydroelectric_pumped_storage_1,NM_batteries_1,PNW_batteries_1,PNW_hydroelectric_pumped_storage_1,UT_NV_batteries_1,AZ_utilityscale_battery_storage_lithium_ion_moderate_0,CA_N_utilityscale_battery_storage_lithium_ion_moderate_0,CA_S_utilityscale_battery_storage_lithium_ion_moderate_0,MT_WY_CO_utilityscale_battery_storage_lithium_ion_moderate_0,NM_utilityscale_battery_storage_lithium_ion_moderate_0,PNW_utilityscale_battery_storage_lithium_ion_moderate_0,UT_NV_utilityscale_battery_storage_lithium_ion_moderate_0,AZ_utilityscale_battery_storage_lithium_ion_moderate_0_8,CA_N_utilityscale_battery_storage_lithium_ion_moderate_0_8,CA_S_utilityscale_battery_storage_lithium_ion_moderate_0_8,MT_WY_CO_utilityscale_battery_storage_lithium_ion_moderate_0_8,NM_utilityscale_battery_storage_lithium_ion_moderate_0_8,PNW_utilityscale_battery_storage_lithium_ion_moderate_0_8,UT_NV_utilityscale_battery_storage_lithium_ion_moderate_0_8,AZ_conventional_hydroelectric_1,CA_N_conventional_hydroelectric_1,CA_S_conventional_hydroelectric_1,MT_WY_CO_conventional_hydroelectric_1,PNW_conventional_hydroelectric_1,UT_NV_conventional_hydroelectric_1,Total
t9,4002.306934148799,1508.2,2096.0795939569875,23191.413433291087,6871.365734596675,15382.951088895008,0.0,3145.7560375742196,0.0,3757.1,4867.0,1942.1323922702118,0.0,3006.8086630710745,844.6984008031237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145.235151309625,1695.0116591151395,794.8668762590025,1532.536112330245,9165.672570558456,1145.0869465918704,86094.22159477153
t10,9966.4302453228,1508.2,5732.636710759387,25201.101888748988,12572.956309651749,16872.17236191001,0.0,2498.973375082466,103.31734276932266,3757.1,4867.0,1942.1323922702118,0.0,5900.564697780645,1689.3968016062474,0.0,104.24870977763105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1625.7197006718925,848.5071924929921,1283.8,766.6591383156601,9257.704379553774,1164.4325740845031,107663.0538207983
t11,11960.510205651497,1508.2,9369.193827561787,27210.79034420689,24757.50626798775,18361.393634925007,3.293533707961413,3016.3995050759663,555.3985372972086,3757.1,4867.0,1942.1323922702118,0.0,7609.398734119693,2042.178148176451,135.90187122452377,139.5482773156151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,1578.0477385626095,489.71820681010513,766.9198597493519,10465.75649830871,1056.9390318960673,133588.02661484742
t12,14118.631193175115,1508.2,13005.750944364187,29220.47879966479,35061.879465763064,19850.614907940006,312.3326640071614,3533.8256350694664,1372.255182824443,3757.1,4867.0,4314.413377272811,0.0,8312.421616033302,2042.178148176451,262.72887279988936,139.5482773156151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1777.5995371420393,2427.8900816361643,792.5116270516794,767.1805811830436,10784.283963448266,1164.4325740845031,159393.25744895206
t13,20082.754504349115,1508.2,13508.9,31230.16725512269,38487.91929721219,21339.836180955004,621.3717943063614,4051.2517650629666,2379.0199000503194,3757.1,4867.0,5512.461918773197,0.0,11074.516326465107,2042.178148176451,398.63074402441316,243.79698709324617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,767.4413026167354,10650.66895226645,1164.4325740845031,180244.54765055876
t14,21040.7,1508.2,13508.9,33239.85571058059,43009.13905571928,22829.057453970003,930.4109246055614,4568.677895056467,2447.6656645904004,3757.1,4867.0,6320.991643237241,0.0,13593.203332084358,2886.8765489795746,398.63074402441316,348.04569687087724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,1574.0422868209223,790.941460913464,1384.9137875980707,10304.857913197096,1164.4325740845031,192468.3426923328
t15,21040.7,1508.2,13508.9,34595.767487664634,44318.1,24318.278726985,1239.4500549047614,5086.104025049966,3589.7828322952,3757.1,4867.0,6390.3,0.0,13593.203332084358,3664.816215022076,534.532615248937,348.04569687087724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,2425.8873557653205,1283.8,2152.8765330821893,10152.722041624438,1164.4325740845031,201534.69949068228
t16,21040.7,1508.2,13508.9,34827.0,44318.1,25807.5,1297.9,5603.530155043466,4731.9,3757.1,4867.0,6390.3,0.0,13678.426776891598,3664.816215022076,589.6251026898298,452.2944066485083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,2921.1,10559.11378206918,1164.4325740845031,207244.83901244917
t17,21040.7,1508.2,13508.9,34827.0,44318.1,23945.9734087316,1297.9,6120.956285036966,4704.980406782853,3757.1,4867.0,6390.3,0.0,11189.311152767952,2671.053391131405,589.6251026898298,452.2944066485083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1282.0865365538293,3278.4,788.5862117061406,2751.1961380804746,10076.327553277959,1056.610194733577,200422.60078814105
t18,20066.84797091777,1508.2,13508.9,34827.0,38827.45295770262,23945.9734087316,1297.9,6638.382415030465,4731.9,3757.1,4867.0,6390.3,0.0,11189.311152767952,2671.053391131405,589.6251026898298,452.2944066485083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764.8727194804292,853.8477948152427,1283.8,2921.1,10219.285329850502,948.7330091889022,193260.8796589552
t19,20066.84797091777,1508.2,9230.59751215669,34827.0,38827.45295770262,22778.40712097888,1297.9,7155.808545023965,4731.9,3757.1,4867.0,6390.3,0.0,11189.311152767952,2671.053391131405,589.6251026898298,452.2944066485083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1595.6030326689925,854.5153701055237,1283.8,2891.479231222402,13147.173330395439,840.8010174504792,190954.17014186046
t20,20066.84797091777,1508.2,9230.59751215669,32314.889430678097,38827.45295770262,22778.40712097888,1297.9,7673.234675017465,4731.9,3757.1,4867.0,6390.3,0.0,10165.849778578924,2671.053391131405,589.6251026898298,452.2944066485083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1579.5853352950319,855.1829453958046,496.783954432075,2679.948288058858,16515.89122123945,732.8142195183078,190182.8583104397
t21,20066.84797091777,1508.2,9230.59751215669,32314.889430678097,38827.45295770262,20916.88052971048,1297.9,8190.660805010964,4731.9,3757.1,4867.0,6390.3,0.0,7561.916493795586,1677.2905672407342,589.6251026898298,452.2944066485083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1521.7508807579075,1711.033466081891,994.3529919332577,2921.1,19808.907647816024,730.8434782066174,190068.84424134696
t22,20066.84797091777,1508.2,9230.59751215669,29802.778861356193,38522.42344964984,20916.88052971048,1297.9,8708.086935004465,4731.9,3757.1,4867.0,6390.3,0.0,7561.916493795586,1677.2905672407342,589.6251026898298,452.2944066485083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1318.5570473488294,856.5180959763672,1283.8,2465.846290640133,24712.62445264107,838.3305895595613,191556.81830533603
t23,18884.19399201358,1508.2,9230.59751215669,29802.778861356193,35383.25639477944,20916.88052971048,1297.9,8966.8,4731.9,3757.1,4867.0,6390.3,0.0,7561.916493795586,1677.2905672407342,589.6251026898298,452.2944066485083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1802.7817512531371,857.1856712666488,1283.8,2430.902155943659,27935.218811653056,889.6752708878066,191217.59752139536
t24,16966.7474144281,1508.2,9230.59751215669,27290.66829203429,33602.38859806486,20916.88052971048,1297.9,8966.8,4731.9,3757.1,4867.0,6390.3,0.0,7561.916493795586,1677.2905672407342,589.6251026898298,452.2944066485083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,1715.0389178235787,801.9326238809725,2921.1,30297.904786640225,1164.4325740845031,188702.71781919838
t25,14737.685970152172,1442.9291757367546,9230.59751215669,34741.40584679052,34994.42287645925,24575.91071050595,61.743478803200105,5344.817090045501,510.8346363546037,3757.1,4867.0,1515.0082318305028,0.0,8936.763974302865,993.7628238906709,135.90187122452377,296.5688894661309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1481.1294681504526,3278.4,1283.8,796.6421031902123,14300.863657868296,726.6638745724957,168009.95219150075
t26,11019.364019963832,1442.9291757367546,9230.59751215669,34741.40584679052,33650.89869096097,24575.91071050595,370.7826091024001,5862.243220039,152.13757022637515,3757.1,4867.0,1375.3094252655906,0.0,5767.2322875990285,993.7628238906709,271.80374244904755,173.92334862329506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,1427.843298249319,579.2176766883902,1593.2842063804246,13159.525661339776,679.9,157686.87182596806
t27,8404.525944896113,1334.1444686314,4952.29502431338,34741.40584679052,27713.60379069956,24575.91071050595,679.8217394016001,6379.6693500325,0.0,3757.1,4867.0,945.4608268599936,0.0,5767.2322875990285,993.7628238906709,407.7056136735713,51.27780778045921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1481.1294681504526,2353.1216491246596,579.2176766883902,796.6421031902123,11355.585702447763,566.1585517242465,142702.7713864005
t28,4876.514388096024,1334.1444686314,4278.30248784331,34741.40584679052,17177.450801382918,24575.91071050595,679.8217394016001,6897.095480026,0.0,3757.1,4867.0,314.16493967789734,0.0,4815.070932397388,993.7628238906709,407.7056136735713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,579.2176766883902,1593.2842063804246,10214.007179982676,679.9,128054.95929536872
t29,2106.28861616824,1334.1444686314,0.0,34741.40584679052,13961.494117249782,24575.91071050595,988.8608697008001,7414.521610019499,99.37764832592289,3757.1,4867.0,99.69102315520215,0.0,1105.986704798902,0.0,407.7056136735713,104.24870977763105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,579.2176766883902,796.6421031902123,9828.82215580494,566.1585517242465,112607.67642620522
t30,0.0,1334.1444686314,0.0,34741.40584679052,3988.7404025943883,24575.91071050595,988.8608697008001,7931.947740012999,678.018633119699,3757.1,4867.0,0.0,0.0,0.0,0.0,407.7056136735713,104.24870977763105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695.2020693352563,3278.4,579.2176766883902,1593.2842063804246,9828.82215580494,566.1585517242465,100916.16765474023
t31,0.0,1334.1444686314,0.0,34741.40584679052,0.0,24575.91071050595,988.8608697008001,8449.373870006499,1820.1358008244988,3757.1,4867.0,0.0,0.0,0.0,0.0,543.6074848980951,208.4974195552621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.5705318495475,925.2783508753405,579.2176766883902,2389.926309570637,9828.82215580494,566.1585517242465,96089.01004742614
t32,0.0,1421.1722343157,2599.2286495928,34748.69772554316,0.0,25807.5,1297.9,8966.8,2962.2529685292984,3757.1,4867.0,0.0,0.0,0.0,427.2950578231993,589.6251026898298,312.74612933289313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.141063699095,1850.556701750681,1158.4353533767803,2921.1,11431.775641411288,1132.317103448493,107278.64373151324
t33,3202.004796045487,1421.1722343157,6235.7857663952,34748.69772554316,3156.9291593421185,25807.5,1297.9,8966.8,3262.4487878364303,3757.1,4867.0,2265.3269109401595,0.0,3152.7215953101645,1271.993458626323,589.6251026898298,312.74612933289313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1481.1294681504526,925.2783508753405,1283.8,2921.1,17602.771445750284,1164.4325740845031,129694.26350523806
t34,8708.842255690792,1421.1722343157,9872.3428831976,34748.69772554316,10526.898375816783,25807.5,1297.9,8966.8,3282.071890058014,3757.1,4867.0,2265.3269109401595,0.0,3152.7215953101645,2116.6918594294466,589.6251026898298,416.9948391105242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,925.2783508753405,579.2176766883902,2921.1,22022.167385944766,1164.4325740845031,151404.58165969516
t35,10306.22611681515,1508.2,9872.3428831976,34748.69772554316,22711.44833415278,25807.5,1297.9,8966.8,3885.333159077784,3757.1,4867.0,2265.3269109401595,0.0,5742.650724587217,2820.1178142189524,589.6251026898298,452.2944066485083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1635.0916105204274,1427.843298249319,704.5823233116097,2921.1,27037.984060245108,1164.4325740845031,174489.59704428213
t36,16270.349427989151,1508.2,9872.3428831976,34748.69772554316,33905.81982275773,25807.5,1297.9,8966.8,3885.333159077784,3757.1,4867.0,4562.552822720946,0.0,7372.98358627127,2820.1178142189524,589.6251026898298,452.2944066485083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1798.519534605718,2353.1216491246596,1283.8,2921.1,28647.452705284202,1164.4325740845031,198853.04321421403
t37,16270.349427989151,1508.2,13508.9,34827.0,38925.23883595898,25807.5,1297.9,8966.8,4731.9,3757.1,4867.0,4562.552822720946,0.0,10525.705181581434,3664.816215022076,589.6251026898298,452.2944066485083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,704.5823233116097,2921.1,30297.904786640225,1050.6911258087498,214510.26022837154
t38,21040.7,1508.2,13508.9,34827.0,40399.66596050997,25807.5,1297.9,8966.8,4731.9,3757.1,4867.0,6390.3,0.0,13678.426776891598,3664.816215022076,589.6251026898298,452.2944066485083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,2353.1216491246596,1283.8,2921.1,30297.904786640225,1164.4325740845031,225503.18747161137
t39,21040.7,1508.2,13508.9,34827.0,44318.1,25807.5,1297.9,8966.8,4731.9,3757.1,4867.0,6390.3,0.0,13678.426776891598,3664.816215022076,589.6251026898298,452.2944066485083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,2921.1,30013.02033916487,1164.4325740845031,230062.01541450137
t40,21040.7,1508.2,13508.9,34827.0,44318.1,25807.5,1297.9,8966.8,4731.9,3757.1,4867.0,6390.3,0.0,13678.426776891598,3664.816215022076,589.6251026898298,452.2944066485083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,2921.1,30297.904786640225,1164.4325740845031,230346.89986197674
t41,19496.031326957018,1508.2,13508.9,34827.0,44318.1,25807.5,1297.9,8320.017337508247,3388.232744665781,3757.1,4867.0,6390.3,0.0,11619.81854604618,2671.053391131405,589.6251026898298,452.2944066485083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,2284.0345270947873,27457.690104457397,1050.6911258087498,220168.38861300793
t42,19496.031326957018,1508.2,13508.9,34827.0,37451.81621407003,25807.5,1297.9,7885.202043792344,3388.232744665781,3757.1,4867.0,6390.3,0.0,11619.81854604618,2671.053391131405,589.6251026898298,378.6224165456003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,579.2176766883902,2124.4578968097876,24089.268162630848,936.9496775329964,208447.29519956023
t43,18725.471241476152,1442.9291757367546,13508.9,34827.0,37451.81621407003,25807.5,1297.9,7747.1522348685785,3388.232744665781,3757.1,4867.0,6390.3,0.0,9572.289629888532,2671.053391131405,589.6251026898298,378.6224165456003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,1959.0802509254954,579.2176766883902,2921.1,22060.639775668686,823.2082292572429,202760.83808361253
t44,18725.471241476152,1442.9291757367546,13508.9,34827.0,37451.81621407003,24575.91071050595,1297.9,7414.521610019015,3388.232744665781,3757.1,4867.0,6390.3,0.0,9572.289629888532,2671.053391131405,589.6251026898298,378.6224165456003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,925.2783508753405,579.2176766883902,2921.1,21054.29397311114,1164.4325740845031,199497.6948114884
t45,18725.471241476152,1442.9291757367546,13508.9,34827.0,37451.81621407003,24575.91071050595,1090.726341591936,6767.738947527261,3284.956447993749,3757.1,4867.0,6390.3,0.0,9421.148039658046,1969.7265268339606,479.65366286369897,378.6224165456003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,925.2783508753405,579.2176766883902,2921.1,19344.755082510717,1164.4325740845031,195868.48340896214
t46,18725.471241476152,1442.9291757367546,13508.9,34741.40584679052,37041.2791228324,24575.91071050595,727.150894394624,6120.956285035508,2446.1847301397725,3757.1,4867.0,5180.836791818195,0.0,9421.148039658046,1969.7265268339606,319.7691085757993,378.6224165456003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,925.2783508753405,579.2176766883902,2921.1,17680.353864271576,1050.6911258087498,190375.73190798736
t47,18725.471241476152,1442.9291757367546,13508.9,34741.40584679052,37041.2791228324,24575.91071050595,363.575447197312,5474.173622543754,1491.1606419712707,3757.1,4867.0,2969.9130552451034,0.0,8936.763974302865,1969.7265268339606,159.88455428789965,378.6224165456003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,1427.843298249319,579.2176766883902,2572.324042481485,15857.358015962527,936.9496775329964,183772.2090471843
t48,18725.471241476152,1442.9291757367546,13508.9,34741.40584679052,34994.42287645925,24575.91071050595,0.0,4827.390960052001,743.8081389041376,3757.1,4867.0,1515.0082318305028,0.0,8936.763974302865,1969.7265268339606,0.0,378.6224165456003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967.5589363009051,2353.1216491246596,1158.4353533767803,796.6421031902123,13712.052671438389,823.2082292572429,174795.47904212584
t49,21040.7,1508.2,13270.713758701284,34827.0,42702.542675867335,25807.5,1297.9,8966.8,4731.9,3757.1,4867.0,6390.3,0.0,0.0,0.0,589.6251026898298,452.2944066485083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1481.1095262178767,3278.4,1283.8,2407.0191787360036,21137.937125754852,1164.4325740845031,200962.27434870016
t50,21040.7,1508.2,13270.713758701284,34827.0,39248.84283550001,25807.5,1297.9,8966.8,4731.9,3757.1,4867.0,6390.3,0.0,0.0,0.0,589.6251026898298,452.2944066485083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,2921.1,27010.142815267907,1164.4325740845031,204408.451492892
t51,21040.7,1508.2,8992.411270857974,34827.0,37870.98597912934,25807.5,1297.9,8966.8,4731.9,3757.1,4867.0,5750.848312042711,0.0,0.0,0.0,589.6251026898298,452.2944066485083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,2921.1,30297.904786640225,1164.4325740845031,201400.6024320931
t52,21040.7,1508.2,8398.295249596898,34827.0,29833.74210708005,25807.5,1297.9,8966.8,3958.870160546495,3757.1,4867.0,3503.2963912258274,0.0,0.0,0.0,563.6946712914367,329.6488658056725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,722.8666189006319,2921.1,28397.538986317573,1050.7536408828241,187025.10669164744
t53,21040.7,1508.2,4119.992761753589,34827.0,20816.101703349006,25807.5,1297.9,8966.8,3197.189388606804,3757.1,4867.0,2149.6837449832956,0.0,0.0,0.0,563.6946712914367,207.00332496283664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0566661414393,3278.4,1283.8,2634.590350505143,24308.26001681576,937.074707681145,166135.0473360904
t54,21040.7,1508.2,4119.992761753589,34827.0,11872.891606675872,25807.5,1297.9,8966.8,2648.9483931556783,3757.1,4867.0,2149.6837449832956,0.0,0.0,0.0,563.6946712914367,84.3577841200008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0566661414393,1222.0412904966115,560.933381099368,1123.307929946903,21447.973577607518,823.3957744794659,149256.47758175118
t55,21040.7,1508.2,4119.992761753589,34827.0,11872.891606675872,25807.5,1297.9,8966.8,2333.1169310263567,3757.1,4867.0,2149.6837449832956,0.0,0.0,0.0,563.6946712914367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0566661414393,1222.0412904966115,560.933381099368,1123.307929946903,20723.954966366746,709.7168412777868,148018.5907910594
t56,21040.7,1508.2,4119.992761753589,34827.0,19058.64059123824,25807.5,1297.9,8966.8,2198.965440029926,3757.1,4867.0,2769.6184791697997,0.0,0.0,0.0,563.6946712914367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0566661414393,2056.3587095033886,560.933381099368,1123.307929946903,19966.146277020198,1164.4325740845031,156221.3474812788
t57,21040.7,1508.2,4119.992761753589,34827.0,24647.618800306464,25807.5,1297.9,8966.8,2145.2678449628984,3757.1,4867.0,4051.5529939326075,0.0,0.0,0.0,563.6946712914367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134.1133322828787,3278.4,722.8666189006319,2246.615859893806,18127.89296166201,1164.4325740845031,164274.6484190708
t58,21040.7,1508.2,7756.5498785559885,34827.0,28361.910172482516,25807.5,1297.9,8966.8,2119.4933859202374,3757.1,4867.0,5038.921410880394,0.0,0.0,0.0,563.6946712914367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1701.169998424318,2056.3587095033886,1283.8,2921.1,14587.237830772941,1134.6157328067166,169597.05179063795
t59,21040.7,1508.2,7756.5498785559885,34827.0,31154.30060433225,25807.5,1297.9,8966.8,2037.6138336597742,3757.1,4867.0,5686.065869658902,0.0,0.0,0.0,453.72323146530596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1427.6433338585607,3278.4,722.8666189006319,2921.1,14014.252257598753,1020.9367996050373,172545.65242763516
t60,21040.7,1508.2,10896.805765180387,34827.0,31154.30060433225,25807.5,1297.9,8966.8,1931.9428150609165,3757.1,4867.0,6188.988710437297,0.0,0.0,0.0,453.72323146530596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,2056.3587095033886,1283.8,1409.0566482910904,13668.832174468047,907.2578664033582,174017.96652514205
