region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
AZ,AZ_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,6.0532128626388416e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.427862736444631e8,0.0,0.0,0.0,500166.0353247815,0.0,0.0,0.0,6.427862736444631e8,6.0532128626388416e7,5.822541450180746e8
CA_N,CA_N_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,1.0347344042685242e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.680330629946062e9,0.0,0.0,0.0,3.565313833207934e8,0.0,0.0,0.0,1.680330629946062e9,1.0347344042685242e8,1.5768571895192096e9
CA_S,CA_S_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,4.729829735822657e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.052333638722252e8,0.0,0.0,0.0,1.2105093724753343e8,0.0,0.0,0.0,8.052333638722252e8,4.729829735822657e7,7.579350665139986e8
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,1.0279616611671698e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.256208388299978e8,0.0,0.0,0.0,993350.1568229762,0.0,0.0,0.0,8.256208388299978e8,1.0279616611671698e8,7.228246727132808e8
PNW,PNW_conventional_hydroelectric_1,6,1,5,0.0,0.0,0.0,5.577862285393976e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.638888059049402e9,0.0,0.0,0.0,6.837419268449854e6,0.0,0.0,0.0,8.638888059049402e9,5.577862285393976e8,8.081101830510005e9
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,6,0.0,0.0,0.0,2.5947449508497957e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.045744756890748e8,0.0,0.0,0.0,3.805724501841166e8,0.0,0.0,0.0,7.045744756890748e8,2.5947449508497957e7,6.786270261805768e8
AZ,AZ_conventional_steam_coal_1,1,1,7,0.0,0.0,0.0,4.44839292479894e8,0.0,0.0,3.1642236021715794e7,5.728134657818699e8,0.0,0.0,0.0,0.0,4.613604529613089e9,0.0,0.0,0.0,2.3819538431730704e9,0.0,0.0,0.0,4.613604529613089e9,1.0492949942834797e9,3.564309535329609e9
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,8,0.0,0.0,0.0,3.473424906248595e8,0.0,0.0,6.84747557207933e7,6.009294610867242e8,0.0,7.346591814894054e-11,0.0,0.0,3.0709457085347924e9,0.0,0.0,0.0,6.194399808363615e9,0.0,0.0,0.0,3.0709457085347924e9,1.016746707432377e9,2.0541990011024156e9
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,9,0.0,0.0,0.0,4.8862981263111584e7,0.0,0.0,-3.8130565371830015e-12,-2.983174454129767e-11,0.0,1.2953748972947886e-10,0.0,0.0,-1.1279269370328196e-10,0.0,0.0,0.0,1.4022103481539407e9,-0.0,0.0,0.0,-1.1279269370328196e-10,4.8862981263111584e7,-4.8862981263111584e7
AZ,AZ_natural_gas_steam_turbine_1,1,1,10,0.0,0.0,0.0,6.4024196769145764e7,0.0,0.0,3.248195363474744e-14,2.8060120322542e-12,0.0,0.0,0.0,0.0,9.984659635710275e-12,0.0,0.0,0.0,5.291834131798746e8,0.0,0.0,0.0,9.984659635710275e-12,6.4024196769145764e7,-6.4024196769145764e7
AZ,AZ_nuclear_1,1,1,11,0.0,0.0,0.0,5.0505991022004294e8,0.0,0.0,1.2854073600000013e6,1.2605025923999882e8,0.0,0.0,0.0,0.0,2.24255073629921e9,0.0,0.0,0.0,1.1527651026775842e9,0.0,0.0,0.0,2.24255073629921e9,6.323955768200418e8,1.6101551594791684e9
AZ,AZ_other_peaker_1,1,1,12,0.0,0.0,0.0,2.95648598633844e6,0.0,0.0,2.064760857527809e-10,3.75427859710596e-9,0.0,-4.482509601595147e-11,0.0,0.0,1.3850352070800383e-8,0.0,0.0,0.0,1.1438406318139811e8,0.0,0.0,0.0,1.3850352070800383e-8,2.9564859863384436e6,-2.9564859863384296e6
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,13,0.0,0.0,0.0,3.3916179001155406e8,0.0,0.0,1.007695253159991e7,3.7344139126002127e8,0.0,-3.4535614190645e-11,0.0,0.0,1.837963905392633e9,0.0,0.0,0.0,5.498356583047736e9,0.0,0.0,0.0,1.837963905392633e9,7.226801338031752e8,1.1152837715894578e9
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,14,0.0,0.0,0.0,5.98756147050464e7,0.0,0.0,-3.5398846368447534e-10,-9.920259533652752e-9,0.0,0.0,0.0,0.0,-2.5731674783864397e-8,0.0,0.0,0.0,2.3632033608307076e9,-0.0,0.0,0.0,-2.5731674783864397e-8,5.987561470504639e7,-5.9875614705046415e7
CA_N,CA_N_nuclear_1,2,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_other_peaker_1,2,1,16,0.0,0.0,0.0,9.25155113938551e6,0.0,0.0,-2.7859079566435904e-10,-1.7034074932014677e-8,0.0,2.121424245160597e-8,0.0,0.0,-5.3702961658489725e-8,0.0,0.0,0.0,3.027053328786405e8,-0.0,0.0,0.0,-5.3702961658489725e-8,9.251551139385514e6,-9.251551139385568e6
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,17,0.0,0.0,0.0,3.7240270578208953e8,0.0,0.0,2.9301364264163603e6,8.778287767506121e7,0.0,0.0,0.0,0.0,4.186957869841621e8,0.0,0.0,0.0,6.928197141441889e9,0.0,0.0,0.0,4.186957869841621e8,4.631157198835671e8,-4.4419932899405e7
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,18,0.0,0.0,0.0,7.638377684251738e7,0.0,0.0,9.583230337284472e-11,3.539049626298102e-9,0.0,-4.963378232909171e-9,0.0,0.0,1.059713521610281e-8,0.0,0.0,0.0,4.374425266643976e9,0.0,0.0,0.0,1.059713521610281e-8,7.638377684251738e7,-7.638377684251736e7
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,19,0.0,0.0,0.0,2.2667241101264633e7,0.0,0.0,5.911060603531428e-11,1.5467454895788314e-8,0.0,-1.4793828427173135e-7,0.0,0.0,3.0209726809102106e-8,0.0,0.0,0.0,2.8469936367057574e8,0.0,0.0,0.0,3.0209726809102106e-8,2.26672411012645e7,-2.266724110126447e7
CA_S,CA_S_other_peaker_1,3,1,20,0.0,0.0,0.0,113182.51651415402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8005969208064776e7,0.0,0.0,0.0,0.0,113182.51651415402,-113182.51651415402
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,21,0.0,0.0,0.0,6.960431719066414e8,0.0,0.0,2.320127535727196e7,5.518343887304686e8,0.0,0.0,0.0,0.0,3.1543158644588013e9,0.0,0.0,0.0,4.2332459645559716e9,0.0,0.0,0.0,3.1543158644588013e9,1.271078835994382e9,1.8832370284644194e9
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,22,0.0,0.0,0.0,1.3234889380964066e8,0.0,0.0,7.227234683731306e-14,7.729698024507215e-13,0.0,0.0,0.0,0.0,4.433115110630314e-12,0.0,0.0,0.0,2.2385081906267366e9,0.0,0.0,0.0,4.433115110630314e-12,1.3234889380964066e8,-1.3234889380964066e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,23,0.0,0.0,0.0,7.408335795251797e7,0.0,0.0,-7.08113745011879e-11,-5.334086554090121e-10,0.0,5.247358235681616e-9,0.0,0.0,-8.413397968915237e-10,0.0,0.0,0.0,1.831150840579528e9,-0.0,0.0,0.0,-8.413397968915237e-10,7.408335795251797e7,-7.408335795251797e7
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,24,0.0,0.0,0.0,7.00464711291015e7,0.0,0.0,-9.597402238016782e-14,-5.717931271322285e-12,0.0,0.0,0.0,0.0,-1.7178321053692464e-11,0.0,0.0,0.0,6.755616313554099e8,-0.0,0.0,0.0,-1.7178321053692464e-11,7.00464711291015e7,-7.00464711291015e7
