Resource,AZ_conventional_steam_coal_1,AZ_natural_gas_fired_combined_cycle_1,AZ_natural_gas_fired_combustion_turbine_1,AZ_natural_gas_steam_turbine_1,AZ_nuclear_1,AZ_other_peaker_1,CA_N_natural_gas_fired_combined_cycle_1,CA_N_natural_gas_fired_combustion_turbine_1,CA_N_nuclear_1,CA_N_other_peaker_1,CA_S_natural_gas_fired_combined_cycle_1,CA_S_natural_gas_fired_combustion_turbine_1,CA_S_natural_gas_steam_turbine_1,CA_S_other_peaker_1,MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_other_peaker_1,NM_conventional_steam_coal_1,NM_natural_gas_fired_combined_cycle_1,NM_natural_gas_fired_combustion_turbine_1,NM_natural_gas_steam_turbine_1,NM_other_peaker_1,PNW_conventional_steam_coal_1,PNW_natural_gas_fired_combined_cycle_1,PNW_natural_gas_fired_combustion_turbine_1,PNW_nuclear_1,PNW_other_peaker_1,UT_NV_conventional_steam_coal_1,UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_natural_gas_steam_turbine_1,UT_NV_other_peaker_1,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_nuclear_nuclear__large_advanced_0,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_nuclear_nuclear__large_advanced_0,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_nuclear_nuclear__large_advanced_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_nuclear_nuclear__large_advanced_0,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_nuclear_nuclear__large_advanced_0,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,PNW_naturalgas_combustion_turbine_fframe_moderate_0,PNW_nuclear_nuclear__large_advanced_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,UT_NV_nuclear_nuclear__large_advanced_0,CA_S_nuclear_1,NM_nuclear_1
t1,40969.9,22165.033646648113,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.8300572302837,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,-6.434532906496315e-12,0.0,0.0,0.0,0.0,2.042725100181997e-11,12039.46,0.0,35341.698,58097.858,0.0,0.0,0.0,38930.81718574416,0.0,0.0,0.0,0.0,0.0,0.0,77255.90992045589,0.0,1.1480821626719262e-10,0.0,193756.213708166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88261.1362442518,0.0,0.0,-3.055902197957039e-10,29850.78370556385,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t2,40969.9,22165.033646648113,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.8300572302837,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,3.3573144264664734e-12,0.0,0.0,0.0,0.0,-1.0610771520684164e-11,12039.46,0.0,35341.698,58097.858,0.0,0.0,0.0,38930.81718574417,0.0,0.0,-9.549694368615746e-12,0.0,0.0,0.0,77255.90992045589,0.0,1.1480821626719262e-10,0.0,193756.213708166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88261.1362442518,0.0,0.0,-3.0320279620354995e-10,29850.78370556385,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t3,40969.9,22165.033646648113,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.8300572302837,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,58097.858,0.0,0.0,0.0,38930.81718574417,0.0,0.0,0.0,0.0,0.0,0.0,77255.90992045589,0.0,1.1480821626719262e-10,0.0,193756.213708166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88261.1362442518,0.0,0.0,2.3874235921539366e-12,29850.78370556384,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t4,40969.9,22165.033646648113,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.8300572302837,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,-6.133632268756628e-11,35341.698,58097.858,0.0,0.0,0.0,38930.81718574417,0.0,0.0,0.0,0.0,0.0,0.0,77255.90992045589,0.0,0.0,0.0,193756.21370816565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88261.1362442518,0.0,0.0,0.0,29850.78370556385,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t5,40969.9,22165.033646648106,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.8300572302837,0.0,65730.00611006893,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.459999999961,0.0,35341.698,58097.858,0.0,0.0,0.0,38930.81718574417,0.0,0.0,2.864908310584724e-11,0.0,0.0,0.0,77255.90992045589,0.0,0.0,0.0,193756.213708166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88261.13624425181,0.0,0.0,0.0,29850.78370556385,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t6,40969.9,22165.033646648113,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.8300572302837,0.0,62257.1203503384,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,58097.858,0.0,0.0,0.0,38930.81718574416,0.0,0.0,0.0,0.0,0.0,0.0,77255.90992045584,-2.244632923975587e-11,0.0,0.0,193756.213708166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87366.51230089304,0.0,0.0,0.0,29850.78370556385,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t7,40969.9,15847.68513326543,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51236.23458194692,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,58097.858,0.0,0.0,0.0,38930.81718574416,0.0,0.0,0.0,0.0,0.0,0.0,77255.90992045589,0.0,0.0,0.0,193756.213708166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77262.84498339644,0.0,0.0,0.0,29850.78370556385,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t8,40969.9,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29045.626800000002,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,24921.12248969809,0.0,0.0,0.0,19465.408592872085,0.0,0.0,0.0,0.0,0.0,0.0,77255.90992045589,0.0,0.0,0.0,193756.213708166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44130.5681221259,0.0,0.0,-1.6711965145077556e-11,14925.391852781924,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t9,40969.9,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29045.626800000002,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,24921.12248969809,0.0,0.0,0.0,19465.408592872085,0.0,0.0,0.0,0.0,0.0,0.0,77255.90992045589,0.0,0.0,0.0,193756.213708166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44130.5681221259,0.0,0.0,-1.6711965145077556e-11,14925.391852781924,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t10,40969.9,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42891.537785533925,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,24921.12248969809,0.0,0.0,0.0,19465.408592872096,0.0,0.0,0.0,0.0,0.0,0.0,77255.90992045589,0.0,0.0,0.0,193756.213708166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44130.5681221259,0.0,0.0,-2.6783908424476977e-11,14925.391852781924,0.0,0.0,0.0,11287.386000000002,10706.856000000002
