BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7
AnnualSum,1.7037155804693842e8,1.4918058899153326e7,-1.7569127347694214e7,0.0,0.0,9572.741482365216,0.0,1.2389912342281522e7,-1.2307012535899004e6,-1.7888927342857143e8,1.7348983399571618e8,8.258821443635512e6,-1.020000556311223e7,0.0,0.0,13102.019833688428,0.0,1.8382771256335746e7,-2.17585929526599e6,-1.877686638571428e8,2.3864425976249945e8,1.219175617774589e7,-1.4700390322529638e7,0.0,0.0,20163.907826262992,0.0,6.4884165848429866e7,-4.336000231114732e6,-2.9670395514285725e8,2.1623340184674722e8,3.6758008559654667e6,-4.44408880139893e6,0.0,0.0,3240.811857142858,0.0,-5.565090667576171e7,-3.318281751694856e6,-1.5649916628571424e8,5.300130567454536e7,1.7376558372521775e6,-2.0443009838020378e6,0.0,0.0,1620.963408917893,0.0,-5.193754957287526e6,-645450.1055454544,-4.685707642857144e7,3.027949134329507e8,1.5713177442301349e6,-1.9120242881073172e6,0.0,0.0,6577.079943787942,0.0,-3.4196587536733993e6,-5.016252643915397e6,-2.940248725714287e8,1.757638779745876e8,6.628712961051241e6,-7.798485831951168e6,0.0,0.0,1711.2552232219223,0.0,-3.1392529060324516e7,-4.350326727157662e6,-1.3885296057142866e8
t1,15514.258908427084,5048.511091572914,-0.0,0.0,0.0,0.0,0.0,-1450.0,-170.77,-18942.0,9878.421411572544,246.22349527960978,-0.0,0.0,0.0,57.951,0.0,9546.59119630346,-412.18710315561145,-19317.0,20500.3742922049,2011.9785234041665,-0.0,0.0,0.0,100.593,0.0,11781.99730369654,-863.9431193056114,-33531.0,30035.098420475,0.0,-0.0,0.0,0.0,0.0,0.0,-11877.4445,-649.6539204750001,-17508.0,5672.0538589484295,89.9467433765706,-0.0,0.0,0.0,0.0,0.0,-390.2180000000001,-110.782602325,-5261.0,35977.55080684422,433.6646946307864,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-32299.0,19674.82463858452,738.9992084904807,-0.0,0.0,0.0,0.0,0.0,-4537.0105,-811.8133470749999,-15065.0
t2,15866.733853073372,4870.0361469266245,-0.0,0.0,0.0,0.0,0.0,-1450.0,-170.77,-19116.0,9517.03452934696,0.0,-0.0,0.0,0.0,60.984,0.0,11218.425808509382,-468.4443378563408,-20328.0,20575.321696321636,2297.2389661940906,-0.0,0.0,0.0,96.477,0.0,10110.162691490617,-920.2003540063408,-32159.0,30414.53808795395,0.0,-341.23020858414475,0.0,0.0,0.0,0.0,-11415.318815479572,-640.9890638902419,-18017.0,6238.461430260671,0.0,-0.0,0.0,0.0,0.0,0.0,-852.3436845204284,-102.11774574024197,-5284.0,38768.81550147467,188.4000000003314,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-34845.0,19852.03811360397,375.7857334710279,-0.0,0.0,0.0,0.0,0.0,-4537.0105,-811.8133470749999,-14879.0
t3,15787.681372541854,4451.0886274581435,-0.0,0.0,0.0,0.0,0.0,-1450.0,-170.77,-18618.0,9524.896063918537,571.1,-0.0,0.0,0.0,61.89,0.0,10930.8824395731,-458.7685034916349,-20630.0,20417.826041864366,625.1264173503696,-0.0,0.0,0.0,91.866,0.0,10397.706060426899,-910.5245196416349,-30622.0,30413.328735999705,0.0,-342.5283256024314,0.0,0.0,0.0,0.0,-11279.360563727383,-638.4398466698884,-18153.0,6370.870464792506,0.0,-0.0,0.0,0.0,0.0,0.0,-988.3019362726178,-99.56852851988842,-5283.0,39839.21550147501,0.0,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-35727.0,19455.500775457665,243.32307161733388,-0.0,0.0,0.0,0.0,0.0,-4537.0105,-811.8133470749999,-14350.0
t4,15719.020399685467,4351.749600314533,-0.0,0.0,0.0,0.0,0.0,-1450.0,-170.77,-18450.0,10311.061460476278,754.2633548399565,-0.0,0.0,0.0,63.492000000000004,0.0,10478.736993929497,-443.55380924572756,-21164.0,20413.75676181028,2050.1535575149414,-0.0,0.0,0.0,97.548,0.0,10849.851506070503,-895.3098253957276,-32516.0,30631.134288591536,0.0,-578.5,0.0,0.0,0.0,0.0,-11206.559462568379,-637.0748260231571,-18209.0,6476.30654530478,0.0,-0.0,0.0,0.0,0.0,0.0,-1061.1030374316224,-98.20350787315708,-5317.0,38549.33321221502,676.8822892599842,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-35114.0,19023.18099287308,618.6428542019166,-0.0,0.0,0.0,0.0,0.0,-4537.0105,-811.8133470749999,-14293.0
t5,15673.321517814007,4469.4484821859905,-0.0,0.0,0.0,0.0,0.0,-1450.0,-170.77,-18522.0,12336.000432189378,500.48477047527194,-0.0,0.0,0.0,66.354,0.0,9630.15999041274,-414.99919307738867,-22118.0,20376.852511112895,1769.2431885272297,-0.0,0.0,0.0,99.23100000000001,0.0,11698.428509587262,-866.7552092273886,-33077.0,31504.35311986159,0.0,-1599.8693368375455,0.0,0.0,0.0,0.0,-11030.706205569613,-633.7775774544302,-18240.0,6674.862553734818,0.0,-0.0,0.0,0.0,0.0,0.0,-1236.956294430387,-94.90625930443025,-5343.0,38506.61550147501,378.6,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-34773.0,18501.927634778676,1035.8962122963203,-0.0,0.0,0.0,0.0,0.0,-4537.0105,-811.8133470749999,-14189.0
t6,17027.339110772373,3265.430889227628,-0.0,0.0,0.0,0.0,0.0,-1450.0,-170.77,-18672.0,10908.155856313062,2024.203314685837,-0.0,0.0,0.0,68.97,0.0,10430.604996534483,-441.9341675333854,-22990.0,22082.15768021786,0.0,-0.0,0.0,0.0,96.549,0.0,10897.983503465517,-893.6901836833854,-32183.0,30073.02684158958,0.0,-804.5,0.0,0.0,0.0,0.0,-10643.018410296527,-626.5084312930599,-17999.0,7005.281202846534,0.0,-0.0,0.0,0.0,0.0,0.0,-1624.6440897034745,-87.63711314305985,-5293.0,38680.21550147501,0.0,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-34568.0,18286.50770673426,1056.3161403407357,-0.0,0.0,0.0,0.0,0.0,-4537.0105,-811.8133470749999,-13994.0
t7,17965.12759036772,0.0,-0.0,0.0,0.0,0.0,0.0,927.2402540477061,-62.3678444154246,-18830.0,12112.171888660389,0.0,-1297.219628827939,0.0,0.0,70.062,0.0,12997.288818303461,-528.3030781359114,-23354.0,25119.489807063255,0.0,-0.0,0.0,0.0,90.024,0.0,5657.231099357401,-858.7449064206588,-30008.0,29221.55105621,0.0,-804.5,0.0,0.0,0.0,0.0,-10359.063510940126,-624.9875452698726,-17433.0,8034.174695225448,2.442889077614241e-13,-843.459479045702,0.0,0.0,0.0,0.0,-1908.598989059874,-86.11622711987263,-5196.0,38205.21550147501,0.0,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-34093.0,19011.083486502896,0.0,-0.0,0.0,0.0,0.0,0.0,-4240.182171708568,-798.9013147943226,-13972.0
t8,20583.41295718571,0.0,-2793.2029571857124,0.0,0.0,0.0,0.0,1150.0,-52.21,-18888.0,18306.950746407616,0.0,-2246.9,0.0,0.0,0.0,0.0,7409.213600654403,-340.2643470620207,-23129.0,32716.55159379153,0.0,-1665.0,0.0,0.0,0.0,0.0,-763.3351162582771,-104.21647753325215,-30184.0,23728.523158380893,0.0,-1825.8693368375455,0.0,0.0,0.0,0.0,-4539.642631957988,-270.0111895853579,-17093.0,7938.102866553561,0.0,-910.7097736035607,0.0,0.0,0.0,0.0,-1807.1785,-84.21459295,-5136.0,36319.06390285895,0.0,-314.0,0.0,0.0,0.0,0.0,-2178.816014930151,-458.24788792879366,-33368.0,14415.546578078585,0.0,-1093.9330042928032,0.0,0.0,0.0,0.0,729.7586624920131,-168.37223627779576,-13883.0
t9,23903.39318930416,0.0,-7690.790165387905,0.0,0.0,0.0,0.0,2669.9151048656213,-121.51812878187232,-18761.0,26345.769850522593,0.0,-3168.7698505225885,0.0,0.0,0.0,0.0,0.0,-0.0,-23177.0,37317.17281438,0.0,-7417.37358073251,0.0,0.0,0.0,0.0,1260.084895134379,-233.88412878187233,-30926.0,19356.72453859479,0.0,-1825.8693368375455,0.0,0.0,0.0,0.0,-530.5480593273325,-25.307142429913757,-16975.0,7952.039692270092,0.0,-962.6465993200922,0.0,0.0,0.0,0.0,-1807.1785,-84.21459295,-5098.0,36398.897915592446,0.0,-769.321915592439,0.0,0.0,0.0,0.0,-2780.0,-164.576,-32685.0,16058.347395702544,0.0,-3324.7622196499633,0.0,0.0,0.0,0.0,1187.7265593273323,-57.311735379913756,-13864.0
t10,25509.566555662666,0.0,-10266.166544589254,0.0,0.0,0.0,0.0,3634.0842298057255,-165.48424087914108,-18712.0,28171.770608137624,0.0,-3628.643115681337,0.0,0.0,0.0,0.0,-1543.198851116225,-51.92864134006096,-22948.0,38541.51238302275,0.0,-6114.424122114045,0.0,0.0,0.0,0.0,-940.8853786895006,-165.20288221920205,-31321.0,18631.869336837543,0.0,-1599.8693368375455,0.0,0.0,0.0,0.0,0.0,-0.0,-17032.0,7863.350415847852,0.0,-828.9573228978516,0.0,0.0,0.0,0.0,-1807.1785,-84.21459295,-5143.0,35422.03150320579,0.0,-812.2646946307864,0.0,0.0,0.0,0.0,-2187.1795,-150.58730857499998,-32272.0,15867.083489631783,0.0,-4583.849588106788,0.0,0.0,0.0,0.0,2844.358,-182.59190152499997,-13945.0
t11,24772.133969538,0.0,-9514.36396953801,0.0,0.0,0.0,0.0,3750.0,-170.77,-18837.0,28759.382565585984,0.0,-3628.643115681337,0.0,0.0,0.0,0.0,-2105.876698983838,-70.86275092080615,-22954.0,38859.38349737959,0.0,-6531.837445442622,0.0,0.0,0.0,0.0,-494.1233010161618,-189.42275092080615,-31644.0,17923.073294932623,0.0,-653.0732949326219,0.0,0.0,0.0,0.0,0.0,-0.0,-17270.0,7762.1171691437785,-1.3862999753897939e-13,-675.7240761937779,0.0,0.0,0.0,0.0,-1807.1785,-84.21459295,-5195.0,34717.60650320578,0.0,-812.2646946307864,0.0,0.0,0.0,0.0,-1687.1795,-116.16230857499998,-32102.0,16108.040367605017,0.0,-4105.231466080019,0.0,0.0,0.0,0.0,2344.358,-148.166901525,-14199.0
t12,24929.248543416874,0.0,-9358.478543416877,0.0,0.0,0.0,0.0,3750.0,-170.77,-19150.0,28355.521224946802,0.0,-2587.8472458965607,0.0,0.0,0.0,0.0,-2823.6578910175035,-95.01608803273899,-22849.0,38640.889711447126,0.0,-7011.734536134572,0.0,0.0,0.0,0.0,2061.2036198681435,-322.35879518069686,-33368.0,18545.345008190776,0.0,-924.3450081907791,0.0,0.0,0.0,0.0,0.0,-0.0,-17621.0,7350.31081188901,0.0,-194.91771893901029,0.0,0.0,0.0,0.0,-1807.1785,-84.21459295,-5264.0,35530.50346733828,0.0,-525.442835845278,0.0,0.0,0.0,0.0,-2520.2722063679767,-155.78842512502652,-32329.0,15834.271131312387,0.0,-2567.1657979026536,0.0,0.0,0.0,0.0,1339.904977517337,-79.01031092706864,-14528.0
t13,23849.76533456739,0.0,-5099.555334567393,0.0,0.0,0.0,0.0,1150.0,-52.21,-19848.0,28299.969844602354,0.0,-3628.643115681337,0.0,0.0,0.0,0.0,-1410.8515734736347,-47.475155447387806,-23213.0,36652.9632513904,0.0,-4883.763669416647,0.0,0.0,0.0,0.0,4190.851573473635,-212.0511554473878,-35748.0,18881.5,0.0,-578.5,0.0,0.0,0.0,0.0,0.0,-0.0,-18303.0,7382.046475737237,0.0,-137.65338278723823,0.0,0.0,0.0,0.0,-1807.1785,-84.21459295,-5353.0,38995.18250320578,0.0,-812.2646946307864,0.0,0.0,0.0,0.0,-4467.1795,-280.73830857499996,-33435.0,16071.276468845412,0.0,-3348.4675673204183,0.0,0.0,0.0,0.0,2344.358,-148.166901525,-14919.0
