Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t1,-4600.0,-1065.332133454408,-767.3140000000001,-20641.6005,1217.568638672904,0.0,-7588.668580296829,4744.794289013583,10521.673999999999,5560.0,80.47637917950571,-7153.938,-2387.315,-1314.1785,0.0
t2,-4600.0,-2641.3889837637557,-767.3140000000001,-20641.6005,1217.568638672904,0.0,-7904.417135417495,4744.794289013583,10521.673999999999,5560.0,646.3453972295885,-7153.938,-2387.315,-1314.1785,0.0
t3,-4600.0,-4079.381830659906,-767.3140000000001,-20641.6005,1217.568638672904,0.0,-7779.136535938176,4744.794289013583,10521.673999999999,5560.0,897.6414083572125,-7153.938,-2387.315,-1314.1785,0.0
t4,-4600.0,-1988.24595778467,-767.3140000000001,-20641.6005,1217.568638672904,0.0,-7475.885672344965,4744.794289013583,10521.673999999999,5560.0,584.877600425452,-7153.938,-2387.315,-1314.1785,0.0
t5,-4600.0,-1946.0205049789436,-767.3140000000001,-20641.6005,1217.568638672904,0.0,-8016.1612358519715,4744.794289013583,10521.673999999999,5560.0,677.9953220416845,-7153.938,-2387.315,-1314.1785,0.0
t6,-4600.0,-3587.9813093725384,-767.3140000000001,-20641.6005,1217.568638672904,0.0,-7267.035183415564,4744.794289013583,10521.673999999999,5560.0,1180.2498847914637,-7153.938,-2387.315,-1314.1785,-250.58745196458563
t7,-4600.0,-7730.8825,-767.3140000000001,-20641.6005,1217.568638672904,0.0,-6582.375134284089,4744.794289013583,10521.673999999999,5560.0,1800.2332071595883,-7153.938,-2387.315,-1314.1785,0.0
t8,-4600.0,-660.5350841063547,-767.3140000000001,-14457.906890410482,1217.568638672904,0.0,0.0,4744.794289013583,10521.673999999999,5560.0,-296.8040750106452,-7153.938,-2387.315,-1314.1785,0.0
t9,-4600.0,1432.7074648752712,0.0,-15520.994798670894,1217.568638672904,0.0,3662.7277088241212,4744.794289013583,0.0,5560.0,-1328.7827369508925,-1586.8333794830337,-2387.315,-1314.1785,0.0
t10,-4600.0,1065.6751761483374,0.0,-11666.154202926275,1217.568638672904,0.0,541.5514240458452,4744.794289013583,0.0,5560.0,-891.9576877124075,0.0,-2387.315,-569.88972196239,0.0
t11,-4600.0,2883.585945685563,0.0,-9780.198278071906,1217.568638672904,0.0,1168.9151327210093,4744.794289013583,0.0,5560.0,-543.4872439872856,0.0,-2387.315,0.0,0.0
t12,-4600.0,3516.066000227386,0.0,-10012.40853327973,665.4803283939207,0.0,0.0,4744.794289013583,0.0,5560.0,-1101.2540178223753,0.0,-2387.315,0.0,0.0
t13,-4600.0,1125.0077036670289,0.0,-16117.3099516083,0.0,0.0,1694.6353693331844,4744.794289013583,0.0,5560.0,-1361.4866398471888,0.0,-1118.737941418158,0.0,0.0
t14,-4600.0,213.85977902001906,0.0,-18545.57338870951,0.0,0.0,0.0,4744.794289013583,0.0,5560.0,-1519.8687837904104,0.0,-140.86921412822508,0.0,0.0
t15,-2974.828432968064,3769.8936728589865,0.0,-19458.58184091424,0.0,0.0,747.5068868801395,4744.794289013583,3630.284003321493,5560.0,-465.1771684895763,0.0,0.0,0.0,0.0
t16,-4600.0,7730.8825,0.0,-18848.68261752475,0.0,0.0,0.0,4724.561784379434,10241.885861721028,5560.0,-2130.5797107799945,2668.201602301978,0.0,0.0,-135.1805525363855
t17,-4416.713227745777,4870.63040387849,-767.3140000000001,-20641.6005,0.0,1687.1795,-5963.3495712687945,3323.2916008202506,10521.673999999999,5560.0,-2189.2632562005538,1204.7739209947147,0.0,0.0,-500.0
t18,-4600.0,0.0,-767.3140000000001,-20641.6005,0.0,1687.1795,-10177.61881319994,4744.794289013583,10521.673999999999,5560.0,-974.9821232868649,1796.0379671256492,-407.07586190263726,0.0,-500.0
t19,-4600.0,0.0,-767.3140000000001,-20641.6005,0.0,1687.1795,-10033.654041892496,4744.794289013583,10521.673999999999,5560.0,-199.04742884476343,280.9688911365951,0.0,0.0,-500.0
t20,-4600.0,0.0,-767.3140000000001,-20641.6005,0.0,1687.1795,-9571.242348360574,4744.794289013583,10521.673999999999,5560.0,88.86013110886337,0.0,0.0,0.0,-338.0323218373299
t21,-4600.0,0.0,-767.3140000000001,-20641.6005,0.0,1687.1795,-10377.967448696516,4744.794289013583,10521.673999999999,5560.0,-304.78413487020146,2274.638326028946,0.0,0.0,-168.355325969239
t22,-4600.0,0.0,-767.3140000000001,-20641.6005,0.0,1240.8774111065823,-9292.91733414075,4744.794289013583,10521.673999999999,5560.0,-558.3968048179336,5256.94508820678,0.0,0.0,0.0
t23,-4600.0,0.0,-767.3140000000001,-20641.6005,0.0,227.2122476680822,-9368.207238059835,4744.794289013583,10521.673999999999,5560.0,-966.1376962725099,6955.491641026301,0.0,0.0,0.0
t24,-4600.0,0.0,-767.3140000000001,-20641.6005,0.0,952.6692180900073,-8299.807692382263,4744.794289013583,10521.673999999999,5560.0,-835.9837937035475,4525.617597421958,0.0,0.0,0.0
t25,-4600.0,0.0,-767.3140000000001,-20641.6005,1217.568638672904,-409.97176083214515,-7215.393255853486,4744.794289013583,10521.673999999999,5560.0,1901.9096409391873,-7153.938,-2387.315,-1314.1785,0.0
t26,-4600.0,-1580.673673595938,-767.3140000000001,-20641.6005,1217.568638672904,-671.9503244187093,-7931.713876028758,4744.794289013583,10521.673999999999,5560.0,1784.6628867223742,-7153.938,-2387.315,-1314.1785,0.0
t27,-4600.0,-2199.3695129096454,-767.3140000000001,-20641.6005,1217.568638672904,-1008.0944768781582,-6997.722756615339,4744.794289013583,10521.673999999999,5560.0,1305.6887029436177,-7153.938,-2387.315,-1314.1785,0.0
t28,-4600.0,-2205.1282821642067,-767.3140000000001,-20641.6005,1217.568638672904,-337.4638090235998,-6176.1791734995595,4744.794289013583,10521.673999999999,5560.0,607.6570346298929,-7153.938,-2387.315,-1314.1785,500.0
t29,-4600.0,-802.8235049190652,-767.3140000000001,-20641.6005,1217.568638672904,-520.4997930244153,-5157.376466696739,4744.794289013583,10521.673999999999,5560.0,377.0245532158564,-7153.938,-2387.315,-1314.1785,0.0
t30,-4600.0,-3291.361405342452,-767.3140000000001,-20641.6005,1217.568638672904,-396.55115612231407,-4091.35137927767,4744.794289013583,10521.673999999999,5560.0,218.0282563376715,-7153.938,-2387.315,-1314.1785,0.0
t31,-4600.0,-5677.616451984131,-767.3140000000001,-20641.6005,1217.568638672904,-1002.7578085521927,-4313.847128501318,4744.794289013583,10521.673999999999,5560.0,0.0,-7153.938,-2387.315,-1314.1785,0.0
t32,-4600.0,-4799.834453184481,-767.3140000000001,-20641.6005,1217.568638672904,0.0,0.0,4744.794289013583,10521.673999999999,5560.0,0.0,-7153.938,-2387.315,-1314.1785,152.02042478747833
t33,-4600.0,0.0,-767.3140000000001,-20641.6005,1217.568638672904,0.0,813.6513935002607,4744.794289013583,8846.706124042781,923.9078278862073,-1346.339588622999,-7153.938,-2387.315,-1314.1785,0.0
t34,-4600.0,0.0,0.0,-18973.889511494675,1217.568638672904,0.0,2884.262352960091,4744.794289013583,4949.345843514792,5560.0,-1335.7971983994933,-7153.938,-2387.315,-1314.1785,0.0
t35,-4600.0,0.0,-767.3140000000001,-20641.6005,1217.568638672904,0.0,2262.1817998432266,4744.794289013583,4446.623582474376,4313.4386755479845,-951.2590615000104,-5873.324051188834,-2387.315,-888.21736240065,0.0
t36,-4600.0,0.0,0.0,-20641.6005,1217.568638672904,0.0,0.0,4744.794289013583,5302.219255309129,2446.288639170204,-1202.5176844108703,-3334.80541198701,-2387.315,-796.2327756599877,0.0
t37,-4600.0,0.0,0.0,-20641.6005,1217.568638672904,0.0,0.0,2865.8075584240637,5698.432110709049,2306.1106547993286,-1152.3988592781539,-1874.3850486119316,-2387.315,0.0,0.0
t38,-3541.3523326668997,0.0,-767.3140000000001,-20641.6005,0.0,0.0,-353.92143246392465,0.0,5747.873690521674,5560.0,-466.7629887560433,-4838.916449571835,0.0,0.0,0.0
t39,-3537.7352231825375,0.0,-767.3140000000001,-20641.6005,0.0,0.0,-1380.0571468608632,0.0,7142.237317548346,5560.0,-780.5234140862588,-3376.7433741514715,0.0,0.0,0.0
t40,-4600.0,1471.045115452333,-767.3140000000001,-20641.6005,0.0,0.0,-1167.885141218239,88.49354354255459,10521.673999999999,5560.0,-2550.7377878675265,0.0,-857.0135501620921,0.0,0.0
t41,-4537.8115928160505,0.0,-767.3140000000001,-20641.6005,928.7642747537816,0.0,-3672.140969206619,2746.6739042260706,10521.673999999999,5560.0,-2833.9605,0.0,-2387.315,0.0,0.0
t42,-4600.0,0.0,-767.3140000000001,-20641.6005,395.67969875294847,0.0,-5040.810017505565,2773.97876902737,10521.673999999999,5560.0,-2627.7003755722226,0.0,-2387.315,0.0,0.0
t43,-4600.0,-913.2601208532292,-767.3140000000001,-20641.6005,0.0,0.0,-6452.926153137757,2454.7826315928314,10521.673999999999,5560.0,-2645.150644876166,0.0,-2083.70115125115,0.0,0.0
t44,-4600.0,0.0,-767.3140000000001,-20641.6005,291.14769597573735,0.0,-5760.525932176781,2968.8848887332692,10521.673999999999,5560.0,-2694.109677656456,0.0,-2387.315,0.0,0.0
t45,-4600.0,0.0,-767.3140000000001,-20641.6005,1217.568638672904,0.0,-6873.523876234255,4159.834588163079,10521.673999999999,5560.0,-2380.8930985568127,0.0,-2387.315,0.0,-500.0
t46,-4600.0,0.0,-767.3140000000001,-20641.6005,468.1776051353782,132.45434229835888,-7868.82849893568,4744.794289013583,10521.673999999999,5560.0,-2426.5267177225874,0.0,-2387.315,0.0,-500.0
t47,-4600.0,0.0,-767.3140000000001,-20641.6005,0.0,1687.1795,-8200.438628167753,4744.794289013583,10521.673999999999,5560.0,-2533.0392561027707,0.0,-1295.7446322649337,0.0,-500.0
t48,-4600.0,0.0,-767.3140000000001,-20641.6005,0.0,0.0,-7471.568981613183,4744.794289013583,10521.673999999999,5560.0,-2833.9605,0.0,-1565.18305229626,159.94201090779057,-500.0
t49,0.0,0.0,0.0,-18971.17249454349,0.0,0.0,-8834.258280479244,0.0,10521.673999999999,0.0,1732.7615708956919,0.0,-554.8410467650386,-1314.1785,0.0
t50,0.0,0.0,0.0,-18164.826103949486,0.0,0.0,-8693.202686401353,0.0,10521.673999999999,0.0,2833.9605,0.0,0.0,-1014.4364672280524,0.0
t51,0.0,0.0,0.0,-16323.235396608005,-1217.568638672904,0.0,-9543.560606060662,0.0,10521.673999999999,0.0,2833.9605,0.0,713.516060261822,-535.8605669133725,0.0
t52,0.0,0.0,0.0,-14409.974898739885,-1217.568638672904,0.0,-9205.328059892256,0.0,7789.908511032926,0.0,2550.3419829700606,0.0,2117.1856348411393,0.0,0.0
t53,0.0,0.0,0.0,-14624.199569709142,-1217.568638672904,0.0,-8584.106026883623,0.0,8548.795201586943,0.0,1386.3233171480622,924.8717321808199,1917.748959217565,0.0,0.0
t54,0.0,0.0,0.0,-15960.083396872624,-1217.568638672904,0.0,-8648.828400281918,0.0,6048.901105968139,0.0,2824.0222873440234,0.0,824.8945890195471,0.0,0.0
