Resource,Zone,region,New_Build,Can_Retire,Existing_Cap_MW,Max_Cap_MW,Min_Cap_MW,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,cluster,Resource_Type,MGA
Arizona_Li_Battery_8hr_90,0,None,1,0,0.0,-1,0.0,170468.1683876,0,0,None,0
Arizona_Li_Battery_8hr_90_Generic,0,None,1,0,0.0,-1,0.0,170468.1683876,0,0,None,0
Arizona_Solar_48,0,None,1,0,0.0,14905.4104489658,0.0,50562.183287,0,0,None,0
Arizona_Solar_48_Generic,0,None,1,0,0.0,14905.4104489658,0.0,50562.183287,0,0,None,0
Arizona_Solar_55,0,None,1,0,0.0,7835.2612013079,0.0,36692.255947900005,0,0,None,0
Arizona_Solar_55_Generic,0,None,1,0,0.0,7835.2612013079,0.0,36692.255947900005,0,0,None,0
Arizona_Solar_62,0,None,1,0,0.0,16736.1940350692,0.0,39600.8561225,0,0,None,0
Arizona_Solar_62_Generic,0,None,1,0,0.0,16736.1940350692,0.0,39600.8561225,0,0,None,0
Arizona_Solar_77,0,None,1,0,0.0,7333.7686547617,0.0,36242.8505927,0,0,None,0
Arizona_Solar_77_Generic,0,None,1,0,0.0,7333.7686547617,0.0,36242.8505927,0,0,None,0
Arizona_Solar_90,0,None,1,0,0.0,27874.8134482918,0.0,39763.8424132,0,0,None,0
Arizona_Solar_90_Generic,0,None,1,0,0.0,27874.8134482918,0.0,39763.8424132,0,0,None,0
Baja_California_Wind_133,0,None,1,0,0.0,2472.82,0.0,84515.7425426,0,0,None,0
Baja_California_Wind_133_Generic,0,None,1,0,0.0,2472.82,0.0,84515.7425426,0,0,None,0
Bell_Placer_group,0,None,0,0,0.0,480.0,0.0,35728.125,0,0,None,0
Birds_Landing_Contra_Costa_group,0,None,0,0,0.0,1766.0,0.0,36744.0543601,0,0,None,0
Borden_Storey_group,0,None,0,0,0.0,1247.0,0.0,3716.9206095,0,0,None,0
Calcite_Lugo_group,0,None,0,0,0.0,1046.0,0.0,21180.975143400003,0,0,None,0
Cape_Mendocino_Offshore_Line_group,0,None,0,0,0.0,10360.0,0.0,185400.0,0,0,None,0
Cape_Mendocino_Offshore_Wind_Asset,0,None,1,0,0.0,10360.0,0.0,277649.25496429997,0,0,None,0
Capistrano_San_Onofre_group,0,None,0,0,0.0,920.0,0.0,5854.2065217,0,0,None,0
Carberry_Round_Mt_group,0,None,0,0,0.0,26.0,0.0,641769.2307692,0,0,None,0
Central_Nevada_Geothermal_42,0,None,1,0,0.0,596.0,0.0,503529.7960012,0,0,None,0
Central_Nevada_Geothermal_42_Generic,0,None,1,0,0.0,596.0,0.0,503529.7960012,0,0,None,0
Central_Valley_North_Los_Banos_Biomass_47,0,None,1,0,0.0,384.7083918068,0.0,501502.0413026,0,0,None,0
Central_Valley_North_Los_Banos_Biomass_47_Generic,0,None,1,0,0.0,384.7083918068,0.0,501502.0413026,0,0,None,0
Central_Valley_North_Los_Banos_Wind_125,0,None,1,0,0.0,146.3324923484,0.0,107955.2984116,0,0,None,0
Central_Valley_North_Los_Banos_Wind_125_Generic,0,None,1,0,0.0,146.3324923484,0.0,107955.2984116,0,0,None,0
Central_Valley_North_Los_Banos_Wind_154,0,None,1,0,0.0,1222.7836461671,0.0,95107.6338383,0,0,None,0
Central_Valley_North_Los_Banos_Wind_154_Generic,0,None,1,0,0.0,1222.7836461671,0.0,95107.6338383,0,0,None,0
Central_Valley_North_Los_Banos_Wind_162,0,None,1,0,0.0,1391.5100366425,0.0,95254.3725986,0,0,None,0
Central_Valley_North_Los_Banos_Wind_162_Generic,0,None,1,0,0.0,1391.5100366425,0.0,95254.3725986,0,0,None,0
Central_Valley_North_Los_Banos_Wind_17,0,None,1,0,0.0,47.1043903223,0.0,93113.9639458,0,0,None,0
Central_Valley_North_Los_Banos_Wind_17_Generic,0,None,1,0,0.0,47.1043903223,0.0,93113.9639458,0,0,None,0
Chicarita_138_group,0,None,0,0,0.0,700.0,0.0,13242.8571429,0,0,None,0
Chowchilla_Le_Grand_group,0,None,0,0,0.0,1211.0,0.0,42101.5689513,0,0,None,0
Collinsville_500_group,0,None,1,0,0.0,978.0,0.0,0.0,0,0,None,0
Colorado_River_230_group,0,None,0,0,0.0,1370.0,0.0,4533.5036496,0,0,None,0
Colorado_River_Red_Bluff_group,0,None,1,0,0.0,588.0,0.0,0.0,0,0,None,0
Contra_Costa_Tesla_Newark_group,0,None,0,0,0.0,6034.0,0.0,6411.4478621,0,0,None,0
Control_Inyokern_group,0,None,0,0,0.0,186.0,0.0,163969.3548387,0,0,None,0
Cortina_Eagle_Rock_group,0,None,0,0,0.0,50.0,0.0,92700.0,0,0,None,0
DCRT_group,0,None,0,0,0.0,3000.0,0.0,14306.699999999999,0,0,None,0
Dairyland_Chowchilla_group,0,None,0,0,0.0,1211.0,0.0,19137.076795999998,0,0,None,0
Del_Amo_Barre_group,0,None,0,0,0.0,1058.0,0.0,963.7996219,0,0,None,0
Del_Norte_Offshore_Line_group,0,None,0,0,0.0,11010.0,0.0,185400.0,0,0,None,0
Del_Norte_Offshore_Wind_Asset,0,None,1,0,0.0,11010.0,0.0,284264.8435266,0,0,None,0
Devers_Red_Bluff_group,0,None,1,0,0.0,5000.0,0.0,0.0,0,0,None,0
Diablo_Midway_4_group,0,None,0,0,0.0,4125.0,0.0,18652.3636364,0,0,None,0
East_Miguel_group,0,None,1,0,0.0,2823.0,0.0,0.0,0,0,None,0
Encina_San_Luis_Rey_group,0,None,0,0,0.0,3914.0,0.0,1991.9131579,0,0,None,0
Etiwanda_Rancho_Vista_group,0,None,0,0,0.0,3350.0,0.0,2462.7761194,0,0,None,0
GLW_230_group,0,None,1,0,0.0,1285.0,0.0,0.0,0,0,None,0
Gates_Panoche_group,0,None,0,0,0.0,8379.0,0.0,2368.2476907,0,0,None,0
Gates_TB_13_group,0,None,0,0,0.0,10038.0,0.0,323.22175730000004,0,0,None,0
Gates_TB_5_group,0,None,0,0,0.0,47.0,0.0,216957.4468085,0,0,None,0
Generic_PGE_North_500_group,0,None,0,0,0.0,4500.0,0.0,78074.9883542,0,0,None,0
Generic_PGE_South_500_group,0,None,0,0,0.0,4500.0,0.0,63523.3026054,0,0,None,0
Generic_SCE_East_Pisgah_500_group,0,None,0,0,0.0,4500.0,0.0,41319.6617647,0,0,None,0
Generic_SCE_Eastern_500_group,0,None,0,0,0.0,4500.0,0.0,107323.9416019,0,0,None,0
Generic_SCE_Metro_500_group,0,None,0,0,0.0,4500.0,0.0,112343.13,0,0,None,0
Generic_SCE_North_Lugo_500_group,0,None,0,0,0.0,4500.0,0.0,68984.0,0,0,None,0
Generic_SCE_Northern_500_group,0,None,0,0,0.0,4500.0,0.0,112343.13,0,0,None,0
Grant_Eastshore_2_group,0,None,0,0,0.0,290.0,0.0,39956.896551699996,0,0,None,0
Greater_Imperial_Biomass_20,0,None,1,0,0.0,133.5805559137,0.0,501502.0413026,0,0,None,0
Greater_Imperial_Biomass_20_Generic,0,None,1,0,0.0,133.5805559137,0.0,501502.0413026,0,0,None,0
Greater_Imperial_Flow_Battery_107,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
Greater_Imperial_Flow_Battery_107_Generic,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
Greater_Imperial_Flow_Battery_108,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
Greater_Imperial_Flow_Battery_108_Generic,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
Greater_Imperial_Flow_Battery_133,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
Greater_Imperial_Flow_Battery_133_Generic,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
Greater_Imperial_Flow_Battery_20,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
Greater_Imperial_Flow_Battery_20_Generic,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
Greater_Imperial_Flow_Battery_63,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
Greater_Imperial_Flow_Battery_63_Generic,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
Greater_Imperial_Geothermal_20,0,None,1,0,0.0,547.5379393486,0.0,461660.7541291,0,0,None,0
Greater_Imperial_Geothermal_20_Generic,0,None,1,0,0.0,547.5379393486,0.0,461660.7541291,0,0,None,0
Greater_Imperial_Geothermal_63,0,None,1,0,0.0,1920.17,0.0,462126.41102390003,0,0,None,0
Greater_Imperial_Geothermal_63_Generic,0,None,1,0,0.0,1920.17,0.0,462126.41102390003,0,0,None,0
Greater_Imperial_Li_Battery_4hr_107,0,None,1,0,0.0,-1,0.0,106301.451946,0,0,None,0
Greater_Imperial_Li_Battery_4hr_107_Generic,0,None,1,0,0.0,-1,0.0,106301.451946,0,0,None,0
Greater_Imperial_Li_Battery_4hr_108,0,None,1,0,0.0,-1,0.0,106301.451946,0,0,None,0
Greater_Imperial_Li_Battery_4hr_108_Generic,0,None,1,0,0.0,-1,0.0,106301.451946,0,0,None,0
Greater_Imperial_Li_Battery_4hr_133,0,None,1,0,0.0,-1,0.0,106301.451946,0,0,None,0
Greater_Imperial_Li_Battery_4hr_133_Generic,0,None,1,0,0.0,-1,0.0,106301.451946,0,0,None,0
Greater_Imperial_Li_Battery_4hr_20,0,None,1,0,0.0,-1,0.0,106301.451946,0,0,None,0
Greater_Imperial_Li_Battery_4hr_20_Generic,0,None,1,0,0.0,-1,0.0,106301.451946,0,0,None,0
Greater_Imperial_Li_Battery_4hr_63,0,None,1,0,0.0,-1,0.0,106301.451946,0,0,None,0
Greater_Imperial_Li_Battery_4hr_63_Generic,0,None,1,0,0.0,-1,0.0,106301.451946,0,0,None,0
Greater_Imperial_Li_Battery_8hr_107,0,None,1,0,0.0,-1,0.0,171301.451946,0,0,None,0
Greater_Imperial_Li_Battery_8hr_107_Generic,0,None,1,0,0.0,-1,0.0,171301.451946,0,0,None,0
Greater_Imperial_Li_Battery_8hr_108,0,None,1,0,0.0,-1,0.0,171301.451946,0,0,None,0
Greater_Imperial_Li_Battery_8hr_108_Generic,0,None,1,0,0.0,-1,0.0,171301.451946,0,0,None,0
Greater_Imperial_Li_Battery_8hr_133,0,None,1,0,0.0,-1,0.0,171301.451946,0,0,None,0
Greater_Imperial_Li_Battery_8hr_133_Generic,0,None,1,0,0.0,-1,0.0,171301.451946,0,0,None,0
Greater_Imperial_Li_Battery_8hr_20,0,None,1,0,0.0,-1,0.0,171301.451946,0,0,None,0
Greater_Imperial_Li_Battery_8hr_20_Generic,0,None,1,0,0.0,-1,0.0,171301.451946,0,0,None,0
Greater_Imperial_Li_Battery_8hr_63,0,None,1,0,0.0,-1,0.0,171301.451946,0,0,None,0
Greater_Imperial_Li_Battery_8hr_63_Generic,0,None,1,0,0.0,-1,0.0,171301.451946,0,0,None,0
Greater_Imperial_Solar_107,0,None,1,0,0.0,681.4365632529,0.0,36533.0052765,0,0,None,0
Greater_Imperial_Solar_107_Generic,0,None,1,0,0.0,681.4365632529,0.0,36533.0052765,0,0,None,0
Greater_Imperial_Solar_108,0,None,1,0,0.0,1666.5111918532,0.0,43003.7059412,0,0,None,0
Greater_Imperial_Solar_108_Generic,0,None,1,0,0.0,1666.5111918532,0.0,43003.7059412,0,0,None,0
Greater_Imperial_Solar_133,0,None,1,0,0.0,109.1417919032,0.0,39967.9720639,0,0,None,0
Greater_Imperial_Solar_133_Generic,0,None,1,0,0.0,109.1417919032,0.0,39967.9720639,0,0,None,0
Greater_Imperial_Solar_20,0,None,1,0,0.0,8871.2687068015,0.0,46943.313042600006,0,0,None,0
Greater_Imperial_Solar_20_Generic,0,None,1,0,0.0,8871.2687068015,0.0,46943.313042600006,0,0,None,0
Greater_Imperial_Solar_63,0,None,1,0,0.0,2947.9477598113,0.0,49097.1300188,0,0,None,0
Greater_Imperial_Solar_63_Generic,0,None,1,0,0.0,2947.9477598113,0.0,49097.1300188,0,0,None,0
Greater_Imperial_Wind_108,0,None,1,0,0.0,133.2050386014,0.0,84649.1268426,0,0,None,0
Greater_Imperial_Wind_108_Generic,0,None,1,0,0.0,133.2050386014,0.0,84649.1268426,0,0,None,0
Greater_Kramer_Flow_Battery_103,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
Greater_Kramer_Flow_Battery_103_Generic,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
Greater_Kramer_Flow_Battery_123,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
Greater_Kramer_Flow_Battery_123_Generic,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
Greater_Kramer_Flow_Battery_156,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
Greater_Kramer_Flow_Battery_156_Generic,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
Greater_Kramer_Flow_Battery_86,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
Greater_Kramer_Flow_Battery_86_Generic,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
Greater_Kramer_Li_Battery_4hr_103,0,None,1,0,0.0,-1,0.0,106301.451946,0,0,None,0
Greater_Kramer_Li_Battery_4hr_103_Generic,0,None,1,0,0.0,-1,0.0,106301.451946,0,0,None,0
Greater_Kramer_Li_Battery_4hr_123,0,None,1,0,0.0,-1,0.0,106301.451946,0,0,None,0
Greater_Kramer_Li_Battery_4hr_123_Generic,0,None,1,0,0.0,-1,0.0,106301.451946,0,0,None,0
Greater_Kramer_Li_Battery_4hr_156,0,None,1,0,0.0,-1,0.0,106301.451946,0,0,None,0
Greater_Kramer_Li_Battery_4hr_156_Generic,0,None,1,0,0.0,-1,0.0,106301.451946,0,0,None,0
Greater_Kramer_Li_Battery_4hr_86,0,None,1,0,0.0,-1,0.0,106301.451946,0,0,None,0
Greater_Kramer_Li_Battery_4hr_86_Generic,0,None,1,0,0.0,-1,0.0,106301.451946,0,0,None,0
Greater_Kramer_Li_Battery_8hr_103,0,None,1,0,0.0,-1,0.0,171301.451946,0,0,None,0
Greater_Kramer_Li_Battery_8hr_103_Generic,0,None,1,0,0.0,-1,0.0,171301.451946,0,0,None,0
Greater_Kramer_Li_Battery_8hr_123,0,None,1,0,0.0,-1,0.0,171301.451946,0,0,None,0
Greater_Kramer_Li_Battery_8hr_123_Generic,0,None,1,0,0.0,-1,0.0,171301.451946,0,0,None,0
Greater_Kramer_Li_Battery_8hr_156,0,None,1,0,0.0,-1,0.0,171301.451946,0,0,None,0
Greater_Kramer_Li_Battery_8hr_156_Generic,0,None,1,0,0.0,-1,0.0,171301.451946,0,0,None,0
Greater_Kramer_Li_Battery_8hr_86,0,None,1,0,0.0,-1,0.0,171301.451946,0,0,None,0
Greater_Kramer_Li_Battery_8hr_86_Generic,0,None,1,0,0.0,-1,0.0,171301.451946,0,0,None,0
Greater_Kramer_Solar_103,0,None,1,0,0.0,3957.0895570925,0.0,37076.200964100004,0,0,None,0
Greater_Kramer_Solar_103_Generic,0,None,1,0,0.0,3957.0895570925,0.0,37076.200964100004,0,0,None,0
Greater_Kramer_Solar_123,0,None,1,0,0.0,10579.7574733397,0.0,43853.0930947,0,0,None,0
Greater_Kramer_Solar_123_Generic,0,None,1,0,0.0,10579.7574733397,0.0,43853.0930947,0,0,None,0
Greater_Kramer_Solar_156,0,None,1,0,0.0,4108.2089491464,0.0,47750.876588399995,0,0,None,0
Greater_Kramer_Solar_156_Generic,0,None,1,0,0.0,4108.2089491464,0.0,47750.876588399995,0,0,None,0
Greater_Kramer_Solar_86,0,None,1,0,0.0,793.9365629666,0.0,43185.2981806,0,0,None,0
Greater_Kramer_Solar_86_Generic,0,None,1,0,0.0,793.9365629666,0.0,43185.2981806,0,0,None,0
Greater_LA_Flow_Battery_18,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
Greater_LA_Flow_Battery_18_Generic,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
Greater_LA_Flow_Battery_30,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
Greater_LA_Flow_Battery_30_Generic,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
Greater_LA_Flow_Battery_4,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
Greater_LA_Flow_Battery_4_Generic,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
Greater_LA_Flow_Battery_58,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
Greater_LA_Flow_Battery_58_Generic,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
Greater_LA_Li_Battery_4hr_18,0,None,1,0,0.0,-1,0.0,106301.451946,0,0,None,0
Greater_LA_Li_Battery_4hr_18_Generic,0,None,1,0,0.0,-1,0.0,106301.451946,0,0,None,0
Greater_LA_Li_Battery_4hr_30,0,None,1,0,0.0,-1,0.0,106301.451946,0,0,None,0
Greater_LA_Li_Battery_4hr_30_Generic,0,None,1,0,0.0,-1,0.0,106301.451946,0,0,None,0
Greater_LA_Li_Battery_4hr_4,0,None,1,0,0.0,-1,0.0,106301.451946,0,0,None,0
Greater_LA_Li_Battery_4hr_4_Generic,0,None,1,0,0.0,-1,0.0,106301.451946,0,0,None,0
Greater_LA_Li_Battery_4hr_58,0,None,1,0,0.0,-1,0.0,106301.451946,0,0,None,0
Greater_LA_Li_Battery_4hr_58_Generic,0,None,1,0,0.0,-1,0.0,106301.451946,0,0,None,0
Greater_LA_Li_Battery_8hr_18,0,None,1,0,0.0,-1,0.0,171301.451946,0,0,None,0
Greater_LA_Li_Battery_8hr_18_Generic,0,None,1,0,0.0,-1,0.0,171301.451946,0,0,None,0
Greater_LA_Li_Battery_8hr_30,0,None,1,0,0.0,-1,0.0,171301.451946,0,0,None,0
Greater_LA_Li_Battery_8hr_30_Generic,0,None,1,0,0.0,-1,0.0,171301.451946,0,0,None,0
Greater_LA_Li_Battery_8hr_4,0,None,1,0,0.0,-1,0.0,171301.451946,0,0,None,0
Greater_LA_Li_Battery_8hr_4_Generic,0,None,1,0,0.0,-1,0.0,171301.451946,0,0,None,0
Greater_LA_Li_Battery_8hr_58,0,None,1,0,0.0,-1,0.0,171301.451946,0,0,None,0
Greater_LA_Li_Battery_8hr_58_Generic,0,None,1,0,0.0,-1,0.0,171301.451946,0,0,None,0
Greater_LA_Solar_18,0,None,1,0,0.0,3896.9216350817,0.0,48520.2405279,0,0,None,0
Greater_LA_Solar_18_Generic,0,None,1,0,0.0,3896.9216350817,0.0,48520.2405279,0,0,None,0
Greater_LA_Solar_30,0,None,1,0,0.0,72.7611960946,0.0,48851.126219699996,0,0,None,0
Greater_LA_Solar_30_Generic,0,None,1,0,0.0,72.7611960946,0.0,48851.126219699996,0,0,None,0
Greater_LA_Solar_4,0,None,1,0,0.0,375.0000015832,0.0,44838.3992506,0,0,None,0
Greater_LA_Solar_4_Generic,0,None,1,0,0.0,375.0000015832,0.0,44838.3992506,0,0,None,0
Greater_LA_Solar_58,0,None,1,0,0.0,7017.8171854029,0.0,49759.0591215,0,0,None,0
Greater_LA_Solar_58_Generic,0,None,1,0,0.0,7017.8171854029,0.0,49759.0591215,0,0,None,0
Hinson_Del_Amo_group,0,None,0,0,0.0,800.0,0.0,3244.5,0,0,None,0
Humboldt_Bay_Offshore_Wind_Asset,0,None,1,0,0.0,2680.0,0.0,282319.6250993,0,0,None,0
Humboldt_Offshore_Line_group,0,None,0,0,0.0,2680.0,0.0,148504.4776119,0,0,None,0
Idaho_Wind_19,0,None,1,0,0.0,1536.4525580792,0.0,213615.1111961,0,0,None,0
Idaho_Wind_19_Generic,0,None,1,0,0.0,1536.4525580792,0.0,213615.1111961,0,0,None,0
Internal_San_Diego_group,0,None,0,0,0.0,1821.0,0.0,5452.0428336,0,0,None,0
Inyokern_North_Kramer_Geothermal_156,0,None,1,0,0.0,43.4,0.0,468615.0464112,0,0,None,0
Inyokern_North_Kramer_Geothermal_156_Generic,0,None,1,0,0.0,43.4,0.0,468615.0464112,0,0,None,0
Inyokern_North_Kramer_Geothermal_9,0,None,1,0,0.0,7.1,0.0,459100.4163475,0,0,None,0
Inyokern_North_Kramer_Geothermal_9_Generic,0,None,1,0,0.0,7.1,0.0,459100.4163475,0,0,None,0
Jackson_Waukena_Corcoran_group,0,None,0,0,0.0,66.0,0.0,210681.8181818,0,0,None,0
Kern_TB_4_group,0,None,0,0,0.0,179.0,0.0,15536.3128492,0,0,None,0
Kern_Tevis_Stockdale_Lamont_group,0,None,0,0,0.0,367.0,0.0,30310.626703,0,0,None,0
Kramer_Victor_group,0,None,1,0,0.0,1206.0,0.0,0.0,0,0,None,0
Lugo_500_230_Transformer_group,0,None,1,0,0.0,1178.0,0.0,0.0,0,0,None,0
Lugo_Victorville_group,0,None,0,0,0.0,6800.0,0.0,29514.044117600002,0,0,None,0
Manning_115_group,0,None,0,0,0.0,3160.0,0.0,10854.1139241,0,0,None,0
Manning_500_group,0,None,1,0,0.0,4931.0,0.0,0.0,0,0,None,0
Merced_TB_2_group,0,None,0,0,0.0,358.0,0.0,32367.3184358,0,0,None,0
Midway_Q2005_group,0,None,0,0,0.0,16891.0,0.0,5158.8419869,0,0,None,0
Midway_Q2011_group,0,None,0,0,0.0,234.0,0.0,39615.3846154,0,0,None,0
Midway_TB_3_group,0,None,0,0,0.0,784.0,0.0,17735.9693878,0,0,None,0
Midway_Taft_group,0,None,0,0,0.0,206.0,0.0,279000.0,0,0,None,0
Moorpark_Pardee_group,0,None,0,0,0.0,900.0,0.0,61800.0,0,0,None,0
Morganhill_Metcalf_group,0,None,0,0,0.0,712.0,0.0,49474.7191011,0,0,None,0
Morro_Bay_Offshore_500_group,0,None,0,0,0.0,4875.0,0.0,3904.4923077,0,0,None,0
Morro_Bay_Offshore_Wind_Asset,0,None,1,0,0.0,4875.0,0.0,284834.84352660005,0,0,None,0
Moss_Landing_Las_Aguillas_group,0,None,0,0,0.0,1760.0,0.0,2117.3522727,0,0,None,0
New_Mexico_Wind_55,0,None,1,0,0.0,33376.8584708823,0.0,160166.1674986,0,0,None,0
New_Mexico_Wind_55_Generic,0,None,1,0,0.0,33376.8584708823,0.0,160166.1674986,0,0,None,0
Newark_Los_Esteros_group,0,None,1,0,0.0,348.0,0.0,0.0,0,0,None,0
Nikola_group,0,None,0,0,0.0,1255.0,0.0,125569.7211155,0,0,None,0
North_Magunden_group,0,None,0,0,0.0,500.0,0.0,232306.19999999998,0,0,None,0
Northern_California_Biomass_5,0,None,1,0,0.0,637.444039421,0.0,501502.0413026,0,0,None,0
Northern_California_Biomass_5_Generic,0,None,1,0,0.0,637.444039421,0.0,501502.0413026,0,0,None,0
Northern_California_Flow_Battery_100,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
Northern_California_Flow_Battery_100_Generic,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
Northern_California_Flow_Battery_112,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
Northern_California_Flow_Battery_112_Generic,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
Northern_California_Flow_Battery_113,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
Northern_California_Flow_Battery_113_Generic,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
Northern_California_Flow_Battery_114,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
Northern_California_Flow_Battery_114_Generic,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
Northern_California_Flow_Battery_116,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
Northern_California_Flow_Battery_116_Generic,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
Northern_California_Flow_Battery_121,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
Northern_California_Flow_Battery_121_Generic,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
Northern_California_Flow_Battery_122,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
Northern_California_Flow_Battery_122_Generic,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
Northern_California_Flow_Battery_126,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
Northern_California_Flow_Battery_126_Generic,0,None,1,0,0.0,-1,0.0,247877.8919778,0,0,None,0
