BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7
AnnualSum,1.6852886156393576e8,7.747989213477217e6,-9.132449951321764e6,0.0,0.0,4902.559138810418,0.0,1.3073825853645863e7,-1.3023858103045193e6,-1.789207434285714e8,1.5264185177851173e8,6.837952236591663e6,-8.368598677721941e6,0.0,0.0,12895.022683565678,0.0,3.866521869022065e7,-2.0345914788570334e6,-1.8775472757142854e8,2.3836256854169655e8,1.0777043491613207e7,-1.2987556909588637e7,0.0,0.0,18958.14865187208,0.0,6.485856147433806e7,-4.343044032425374e6,-2.966865307142858e8,2.2065544514396158e8,2.6686342190018655e6,-3.214527104398252e6,0.0,0.0,3596.0375785510028,0.0,-6.003262941888422e7,-3.6031621629736545e6,-1.564773567142857e8,5.424373815009439e7,1.6217744120981197e6,-1.9079698954655589e6,0.0,0.0,1642.9046518949751,0.0,-6.4333142619881295e6,-665367.1665335689,-4.6860504142857134e7,3.011229556652518e8,512564.4607208677,-636387.6207616632,0.0,0.0,6909.952049404266,0.0,-1.9587369040494538e6,-5.07954055321077e6,-2.939677650000001e8,1.9299072328589934e8,7.488446072017093e6,-8.809936550140548e6,0.0,0.0,1867.486006794814,0.0,-4.817292543328271e7,-4.621089146214354e6,-1.388770857142858e8
t1,16934.73074325495,2105.0809301979148,-0.0,0.0,0.0,0.0,0.0,6.540098074916614,-104.3517715277838,-18942.0,13222.130462986755,747.2076426132458,-0.0,0.0,0.0,0.0,0.0,5627.988,-280.3261056,-19317.0,19952.6034913527,0.0,-0.0,0.0,0.0,0.0,0.0,14244.060401925084,-665.6638932777838,-33531.0,29096.51993021083,0.0,-1807.1550751588109,0.0,0.0,0.0,0.0,-9299.41195183514,-481.9529032168758,-17508.0,5744.308177006774,17.692425318226014,-0.0,0.0,0.0,0.0,0.0,-390.2180000000001,-110.782602325,-5261.0,38821.54703238174,0.0,-0.0,0.0,0.0,0.0,0.0,-5651.948048164862,-870.5989842168758,-32299.0,19557.796824823756,856.0270222512454,-0.0,0.0,0.0,0.0,0.0,-4537.0105,-811.8133470749999,-15065.0
t2,16980.834865376935,3755.9351346230696,-0.0,0.0,0.0,0.0,0.0,-1450.0,-170.77,-19116.0,11638.981990006045,561.8331803627891,-0.0,0.0,0.0,0.0,0.0,8504.298793430087,-377.11396379892244,-20328.0,20163.58027337901,0.0,-0.0,0.0,0.0,0.0,0.0,12824.289706569913,-828.8699799489225,-32159.0,28074.2099076436,0.0,-1732.581780226189,0.0,0.0,0.0,0.0,-7908.267837343186,-416.36029007422565,-18017.0,6312.741680388319,0.0,-0.0,0.0,0.0,0.0,0.0,-928.0433024849107,-100.69837790340793,-5284.0,42165.357455667734,0.0,-0.0,0.0,0.0,0.0,0.0,-6505.266860171903,-815.0905954958176,-34845.0,19557.89675742477,669.9270896502312,-0.0,0.0,0.0,0.0,0.0,-4537.0105,-811.8133470749999,-14879.0
t3,16908.906082129703,2280.409334817858,-0.0,0.0,0.0,0.0,0.0,-446.3135204165667,-125.00189653099545,-18618.0,11972.484449322594,0.0,-0.0,0.0,0.0,0.0,0.0,9053.096559297777,-395.5810086203702,-20630.0,20151.763460182574,0.0,-0.0,0.0,0.0,0.0,0.0,11271.80546111879,-801.5689213013657,-30622.0,29905.310867822052,0.0,-804.5,0.0,0.0,0.0,0.0,-10365.328883319824,-582.4819845022242,-18153.0,6445.044882574237,0.0,-0.0,0.0,0.0,0.0,0.0,-1063.8936996170564,-98.1511829571802,-5283.0,40623.11490193318,0.0,-0.0,0.0,0.0,0.0,0.0,-3912.3554170631205,-983.7594848700439,-35727.0,19128.827221605723,569.9966254692754,-0.0,0.0,0.0,0.0,0.0,-4537.0105,-811.8133470749999,-14350.0
t4,18471.739725560008,1599.0302744399924,-0.0,0.0,0.0,0.0,0.0,-1450.0,-170.77,-18450.0,13518.430093929124,0.0,-0.0,0.0,0.0,0.0,0.0,8005.913194464611,-360.34328839373416,-21164.0,20005.423999008344,0.0,-0.0,0.0,0.0,0.0,0.0,13322.67530553539,-812.0993045437342,-32516.0,29779.833945279894,0.0,-578.5,0.0,0.0,0.0,0.0,-10404.073689969657,-588.2602553102357,-18209.0,6548.090997350703,0.0,-0.0,0.0,0.0,0.0,0.0,-1134.2591669051749,-96.83183044552797,-5317.0,39908.10225131488,0.0,-0.0,0.0,0.0,0.0,0.0,-3803.2451431251693,-990.8571081897078,-35114.0,18765.18855963429,876.6352874407103,-0.0,0.0,0.0,0.0,0.0,-4537.0105,-811.8133470749999,-14293.0
t5,17282.90235670499,2859.867643295009,-0.0,0.0,0.0,0.0,0.0,-1450.0,-170.77,-18522.0,12454.403955665053,2574.6269372129264,-0.0,0.0,0.0,0.0,0.0,7429.930580557784,-340.96147343576945,-22118.0,19971.059570143552,0.0,-0.0,0.0,0.0,0.0,0.0,13898.657919442217,-792.7174895857695,-33077.0,30330.00854593243,0.0,-1306.1445383989253,0.0,0.0,0.0,0.0,-10200.734197007545,-583.1298105259553,-18240.0,6745.688717324525,0.0,-0.0,0.0,0.0,0.0,0.0,-1309.1358242033373,-93.55289312118742,-5343.0,39593.713579518895,0.0,-0.0,0.0,0.0,0.0,0.0,-3831.707978789119,-989.0056007297678,-34773.0,18253.50910469581,1284.3147423791916,-0.0,0.0,0.0,0.0,0.0,-4537.0105,-811.8133470749999,-14189.0
t6,17465.874482464103,2826.895517535896,-0.0,0.0,0.0,0.0,0.0,-1450.0,-170.77,-18672.0,12875.192444377446,607.0133016056963,-0.0,0.0,0.0,0.0,0.0,9932.983456736023,-425.18920271916716,-22990.0,21664.340175605186,0.0,-0.0,0.0,0.0,0.0,0.0,11395.605043263979,-876.9452188691671,-32183.0,29774.31170969132,0.0,-578.5,0.0,0.0,0.0,0.0,-10571.641593709273,-625.1701159820489,-17999.0,7075.319704122777,0.0,-0.0,0.0,0.0,0.0,0.0,-1696.0209062907277,-86.29879783204886,-5293.0,38680.21550147501,0.0,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-34568.0,18047.556831451333,1295.2670156236682,-0.0,0.0,0.0,0.0,0.0,-4537.0105,-811.8133470749999,-13994.0
t7,17732.210000000003,0.0,-0.0,0.0,0.0,0.0,0.0,1150.0,-52.21,-18830.0,14015.96740888395,0.0,-0.0,0.0,0.0,0.0,0.0,9757.31039531852,-419.2778042024682,-23354.0,24793.285296868766,0.0,-1665.0,0.0,0.0,0.0,0.0,7571.288997313182,-691.5742941819472,-30008.0,29730.528712645802,0.0,-1213.9588015458048,0.0,0.0,0.0,0.0,-10460.484,-623.0859111,-17433.0,8104.713597180888,0.0,-1017.3205042308875,0.0,0.0,0.0,0.0,-1807.1785,-84.21459295,-5196.0,38205.21550147501,0.0,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-34093.0,17859.935213536184,0.0,-0.0,0.0,0.0,0.0,0.0,-3137.021392631701,-750.9138209044788,-13972.0
t8,20148.751424397444,0.0,-2358.5414243974474,0.0,0.0,0.0,0.0,1150.0,-52.21,-18888.0,17977.686855097116,0.0,-2246.9,0.0,0.0,0.0,0.0,7749.943037515274,-351.729892612389,-23129.0,32391.886982731306,0.0,-2040.5485610269884,0.0,0.0,0.0,0.0,-3.79465819133884,-163.54376351298018,-30184.0,26775.837414918708,0.0,-872.7082045769105,0.0,0.0,0.0,0.0,-8325.898111301623,-484.23109904017065,-17093.0,7994.569993031314,0.0,-967.1769000813133,0.0,0.0,0.0,0.0,-1807.1785,-84.21459295,-5136.0,34193.603769538546,0.0,-0.0,0.0,0.0,0.0,0.0,-241.32188869837591,-584.2818808401706,-33368.0,14843.13963242397,0.0,-2133.969859849443,0.0,0.0,0.0,0.0,1478.2501206760646,-304.4198932505912,-13883.0
