Fuel,AnnualSum
No_fuel,0.0
AZ_coal,3.3160620156512487e8
AZ_naturalgas,2.2350017554910448e8
AZ_uranium,3.6041417035168195e8
CA_N_naturalgas,26256.892568499286
CA_N_uranium,6.105001821679561e8
CA_S_naturalgas,17770.779428572947
MT_WY_CO_coal,3.949571439932823e8
MT_WY_CO_naturalgas,534107.4170583938
NM_coal,2.016663484993368e7
NM_naturalgas,103111.6543763881
PNW_coal,0.0
PNW_naturalgas,2.850783173322612e8
PNW_uranium,1.0546566959999985e8
UT_NV_coal,2.5955640549617988e8
UT_NV_naturalgas,1.3222087524541259e8
CA_S_uranium,1.7029381832326238e9
MT_WY_CO_uranium,1.4188384188553427e-9
NM_uranium,-6.988826184439743e-12
UT_NV_uranium,-1.0362071081328246e-7
None,0.0
