region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
AZ,AZ_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,1.2167357114248483e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.263714915584607e7,0.0,0.0,0.0,7.603981608406495e7,0.0,0.0,0.0,7.263714915584607e7,1.2167357114248483e8,-4.9036421986638755e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,2.1396738045492917e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6974501477121413e8,0.0,0.0,0.0,2.2490854607714158e7,0.0,0.0,0.0,1.6974501477121413e8,2.1396738045492917e8,-4.4222365683715045e7
CA_S,CA_S_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,5.264121191304337e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.610569567371108e7,0.0,0.0,0.0,3.4604029937710026e6,0.0,0.0,0.0,2.610569567371108e7,5.264121191304337e7,-2.6535516239332292e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,2.3923919430985802e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1682385042032608e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1682385042032608e8,2.3923919430985802e8,-1.2241534388953194e8
PNW,PNW_conventional_hydroelectric_1,6,1,5,0.0,0.0,0.0,1.2939582775574381e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.675039497297368e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.675039497297368e8,1.2939582775574381e9,-3.2645432782770133e8
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,6,0.0,0.0,0.0,2.841866724201017e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.032638366719615e7,0.0,0.0,0.0,1.7307755342991203e7,0.0,0.0,0.0,4.032638366719615e7,2.841866724201017e7,1.1907716425185978e7
AZ,AZ_conventional_steam_coal_1,1,1,7,0.0,0.0,0.0,1.1183598142785356e9,0.0,0.0,2.777472004971522e7,5.552913170197531e8,0.0,0.0,0.0,0.0,6.018306269847897e8,0.0,0.0,0.0,2.56551813560815e8,0.0,0.0,0.0,6.018306269847897e8,1.7014258513480039e9,-1.099595224363214e9
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,8,0.0,0.0,0.0,8.601289296780136e8,0.0,0.0,1.5756307755694214e7,2.110278507868382e8,0.0,1.2678259185917052e7,0.0,0.0,1.347839345850191e8,0.0,0.0,0.0,6.67176867978034e8,0.0,0.0,0.0,1.347839345850191e8,1.0995913474064631e9,-9.64807412821444e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,9,0.0,0.0,0.0,1.180099639997125e8,0.0,0.0,8.774977957922862e-10,1.0964818685449376e-8,0.0,-6.77987480831429e-9,0.0,0.0,3.0120536697685377e-9,0.0,0.0,0.0,1.5102711114394045e8,0.0,0.0,0.0,3.0120536697685377e-9,1.1800996399971251e8,-1.1800996399971251e8
AZ,AZ_natural_gas_steam_turbine_1,1,1,10,0.0,0.0,0.0,1.0541994832711688e8,0.0,0.0,3.229170683230873e-12,6.058228123687774e-10,0.0,0.0,0.0,0.0,1.2241181694670165e-10,0.0,0.0,0.0,5.699647150876155e7,0.0,0.0,0.0,1.2241181694670165e-10,1.0541994832711688e8,-1.0541994832711688e8
AZ,AZ_nuclear_1,1,1,11,0.0,0.0,0.0,1.2355678209959517e9,0.0,0.0,1.2854073600000052e6,1.260502592399977e8,0.0,0.0,0.0,0.0,3.05475872428015e8,0.0,0.0,0.0,1.2416024708001238e8,0.0,0.0,0.0,3.05475872428015e8,1.3629034875959492e9,-1.0574276151679342e9
AZ,AZ_other_peaker_1,1,1,12,0.0,0.0,0.0,7.232684428177545e6,0.0,0.0,-1.0026750520150279e-9,-2.7488600412847783e-8,0.0,3.574801407272131e-8,0.0,0.0,-1.1065393791650862e-8,0.0,0.0,0.0,1.2319902392630167e7,-0.0,0.0,0.0,-1.1065393791650862e-8,7.232684428177551e6,-7.232684428177563e6
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,13,0.0,0.0,0.0,8.304885861899866e8,0.0,0.0,5979.7136221112205,647411.7971520331,0.0,32494.266411795943,0.0,0.0,386058.00693893875,0.0,0.0,0.0,6.382061138610456e8,0.0,0.0,0.0,386058.00693893875,8.311744719671725e8,-8.307884139602336e8
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,14,0.0,0.0,0.0,1.3849020270018008e8,0.0,0.0,-1.5329305824707258e-10,-1.2425181739672549e-8,0.0,1.24987991512171e-8,0.0,0.0,-2.8690532797053536e-9,0.0,0.0,0.0,2.743021138041811e8,-0.0,0.0,0.0,-2.8690532797053536e-9,1.3849020270018008e8,-1.3849020270018008e8
CA_N,CA_N_nuclear_1,2,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_other_peaker_1,2,1,16,0.0,0.0,0.0,2.2632797913306925e7,0.0,0.0,3.378123178013734e-13,5.828333087265492e-11,0.0,-4.26905676342395e-12,0.0,0.0,8.199158002627074e-12,0.0,0.0,0.0,3.513566121504748e7,0.0,0.0,0.0,8.199158002627074e-12,2.2632797913306925e7,-2.2632797913306925e7
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,17,0.0,0.0,0.0,9.08853896306034e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.041707930212002e8,0.0,0.0,0.0,0.0,9.08853896306034e8,-9.08853896306034e8
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,18,0.0,0.0,0.0,1.921500723066462e8,0.0,0.0,8.009038927931606e-12,8.109763958990308e-10,0.0,-5.958456594747813e-10,0.0,0.0,1.5487046978451496e-10,0.0,0.0,0.0,5.077489805604671e8,0.0,0.0,0.0,1.5487046978451496e-10,1.921500723066462e8,-1.921500723066462e8
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,19,0.0,0.0,0.0,7.764169713249359e7,0.0,0.0,809.9171253206893,368208.84307129326,0.0,5376.213203517047,0.0,0.0,219955.64890128683,0.0,0.0,0.0,3.3045669512797616e7,0.0,0.0,0.0,219955.64890128683,7.801609210589372e7,-7.779613645699243e7
CA_S,CA_S_other_peaker_1,3,1,20,0.0,0.0,0.0,257334.89463201837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0899917022498616e6,0.0,0.0,0.0,0.0,257334.89463201837,-257334.89463201837
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,21,0.0,0.0,0.0,1.8641167530443778e9,0.0,0.0,2.7833137084492885e7,6.912860591401348e8,0.0,0.0,0.0,0.0,5.477661305715938e8,0.0,0.0,0.0,4.446598101183431e8,0.0,0.0,0.0,5.477661305715938e8,2.583235949269006e9,-2.035469818697412e9
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,22,0.0,0.0,0.0,3.232582417088994e8,0.0,0.0,68934.3566667166,1.862379147095669e6,0.0,46001.127649059694,0.0,0.0,1.288866721860517e6,0.0,0.0,0.0,2.3513271738200206e8,0.0,0.0,0.0,1.288866721860517e6,3.252355563403109e8,-3.2394668961845034e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,23,0.0,0.0,0.0,1.8051986070940155e8,0.0,0.0,1.3043941545554106e-9,1.4714075095250226e-8,0.0,0.0,0.0,0.0,1.9069065117966474e-9,0.0,0.0,0.0,1.9234393462784392e8,0.0,0.0,0.0,1.9069065117966474e-9,1.8051986070940155e8,-1.8051986070940155e8
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,24,0.0,0.0,0.0,1.693667987519314e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.09609385414588e7,0.0,0.0,0.0,0.0,1.693667987519314e8,-1.693667987519314e8
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,25,0.0,0.0,0.0,9.435319887434095e6,0.0,0.0,6357.931502617691,114373.40779436259,0.0,5753.661545456969,0.0,0.0,73206.40570338817,0.0,0.0,0.0,3.0685632021619618e7,0.0,0.0,0.0,73206.40570338817,9.561804888276532e6,-9.488598482573144e6
NM,NM_conventional_steam_coal_1,5,1,26,0.0,0.0,0.0,1.3130701093150498e8,0.0,0.0,2.8327303514134395e6,3.535082063652924e7,0.0,0.0,0.0,0.0,3.2948947302239496e7,0.0,0.0,0.0,2.0814798359627232e7,0.0,0.0,0.0,3.2948947302239496e7,1.6949056191944766e8,-1.3654161461720815e8
NM,NM_natural_gas_fired_combined_cycle_1,5,1,27,0.0,0.0,0.0,1.3166014835189134e8,0.0,0.0,31252.857474002303,581183.6161751082,0.0,16195.328323309346,0.0,0.0,381705.42218411877,0.0,0.0,0.0,8.938198802091876e7,0.0,0.0,0.0,381705.42218411877,1.3228878015386376e8,-1.3190707473167963e8
NM,NM_natural_gas_fired_combustion_turbine_1,5,1,28,0.0,0.0,0.0,5.098106650464737e7,0.0,0.0,-8.481038094032558e-13,-7.397329682135025e-12,0.0,0.0,0.0,0.0,-3.4904246941355923e-12,0.0,0.0,0.0,8.301590358755226e7,-0.0,0.0,0.0,-3.4904246941355923e-12,5.098106650464737e7,-5.098106650464737e7
