BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7
AnnualSum,1.6716665636373332e8,1.3594033233620735e7,-1.601222640237847e7,0.0,0.0,9330.763553660801,0.0,1.5524196879065812e7,-1.3717374090235895e6,-1.7891025342857143e8,1.710344375613637e8,9.000721541630795e6,-1.1066748510341326e7,0.0,0.0,13246.504478659512,0.0,2.089848931632194e7,-2.120773413453804e6,-1.877593729999999e8,2.4247286983526865e8,1.1402825362459391e7,-1.3774866195508918e7,0.0,0.0,19908.74210732933,0.0,6.102735582847769e7,-4.455754715661207e6,-2.966923388571429e8,2.148982162796277e8,3.742159925228132e6,-4.525436797236032e6,0.0,0.0,3240.811857142858,0.0,-5.436522907313159e7,-3.2683245749167358e6,-1.5648462657142854e8,5.349385505657644e7,1.7338464786031956e6,-2.0398193853941003e6,0.0,0.0,1623.2747832215412,0.0,-5.671452702242836e6,-658691.1508973009,-4.685936157142856e7,3.032016335264757e8,1.1961977283399608e6,-1.4701762469141828e6,0.0,0.0,6617.43641357777,0.0,-4.044264955429143e6,-4.903206631742941e6,-2.93986800857143e8,1.7791151695776322e8,6.87494683136975e6,-8.088172738038121e6,0.0,0.0,1732.3035486950346,0.0,-3.3369095293061856e7,-4.461884061581737e6,-1.3886904400000006e8
t1,15757.647753653664,4805.122246346335,-0.0,0.0,0.0,0.0,0.0,-1450.0,-170.77,-18942.0,9339.363469044369,0.0,-0.0,0.0,0.0,57.951,0.0,10359.217509552062,-439.5319785964268,-19317.0,20993.1191354055,2359.2048688929845,-0.0,0.0,0.0,100.593,0.0,10969.37099044794,-891.2879947464269,-33531.0,30035.098420475,0.0,-0.0,0.0,0.0,0.0,0.0,-11877.4445,-649.6539204750001,-17508.0,5697.864042687887,0.0,-0.0,0.0,0.0,0.0,0.0,-329.0598426269544,-107.80420006093267,-5261.0,36237.223755811814,173.9917456631916,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-32299.0,20204.21364872712,267.7899534568505,-0.0,0.0,0.0,0.0,0.0,-4598.168657373046,-808.8349448109326,-15065.0
t2,16107.532098630087,4629.237901369913,-0.0,0.0,0.0,0.0,0.0,-1450.0,-170.77,-19116.0,8983.128030934213,571.1,-0.0,0.0,0.0,60.984,0.0,11179.937164035586,-467.14919496979746,-20328.0,20947.202552903418,1885.5743222519689,-0.0,0.0,0.0,96.477,0.0,10148.651335964416,-918.9052111197975,-32159.0,30045.759972935688,0.0,-0.0,0.0,0.0,0.0,0.0,-11388.277925728287,-640.4820472074053,-18017.0,6264.99530332912,0.0,-0.0,0.0,0.0,0.0,0.0,-879.3845742717143,-101.61072905740535,-5284.0,38892.61550147501,64.6,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-34845.0,20190.976755604683,36.84709147031299,-0.0,0.0,0.0,0.0,0.0,-4537.0105,-811.8133470749999,-14879.0
t3,16025.882505031237,4212.887494968762,-0.0,0.0,0.0,0.0,0.0,-1450.0,-170.77,-18618.0,8994.736175454653,394.7556072453785,-0.0,0.0,0.0,61.89,0.0,11661.98843762609,-483.37022032611793,-20630.0,21021.117085630198,777.5430884719884,-0.0,0.0,0.0,91.866,0.0,9666.60006237391,-935.1262364761178,-30622.0,30587.49841735633,0.0,-544.2066639350959,0.0,0.0,0.0,0.0,-11252.358201051506,-637.9335523697157,-18153.0,6397.3665331682105,0.0,-0.0,0.0,0.0,0.0,0.0,-1015.3042989484945,-99.06223421971573,-5283.0,39525.21550147501,314.0,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-35727.0,19698.823847075,0.0,-0.0,0.0,0.0,0.0,0.0,-4537.0105,-811.8133470749999,-14350.0
t4,15954.994820889027,4115.775179110971,-0.0,0.0,0.0,0.0,0.0,-1450.0,-170.77,-18450.0,9785.473598643337,60.57672426469924,-0.0,0.0,0.0,63.492000000000004,0.0,11740.468760275227,-486.01108318326146,-21164.0,20903.135332476977,2864.9640271315125,-0.0,0.0,0.0,97.548,0.0,9588.119739724772,-937.7670993332615,-32516.0,30604.51198501841,0.0,-578.5,0.0,0.0,0.0,0.0,-11180.427140042611,-636.584844975799,-18209.0,6501.948886783188,0.0,-0.0,0.0,0.0,0.0,0.0,-1087.2353599573885,-97.71352682579897,-5317.0,39226.21550147501,0.0,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-35114.0,19362.119634873794,279.7042122012017,-0.0,0.0,0.0,0.0,0.0,-4537.0105,-811.8133470749999,-14293.0
t5,15907.692382230714,4235.077617769287,-0.0,0.0,0.0,0.0,0.0,-1450.0,-170.77,-18522.0,10673.73973877174,1928.07980424479,-0.0,0.0,0.0,66.354,0.0,9872.997119453066,-423.17066246959564,-22118.0,21047.594717468433,1349.50958060423,-0.0,0.0,0.0,99.23100000000001,0.0,11455.591380546935,-874.9266786195956,-33077.0,31552.659506372336,0.0,-1674.4426317701734,0.0,0.0,0.0,0.0,-11004.922737180039,-633.2941374221258,-18240.0,6700.162582092087,0.0,-0.0,0.0,0.0,0.0,0.0,-1262.7397628199608,-94.42281927212574,-5343.0,38706.98601734926,178.22948412574513,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-34773.0,18840.86627677939,696.9575702956054,-0.0,0.0,0.0,0.0,0.0,-4537.0105,-811.8133470749999,-14189.0
t6,17261.43720967414,3031.332790325864,-0.0,0.0,0.0,0.0,0.0,-1450.0,-170.77,-18672.0,11533.036681826385,1113.8281485826365,-0.0,0.0,0.0,68.97,0.0,10726.040750236432,-451.875580645456,-22990.0,22387.53484703189,0.0,-0.0,0.0,0.0,96.549,0.0,10602.547749763567,-903.6315967954561,-32183.0,29821.051340592785,0.0,-578.5,0.0,0.0,0.0,0.0,-10617.52098600519,-626.0303545875972,-17999.0,7030.300550432409,0.0,-0.0,0.0,0.0,0.0,0.0,-1650.1415139948122,-87.15903643759728,-5293.0,38421.17036866408,259.0451328109342,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-34568.0,18625.446348734975,717.3774983400208,-0.0,0.0,0.0,0.0,0.0,-4537.0105,-811.8133470749999,-13994.0
t7,17732.210000000003,0.0,-0.0,0.0,0.0,0.0,0.0,1150.0,-52.21,-18830.0,11600.037557026966,0.0,-1134.4997553019666,0.0,0.0,70.062,0.0,13358.8705,-540.470301725,-23354.0,25617.481447479575,0.0,-116.11955368363839,0.0,0.0,90.024,0.0,5286.667737667611,-870.053631463541,-30008.0,29310.204400049228,0.0,-804.5,0.0,0.0,0.0,0.0,-10449.410867718956,-623.2935323302696,-17433.0,8059.559455554779,0.0,-960.8856090934648,0.0,0.0,0.0,0.0,-1818.2516322810438,-84.42221418026958,-5196.0,38205.21550147501,0.0,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-34093.0,19234.160898331153,0.0,-0.0,0.0,0.0,0.0,0.0,-4453.96023766761,-808.2006606635409,-13972.0
t8,19954.17503651507,0.0,-2163.9650365150733,0.0,0.0,0.0,0.0,1150.0,-52.21,-18888.0,17864.45181270045,0.0,-2246.9,0.0,0.0,0.0,0.0,7867.121122470688,-355.67293517113865,-23129.0,33215.128107312885,0.0,-1665.0,0.0,0.0,0.0,0.0,-1247.6518420431473,-118.47626526973664,-30184.0,23678.38616836902,0.0,-1825.8693368375516,0.0,0.0,0.0,0.0,-4488.626969655418,-270.88986187604394,-17093.0,7959.101022558446,0.0,-931.7079296084453,0.0,0.0,0.0,0.0,-1807.1785,-84.21459295,-5136.0,36140.5817116955,0.0,-314.0,0.0,0.0,0.0,0.0,-1987.9157623354195,-470.66594936008096,-33368.0,15141.324054106155,0.0,-1616.8919589048905,0.0,0.0,0.0,0.0,514.2519515632973,-155.684046764561,-13883.0
