Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Time_Index
9000.0,1.0,1.0,1.0,9000.0,36.0,24.0,237.7431258183547,2244.31217878428,32896.07779971672,0.0,442.40973467814,2912.56183314414,18345.379652893713,13312.56456977652,1
,,,,,,,255.4695869539338,2106.18949565367,30078.309061394284,0.0,407.72819160954,2788.7133771120602,17884.14666586983,12718.787717184841,2
,,,,,,,236.7003928103795,2016.9298282715101,27911.74150473777,0.0,396.24103077075,2721.12750539163,17622.13168263096,12379.95559429938,3
,,,,,,,274.23878109748813,1987.6603980459602,26906.09015608326,0.0,378.50415024195,2738.4662892361503,17830.733143115882,12261.41906045886,4
,,,,,,,350.3582906796807,2014.1480229195602,27055.81897542738,0.0,377.05175059572,2854.17613244331,18511.03375386714,12316.85768551653,5
,,,,,,,253.3841209379833,2104.73811894825,27993.05950892868,0.0,380.39667099318,2976.96303028089,19753.619962257722,12585.6620714871,6
,,,,,,,187.6919414355432,2279.8709080666204,30365.244347239535,0.0,418.02702546492,3229.26002785494,21116.38659684471,13191.11021356461,7
,,,,,,,228.3585287465776,2464.55859382884,33165.93116735019,0.0,472.99815147096007,3511.98836033967,22047.15332105019,13742.94336956658,8
,,,,,,,188.73467444351843,2609.9381604864598,34860.385229278865,0.0,527.0450231566799,3648.57551470656,22530.0404389203,14325.41366046891,9
,,,,,,,207.5038685870728,2795.8353268365004,36763.33085247348,0.0,595.70391552615,3985.4433151139397,22709.76972494373,14955.29856490734,10
,,,,,,,202.2902035471965,2965.5254533095904,38371.22132894145,0.0,641.1684256657201,4131.9383459634,23182.91248393296,15786.14848517997,11
,,,,,,,282.58064516129,3161.7032046561903,39802.79237142943,0.0,697.06380599217,4285.86428417472,23503.03271827587,16621.375139009822,12
,,,,,,,152.239019164385,3366.71016429402,40779.14430385116,0.0,740.9438801539201,4428.113082245911,23774.070256034043,17655.37844189517,13
,,,,,,,162.66634924413745,3534.94891406169,41027.46005607164,0.0,776.94578653743,4532.499638044381,24429.46861631214,18432.978103888738,14
,,,,,,,291.9652422330672,3659.52541460859,40588.21779701778,0.0,798.99585389451,4615.301177220151,25048.41585633243,19670.13478938681,15
,,,,,,,217.93119866682517,3823.2890862012005,39165.53609295549,0.0,822.8064056714101,4581.3313149942605,25262.43084952893,20280.324392817933,16
,,,,,,,201.24747053922133,3854.61463342617,38470.747184810905,0.0,826.19533817937,4481.89869743703,25296.3556545213,20669.85367940763,17
,,,,,,,316.9908344244729,3663.5167005483604,37045.14366420531,0.0,776.37362910102,4252.24827468027,25081.61885696322,20594.71975334256,18
,,,,,,,277.36698012141386,3504.95379548343,35667.67544675757,0.0,736.98279020955,4065.7678851690903,24654.671577112502,20038.145135986982,19
,,,,,,,224.1875967146766,3334.53798065763,35558.076561471724,0.0,696.05152745085,4012.6899754410297,24032.83711964598,19101.8888825454,20
,,,,,,,200.20473753124608,3148.64081430759,35647.69864631076,0.0,654.63613147665,3771.71626527558,23089.07791693287,18317.72412021609,21
,,,,,,,212.71753362694895,2854.01134311129,34223.973737839384,0.0,605.8267009396201,3518.0038567755,21634.28122624947,17428.882480310793,22
