Zone,1,2,3,4,5,6,7,Total
CO2_Price_1,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
AnnualSum,4.621444021313977e7,3.842942882957558e6,3.173220744763984e6,4.6325012881057754e7,1.978760740051276e6,1.5431582649476957e7,3.943938150041939e7,1.5640534161186668e8
t1,7274.6298597215355,2083.4929424166307,1778.2202395452584,6936.095679839999,292.4363904,4489.114221941362,7853.915792363599,30707.905126228383
t2,7274.6298597215355,2083.492942416632,1778.2202395452584,6936.095679839999,292.4363904,4489.114221941362,7853.915792363578,30707.90512622837
t3,7274.6298597215355,2083.4929424166316,1778.2202395452584,6936.095679839999,292.4363904,4489.114221941362,7853.915792363578,30707.90512622836
t4,7274.629859721532,2083.4929424166316,1778.2202395452584,6936.095679839999,292.43639040000016,4489.1142219413605,7853.915792363578,30707.90512622836
t5,7274.629859721532,2083.4929424166316,1778.2202395452584,6936.095679839999,292.4363904,4489.114221941362,7853.915792363578,30707.90512622836
t6,7274.629859721532,2050.989407919354,1778.2202395452584,6936.095679839999,292.4363904,4179.625280719308,7853.915792363578,30365.91265050903
t7,7274.629859721532,2018.563089073532,1061.3033978567523,6936.095679839999,292.4363904,3611.012786148262,7853.915792363576,29047.956995403652
t8,6358.458811823606,0.0,0.0,6936.095679839999,292.4363904,2244.557110970678,6782.809993060039,22614.357986094325
t9,6358.458811823606,0.0,0.0,6936.095679839999,292.4363904,2244.557110970678,6782.809993060039,22614.357986094325
t10,6358.458811823606,0.0,0.0,6936.095679839999,292.4363904,2244.557110970678,6782.809993060039,22614.357986094325
t11,6358.458811823606,0.0,0.0,6936.095679839999,292.4363904,2244.557110970678,6782.809993060039,22614.357986094325
t12,6358.458811823606,0.0,-1.0616713552735747e-12,6936.095679839999,292.4363904,2244.557110970678,6782.809993060039,22614.35798609432
t13,6358.458811823606,0.0,5.630075368875017e-13,6936.095679839999,292.4363904,2244.557110970678,6782.809993060039,22614.357986094325
t14,6358.458811823605,0.0,0.0,6936.095679839999,292.4363904,2244.557110970678,6782.809993060039,22614.35798609432
t15,6358.458811823606,0.0,0.0,6936.095679839999,292.4363904,3073.061936320036,6782.809993060039,23442.862811443683
t16,6358.458811823606,-1.3487929461319938e-12,0.0,6936.095679839999,292.4363904,4489.114221941356,7853.915792363578,25930.020896368536
t17,7112.883606990779,459.2139061978266,1990.224211399586,6936.095679839999,292.4363904,4489.114221941356,7853.915792363578,29133.88380913312
t18,7274.629859721532,2018.5630890735315,1778.2202395452582,6936.095679839999,292.4363904,4489.114221941358,7853.915792363578,30642.975272885255
t19,7274.629859721532,2018.563089073532,1778.2202395452582,6936.095679839999,292.4363904,4489.114221941349,7853.915792363578,30642.975272885247
t20,7274.629859721532,2018.563089073532,1778.2202395452582,6936.095679839999,292.4363904,4489.11422194135,7853.915792363578,30642.975272885247
t21,7274.629859721532,2018.563089073532,1778.2202395452584,6936.095679839999,292.4363904,4489.11422194135,7853.915792363599,30642.97527288527
t22,7274.629859721532,2018.563089073532,1778.2202395452584,6936.095679839999,292.4363904,4489.11422194135,7853.915792363599,30642.97527288527
t23,7274.6298597215355,2100.6929035671214,1778.2202395452584,6936.095679839999,292.4363904,4489.11422194135,7853.915792363599,30725.105087378863
t24,7274.6298597215355,2083.4929424166316,1778.2202395452587,6936.095679839999,292.4363904,4489.11422194135,7853.915792363599,30707.90512622837
t25,8332.885660911012,2018.563089073532,1830.6260460171195,6936.095679839999,292.4363904,5690.420097951368,6614.670259447499,31715.697223640527
t26,8332.885660911012,2018.563089073532,1830.6260460171195,6936.095679839999,292.4363904,6038.7308969024425,6614.670259447501,32064.008022591603
t27,8332.885660911012,2018.563089073532,1830.6260460171195,5995.511248672419,292.4363904,5477.274243561822,6614.670259447501,30561.966938083402
t28,8332.885660911012,2018.563089073532,1830.6260460171195,3980.2060860885563,292.4363904,6038.7308969024425,6614.670259447501,29108.118428840164
t29,8332.885660911012,2018.563089073532,1830.6260460171195,3542.5948330216224,292.4363904,6038.7308969024425,6614.670259447501,28670.50717577323
