BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7
AnnualSum,1.5178848638980657e8,7.2548770245522605e6,-8.555149900531152e6,0.0,0.0,8692.292787806393,0.0,3.240647125021287e7,-4.014103628256944e6,-1.7888927342857143e8,1.6213782062418205e8,1.1331501486636208e7,-1.3825689056305014e7,0.0,0.0,12544.841076409473,0.0,3.2179634483997326e7,-4.0671485224440084e6,-1.877686638571428e8,2.1034938509012148e8,9.730655618475158e6,-1.1796449442947835e7,0.0,0.0,16990.515822193793,0.0,9.425052807070889e7,-5.847154709322637e6,-2.9670395514285725e8,2.221299629183989e8,2.2197819388436493e6,-2.731484262166192e6,0.0,0.0,11293.466320393964,0.0,-6.145665461790777e7,-3.6737331577747557e6,-1.5649916628571424e8,7.915537564232066e7,421817.62307409476,-496256.0268545648,0.0,0.0,2079.37476424104,0.0,-3.0289821385930806e7,-1.9361187988022005e6,-4.685707642857144e7,3.209698144588155e8,930601.583025577,-1.1560622214551822e6,0.0,0.0,21015.733523460327,0.0,-2.0118806571885787e7,-6.621690410594824e6,-2.940248725714287e8,1.9160036868951142e8,1.3915178582342532e6,-1.6370798322553854e6,0.0,0.0,7768.7802371195485,0.0,-4.6971351229194686e7,-5.538263695104113e6,-1.3885296057142866e8
t1,17034.34985379,1313.6148434836039,-0.0,0.0,0.0,0.0,0.0,1270.2782931110733,-676.2429903846783,-18942.0,3641.2362684505124,2990.812372401855,-0.0,0.0,0.0,0.0,0.0,13304.343166086439,-619.3918069388087,-19317.0,17281.161806157786,333.5327100736322,-0.0,0.0,0.0,0.0,0.0,16894.234199110364,-977.9287153417829,-33531.0,28322.785513033137,0.0,-0.0,0.0,0.0,0.0,0.0,-10186.563594326764,-628.2219187063731,-17508.0,11727.075406229611,0.0,-0.0,0.0,0.0,0.0,0.0,-6188.098905673235,-277.97650055637314,-5261.0,39213.6376929,378.6,-0.0,0.0,0.0,0.0,0.0,-6147.735999999999,-1145.5016928999999,-32299.0,24375.468465802136,513.4837291374415,-0.0,0.0,0.0,0.0,0.0,-8946.457158307876,-877.495036631704,-15065.0
t2,18064.818989448926,1136.9794666009318,-0.0,0.0,0.0,0.0,0.0,620.092984411519,-705.891440461378,-19116.0,5994.793025697661,0.0,-0.0,0.0,0.0,0.0,0.0,15009.993929427577,-676.7869551252379,-20328.0,17385.20356913613,0.0,-0.0,0.0,0.0,0.0,0.0,15838.76874446878,-1064.972313604912,-32159.0,28256.024423787225,0.0,-0.0,0.0,0.0,0.0,0.0,-9599.800700827747,-639.2237229594798,-18017.0,12347.840103981733,0.0,-0.0,0.0,0.0,0.0,0.0,-6774.861799172253,-288.9783048094797,-5284.0,41655.596698741276,284.3652200094824,-0.0,0.0,0.0,0.0,0.0,-5934.799551362023,-1160.1623673887248,-34845.0,24485.19836556866,445.3509524976206,-0.0,0.0,0.0,0.0,0.0,-9159.393606945854,-892.1557111204287,-14879.0
t3,16322.509072168194,1457.6709002881682,-0.0,0.0,0.0,0.0,0.0,1503.4312433953519,-665.6112158517152,-18618.0,3566.9391988551006,2125.27107416694,-0.0,0.0,0.0,0.0,0.0,15635.629312752068,-697.839585774107,-20630.0,17337.94961748366,0.0,-0.0,0.0,0.0,0.0,0.0,14329.795102160457,-1045.7447196441183,-30622.0,28514.47559312679,0.0,-226.0,0.0,0.0,0.0,0.0,-9494.273230090994,-641.2023630357938,-18153.0,12454.346214794801,0.0,-0.0,0.0,0.0,0.0,0.0,-6880.389269909006,-290.95694488579386,-5283.0,42780.79627451914,239.44141838086048,-0.0,0.0,0.0,0.0,0.0,-6147.735999999999,-1145.5016928999999,-35727.0,24173.95219493958,0.0,-0.0,0.0,0.0,0.0,0.0,-8946.457158307876,-877.495036631704,-14350.0
t4,17040.02304410821,1406.2195213936855,-0.0,0.0,0.0,0.0,0.0,705.7432240327553,-701.9857895346496,-18450.0,3193.958366426381,2682.7574309189486,-0.0,0.0,0.0,0.0,0.0,15997.293798369814,-710.0095957151442,-21164.0,17179.47066736278,1665.0,-0.0,0.0,0.0,0.0,0.0,14765.818635905307,-1094.2893032680897,-32516.0,28542.246251993878,0.0,-86.45454756539402,0.0,0.0,0.0,0.0,-9607.716400844312,-639.0753035841692,-18209.0,12372.775984589858,0.0,-0.0,0.0,0.0,0.0,0.0,-6766.946099155688,-288.8298854341691,-5317.0,41287.38621337216,172.97533290054076,-0.0,0.0,0.0,0.0,0.0,-5130.847049103475,-1215.5144971692257,-35114.0,23926.928413532874,1276.9255365724598,-0.0,0.0,0.0,0.0,0.0,-9963.346109204402,-947.5078409009298,-14293.0
t5,15946.988773035446,1501.3790659205004,-0.0,0.0,0.0,0.0,0.0,1728.9592976229887,-655.327136578935,-18522.0,3209.8995925861273,5090.689775413367,-0.0,0.0,0.0,0.0,0.0,14476.236654835728,-658.8260228352221,-22118.0,17144.787371583294,1665.0,-0.0,0.0,0.0,0.0,0.0,15263.65970584916,-996.4470774324532,-33077.0,29201.154898355922,0.0,-741.428140895848,0.0,0.0,0.0,0.0,-9580.134289284153,-639.5924681759221,-18240.0,12426.87526074177,0.0,-0.0,0.0,0.0,0.0,0.0,-6794.528210715847,-289.34705002592216,-5343.0,42066.2376929,0.0,-0.0,0.0,0.0,0.0,0.0,-6147.735999999999,-1145.5016928999999,-34773.0,23577.572430655786,435.37976428379216,-0.0,0.0,0.0,0.0,0.0,-8946.457158307876,-877.495036631704,-14189.0
t6,16862.305139904354,1169.4751700061352,-0.0,0.0,0.0,0.0,0.0,1314.448518209696,-674.2288281201811,-18672.0,6496.069947265422,1435.464104388322,-0.0,0.0,0.0,0.0,0.0,15760.507691567502,-702.0417432212464,-22990.0,18847.665040829044,0.0,-0.0,0.0,0.0,0.0,0.0,14393.89944853068,-1058.5644893597234,-32183.0,28831.91118117089,0.0,-672.1206414289046,0.0,0.0,0.0,0.0,-9520.071901800755,-640.7186379412359,-17999.0,12634.36381799048,0.0,-196.3,0.0,0.0,0.0,0.0,-6854.590598199245,-290.4732197912358,-5293.0,42729.64405228386,0.0,-0.0,0.0,0.0,0.0,0.0,-6960.203941604383,-1201.440110679462,-34568.0,23061.422671114655,0.0,-0.0,0.0,0.0,0.0,0.0,-8133.989216703492,-933.4334544111658,-13994.0
t7,16656.300216090218,0.0,-0.0,0.0,0.0,0.0,0.0,2781.051515359911,-607.3517314501314,-18830.0,5532.388801725001,0.0,-0.0,0.0,0.0,0.0,0.0,18619.870499999997,-798.2593017249999,-23354.0,21960.927320121846,0.0,-932.9560118763889,0.0,0.0,0.0,0.0,10067.933642947966,-1087.9049511934272,-30008.0,27774.039060449617,0.0,-898.1206414289046,0.0,0.0,0.0,0.0,-8788.482479409644,-654.4359396110692,-17433.0,13282.670542051426,0.0,-196.3,0.0,0.0,0.0,0.0,-7586.180020590356,-304.1905214610692,-5196.0,43724.00450147501,0.0,-0.0,0.0,0.0,0.0,0.0,-8334.9155,-1296.089001475,-34093.0,21759.36000351458,0.0,-0.0,0.0,0.0,0.0,0.0,-6759.277658307878,-1028.082345206704,-13972.0
t8,9265.80409161319,0.0,-97.3,0.0,0.0,0.0,0.0,10238.426680741482,-518.9307723546765,-18888.0,15805.38426875976,0.0,-2246.9,0.0,0.0,0.0,0.0,10063.633786793103,-493.1180555528621,-23129.0,29566.85779601725,0.0,-1665.0,0.0,0.0,0.0,0.0,2649.3497377226954,-367.20753373994864,-30184.0,27331.545367547093,0.0,-610.2008062940854,0.0,0.0,0.0,0.0,-9108.140488479821,-520.2040727731876,-17093.0,11046.092012559302,0.0,-39.1053070931933,0.0,0.0,0.0,0.0,-5592.107378997306,-278.8793264688005,-5136.0,39528.537287555555,0.0,-314.0,0.0,0.0,0.0,0.0,-4973.900654996044,-872.6366325595092,-33368.0,17784.571795630534,0.0,-0.0,0.0,0.0,0.0,0.0,-3277.2616827841102,-624.3101128464202,-13883.0
t9,9839.060324797621,0.0,-5120.836075320952,0.0,0.0,0.0,0.0,14768.267252971706,-725.4915024483746,-18761.0,30675.539753715864,0.0,-3829.5740358623857,0.0,0.0,0.0,0.0,-3549.524227594907,-119.44149025856862,-23177.0,34165.9181181993,0.0,-5677.104053755521,0.0,0.0,0.0,0.0,3236.0888973852234,-798.9029618289945,-30926.0,20407.84144671663,0.0,-898.1206414289046,0.0,0.0,0.0,0.0,-2420.228747030891,-114.49205825682921,-16975.0,9920.828425400818,0.0,-46.285039674879954,0.0,0.0,0.0,0.0,-4567.0862529691085,-209.45713275682922,-5098.0,36008.176,0.0,-378.6,0.0,0.0,0.0,0.0,-2780.0,-164.576,-32685.0,19032.172013647487,0.0,-0.0,0.0,0.0,0.0,0.0,-4687.516922762021,-480.65509088545946,-13864.0
t10,9704.70134069831,0.0,-5468.523072855004,0.0,0.0,0.0,0.0,15222.003612604312,-746.1818804476216,-18712.0,34367.14446073635,0.0,-5805.438527957302,0.0,0.0,0.0,0.0,-5430.954319913951,-182.75161286510445,-22948.0,35423.35798019235,0.0,-4355.258354032893,0.0,0.0,0.0,0.0,939.2053654061808,-686.304991565639,-31321.0,20583.00667876567,0.0,-578.5,0.0,0.0,0.0,0.0,-2849.957211794523,-122.54946697114731,-17032.0,9694.172329676623,0.0,-196.3,0.0,0.0,0.0,0.0,-4137.357788205477,-217.5145414711473,-5143.0,33262.28058855564,0.0,-378.6,0.0,0.0,0.0,0.0,-577.493002790449,-34.187585765194584,-32272.0,19155.19168955722,0.0,-1630.3,0.0,0.0,0.0,0.0,-3165.4466553060943,-414.4450342511266,-13945.0
t11,10853.703569124042,0.0,-6492.525301280735,0.0,0.0,0.0,0.0,15222.003612604312,-746.1818804476216,-18837.0,36459.30008860412,0.0,-5805.438527957302,0.0,0.0,0.0,0.0,-7449.196111495015,-250.66544915180725,-22954.0,35565.402148882,0.0,-5677.104053755521,0.0,0.0,0.0,0.0,2514.5128563985954,-758.8109515250795,-31644.0,18473.087237064665,0.0,-578.5,0.0,0.0,0.0,0.0,-611.6527736926258,-12.9344633720438,-17270.0,9539.72111068913,0.0,-86.37672975126998,0.0,0.0,0.0,0.0,-4038.9853563697943,-219.35902456806636,-5195.0,34701.97892490252,0.0,-378.6,0.0,0.0,0.0,0.0,-2097.223305232741,-124.15561966977828,-32102.0,19586.368559535997,0.0,-1630.3,0.0,0.0,0.0,0.0,-3539.458922212732,-217.60963732325806,-14199.0
t12,9833.689310364578,0.0,-5159.511042521271,0.0,0.0,0.0,0.0,15222.003612604312,-746.1818804476216,-19150.0,35263.91321347465,0.0,-5412.021328207282,0.0,0.0,0.0,0.0,-6774.915963108753,-227.97592215860954,-22849.0,35549.2649581403,0.0,-5569.423769873372,0.0,0.0,0.0,0.0,4232.9470044352065,-844.7881927021394,-33368.0,21841.2522650691,0.0,-578.5,0.0,0.0,0.0,0.0,-3509.440480172124,-132.31178489697854,-17621.0,8974.420269781302,0.0,-90.89343539774985,0.0,0.0,0.0,0.0,-3387.9611051042557,-231.5657292792952,-5264.0,35238.217848176006,0.0,-378.6,0.0,0.0,0.0,0.0,-2389.1784820392777,-141.43936613672525,-32329.0,19134.919005219657,0.0,-797.3011427642707,0.0,0.0,0.0,0.0,-3393.454586615109,-416.16327584027454,-14528.0
t13,9673.394739208019,0.0,-1066.9479204459121,0.0,0.0,0.0,0.0,11833.205885321415,-591.6527040835215,-19848.0,34586.12461301973,0.0,-5234.338527957301,0.0,0.0,0.0,0.0,-5938.940729514278,-199.84535554815545,-23213.0,33677.35405047626,0.0,-3129.8938203405883,0.0,0.0,0.0,0.0,5827.102084950881,-626.562315086554,-35748.0,20431.838493139618,0.0,-723.3112479002846,0.0,0.0,0.0,0.0,-1379.6586456337018,-25.868599605631907,-18303.0,8808.04995397193,0.0,-0.0,0.0,0.0,0.0,0.0,-3220.341354366298,-234.70859960563192,-5353.0,36693.576,0.0,-314.0,0.0,0.0,0.0,0.0,-2780.0,-164.576,-33435.0,19508.241692476302,0.0,-0.0,0.0,0.0,0.0,0.0,-4341.367240758018,-247.8744517182853,-14919.0
t14,10670.756181400786,0.0,-97.3,0.0,0.0,0.0,0.0,10285.666533347769,-521.1227147485586,-20338.0,33811.10864750379,0.0,-2246.9,0.0,0.0,0.0,0.0,-6625.013619648666,-245.19502785512282,-24694.0,32154.093073941294,0.0,-1665.0,0.0,0.0,0.0,0.0,8477.298090634273,-611.3911645755701,-38355.0,20278.69031724215,0.0,-578.4999999989146,0.0,0.0,0.0,0.0,-1335.1561396252603,-25.03417761797363,-18340.0,8599.110701703295,0.0,-0.0,0.0,0.0,0.0,0.0,-3075.818285198331,-225.29241650496468,-5298.0,38588.800942826005,0.0,-335.6572209616526,0.0,0.0,0.0,0.0,-3049.3686576399905,-177.77506422435954,-35026.0,20369.108843216447,0.0,-0.0,0.0,0.0,0.0,0.0,-4677.607921869795,-262.50092134664754,-15429.0
