BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7
AnnualSum,1.826309665998253e8,9.381846059518436e6,-1.1057033130525662e7,0.0,0.0,10207.941414131003,0.0,1.6454437708854193e6,-3.7195242411176073e6,-1.7889190699999997e8,1.722569813663785e8,1.1313479250855839e7,-1.3803229417730395e7,0.0,0.0,15239.112578363724,0.0,2.198789182634042e7,-4.003216281279957e6,-1.877671458571428e8,8.325252871987768e7,9.963909465568474e6,-1.2088112195452733e7,0.0,0.0,19621.00351781516,0.0,2.2631745704715613e8,-1.076291675495307e7,-2.967024872857143e8,2.4388451038015193e8,1.7040936082161053e6,-2.0895536362901456e6,0.0,0.0,11241.440008377198,0.0,-8.237275332251802e7,-4.647935898139742e6,-1.5648960257142854e8,8.005117766825357e7,348932.07804657356,-410508.32687254297,0.0,0.0,2249.781063277629,0.0,-3.1279333797130823e7,-1.8562431176457617e6,-4.685627428571429e7,3.369610379951402e8,882128.7335853875,-1.095909236440623e6,0.0,0.0,22336.424127281192,0.0,-3.566485738599454e7,-7.094994530417656e6,-2.940097420000001e8,2.4973083996196634e8,1.3306216318164454e6,-1.56543721298239e6,0.0,0.0,8253.464073196257,0.0,-1.006338481387385e8,-1.0022581420420706e7,-1.3884784828571436e8
t1,17286.793649781343,1089.5645289768595,-0.0,0.0,0.0,0.0,0.0,941.3177326337018,-375.67591139190324,-18942.0,5079.608083170327,3511.0790224296734,-0.0,0.0,0.0,0.0,0.0,11288.988,-562.6751055999999,-19317.0,5064.614765775601,0.0,-0.0,0.0,0.0,0.0,0.0,29860.282767366298,-1393.8975331419033,-33531.0,32075.158255687867,0.0,-898.1206414289046,0.0,0.0,0.0,0.0,-12871.47406691359,-797.5635473453702,-17508.0,12359.810362281782,0.0,-0.0,0.0,0.0,0.0,0.0,-6809.1884330864095,-289.62192919537017,-5261.0,42041.73715533089,64.6,-0.0,0.0,0.0,0.0,0.0,-8465.429671729462,-1341.9074836014265,-32299.0,30137.538789943963,228.22896752800324,-0.0,0.0,0.0,0.0,0.0,-13944.496328270536,-1356.2714292014264,-15065.0
t2,16908.658431885837,1092.3435162773822,-0.0,0.0,0.0,0.0,0.0,1466.7158108614963,-351.71775902471575,-19116.0,5524.117585300548,4077.5695202994525,-0.0,0.0,0.0,0.0,0.0,11288.988,-562.6751055999999,-20328.0,4194.054691636211,0.0,-0.0,0.0,0.0,0.0,0.0,29334.884689138504,-1369.9393807747158,-32159.0,31629.708968803105,0.0,-536.5205899013833,0.0,0.0,0.0,0.0,-12267.29650221832,-808.8918766834066,-18017.0,12998.316256315087,0.0,-0.0,0.0,0.0,0.0,0.0,-7413.365997781681,-300.9502585334065,-5284.0,44619.97565369772,64.6,-0.0,0.0,0.0,0.0,0.0,-8500.05191129003,-1339.5237424076813,-34845.0,30142.76177671765,0.0,-0.0,0.0,0.0,0.0,0.0,-13909.874088709967,-1353.8876880076814,-14879.0
t3,16601.34023932333,1250.4358375612792,-0.0,0.0,0.0,0.0,0.0,1133.152183545707,-366.92826043031573,-18618.0,5551.566191580232,3914.5062105358284,-0.0,0.0,0.0,0.0,0.0,11741.84121413974,-577.9136162558023,-20630.0,2806.793290521565,0.0,-0.0,0.0,0.0,0.0,0.0,29215.595102314554,-1400.388392836118,-30622.0,31294.72614957305,0.0,-168.19393636152648,0.0,0.0,0.0,0.0,-12162.678753744227,-810.8534594672958,-18153.0,13103.895587573072,0.0,-0.0,0.0,0.0,0.0,0.0,-7517.983746255773,-302.91184131729574,-5283.0,44846.316053191156,64.6,-0.0,0.0,0.0,0.0,0.0,-7795.912298438658,-1388.0037547524983,-35727.0,29709.058419902973,657.3229820108672,-0.0,0.0,0.0,0.0,0.0,-14614.01370156134,-1402.3677003524983,-14350.0
t4,17325.085474850806,1204.8959900485643,-0.0,0.0,0.0,0.0,0.0,323.8509325751993,-403.83239747457094,-18450.0,5597.175673604001,4840.511431995999,-0.0,0.0,0.0,0.0,0.0,11288.988,-562.6751055999999,-21164.0,3460.304451799769,0.0,-0.0,0.0,0.0,0.0,0.0,30477.749567424802,-1422.0540192245708,-32516.0,32092.449973832627,0.0,-778.4429854069729,0.0,0.0,0.0,0.0,-12296.66578580958,-808.3412026160704,-18209.0,12992.81098699546,8.585311661028754,-0.0,0.0,0.0,0.0,0.0,-7383.99671419042,-300.39958446607034,-5317.0,44657.74038108702,44.248637957199996,-0.0,0.0,0.0,0.0,0.0,-8229.862753094783,-1358.1262659494241,-35114.0,29479.72953748687,365.8239209677722,-0.0,0.0,0.0,0.0,0.0,-14180.063246905214,-1372.490211549424,-14293.0
t5,17202.048125983172,1297.873632647045,-0.0,0.0,0.0,0.0,0.0,528.1055421478019,-506.02730077801755,-18522.0,6157.348577642699,5234.338527957301,-0.0,0.0,0.0,0.0,0.0,11288.988,-562.6751055999999,-22118.0,3245.22217668353,0.0,-0.0,0.0,0.0,0.0,0.0,31290.91205182991,-1459.134228513444,-33077.0,31914.288989563913,0.0,-629.1057521100778,0.0,0.0,0.0,0.0,-12235.698905838311,-809.4843316155317,-18240.0,13091.410268067006,0.0,-1.9039604397821677,0.0,0.0,0.0,0.0,-7444.96359416169,-301.5427134655317,-5343.0,45010.813692899996,0.0,-0.0,0.0,0.0,0.0,0.0,-8927.735999999999,-1310.0776928999999,-34773.0,29102.627665924443,975.5357605678428,-0.0,0.0,0.0,0.0,0.0,-14499.607093977713,-1389.5563325145736,-14189.0
t6,16635.622720053947,1228.555722037302,-0.0,0.0,0.0,0.0,0.0,1359.2553576672901,-551.4337997585397,-18672.0,7771.994347801967,3199.5909857229367,-0.0,0.0,0.0,0.0,0.0,12626.083019480619,-607.6683530055228,-22990.0,3801.120643794353,0.0,-0.0,0.0,0.0,0.0,0.0,29882.76694829158,-1500.8875920859352,-32183.0,31691.337504871397,0.0,-855.1057521100778,0.0,0.0,0.0,0.0,-12023.773825896886,-813.4579268644335,-17999.0,13349.182300497449,0.0,-93.77731767990008,0.0,0.0,0.0,0.0,-7656.8886741031165,-305.5163087144334,-5293.0,45360.80180229901,0.0,-0.0,0.0,0.0,0.0,0.0,-9446.974536182806,-1345.8272661161861,-34568.0,28986.116235500278,1222.3043423007139,-0.0,0.0,0.0,0.0,0.0,-14740.46828925668,-1473.9522885443137,-13994.0
t7,18068.37744957925,0.0,-0.0,0.0,0.0,0.0,0.0,1425.1348237310176,-663.5122733102696,-18830.0,5344.871310408198,0.0,-0.0,0.0,0.0,0.0,0.0,18825.40420033301,-816.2755107412057,-23354.0,7094.781902423914,0.0,-0.0,0.0,0.0,0.0,0.0,24667.589816012653,-1754.3717184365678,-30008.0,30861.853038869933,0.0,-672.1206414289046,0.0,0.0,0.0,0.0,-11941.736266334805,-814.9961311062225,-17433.0,13438.280746621418,0.0,-196.3,0.0,0.0,0.0,0.0,-7738.9262336651955,-307.0545129562224,-5196.0,46668.58050147501,0.0,-0.0,0.0,0.0,0.0,0.0,-11114.915499999997,-1460.6650014749998,-34093.0,29750.542368916584,0.0,-0.0,0.0,0.0,0.0,0.0,-14122.550840076681,-1655.9915288399075,-13972.0
t8,12959.406520382341,0.0,-1109.1442786941132,0.0,0.0,0.0,0.0,7427.540340076679,-389.8025817649075,-18888.0,15607.480215167423,0.0,-2246.9,0.0,0.0,0.0,0.0,10271.734789519012,-503.3150046864316,-23129.0,14224.314419645805,0.0,-1975.2350805406081,0.0,0.0,0.0,0.0,18841.832368943855,-906.9117080490578,-30184.0,32255.435348202733,0.0,-587.4282179203326,0.0,0.0,0.0,0.0,-13793.714448277202,-781.2926820051975,-17093.0,11492.599115577998,0.0,-196.3,0.0,0.0,0.0,0.0,-5886.9480517227985,-273.3510638551975,-5136.0,43408.22746110543,0.0,-64.6,0.0,0.0,0.0,0.0,-8677.796789519012,-1297.8306715864317,-33368.0,24001.090578748775,0.0,-797.3011427642705,0.0,0.0,0.0,0.0,-8182.648209020535,-1138.1412269639652,-13883.0
