Fuel,AnnualSum
No_fuel,0.0
AZ_coal,1.6050124960289774e6
AZ_naturalgas,9.322821723293048e7
AZ_uranium,3.1673485827513283e8
CA_N_naturalgas,3.411023000076836e7
CA_N_uranium,-2.410050038137434e-8
CA_S_naturalgas,1.4557621536278924e7
MT_WY_CO_coal,3.7180990481021976e8
MT_WY_CO_naturalgas,-3.703555568434931e-9
NM_coal,1.884664088200283e7
NM_naturalgas,5.393904556650045e6
PNW_coal,0.0
PNW_naturalgas,3.121679028547524e8
PNW_uranium,1.0000817164988136e8
UT_NV_coal,2.78809598963286e8
UT_NV_naturalgas,5.064074302448348e8
CA_S_uranium,8.948719350132528e-8
MT_WY_CO_uranium,-1.818394912112776e-8
NM_uranium,-4.324178069225202e-9
UT_NV_uranium,-1.5632942583976297e-7
None,0.0
