region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
AZ,AZ_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,1.2167357114248483e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.139834039033473e8,0.0,0.0,0.0,2.91950209258981e6,0.0,0.0,0.0,1.139834039033473e8,1.2167357114248483e8,-7.69016723913753e6
CA_N,CA_N_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,2.1396738045492917e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.358517934964891e8,0.0,0.0,0.0,6.334780676080098e6,0.0,0.0,0.0,2.358517934964891e8,2.1396738045492917e8,2.1884413041559935e7
CA_S,CA_S_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,5.264121191304337e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.489116594528865e7,0.0,0.0,0.0,842438.7966256291,0.0,0.0,0.0,3.489116594528865e7,5.264121191304337e7,-1.775004596775472e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,2.3923919430985802e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2976653343097244e8,0.0,0.0,0.0,2.0655610830621537e7,0.0,0.0,0.0,1.2976653343097244e8,2.3923919430985802e8,-1.0947266087888558e8
PNW,PNW_conventional_hydroelectric_1,6,1,5,0.0,0.0,0.0,1.2939582775574381e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.207044301603327e9,0.0,0.0,0.0,1.683421034752324e8,0.0,0.0,0.0,1.207044301603327e9,1.2939582775574381e9,-8.69139759541111e7
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,6,0.0,0.0,0.0,2.841866724201017e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.660056982090143e7,0.0,0.0,0.0,1.5740751674436925e7,0.0,0.0,0.0,4.660056982090143e7,2.841866724201017e7,1.8181902578891262e7
AZ,AZ_conventional_steam_coal_1,1,1,7,0.0,0.0,0.0,1.1183598142785356e9,0.0,0.0,544203.0551946284,1.0880081984779313e7,0.0,0.0,0.0,0.0,4.022966805293962e7,0.0,0.0,0.0,8.094994223616394e7,0.0,3.379938933899712e7,0.0,4.022966805293962e7,1.1635834886575067e9,-1.123353820604567e9
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,8,0.0,0.0,0.0,8.601289296780136e8,0.0,0.0,3.6364590976343706e7,4.870393240260846e8,0.0,4.5521094017758764e7,0.0,0.0,7.0387213908303e8,0.0,0.0,0.0,2.1051470334402528e8,0.0,2.513626882585296e8,0.0,7.0387213908303e8,1.6804166269567304e9,-9.765444878737004e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,9,0.0,0.0,0.0,1.180099639997125e8,0.0,0.0,10745.653738621479,134272.86708364118,0.0,12383.482586983904,0.0,0.0,158511.60309154092,0.0,0.0,0.0,4.7653671800291695e7,0.0,69916.2337959675,0.0,158511.60309154092,1.182372822369177e8,-1.1807877063382617e8
AZ,AZ_natural_gas_steam_turbine_1,1,1,10,0.0,0.0,0.0,1.0541994832711688e8,0.0,0.0,7.672910402989166e-10,1.4395102072280898e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7984129647189993e7,0.0,7.341246871260416e-8,0.0,0.0,1.054199483271171e8,-1.054199483271171e8
AZ,AZ_nuclear_1,1,1,11,0.0,0.0,0.0,1.2355678209959517e9,0.0,0.0,1.1068844434620102e6,1.0854385573699355e8,0.0,0.0,0.0,0.0,4.8017919137291163e8,0.0,0.0,0.0,3.9176354630493924e7,0.0,0.0,0.0,4.8017919137291163e8,1.345218561176407e9,-8.650393698034954e8
AZ,AZ_other_peaker_1,1,1,12,0.0,0.0,0.0,7.232684428177545e6,0.0,0.0,3887.896504451161,106587.7058001877,0.0,7176.0,0.0,0.0,126199.12585211542,0.0,0.0,0.0,3.8873059332405925e6,0.0,54357.840450968644,0.0,126199.12585211542,7.404693870933153e6,-7.278494745081037e6
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,13,0.0,0.0,0.0,8.304885861899866e8,0.0,0.0,6.618056863232108e6,7.16523960551595e8,0.0,1.4415502685717973e6,0.0,0.0,4.109107425803288e8,0.0,0.0,0.0,1.5256353836714923e8,0.0,0.0,0.0,4.109107425803288e8,1.5550721538733854e9,-1.1441614112930565e9
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,14,0.0,0.0,0.0,1.3849020270018008e8,0.0,0.0,9.630525201081195e-10,7.806030308239056e-8,0.0,-7.085572523914426e-8,0.0,0.0,7.920291781349596e-9,0.0,0.0,0.0,6.557207797709352e7,0.0,0.0,0.0,7.920291781349596e-9,1.384902027001801e8,-1.384902027001801e8
CA_N,CA_N_nuclear_1,2,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_other_peaker_1,2,1,16,0.0,0.0,0.0,2.2632797913306925e7,0.0,0.0,-2.414956392320686e-11,-4.1702078403432135e-9,0.0,0.0,0.0,0.0,-1.4602908101907592e-9,0.0,0.0,0.0,8.399200009864146e6,-0.0,0.0,0.0,-1.4602908101907592e-9,2.263279791330692e7,-2.263279791330692e7
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,17,0.0,0.0,0.0,9.08853896306034e8,0.0,0.0,3.3943774276716146e6,2.885097381614418e8,0.0,8.737274516068244e6,0.0,0.0,1.6930127040705582e8,0.0,0.0,0.0,1.9223749031890804e8,0.0,0.0,0.0,1.6930127040705582e8,1.2094952864112155e9,-1.0401940160041597e9
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,18,0.0,0.0,0.0,1.921500723066462e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2137768566329291e8,0.0,0.0,0.0,0.0,1.921500723066462e8,-1.921500723066462e8
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,19,0.0,0.0,0.0,7.764169713249359e7,0.0,0.0,91357.90964114568,4.153362012324284e7,0.0,67232.47797190459,0.0,0.0,2.7247208143644862e7,0.0,0.0,0.0,7.89958629208857e6,0.0,0.0,0.0,2.7247208143644862e7,1.1933390764334948e8,-9.208669949970463e7
CA_S,CA_S_other_peaker_1,3,1,20,0.0,0.0,0.0,257334.89463201837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499613.717775577,0.0,0.0,0.0,0.0,257334.89463201837,-257334.89463201837
