BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7
AnnualSum,1.8557339976433387e8,6.911553034344994e6,-8.1513005098429e6,0.0,0.0,10180.075654864702,0.0,-1.7906850161182797e6,-3.6612403483725055e6,-1.7889190699999997e8,1.6481513766162336e8,1.1223528526159054e7,-1.3687169051876044e7,0.0,0.0,16208.156654593966,0.0,2.9477132435485598e7,-4.077691870903639e6,-1.877671458571428e8,8.272448707914428e7,9.98139550564897e6,-1.2110256465115197e7,0.0,0.0,20782.443598386333,0.0,2.2685547699802744e8,-1.0769398275589595e7,-2.967024872857143e8,2.5041424057985207e8,2.220163017974378e6,-2.7274934534459463e6,0.0,0.0,11874.133233419547,0.0,-8.849642474711837e7,-4.932756959066854e6,-1.5648960257142854e8,7.940309907893549e7,621925.4867767683,-731677.0428371059,0.0,0.0,2421.4861428571435,0.0,-3.055423231318374e7,-1.8852624101200332e6,-4.685627428571429e7,3.376363296928898e8,874843.9359994264,-1.0868041975727936e6,0.0,0.0,22699.6645796347,0.0,-3.5929428581884444e7,-7.507898514011454e6,-2.940097420000001e8,2.48617854356554e8,1.362731302084446e6,-1.603213295628442e6,0.0,0.0,8299.956272018271,0.0,-9.956183877520823e7,-9.97598525835947e6,-1.3884784828571436e8
t1,18218.12648624195,1137.760318028756,-0.0,0.0,0.0,0.0,0.0,168.1504682405905,-582.0372725112943,-18942.0,5433.890268083884,3456.086194262827,-0.0,0.0,0.0,0.0,0.0,10970.120157738429,-543.0966200851395,-19317.0,2836.7171687947507,0.0,-0.0,0.0,0.0,0.0,0.0,32194.626435619495,-1500.3436044142488,-33531.0,31949.384985969882,0.0,-560.5491195959588,0.0,0.0,0.0,0.0,-13087.319419387435,-793.5164469864857,-17508.0,12139.917909449052,0.0,-0.0,0.0,0.0,0.0,0.0,-6593.343080612565,-285.5748288364856,-5261.0,42283.23172160911,253.58197129088364,-0.0,0.0,0.0,0.0,0.0,-8927.735999999999,-1310.0776928999999,-32299.0,30157.797506214218,1036.479498216463,-0.0,0.0,0.0,0.0,0.0,-14724.498561598517,-1404.778442832185,-15065.0
t2,17948.114642277436,1053.8866722954244,-0.0,0.0,0.0,0.0,0.0,602.4972842105575,-488.49859878341647,-19116.0,5842.006792593498,4058.969669753211,-0.0,0.0,0.0,0.0,0.0,10970.120157738429,-543.0966200851395,-20328.0,3056.9619937628277,0.0,-0.0,0.0,0.0,0.0,0.0,30518.193160696796,-1416.1551544596225,-32159.0,31558.182590276418,0.0,-247.25736786875086,0.0,0.0,0.0,0.0,-12489.193922351762,-804.7313000559045,-18017.0,12762.343677024546,9.914582529598192,-0.0,0.0,0.0,0.0,0.0,-7191.46857764824,-296.7896819059045,-5284.0,44101.16342075692,378.6,-0.0,0.0,0.0,0.0,0.0,-8358.390954547698,-1276.3724662092238,-34845.0,30068.230387759566,224.24975270667346,-0.0,0.0,0.0,0.0,0.0,-14051.757148098084,-1361.7229923681573,-14879.0
t3,17688.15052174194,1194.1012954835523,-0.0,0.0,0.0,0.0,0.0,229.05654360901497,-493.308360834508,-18618.0,5842.356239411998,4360.620222934711,-0.0,0.0,0.0,0.0,0.0,10970.120157738429,-543.0966200851395,-20630.0,2659.3925830160183,0.0,-0.0,0.0,0.0,0.0,0.0,29303.276982755906,-1340.669565771923,-30622.0,31711.67461784146,0.0,-367.7157862632711,0.0,0.0,0.0,0.0,-12384.260020869493,-806.698810708697,-18153.0,12878.159671689205,0.0,-0.0,0.0,0.0,0.0,0.0,-7296.402479130506,-298.757192558697,-5283.0,43732.864354342826,64.6,-0.0,0.0,0.0,0.0,0.0,-6881.5225006068995,-1188.9418537359284,-35727.0,29644.856414130107,0.0,-0.0,0.0,0.0,0.0,0.0,-13940.268683496452,-1354.5877306336529,-14350.0
t4,17484.005708022236,1331.50182266695,-0.0,0.0,0.0,0.0,0.0,201.1363867413968,-566.6439174305823,-18450.0,5855.839744972983,4881.136717373727,-0.0,0.0,0.0,0.0,0.0,10970.120157738429,-543.0966200851395,-21164.0,2500.9136328951354,0.0,-0.0,0.0,0.0,0.0,0.0,31475.00018287256,-1459.9138157676962,-32516.0,32181.254625749258,0.0,-656.8266980507431,0.0,0.0,0.0,0.0,-12511.107507361541,-804.3204203369712,-18209.0,12782.933794825429,0.0,-0.0,0.0,0.0,0.0,0.0,-7169.554992638459,-296.37880218697114,-5317.0,44380.152696771074,378.6,-0.0,0.0,0.0,0.0,0.0,-8367.821917552004,-1276.9307792190787,-35114.0,29475.23841967929,812.2018528382068,-0.0,0.0,0.0,0.0,0.0,-14597.772309800384,-1396.6679627171045,-14293.0
t5,17320.958211231293,1352.5702814856095,-0.0,0.0,0.0,0.0,0.0,439.08375246008563,-590.6122451769927,-18522.0,7880.424089038948,3810.5523733077616,-0.0,0.0,0.0,0.0,0.0,10970.120157738429,-543.0966200851395,-22118.0,2459.040933222115,0.0,-0.0,0.0,0.0,0.0,0.0,32114.656020251343,-1496.6969534734612,-33077.0,32297.295156788474,0.0,-804.5,0.0,0.0,0.0,0.0,-12447.277931911827,-805.5172248766532,-18240.0,12869.116295138336,4.8438796764894505,-0.0,0.0,0.0,0.0,0.0,-7233.384568088172,-297.57560672665323,-5343.0,45250.27631959213,0.0,-0.0,0.0,0.0,0.0,0.0,-9151.773635488731,-1325.5026841033991,-34773.0,29154.121831507087,1158.7270210961178,-0.0,0.0,0.0,0.0,0.0,-14691.423794961129,-1432.4250576420702,-14189.0
t6,17410.875733973084,1161.3197340987272,-0.0,0.0,0.0,0.0,0.0,717.5237333091045,-617.7192013809135,-18672.0,6463.525475031431,3933.3560170988685,-0.0,0.0,0.0,0.0,0.0,13211.642349714846,-618.523841845146,-22990.0,3801.120643794353,0.0,-0.0,0.0,0.0,0.0,0.0,29957.86738146456,-1575.9880252589148,-32183.0,31696.607167114773,0.0,-655.1031276892072,0.0,0.0,0.0,0.0,-12232.968512943255,-809.535526482314,-17999.0,13100.763609629883,0.0,-58.47571424082469,0.0,0.0,0.0,0.0,-7447.693987056745,-301.59390833231396,-5293.0,46531.796642228466,0.0,-0.0,0.0,0.0,0.0,0.0,-10542.539713644057,-1421.2569285843933,-34568.0,28991.69581062825,217.55784851773848,-0.0,0.0,0.0,0.0,0.0,-13663.831250844454,-1551.4224083015379,-13994.0
t7,19714.87703714393,467.719525493696,-0.0,0.0,0.0,0.0,0.0,-641.6952588347649,-710.9013038028653,-18830.0,5456.23815847171,0.0,-0.0,0.0,0.0,0.0,0.0,18701.00265773843,-803.2408162101397,-23354.0,7094.781902423914,0.0,-1363.5280395808234,0.0,0.0,0.0,0.0,26112.413258834764,-1835.6671216778652,-30008.0,32180.575669213107,0.0,-794.789081195893,0.0,0.0,0.0,0.0,-13160.644995584422,-792.1415924327922,-17433.0,12295.558136564117,0.0,-295.34065786574615,0.0,0.0,0.0,0.0,-6520.0175044155785,-284.19997428279214,-5196.0,46668.58050147501,0.0,-0.0,0.0,0.0,0.0,0.0,-11114.915499999997,-1460.6650014749998,-34093.0,28957.193119298572,0.0,-0.0,0.0,0.0,0.0,0.0,-13376.142657738434,-1609.0504615601394,-13972.0
t8,15373.166397548088,0.0,-97.3,0.0,0.0,0.0,0.0,3854.947974800987,-242.814372349075,-18888.0,15465.68142481312,0.0,-2246.9,0.0,0.0,0.0,0.0,10420.839721542465,-510.6211463555808,-23129.0,14256.412378319317,0.0,-1665.0,0.0,0.0,0.0,0.0,18461.386074099122,-868.7984524184365,-30184.0,32457.448053048243,0.0,-578.5,0.0,0.0,0.0,0.0,-14000.77302277128,-785.1750302769616,-17093.0,11337.425861515008,0.0,-244.3029721593265,0.0,0.0,0.0,0.0,-5679.88947722872,-277.2334121269615,-5136.0,41939.67832075889,0.0,-0.0,0.0,0.0,0.0,0.0,-7353.751972638436,-1217.9263481204623,-33368.0,20558.060780158616,0.0,-0.0,0.0,0.0,0.0,0.0,-5702.7592978041375,-972.30148235448,-13883.0
