Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t1,-1150.0,-1579.7558988332905,-367.314,-10320.6005,919.231,1687.1795,-2600.0,0.0,5260.674,2780.0,-1416.9605,-3921.4193720128646,-2387.315,-657.1785,-500.0
t2,-1150.0,-3501.465250771092,-367.314,-10320.6005,919.231,1687.1795,-2600.0,0.0,5260.674,2780.0,-954.8348154795847,-4526.380920549046,-2387.315,-657.1785,-500.0
t3,-1150.0,-3524.255910558833,-367.314,-10320.6005,919.231,1687.1795,-2600.0,0.0,5260.674,2780.0,-818.8765637273942,-4574.185311200896,-2387.315,-657.1785,-500.0
t4,-1150.0,-2007.6907260177395,-367.314,-10320.6005,919.231,1687.1795,-2600.0,0.0,5260.674,2780.0,-746.0754625683896,-7153.938,-2387.315,-657.1785,-500.0
t5,-1150.0,-712.4889704799391,-367.314,-10320.6005,919.231,1687.1795,-2600.0,0.0,5260.674,2780.0,-570.2222055696236,-6952.380518199645,-2387.315,-657.1785,-500.0
t6,-1150.0,-2305.0938592207626,-367.314,-10320.6005,919.231,1687.1795,-2600.0,0.0,5260.674,2780.0,-182.53441029653663,-5952.766937148223,-2387.315,-657.1785,-500.0
t7,-1150.0,-4001.487209810757,-367.314,-10320.6005,919.231,1687.1795,-2600.0,0.0,5260.674,2780.0,0.0,-5941.561126001644,-2387.315,-657.1785,-500.0
t8,-1150.0,-4787.421979405818,-367.314,-8477.260531323636,919.231,0.0,-2583.809105592637,0.0,5260.674,2780.0,0.0,-3778.2296997912254,-2387.315,-657.1785,0.0
t9,-1150.0,19.72636349383296,0.0,-6571.623214870225,919.231,0.0,0.0,0.0,0.0,2780.0,-113.48515964707751,0.0,-2387.315,-657.1785,0.0
t10,-1150.0,2695.2069181033844,0.0,-4446.42252141608,919.231,0.0,0.0,0.0,164.0173077809235,2780.0,0.0,0.0,-2387.315,-657.1785,0.0
t11,-1150.0,4143.497872295328,0.0,-2988.6514865933673,919.231,0.0,0.0,0.0,0.0,2780.0,0.0,0.0,-2387.315,-657.1785,0.0
t12,-1150.0,4118.018532900103,0.0,-4706.014490923066,919.231,0.0,0.0,0.0,0.0,2780.0,0.0,0.0,-2202.908914168352,-657.1785,0.0
t13,-1150.0,5304.5996274228955,0.0,-4722.245965177401,919.231,0.0,0.0,0.0,1297.6653460212879,2780.0,53.60086641623694,0.0,-737.9496634257894,-657.1785,0.0
t14,-1150.0,3988.5270862957027,0.0,-7431.312505655415,844.4052750263114,0.0,-291.9377909860237,0.0,1381.0667676507355,2780.0,157.12741445089114,0.0,0.0,-657.1785,0.0
t15,0.0,5583.2124437276725,0.0,-7220.986882285203,350.1840774610554,1238.9341746296752,-2600.0,0.0,5260.674,2780.0,836.3006587767408,0.0,0.0,-657.1785,0.0
t16,0.0,3873.3966980164023,-367.314,-10320.6005,919.231,1687.1795,-2600.0,-419.77757375760365,5260.674,2780.0,11.439564806839979,1526.9921767982942,0.0,-657.1785,-500.0
t17,-907.1201491716887,4255.034144482225,-367.314,-10320.6005,919.231,1687.1795,-2600.0,0.0,5260.674,2780.0,0.0,1509.862456716491,0.0,0.0,-500.0
