Fuel,AnnualSum
No_fuel,0.0
AZ_coal,3.588369521428362e8
AZ_naturalgas,4.8017164178437304e8
AZ_uranium,3.604308139845265e8
CA_N_naturalgas,8.049314464205292e7
CA_N_uranium,-2.111761324004874e-8
CA_S_naturalgas,7.027956549741049e7
MT_WY_CO_coal,5.492038505509049e8
MT_WY_CO_naturalgas,3.4399034832475176e6
NM_coal,2.527684014663662e7
NM_naturalgas,112212.30950849275
PNW_coal,0.0
PNW_naturalgas,4.040157978682955e8
PNW_uranium,1.054656695999998e8
UT_NV_coal,2.8917831483721757e8
UT_NV_naturalgas,2.5782400517043397e8
CA_S_uranium,8.435768022933174e8
MT_WY_CO_uranium,-7.882650265855772e-9
NM_uranium,5.470125583294433e-10
UT_NV_uranium,-4.435691265351599e-8
None,0.0
