region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
AZ,AZ_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,1.2167357114248483e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.015939653601904e7,0.0,0.0,0.0,4.9191916730973564e7,0.0,0.0,0.0,9.015939653601904e7,1.2167357114248483e8,-3.1514174606465787e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,2.1396738045492917e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.958279374672265e8,0.0,0.0,0.0,7.257887536476682e7,0.0,0.0,0.0,3.958279374672265e8,2.1396738045492917e8,1.8186055701229733e8
CA_S,CA_S_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,5.264121191304337e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.900429522335381e7,0.0,0.0,0.0,1.112037659838277e7,0.0,0.0,0.0,5.900429522335381e7,5.264121191304337e7,6.363083310310438e6
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,2.3923919430985802e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6016022159332287e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6016022159332287e8,2.3923919430985802e8,-7.907897271653515e7
PNW,PNW_conventional_hydroelectric_1,6,1,5,0.0,0.0,0.0,1.2939582775574381e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.324592914959237e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.324592914959237e9,1.2939582775574381e9,3.0634637401798964e7
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,6,0.0,0.0,0.0,2.841866724201017e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.914876430242592e7,0.0,0.0,0.0,1.782171244372393e7,0.0,0.0,0.0,4.914876430242592e7,2.841866724201017e7,2.0730097060415752e7
AZ,AZ_conventional_steam_coal_1,1,1,7,0.0,0.0,0.0,1.1183598142785356e9,0.0,0.0,3.0871264152898584e7,6.171995576856778e8,0.0,0.0,0.0,0.0,7.742823349087461e8,0.0,0.0,0.0,2.0715843151544756e8,0.0,0.0,0.0,7.742823349087461e8,1.766430636117112e9,-9.921483012083658e8
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,8,0.0,0.0,0.0,8.601289296780136e8,0.0,0.0,1.8507327518787928e7,2.478728906958856e8,0.0,19350.672685750855,0.0,0.0,1.4994579277617157e8,0.0,0.0,0.0,5.387267062953571e8,0.0,0.0,0.0,1.4994579277617157e8,1.126528498565373e9,-9.765827057892014e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,9,0.0,0.0,0.0,1.180099639997125e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2195017851032063e8,0.0,0.0,0.0,0.0,1.180099639997125e8,-1.180099639997125e8
AZ,AZ_natural_gas_steam_turbine_1,1,1,10,0.0,0.0,0.0,1.0541994832711688e8,0.0,0.0,-7.205017027445137e-11,-1.351729006273672e-8,0.0,-3.2207805946070174e-11,0.0,0.0,-5.697251125893047e-9,0.0,0.0,0.0,4.602306051081976e7,-0.0,0.0,0.0,-5.697251125893047e-9,1.0541994832711686e8,-1.0541994832711686e8
