Resource,AZ_conventional_steam_coal_1,AZ_natural_gas_fired_combined_cycle_1,AZ_natural_gas_fired_combustion_turbine_1,AZ_natural_gas_steam_turbine_1,AZ_nuclear_1,AZ_other_peaker_1,CA_N_natural_gas_fired_combined_cycle_1,CA_N_natural_gas_fired_combustion_turbine_1,CA_N_nuclear_1,CA_N_other_peaker_1,CA_S_natural_gas_fired_combined_cycle_1,CA_S_natural_gas_fired_combustion_turbine_1,CA_S_natural_gas_steam_turbine_1,CA_S_other_peaker_1,MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_other_peaker_1,NM_conventional_steam_coal_1,NM_natural_gas_fired_combined_cycle_1,NM_natural_gas_fired_combustion_turbine_1,NM_natural_gas_steam_turbine_1,NM_other_peaker_1,PNW_conventional_steam_coal_1,PNW_natural_gas_fired_combined_cycle_1,PNW_natural_gas_fired_combustion_turbine_1,PNW_nuclear_1,PNW_other_peaker_1,UT_NV_conventional_steam_coal_1,UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_natural_gas_steam_turbine_1,UT_NV_other_peaker_1,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_nuclear_nuclear__large_advanced_0,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_nuclear_nuclear__large_advanced_0,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_nuclear_nuclear__large_advanced_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_nuclear_nuclear__large_advanced_0,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_nuclear_nuclear__large_advanced_0,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,PNW_naturalgas_combustion_turbine_fframe_moderate_0,PNW_nuclear_nuclear__large_advanced_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,UT_NV_nuclear_nuclear__large_advanced_0,CA_S_nuclear_1,NM_nuclear_1
t1,40969.9,56622.44798675504,0.0,0.0,19185.732000000004,0.0,0.0,-2.5154633931379065e-12,0.0,0.0,0.0,4.001776687800884e-11,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,43895.02054128481,0.0,0.0,0.0,26678.937298649853,0.0,0.0,0.0,0.0,0.0,8.621251860555883e-12,89640.07215530911,0.0,0.0,0.0,140323.1516289382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96705.25942758801,0.0,0.0,2.148681232938543e-11,56990.60100463931,0.0,0.0,-1.1340262062731199e-11,11287.386000000002,10706.856000000002
t2,40969.9,56622.44798675504,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,43895.0205412848,0.0,0.0,0.0,26678.937298649853,0.0,0.0,0.0,0.0,0.0,0.0,89640.072155309,0.0,0.0,0.0,140323.15162893824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96705.25942758801,0.0,0.0,2.148681232938543e-11,56990.60100463931,0.0,0.0,-9.549694368615746e-12,11287.386000000002,10706.856000000002
t3,40969.9,56622.44798675504,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,43895.0205412848,0.0,0.0,0.0,26678.937298649853,0.0,0.0,0.0,0.0,0.0,0.0,89640.07215530911,0.0,0.0,0.0,140323.1516289382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96705.25942758801,0.0,0.0,2.148681232938543e-11,56990.60100463931,0.0,0.0,-9.549694368615746e-12,11287.386000000002,10706.856000000002
t4,40969.9,56622.44798675504,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68163.31953418115,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,43895.0205412848,0.0,0.0,0.0,26678.937298649853,0.0,0.0,0.0,0.0,0.0,0.0,89640.07215530911,0.0,0.0,0.0,140323.15162893824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96705.259427588,0.0,0.0,-3.581135388230905e-11,56990.60100463931,0.0,0.0,4.774847184307873e-11,11287.386000000002,10706.856000000002
t5,40969.9,56622.44798675504,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67606.07270626484,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,43895.0205412848,0.0,0.0,0.0,26678.937298649853,0.0,0.0,0.0,0.0,0.0,0.0,89640.07215530911,0.0,0.0,1.7680577002465726e-11,140323.1516289382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96705.259427588,0.0,0.0,0.0,56990.60100463931,0.0,0.0,-9.549694368615746e-12,11287.386000000002,10706.856000000002
t6,40969.9,56622.44798675504,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55849.82427221712,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,43895.0205412848,0.0,0.0,0.0,26678.937298649853,0.0,0.0,0.0,0.0,0.0,0.0,89640.07215530911,1.0521716831135563e-11,0.0,-1.657554093981162e-11,140323.1516289382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96705.259427588,0.0,0.0,0.0,56990.60100463931,0.0,0.0,-9.549694368615746e-12,11287.386000000002,10706.856000000002
t7,40969.9,32305.585901354152,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52990.42292309799,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,32204.371196276366,0.0,0.0,0.0,26678.937298649853,0.0,0.0,0.0,0.0,0.0,0.0,89640.07215530911,0.0,0.0,9.947598300641403e-12,140323.1516289382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74383.68720460021,0.0,0.0,0.0,56990.60100463931,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t8,40969.9,28311.22399337752,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49403.019542820766,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,21947.5102706424,0.0,0.0,0.0,13339.468649324932,0.0,0.0,0.0,0.0,0.0,0.0,89640.07215530911,0.0,0.0,0.0,140323.1516289382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48352.62971379399,0.0,0.0,0.0,28495.300502319657,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t9,40969.9,28311.22399337752,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29045.626800000002,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,22581.60366574732,21947.5102706424,0.0,0.0,0.0,13339.468649324932,0.0,0.0,0.0,0.0,0.0,0.0,89640.07215530911,0.0,0.0,0.0,140323.1516289382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48352.62971379399,0.0,0.0,0.0,28495.300502319657,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t10,40969.9,28311.22399337752,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41296.753722022644,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,14136.679199999999,21947.5102706424,0.0,0.0,0.0,13339.468649324932,0.0,0.0,0.0,0.0,0.0,0.0,89640.07215530911,0.0,0.0,0.0,140323.1516289382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48352.62971379399,0.0,0.0,0.0,28495.300502319657,0.0,0.0,0.0,11287.386000000002,10706.856000000002
