BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7
AnnualSum,1.6307677521712312e8,5.930838684162702e6,-6.987707236280281e6,0.0,0.0,2032.8381451814714,0.0,2.734513023376359e6,-3.297733955098553e6,-1.6145871857142845e8,1.789370740327705e8,1.147612091696257e7,-1.3963621275476236e7,0.0,0.0,5990.326714285716,0.0,1.3995159232922038e7,-2.691350233893128e6,-1.877593729999999e8,1.996873309177096e8,9.312109607494991e6,-1.1273193753163662e7,0.0,0.0,8002.773237584404,0.0,1.0471989774316742e8,-5.7618084313029265e6,-2.966923388571429e8,2.1729684940366167e8,1.488828604033224e6,-1.8204602179880724e6,0.0,0.0,5983.5853124500045,0.0,-5.686471410857666e7,-3.621860695013881e6,-1.5648462657142854e8,8.091473219229344e7,505733.5164665399,-594980.6072582885,0.0,0.0,673.903285714286,0.0,-3.2118800954219013e7,-1.847996479139853e6,-4.685936157142856e7,2.963869165303779e8,451338.93430630135,-560052.1085689514,0.0,0.0,10328.537123021524,0.0,3.131366988856529e6,-5.433098024952038e6,-2.93986800857143e8,1.7912186143321258e8,1.25768845314408e6,-1.4796334734182311e6,0.0,0.0,2642.673828523204,0.0,-3.559742192552666e7,-4.436093161240285e6,-1.3886904400000006e8
t1,19059.401288377947,1469.7418802151885,-0.0,0.0,0.0,0.0,0.0,-2850.8830684084796,-584.2601001846579,-17094.0,11764.921045309567,742.0110527767575,-0.0,0.0,0.0,0.0,0.0,7141.317546762227,-331.24964484854894,-19317.0,15186.525046743107,0.0,-0.0,0.0,0.0,0.0,0.0,19363.51745472318,-1019.0425014662835,-33531.0,28776.43035398618,0.0,-578.5,0.0,0.0,0.0,0.0,-10059.32266790948,-630.6076860766973,-17508.0,11221.707886589626,0.0,-54.00168657240919,0.0,0.0,0.0,0.0,-5658.33983209052,-248.36636792669725,-5261.0,36411.21550147501,0.0,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-32299.0,20760.010539868847,0.0,-0.0,0.0,0.0,0.0,0.0,-4862.373933076928,-832.6366067919232,-15065.0
t2,19977.10328353292,1338.843981110548,-0.0,0.0,0.0,0.0,0.0,-3435.747906433718,-628.1993582097513,-17252.0,10115.014564917767,1113.2542351042337,-0.0,0.0,0.0,0.0,0.0,9510.710932248152,-410.9797322701503,-20328.0,15555.070892374428,0.0,-0.0,0.0,0.0,0.0,0.0,17736.55662086781,-1132.6275132422381,-32159.0,28560.133227167335,0.0,-578.5,0.0,0.0,0.0,0.0,-9320.166360323403,-644.4668668439363,-18017.0,11943.721688370533,0.0,-0.0,0.0,0.0,0.0,0.0,-6397.496139676597,-262.2255486939362,-5284.0,38768.81550147468,188.4000000003314,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-34845.0,20741.662587144903,0.0,-0.0,0.0,0.0,0.0,0.0,-5019.941646682242,-842.7209404626634,-14879.0
t3,18392.695744272853,1666.2065412049294,-0.0,0.0,0.0,0.0,0.0,-2636.773136530503,-620.1291489472811,-16802.0,10806.892709821012,0.0,-0.0,0.0,0.0,0.0,0.0,10259.276245231013,-436.1689550520236,-20630.0,15243.312858068975,64.0679078933787,-0.0,0.0,0.0,0.0,0.0,16447.803401532066,-1133.1841674944199,-30622.0,28842.780584391374,0.0,-578.5,0.0,0.0,0.0,0.0,-9469.6158963479,-641.6646880434769,-18153.0,12068.002033565052,0.0,-277.5320600194762,0.0,0.0,0.0,0.0,-6248.0466036521,-259.4233698934769,-5283.0,39774.61550147501,64.6,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-35727.0,20488.011809962456,0.0,-0.0,0.0,0.0,0.0,0.0,-5278.728510232575,-859.2832997298847,-14350.0
t4,18936.742181585687,1627.3032797545318,-0.0,0.0,0.0,0.0,0.0,-3274.528031109733,-638.5174302304863,-16651.0,12127.067402032331,571.9324661292303,-0.0,0.0,0.0,0.0,0.0,8853.877416296828,-388.8772844583883,-21164.0,15233.13492861134,0.0,-0.0,0.0,0.0,0.0,0.0,18393.390136819133,-1110.5250654304762,-32516.0,29061.82507346458,0.0,-725.9062756724575,0.0,0.0,0.0,0.0,-9485.552929112993,-641.3658686791314,-18209.0,11989.871466047545,0.0,-181.6373446314089,0.0,0.0,0.0,0.0,-6232.109570887007,-259.1245505291314,-5317.0,38847.615501475004,378.6,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-35114.0,20327.200534489624,0.0,-0.0,0.0,0.0,0.0,0.0,-5181.161522006229,-853.0390124833984,-14293.0
t5,18186.738944747198,1659.546099501055,-0.0,0.0,0.0,0.0,0.0,-2551.817936929955,-579.4671073183011,-16715.0,10072.42205389139,4826.107381893924,-0.0,0.0,0.0,0.0,0.0,7564.976327018869,-345.505762804185,-22118.0,15378.850612168613,0.0,-0.0,0.0,0.0,0.0,0.0,18721.49041460356,-1023.3410267721678,-33077.0,28822.56366380864,0.0,-725.9062756724575,0.0,0.0,0.0,0.0,-9210.127288699294,-646.5300994368882,-18240.0,12114.823992587593,0.0,-0.0,0.0,0.0,0.0,0.0,-6507.535211300707,-264.28878128688825,-5343.0,38885.21550147501,0.0,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-34773.0,19969.872011267787,0.0,-0.0,0.0,0.0,0.0,0.0,-4943.070804692474,-837.8012065753182,-14189.0
t6,19465.201845684103,1314.1779866844306,-0.0,0.0,0.0,0.0,0.0,-3290.9109061399768,-637.4689262285507,-16851.0,12822.75478605732,-4.1925634195649763e-13,-0.0,0.0,0.0,0.0,0.0,10615.3976544137,-448.152440471021,-22990.0,16720.93032274085,0.0,-0.0,0.0,0.0,0.0,0.0,16631.86989870226,-1169.8002214431087,-32183.0,28651.099706293535,0.0,-804.5,0.0,0.0,0.0,0.0,-9200.896530133543,-646.7031761599961,-17999.0,12383.601429538578,0.0,-309.3736016621271,0.0,0.0,0.0,0.0,-6516.765969866457,-264.4618580099961,-5293.0,38680.21550147501,0.0,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-34568.0,20010.76915545744,0.0,-0.0,0.0,0.0,0.0,0.0,-5164.778646975983,-851.9905084814628,-13994.0
t7,16371.686387549396,0.0,-0.0,0.0,0.0,0.0,0.0,994.5616033383722,-373.24799088777024,-16993.0,12458.040617960327,0.0,-0.0,0.0,0.0,0.0,0.0,11369.48692651697,-473.52754447729603,-23354.0,20014.59158137041,0.0,-0.0,0.0,0.0,0.0,0.0,10964.539970144659,-971.1315515150662,-30008.0,27406.812895983334,0.0,-951.9062756724575,0.0,0.0,0.0,0.0,-8359.4258692595,-662.4807510513845,-17433.0,13138.291400978118,0.0,-303.8153373362351,0.0,0.0,0.0,0.0,-7358.2366307405,-280.23943290138436,-5196.0,38205.21550147501,0.0,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-34093.0,19320.823847074993,0.0,-0.0,0.0,0.0,0.0,0.0,-4537.0105,-811.8133470749999,-13972.0
t8,14769.118527011633,0.0,-2115.278527011634,0.0,0.0,0.0,0.0,4600.0,-208.84,-17045.0,20283.51737145127,0.0,-2246.9,0.0,0.0,0.0,0.0,5359.555543794664,-267.17291524593855,-23129.0,27620.522057265815,0.0,-1665.0,0.0,0.0,0.0,0.0,4420.781957902965,-192.30401516877896,-30184.0,24401.603718187478,0.0,-725.9062756724575,0.0,0.0,0.0,0.0,-6204.7378308655925,-377.9596116494333,-17093.0,10889.45478177447,0.0,-65.03115374399032,0.0,0.0,0.0,0.0,-5444.074730753846,-244.3488972766346,-5136.0,35191.3226178379,0.0,-335.6572209616526,0.0,0.0,0.0,0.0,-982.1918271634504,-505.47356971279896,-33368.0,15992.796373889456,0.0,-0.0,0.0,0.0,0.0,0.0,-1749.3331129147396,-360.46326097471734,-13883.0
