Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t1,-4600.0,-1513.329546762227,-367.314,-10320.6005,919.231,1687.1795,-7776.246501485407,325.3634330769275,5260.674,2780.0,401.16133209052003,-7153.938,-2387.315,-657.1785,-500.0
t2,-4600.0,-3882.7229322481508,-367.314,-10320.6005,919.231,1687.1795,-8518.67905311596,482.9311466822422,5260.674,2780.0,1140.3176396765966,-7153.938,-2387.315,-657.1785,-500.0
t3,-4600.0,-4631.288245231013,-367.314,-10320.6005,919.231,1687.1795,-7978.491146763077,741.7180102325743,5260.674,2780.0,990.8681036521002,-7153.938,-2387.315,-657.1785,-500.0
t4,-4600.0,-3225.889416296828,-367.314,-10320.6005,919.231,1687.1795,-8518.67905311596,644.1510220062275,5260.674,2780.0,974.9310708870071,-7153.938,-2387.315,-657.1785,-500.0
t5,-4600.0,-1936.9883270188693,-367.314,-10320.6005,919.231,1687.1795,-7557.8782416224285,406.06030469247344,5260.674,2780.0,1250.3567113007064,-7153.938,-2387.315,-657.1785,-500.0
t6,-4600.0,-4987.409654413699,-367.314,-10320.6005,919.231,1687.1795,-8518.67905311596,627.7681469759834,5260.674,2780.0,1259.587469866458,-7153.938,-2387.315,-657.1785,-500.0
t7,-4600.0,-5741.498926516969,-367.314,-10320.6005,919.231,1687.1795,-3605.438396661628,0.0,5260.674,2780.0,2101.0581307405,-7153.938,-2387.315,-657.1785,-500.0
t8,-4600.0,0.0,-367.314,-4420.781957902965,0.0,0.0,0.0,0.0,4992.241543794664,0.0,186.89623075384617,-4010.0497166312134,-2381.5843449882254,-657.1785,0.0
t9,-4600.0,2481.767075585227,0.0,-1372.3977771348416,0.0,0.0,0.0,0.0,0.0,0.0,-128.4974015368855,-611.4476891090982,0.0,0.0,0.0
t10,-4600.0,3763.94150598059,0.0,0.0,0.0,0.0,0.0,1490.4551136263924,-648.8376721419127,0.0,-431.9036647525944,0.0,0.0,0.0,0.0
t11,-4600.0,3864.1647460014165,0.0,0.0,0.0,0.0,0.0,1182.7856599483016,-1793.979637513268,0.0,-652.5153394182039,-1118.7577076289379,0.0,0.0,0.0
t12,-4600.0,5631.680896535059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1223.073014298843,0.0,0.0,0.0,0.0
t13,-4566.39945760747,6458.960098653846,0.0,0.0,0.0,0.0,0.0,2304.7711313262835,0.0,0.0,-1438.7272629550064,0.0,0.0,0.0,0.0
t14,-3076.0613170059414,5904.2165704202325,0.0,-3406.4110507882974,0.0,0.0,-889.0096520385043,0.0,0.0,0.0,0.0,0.0,-761.6702424892973,0.0,0.0
t15,-2449.5826692164414,4028.055699976506,0.0,-6221.886970535397,0.0,0.0,-923.2448540904996,0.0,0.0,2780.0,0.0,0.0,-180.99009740333602,0.0,0.0
t16,-509.56781025257834,6915.026001123067,0.0,-7802.171025192526,0.0,0.0,-282.418767469579,0.0,5260.674,2780.0,1155.1931973518447,0.0,0.0,0.0,-81.66931813466519
t17,-1448.246197837095,4584.605854063569,0.0,-10320.6005,760.6110767457162,1687.1795,-5444.62800009288,0.0,5260.674,2780.0,0.0,4084.781544686766,-2387.315,0.0,-500.0
t18,-2840.7869556028904,1903.29952706885,-367.314,-10320.6005,919.231,1687.1795,-8518.67905311596,0.0,5260.674,2780.0,0.0,4874.582911939056,-2387.315,0.0,-500.0
t19,-3756.9096879057815,0.0,-367.314,-10320.6005,919.231,1687.1795,-8518.67905311596,0.0,5260.674,2780.0,0.0,4048.807431395094,-2387.315,0.0,-500.0
t20,-3861.6100798081916,0.0,-367.314,-10320.6005,919.231,1687.1795,-8518.67905311596,0.0,5260.674,2780.0,0.0,5176.304429756672,-2387.315,0.0,-500.0
t21,-3526.935056487297,1404.5257669298933,-367.314,-10320.6005,919.231,1687.1795,-8518.67905311596,0.0,5260.674,2780.0,0.0,6828.817149231802,-2387.315,0.0,-500.0
t22,-3147.5952937244097,453.0529806684505,-367.314,-10320.6005,368.39576171836103,1687.1795,-8518.67905311596,0.0,5260.674,2780.0,0.0,7153.938,-2387.315,0.0,-500.0
t23,-2880.9990906712974,588.3299148722513,-367.314,-10320.6005,0.0,1687.1795,-8518.67905311596,0.0,5260.674,2780.0,0.0,7153.938,-2387.315,0.0,-500.0
t24,-3764.3373225704336,1524.3013847967252,-367.314,-10320.6005,0.0,1687.1795,-8518.67905311596,0.0,5260.674,2780.0,-569.9428769933734,7153.938,-1795.4159880483942,0.0,-500.0
t25,-4600.0,-1459.350230727423,-367.314,-10320.6005,919.231,0.0,-8518.67905311596,0.0,5260.674,2780.0,1994.929410543817,-7153.938,-2387.315,-657.1785,0.0
t26,-4600.0,-2696.005167799065,-367.314,-10320.6005,919.231,0.0,-8311.840207949106,0.0,5260.674,2780.0,2065.7751187396307,-7153.938,-2387.315,-657.1785,0.0
t27,-4600.0,-5124.129276368639,-367.314,-10320.6005,919.231,0.0,-7990.179632695389,97.59488346495239,5260.674,2780.0,1713.5697142320494,-7153.938,-2387.315,-657.1785,0.0
t28,-4600.0,-5582.162806707327,-367.314,-10320.6005,919.231,0.0,-7196.326244526698,0.0,5260.674,2780.0,1254.6736883045917,-7153.938,-2387.315,-657.1785,0.0
t29,-4600.0,-3250.626588263875,-367.314,-10320.6005,919.231,0.0,-6204.638523521056,0.0,5260.674,2780.0,1752.3007437821452,-7153.938,-2387.315,-657.1785,0.0
t30,-4600.0,-4444.400874100135,-367.314,-10320.6005,919.231,0.0,-6282.089395435742,0.0,5260.674,2780.0,2028.9086956646197,-7153.938,-2387.315,-657.1785,0.0
t31,-4600.0,-6185.891761709191,-367.314,-10320.6005,919.231,0.0,-3951.1340052432406,136.39606102054213,5260.674,2780.0,465.08246880106793,-7153.938,-2387.315,-657.1785,0.0
t32,-4600.0,-3384.460718174009,-367.314,-10320.6005,919.231,0.0,0.0,0.0,5260.674,450.45149817283317,0.0,-7153.938,-2387.315,-657.1785,0.0
t33,-4600.0,0.0,-367.314,-6692.209081925751,919.231,0.0,0.0,507.74208468314157,3887.044240142558,0.0,130.71452759701987,-7153.938,-2387.315,-657.1785,0.0
t34,-4600.0,0.0,0.0,-7116.330269539245,919.231,0.0,0.0,0.0,670.9116705574683,208.08590545898198,-742.4543354027496,-6371.662212597311,-2387.315,-657.1785,0.0
t35,-4600.0,0.0,0.0,-6904.168079686444,919.231,0.0,0.0,0.0,678.1043345759142,1149.5449434091915,-749.0984261450936,-4795.9733140859125,-2387.315,-657.1785,0.0
t36,-4600.0,0.0,0.0,-9250.10889202485,919.231,0.0,0.0,0.0,1055.4010426805248,0.0,-1163.1485857509776,-1245.74493566012,-2387.315,-657.1785,0.0
t37,-4600.0,0.0,0.0,-9026.357192265812,919.231,0.0,0.0,0.0,452.80552809084446,0.0,-1956.3832268397375,-42.42523230365355,-2387.315,-657.1785,0.0
t38,-3275.2772139257727,0.0,0.0,-9992.03690486512,919.231,0.0,-719.4140986019123,0.0,0.9622336386207608,44.9382433725875,-696.0983314538504,0.0,-2387.315,0.0,0.0
t39,-3432.521674865846,0.0,0.0,-10320.6005,0.0,0.0,-466.8633300808802,0.0,413.90007229546745,2780.0,-1487.590204893009,0.0,-1863.6695403857775,0.0,0.0
t40,-1916.8130548029308,1409.1293706573213,0.0,-10320.6005,0.0,0.0,-2702.842404602439,0.0,5260.674,2780.0,-835.2587547782941,0.0,-2387.315,0.0,0.0
t41,-3140.2263022196066,-1764.491916688664,-367.314,-10320.6005,0.0,0.0,-5112.316250992318,0.0,5260.674,2780.0,-2445.3528379471745,0.0,-2387.315,0.0,0.0
t42,-2272.4376470453803,-1053.9213523885705,-367.314,-10320.6005,0.0,0.0,-6013.647045402364,0.0,5260.674,2780.0,-1587.2217823168837,0.0,-2387.315,0.0,0.0
