Fuel,AnnualSum
No_fuel,0.0
AZ_coal,3.4479152364116526e8
AZ_naturalgas,2.445483561247044e8
AZ_uranium,3.568822701094565e8
CA_N_naturalgas,1.04678558657007e7
CA_N_uranium,7.781020871948243e8
CA_S_naturalgas,2.200308797519169e6
MT_WY_CO_coal,5.271507839413807e8
MT_WY_CO_naturalgas,246720.11778750914
NM_coal,2.0694470081788167e7
NM_naturalgas,1.4141550931143116e6
PNW_coal,0.0
PNW_naturalgas,3.646393463351952e8
PNW_uranium,1.0546515980870678e8
UT_NV_coal,2.8726114971865535e8
UT_NV_naturalgas,3.859832589851292e8
CA_S_uranium,1.2292308082695186e9
MT_WY_CO_uranium,-1.9158188865164848e-8
NM_uranium,2.445379166764184e-9
UT_NV_uranium,-7.958475570224445e-9
None,0.0
