Fuel,AnnualSum
No_fuel,0.0
AZ_coal,1.1952572742969787e8
AZ_naturalgas,7.506412581822902e7
AZ_uranium,3.3502177717146844e8
CA_N_naturalgas,3.3185639994375966e7
CA_N_uranium,-3.1622315458310956e-9
CA_S_naturalgas,1.0360380684205063e7
MT_WY_CO_coal,4.039821141912511e8
MT_WY_CO_naturalgas,-2.6689902040762563e-9
NM_coal,1.886011582591828e7
NM_naturalgas,1.3937755146904313e6
PNW_coal,0.0
PNW_naturalgas,3.0509559449812996e8
PNW_uranium,9.892308305142862e7
UT_NV_coal,2.78976762333673e8
UT_NV_naturalgas,5.1567780160676765e8
CA_S_uranium,4.39983865583295e-8
MT_WY_CO_uranium,-1.530351425011522e-8
NM_uranium,4.386490845557228e-9
UT_NV_uranium,7.28549092819481e-9
None,0.0
