region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
AZ,AZ_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,1.2167357114248483e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.790988812371323e7,0.0,0.0,0.0,4.184639439166845e6,0.0,0.0,0.0,9.790988812371323e7,1.2167357114248483e8,-2.3763683018771604e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,2.1396738045492917e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1960107621235475e8,0.0,0.0,0.0,7.678463669912857e6,0.0,0.0,0.0,2.1960107621235475e8,2.1396738045492917e8,5.633695757425576e6
CA_S,CA_S_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,5.264121191304337e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2656664487114746e7,0.0,0.0,0.0,977094.263564666,0.0,0.0,0.0,3.2656664487114746e7,5.264121191304337e7,-1.9984547425928626e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,2.3923919430985802e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2753162387901576e8,0.0,0.0,0.0,1.246258811174786e7,0.0,0.0,0.0,1.2753162387901576e8,2.3923919430985802e8,-1.1170757043084227e8
PNW,PNW_conventional_hydroelectric_1,6,1,5,0.0,0.0,0.0,1.2939582775574381e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2325931899378002e9,0.0,0.0,0.0,9.88838927580843e7,0.0,0.0,0.0,1.2325931899378002e9,1.2939582775574381e9,-6.1365087619637966e7
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,6,0.0,0.0,0.0,2.841866724201017e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.786886561516696e7,0.0,0.0,0.0,1.5554857110392168e7,0.0,0.0,0.0,4.786886561516696e7,2.841866724201017e7,1.9450198373156793e7
AZ,AZ_conventional_steam_coal_1,1,1,7,0.0,0.0,0.0,1.1183598142785356e9,0.0,0.0,1.0282971925034236e7,2.0558425117907983e8,0.0,0.0,0.0,0.0,3.726341086622802e8,0.0,0.0,0.0,2.0542924354558435e8,0.0,2.4610426437185675e8,0.0,3.726341086622802e8,1.5803313017545063e9,-1.207697193092226e9
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,8,0.0,0.0,0.0,8.601289296780136e8,0.0,0.0,3.1504517432536684e7,4.313721805409399e8,0.0,3.503435202946359e7,0.0,0.0,3.640573490281673e8,0.0,0.0,0.0,5.342298594484522e8,0.0,8.380288977161025e7,0.0,3.640573490281673e8,1.441842869452564e9,-1.0777855204243968e9
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,9,0.0,0.0,0.0,1.180099639997125e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2093223885872117e8,0.0,0.0,0.0,0.0,1.180099639997125e8,-1.180099639997125e8
AZ,AZ_natural_gas_steam_turbine_1,1,1,10,0.0,0.0,0.0,1.0541994832711688e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5638897906433254e7,0.0,0.0,0.0,0.0,1.0541994832711688e8,-1.0541994832711688e8
AZ,AZ_nuclear_1,1,1,11,0.0,0.0,0.0,1.2355678209959517e9,0.0,0.0,1.221910500342861e6,1.198235984398692e8,0.0,0.0,0.0,0.0,3.906192484222803e8,0.0,0.0,0.0,9.941908140140128e7,0.0,0.0,0.0,3.906192484222803e8,1.3566133299361637e9,-9.659940815138834e8
AZ,AZ_other_peaker_1,1,1,12,0.0,0.0,0.0,7.232684428177545e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.864939927518826e6,0.0,0.0,0.0,0.0,7.232684428177545e6,-7.232684428177545e6
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,13,0.0,0.0,0.0,8.304885861899866e8,0.0,0.0,6.409597930405438e6,6.97575727957111e8,0.0,1.6119033508934136e7,0.0,0.0,4.107705435753814e8,0.0,0.0,0.0,2.4326104073526138e8,0.0,0.0,0.0,4.107705435753814e8,1.5505929455864372e9,-1.139822402011056e9
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,14,0.0,0.0,0.0,1.3849020270018008e8,0.0,0.0,-1.135216554359886e-10,-9.249522792802624e-9,0.0,-2.57591542339783e-11,0.0,0.0,-1.4127855798627668e-9,0.0,0.0,0.0,1.0455402452383186e8,-0.0,0.0,0.0,-1.4127855798627668e-9,1.3849020270018008e8,-1.3849020270018008e8
CA_N,CA_N_nuclear_1,2,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_other_peaker_1,2,1,16,0.0,0.0,0.0,2.2632797913306925e7,0.0,0.0,-1.689061589006867e-13,-2.9293732950463894e-11,0.0,0.0,0.0,0.0,-1.1268442459080121e-11,0.0,0.0,0.0,1.3392440668399718e7,-0.0,0.0,0.0,-1.1268442459080121e-11,2.2632797913306925e7,-2.2632797913306925e7
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,17,0.0,0.0,0.0,9.08853896306034e8,0.0,0.0,2.0468209297716722e6,1.7488016132836235e8,0.0,7.732594194699835e6,0.0,0.0,1.0395811631610852e8,0.0,0.0,0.0,3.065207615385365e8,0.0,0.0,0.0,1.0395811631610852e8,1.0935134727588677e9,-9.895553564427593e8
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,18,0.0,0.0,0.0,1.921500723066462e8,0.0,0.0,-1.3918219305456398e-10,-1.4166802348946866e-8,0.0,0.0,0.0,0.0,-1.8458975978604958e-9,0.0,0.0,0.0,1.9353550954903543e8,-0.0,0.0,0.0,-1.8458975978604958e-9,1.921500723066462e8,-1.921500723066462e8
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,19,0.0,0.0,0.0,7.764169713249359e7,0.0,0.0,91647.63489222754,4.1882755301267e7,0.0,91221.8988,0.0,0.0,2.723913060614344e7,0.0,0.0,0.0,1.2595811576989826e7,0.0,0.0,0.0,2.723913060614344e7,1.1970732196745281e8,-9.246819136130936e7
CA_S,CA_S_other_peaker_1,3,1,20,0.0,0.0,0.0,257334.89463201837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796629.0914098902,0.0,0.0,0.0,0.0,257334.89463201837,-257334.89463201837
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,21,0.0,0.0,0.0,1.8641167530443778e9,0.0,0.0,2.7976600705765188e7,6.948492364089515e8,0.0,-1.30610454185387e-9,0.0,0.0,5.795410166053705e8,0.0,0.0,0.0,4.2905678597137356e8,0.0,0.0,0.0,5.795410166053705e8,2.586942590159095e9,-2.0074015735537243e9
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,22,0.0,0.0,0.0,3.232582417088994e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2688195717482823e8,0.0,0.0,0.0,0.0,3.232582417088994e8,-3.232582417088994e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,23,0.0,0.0,0.0,1.8051986070940155e8,0.0,0.0,3.641947695801452e-14,4.20002436385402e-13,0.0,3.890255313654919e-11,0.0,0.0,5.3503183776529266e-12,0.0,0.0,0.0,1.8559462428265527e8,0.0,0.0,0.0,5.3503183776529266e-12,1.8051986070940155e8,-1.8051986070940155e8
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,24,0.0,0.0,0.0,1.693667987519314e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.847093334566805e7,0.0,0.0,0.0,0.0,1.693667987519314e8,-1.693667987519314e8
