Sum Range ID,Target
A-CAES_MinBuild,0
Flow_Battery_MinBuild,0
Biomass_MinBuild,16
Geothermal_MinBuild,0
Li_Battery_4hr_MinBuild,11581
Li_Battery_8hr_MinBuild,1137
Offshore_Wind_MinBuild,4531
Pumped_Hydro_MinBuild,205
Solar_MinBuild,11252
Wind_MinBuild,2245
