BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7
AnnualSum,1.4843830145353892e8,7.62612599236591e6,-8.985668623223256e6,0.0,0.0,2790.9785347430065,0.0,1.5721800084261313e7,-1.3446313140490595e6,-1.6145871857142845e8,1.522284621065136e8,6.54878826288713e6,-8.0068277289484525e6,0.0,0.0,12965.73994198764,0.0,3.9038332671007745e7,-2.0623480514020133e6,-1.877593729999999e8,2.3886035588744503e8,1.0597401565889506e7,-1.2763058787182767e7,0.0,0.0,19640.27288106875,0.0,6.442395676634062e7,-4.445956848230425e6,-2.966923388571429e8,2.1943017534574696e8,2.5633355874917433e6,-3.084507007073178e6,0.0,0.0,3568.413912870215,0.0,-5.887749288503452e7,-3.5504528836153843e6,-1.5648462657142854e8,5.4688439309447475e7,1.6315270954449468e6,-1.9194436405727353e6,0.0,0.0,1642.866531445736,0.0,-6.880285985548948e6,-662518.0738735965,-4.685936157142856e7,3.035300390008632e8,511403.0014790647,-634975.789271238,0.0,0.0,6904.364159816704,0.0,-4.280391119475868e6,-5.146178600611945e6,-2.93986800857143e8,1.9415091470375594e8,7.483370819140678e6,-8.803965664407093e6,0.0,0.0,1889.2076262028124,0.0,-4.914591953155028e7,-4.817245534565449e6,-1.3886904400000006e8
t1,13688.931249604713,2198.7819066738625,-0.0,0.0,0.0,0.0,0.0,1379.5493914703727,-173.26254774895102,-17094.0,12121.592690168554,1847.745415431448,-0.0,0.0,0.0,0.0,0.0,5627.988,-280.3261056,-19317.0,20117.723560969323,0.0,-0.0,0.0,0.0,0.0,0.0,14071.051108529628,-657.774669498951,-33531.0,28724.19284290804,0.0,-1958.581780226189,0.0,0.0,0.0,0.0,-8805.053859102407,-452.55720357944267,-17508.0,5820.54274653241,0.0,-0.0,0.0,0.0,0.0,0.0,-449.87878390564015,-109.66396262676925,-5261.0,39227.96728126963,0.0,-0.0,0.0,0.0,0.0,0.0,-6086.645356991955,-842.3219242776734,-32299.0,20843.586140226853,847.0377068481366,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-15065.0
t2,14482.954468614464,2788.55325509666,-0.0,0.0,0.0,0.0,0.0,207.2133476366448,-226.721071347769,-17252.0,12100.57342501898,571.1,-0.0,0.0,0.0,0.0,0.0,8017.0444294313875,-360.7178544503662,-20328.0,20096.294219016167,0.0,-0.0,0.0,0.0,0.0,0.0,12854.330722931967,-791.6249419481352,-32159.0,27703.218688301462,0.0,-578.5,0.0,0.0,0.0,0.0,-8640.057514488899,-467.66117381256436,-18017.0,6391.113783882054,0.0,-0.0,0.0,0.0,0.0,0.0,-1007.9129620963611,-99.20082178569324,-5284.0,41406.49655876662,0.0,-0.0,0.0,0.0,0.0,0.0,-5693.607523414742,-867.889035351871,-34845.0,20844.120210153644,660.5036369213476,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-14879.0
t3,13621.430780787705,959.5792192122944,-0.0,0.0,0.0,0.0,0.0,2350.0,-129.01,-16802.0,13223.480112998517,127.59880342761986,-0.0,0.0,0.0,0.0,0.0,7626.497017616664,-347.5759340428008,-20630.0,20200.680467809463,0.0,-0.0,0.0,0.0,0.0,0.0,11102.091482383335,-680.7719501928008,-30622.0,29530.30609927667,0.0,-804.5,0.0,0.0,0.0,0.0,-10009.76110243463,-563.0449968420363,-18153.0,6523.3053237680615,0.0,-0.0,0.0,0.0,0.0,0.0,-1143.649563254075,-96.6557605139861,-5283.0,40880.98525396436,0.0,-0.0,0.0,0.0,0.0,0.0,-4188.167334311296,-965.8179196530502,-35727.0,20467.749317190024,507.87452988496716,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-14350.0
t4,13989.61058393634,3158.959416063659,-0.0,0.0,0.0,0.0,0.0,-250.0,-247.57,-16651.0,12066.82451796188,1405.8735096776445,-0.0,0.0,0.0,0.0,0.0,8053.237731422855,-361.93575906237913,-21164.0,20054.341006635233,0.0,-0.0,0.0,0.0,0.0,0.0,13275.350768577146,-813.6917752123791,-32516.0,28635.05800125483,0.0,-653.0732949326218,0.0,0.0,0.0,0.0,-9255.843134148052,-517.141572174156,-18209.0,6623.829817498943,0.0,-0.0,0.0,0.0,0.0,0.0,-1211.4452256549732,-95.38459184396925,-5317.0,40909.47530385217,0.0,-0.0,0.0,0.0,0.0,0.0,-4874.2896401969765,-921.1856636551867,-35114.0,20014.903877634977,903.7199694400124,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-14293.0
t5,13964.65636244081,1153.7611584990732,-0.0,0.0,0.0,0.0,0.0,1752.8237175402785,-156.2412384801633,-16715.0,14819.889675624163,1950.448429975836,-0.0,0.0,0.0,0.0,0.0,5627.988,-280.3261056,-22118.0,20019.97657777044,0.0,-0.0,0.0,0.0,0.0,0.0,13697.776782459721,-640.7533602301633,-33077.0,30730.696904460918,0.0,-1473.7400520728174,0.0,0.0,0.0,0.0,-10416.279793676,-600.6770587120997,-18240.0,6820.4164600741515,0.0,-0.0,0.0,0.0,0.0,0.0,-1385.2914856042305,-92.12497446992069,-5343.0,39320.987488286955,0.0,-0.0,0.0,0.0,0.0,0.0,-3540.006720719771,-1007.9807675671789,-34773.0,19541.22091648855,1273.4029305864433,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-14189.0
t6,15322.202628668614,469.22081628971944,-0.0,0.0,0.0,0.0,0.0,1239.2373326718314,-179.6607776301645,-16851.0,13327.625263109503,1437.635161991419,-0.0,0.0,0.0,0.0,0.0,8605.250565839578,-380.5109909405018,-22990.0,21713.257183232075,0.0,-0.0,0.0,0.0,0.0,0.0,11234.100601488592,-764.3577847206662,-32183.0,28600.018968089433,0.0,-1732.581780226189,0.0,0.0,0.0,0.0,-8382.20307160144,-486.2341162618059,-17999.0,7149.220251427156,0.0,-0.0,0.0,0.0,0.0,0.0,-1771.3335659639802,-84.88668546317538,-5293.0,40656.81747655823,0.0,-0.0,0.0,0.0,0.0,0.0,-5188.041362434581,-900.7761141236305,-34568.0,19335.57683219556,1284.047014879434,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-13994.0
t7,15845.020363496695,0.0,-0.0,0.0,0.0,0.0,0.0,1203.6214065206243,-55.64177001731996,-16993.0,14455.758777492221,0.0,-0.0,0.0,0.0,0.0,0.0,9302.2047207614,-403.9634982536211,-23354.0,24842.202304495655,0.0,-1665.0,0.0,0.0,0.0,0.0,7483.439117105164,-652.6414216008166,-30008.0,29911.126644544634,0.0,-1394.5567334446357,0.0,0.0,0.0,0.0,-10460.484,-623.0859111,-17433.0,8180.196930184748,0.0,-1092.8038372347478,0.0,0.0,0.0,0.0,-1807.1785,-84.21459295,-5196.0,38205.21550147501,0.0,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-34093.0,17350.414268676705,0.0,-0.0,0.0,0.0,0.0,0.0,-2647.6872443871875,-730.7270242895154,-13972.0
t8,16828.77785387006,0.0,-2004.7678538700607,0.0,0.0,0.0,0.0,2350.0,-129.01,-17045.0,18194.614336024446,0.0,-2246.9,0.0,0.0,0.0,0.0,7525.461761655251,-344.1760976796992,-23129.0,32440.803990358196,0.0,-3451.3130106566027,0.0,0.0,0.0,0.0,1401.8809419865254,-207.37192168811646,-30184.0,26487.723730450365,0.0,-804.5,0.0,0.0,0.0,0.0,-8119.423786254507,-470.79994419585574,-17093.0,8058.823073609195,0.0,-1031.4299806591941,0.0,0.0,0.0,0.0,-1807.1785,-84.21459295,-5136.0,34386.646939741346,0.0,-0.0,0.0,0.0,0.0,0.0,-447.7962137454924,-570.8507259958558,-33368.0,15740.31702475603,0.0,-521.7709747558378,0.0,0.0,0.0,0.0,-902.9442036417763,-432.60184635841733,-13883.0
