Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t1,-4600.0,0.0,-767.3140000000001,-19437.625793246334,1838.231,1687.1795,-7641.498889668932,0.0,10521.673999999999,5560.0,720.2554730552843,-7153.938,-4774.3150000000005,-1314.1785,-500.0
t2,-4600.0,-1664.7430115875566,-767.3140000000001,-19294.031486132753,1838.231,1687.1795,-8041.821401931372,0.0,10521.673999999999,5560.0,1319.533113782756,-7153.938,-4774.3150000000005,-1314.1785,-500.0
t3,-4600.0,-3507.4329165601616,-767.3140000000001,-20153.128377837827,1838.231,1687.1795,-7770.997026066692,0.0,10521.673999999999,5560.0,1424.4068286123777,-7153.938,-4774.3150000000005,-1314.1785,-500.0
t4,-4600.0,-927.2980105737896,-767.3140000000001,-19123.83437330818,1838.231,1687.1795,-7847.946081550959,0.0,10521.673999999999,5560.0,1296.2001731788625,-7153.938,-4774.3150000000005,-1314.1785,-500.0
t5,-4600.0,-1600.6103966608714,-767.3140000000001,-19762.26245933798,1838.231,1687.1795,-8716.866031293352,0.0,10521.673999999999,5560.0,1359.4847718169244,-7153.938,-4774.3150000000005,-1314.1785,-500.0
t6,-4600.0,-3836.614471333824,-767.3140000000001,-20531.260917949716,1838.231,1687.1795,-7835.914539481298,0.0,10521.673999999999,5560.0,1573.3402796060882,-7153.938,-4774.3150000000005,-1314.1785,-500.0
t7,-4600.0,-7730.8825,-767.3140000000001,-20333.62632210833,1838.231,1687.1795,-8731.751065176511,0.0,10521.673999999999,5560.0,708.961913215744,-7153.938,-4774.3150000000005,-1314.1785,-500.0
t8,-4600.0,0.0,0.0,-11745.331429956337,1838.231,0.0,-4067.653666673307,0.0,10119.63172551173,2631.812765151406,-51.86103424897977,-5175.900789434882,-4774.3150000000005,-1314.1785,0.0
t9,-4600.0,2574.030736490357,0.0,-10330.44195544533,465.09436358282767,0.0,0.0,0.0,0.0,5560.0,0.0,0.0,-4774.3150000000005,-108.16938598368446,0.0
t10,-4421.23253744379,7730.8825,0.0,-7682.408245302585,0.0,0.0,0.0,0.0,0.0,2143.49029271235,0.0,0.0,-2113.1833563562905,0.0,0.0
t11,-4226.4263488613915,7730.8825,218.5071467383298,-6085.7346654011335,0.0,0.0,-636.6892229931893,0.0,0.0,3073.852437298866,0.0,0.0,-1731.7925638099036,0.0,0.0
t12,-3657.812692459432,7730.8825,0.0,-5800.693433971397,0.0,0.0,0.0,0.0,0.0,5560.0,0.0,0.0,-1762.9206579864615,0.0,0.0
t13,-3458.7457184591985,7127.341376906444,0.0,-4594.134636327576,0.0,0.0,-3769.8578399199178,0.0,0.0,5560.0,0.0,0.0,-163.53096304153675,0.0,0.0
t14,-3298.4262721990763,7707.942831288985,0.0,-7235.857608421914,0.0,0.0,-3798.1715207477973,0.0,0.0,5507.769012418448,0.0,0.0,-1411.6956457239817,0.0,0.0
t15,-2676.295533999388,5471.653234245499,0.0,-12659.278523271903,0.0,0.0,-4272.260132289568,0.0,0.0,5560.0,0.0,0.0,-2248.1267236085755,0.0,0.0
t16,-528.4389279965044,7730.8825,0.0,-13515.667246820753,0.0,1687.1795,-5344.749792621934,0.0,5100.064142622732,5560.0,0.0,0.0,-573.2422634595949,-1314.1785,-500.0
t17,0.0,4340.247060362368,0.0,-18898.550177367008,1838.231,1687.1795,-6147.386731060624,0.0,4236.096536064696,5560.0,2268.516125274644,4354.946640983193,-4774.3150000000005,-215.01428797186045,-500.0
t18,-2488.9111413963915,1096.2279519886079,0.0,-19581.066671089466,1838.231,1687.1795,-9214.37761426838,0.0,10521.673999999999,5560.0,-33.52143939208059,4149.590576389354,-4774.3150000000005,-1314.1785,-500.0
t19,-4351.818079103781,0.0,0.0,-19745.348520738313,1838.231,1687.1795,-10400.0,-24.017486312222278,10521.673999999999,5560.0,-1100.2340259585976,6946.111058969886,-4774.3150000000005,-1314.1785,-500.0
t20,-4190.08980647648,0.0,0.0,-19805.799779200377,1838.231,1687.1795,-10400.0,0.0,10521.673999999999,5560.0,-402.4594895640893,7153.938,-4774.3150000000005,-1080.393465160528,-500.0
t21,-4496.874173440847,0.0,0.0,-17625.93890640075,569.2466032804383,1687.1795,-10400.0,0.0,10521.673999999999,5560.0,0.0,7153.938,-4774.3150000000005,0.0,-500.0
t22,-4171.6617970085,0.0,0.0,-16578.7160713087,0.0,1687.1795,-10400.0,0.0,10521.673999999999,5560.0,0.0,7153.938,-3934.2159360620403,-57.02336761763179,-500.0
t23,-4033.496148019151,0.0,0.0,-15774.428312603224,0.0,1687.1795,-10400.0,0.0,10521.673999999999,5560.0,-204.1840243700067,7153.938,-2516.5960489367612,0.0,-500.0
t24,-3964.7940271415086,0.0,0.0,-16450.282185445518,0.0,1687.1795,-10400.0,0.0,10521.673999999999,5560.0,-4.1045157250362925,7153.938,-3013.2190144389397,0.0,-500.0
t25,-4600.0,-109.32463996399906,-767.3140000000001,-20641.6005,1838.231,0.0,-10073.652396735966,1008.2084065342468,10521.673999999999,3042.504700877538,2424.5973290262114,-7153.938,-4774.3150000000005,-1314.1785,0.0
t26,-4600.0,0.0,-767.3140000000001,-20641.6005,1838.231,0.0,-10123.479916063574,1255.2283423952538,10521.673999999999,1219.6455142714058,2314.662252949345,-7153.938,-4774.3150000000005,-1314.1785,0.0
t27,-4600.0,-626.3090475085052,-767.3140000000001,-20641.6005,1838.231,0.0,-10400.0,1875.8913612333786,10521.673999999999,0.0,1852.4392477374204,-7153.938,-4774.3150000000005,-1314.1785,0.0
t28,-4600.0,-1468.1616749209588,-767.3140000000001,-20641.6005,1838.231,0.0,-10227.850134062886,2400.0,10521.673999999999,0.0,1551.6888912540799,-7153.938,-4774.3150000000005,-1314.1785,0.0
t29,-4600.0,-3050.579865566863,-767.3140000000001,-20641.6005,1838.231,0.0,-9752.011490946172,2400.0,10521.673999999999,3174.968301100892,1783.2376898641874,-7153.938,-4774.3150000000005,-1314.1785,0.0
t30,-4600.0,-5803.172591432014,-767.3140000000001,-20641.6005,1838.231,-26.553015053141127,-8797.764207083002,2400.0,10521.673999999999,5560.0,1996.647686759647,-7153.938,-4774.3150000000005,-1314.1785,0.0
t31,-4600.0,-7730.8825,-767.3140000000001,-20641.6005,1838.231,-1687.1795,-8709.132433604564,2400.0,10521.673999999999,3350.986081310762,2432.6771396097265,-7153.938,-4774.3150000000005,-1314.1785,34.63802204731978
t32,-4600.0,-3839.8933449016563,-767.3140000000001,-20641.6005,1838.231,0.0,-2476.305937906253,0.0,10521.673999999999,810.6500531624199,0.0,-7153.938,-4774.3150000000005,-1314.1785,0.0
t33,-4600.0,0.0,0.0,-19032.897136568154,1838.231,0.0,0.0,0.0,6581.069390487677,1375.0654280198096,-707.4416270935784,-7153.938,-4774.3150000000005,-1314.1785,0.0
t34,-4600.0,0.0,0.0,-15545.445689092097,1838.231,0.0,0.0,0.0,781.4603607228823,5560.0,-1289.5630571066283,-7153.938,-4774.3150000000005,-1314.1785,0.0
t35,-4600.0,0.0,0.0,-16667.085096096678,1838.231,0.0,0.0,0.0,950.1986997068126,5560.0,-1192.3980323378169,-6221.5680724725335,-4774.3150000000005,-1314.1785,0.0
t36,-4600.0,0.0,0.0,-15346.508051057852,1838.231,0.0,-4550.0404325801055,0.0,1377.4432425321172,3836.2893354746852,-1585.8169473091102,-3611.193452031516,-4774.3150000000005,-1314.1785,0.0
t37,-4600.0,0.0,0.0,-14261.956329429246,1838.231,0.0,-4955.175970283578,0.0,1586.5806898690198,3485.306980521364,-2398.524984081442,-1070.6277172196849,-4774.3150000000005,-1314.1785,0.0
t38,-1877.2334151033585,0.0,0.0,-19023.449501747833,1838.231,0.0,-5801.123523131048,0.0,2491.6978294761,0.0,0.0,-1761.307168621692,-4774.3150000000005,-1314.1785,0.0
t39,-1966.3008273633322,0.0,0.0,-18394.19323677068,1838.231,0.0,-5979.796218851231,0.0,1111.3485303210837,2711.8400055090515,-423.5966712199864,0.0,-4774.3150000000005,-1314.1785,0.0
