Time_Index,BuyPrice_1,BuyPrice_2,SellPrice_1,SellPrice_2
1,43.78,43.78,42.78,42.78
2,45.06,45.06,44.06,44.06
3,44.85,44.85,43.85,43.85
4,42.22,42.22,41.22,41.22
5,41.9,41.9,40.9,40.9
6,44.32,44.32,43.32,43.32
7,47.69,47.69,46.69,46.69
8,46.66,46.66,45.66,45.66
9,38.08,38.08,37.08,37.08
10,24.75,24.75,23.75,23.75
11,21.31,21.31,20.31,20.31
12,19.5,19.5,18.5,18.5
13,17.86,17.86,16.86,16.86
14,17.35,17.35,16.35,16.35
15,20.91,20.91,19.91,19.91
16,29.75,29.75,28.75,28.75
17,39.09,39.09,38.09,38.09
18,59.27,59.27,58.27,58.27
19,59.11,59.11,58.11,58.11
20,57,57,56,56
21,53.63,53.63,52.63,52.63
22,51.86,51.86,50.86,50.86
23,48.69,48.69,47.69,47.69
24,46.73,46.73,45.73,45.73
25,43.57,43.57,42.57,42.57
26,42.98,42.98,41.98,41.98
27,42.21,42.21,41.21,41.21
28,42.22,42.22,41.22,41.22
29,43,43,42,42
30,46.21,46.21,45.21,45.21
31,53.86,53.86,52.86,52.86
32,54.15,54.15,53.15,53.15
33,46.26,46.26,45.26,45.26
34,36.95,36.95,35.95,35.95
35,34.4,34.4,33.4,33.4
36,32.89,32.89,31.89,31.89
37,31.5,31.5,30.5,30.5
38,31.98,31.98,30.98,30.98
39,34.01,34.01,33.01,33.01
40,39.79,39.79,38.79,38.79
41,50.53,50.53,49.53,49.53
42,73.35,73.35,72.35,72.35
43,68.61,68.61,67.61,67.61
44,64.09,64.09,63.09,63.09
45,60.68,60.68,59.68,59.68
46,57.4,57.4,56.4,56.4
47,53.41,53.41,52.41,52.41
48,50.95,50.95,49.95,49.95
49,71.7,71.7,70.7,70.7
50,44.44,44.44,43.44,43.44
51,42.08,42.08,41.08,41.08
52,41.84,41.84,40.84,40.84
53,42.75,42.75,41.75,41.75
54,45.93,45.93,44.93,44.93
55,55.67,55.67,54.67,54.67
56,54.74,54.74,53.74,53.74
57,46.01,46.01,45.01,45.01
58,40.76,40.76,39.76,39.76
59,38.51,38.51,37.51,37.51
60,36.55,36.55,35.55,35.55
61,35.19,35.19,34.19,34.19
62,35.79,35.79,34.79,34.79
63,38.68,38.68,37.68,37.68
64,43.8,43.8,42.8,42.8
65,55.58,55.58,54.58,54.58
66,76.67,76.67,75.67,75.67
67,71.97,71.97,70.97,70.97
68,66.17,66.17,65.17,65.17
